sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
85127,T-Gel Pump,0.491,+55%,+47%
85128,Liquid Gas Sieve,0.251,+53%,+36%
85129,Vacuum Recycler,0.52,+99%,+26%
85130,Solar Harvester,0.377,+85%,+26%
85131,Liquid Gas Drain,0.071,+55%,+26%
85132,Vacuum Filter,0.28,+50%,+39%
85133,Solar Pump,0.204,+68%,+26%
85134,Vacuum Harvester,0.071,+55%,+26%
85135,Kinetic Generator Unit,0.16,+52%,+32%
85136,Kinetic Sieve,0.697,+83%,+43%
85137,Kinetic Purifier,0.488,+90%,+29%
85138,Liquid Gas Pump,0.1,+50%,+30%
85139,T-Gel Filter,0.448,+88%,+28%
85140,Solar Purifier,0.491,+57%,+46%
85141,Vacuum Sieve,0.15,+51%,+32%
85142,Kinetic Recycler,0.796,+79%,+50%
85143,Vacuum Harvester,0.492,+61%,+44%
85144,Vacuum Purifier,0.728,+88%,+42%
85145,Vacuum Stabiliser,0.527,+84%,+34%
85146,Solar Stabiliser,0.468,+90%,+28%
85147,T-Gel Pump,0.695,+73%,+48%
85148,Vacuum Pump,0.372,+61%,+38%
85149,Vacuum Filter,0.521,+56%,+48%
85150,Kinetic Tanks,0.224,+70%,+26%
85151,Solar Tanks,0.36,+50%,+43%
85152,T-Gel Stabiliser,0.313,+67%,+32%
85153,T-Gel Generator Unit,0.408,+88%,+26%
85154,Kinetic Pump,0.132,+61%,+26%
85155,T-Gel Filter,0.431,+57%,+43%
85156,Vacuum Harvester,0.16,+50%,+33%
85157,Kinetic Tanks,0.427,+82%,+30%
85158,Vacuum Generator Unit,0.252,+61%,+32%
85159,Solar Generator Unit,0.494,+71%,+39%
85160,T-Gel Harvester,0.28,+50%,+39%
85161,Liquid Gas Sieve,0.61,+98%,+31%
85162,Solar Stabiliser,0.587,+82%,+38%
85163,T-Gel Harvester,0.284,+72%,+28%
85164,Liquid Gas Pump,0.281,+56%,+36%
85165,Liquid Gas Filter,0.538,+87%,+33%
85166,T-Gel Drain,0.04,+50%,+27%
85167,Kinetic Drain,0.377,+85%,+26%
85168,T-Gel Tanks,0.818,+91%,+45%
85169,Vacuum Generator Unit,0.84,+97%,+43%
85170,T-Gel Purifier,0.646,+80%,+42%
85171,Kinetic Generator Unit,0.689,+92%,+38%
85172,Solar Filter,0.647,+82%,+41%
85173,Kinetic Purifier,0.313,+65%,+33%
85174,Solar Harvester,0.14,+50%,+32%
85175,Solar Pump,0.316,+79%,+26%
85176,Solar Purifier,0.242,+62%,+31%
85177,Vacuum Recycler,0.2,+52%,+34%
85178,Vacuum Stabiliser,0.539,+95%,+29%
85179,Liquid Gas Generator Unit,0.342,+60%,+37%
85180,Kinetic Filter,0.3,+50%,+40%
85181,Solar Recycler,0.121,+56%,+28%
85182,Kinetic Drain,0.889,+96%,+46%
85183,Vacuum Sieve,0.051,+53%,+26%
85184,Solar Filter,0.495,+75%,+37%
85185,T-Gel Purifier,0.06,+52%,+27%
85186,Vacuum Sieve,0.373,+67%,+35%
85187,T-Gel Purifier,0.051,+53%,+26%
85188,Kinetic Harvester,0.463,+64%,+41%
85189,Vacuum Pump,0.15,+51%,+32%
85190,Vacuum Purifier,0.405,+74%,+33%
85191,Vacuum Harvester,0.417,+85%,+28%
85192,T-Gel Harvester,0.04,+52%,+26%
85193,Solar Recycler,0.394,+69%,+35%
85194,Solar Sieve,0.471,+55%,+46%
85195,Solar Sieve,0.051,+53%,+26%
85196,Kinetic Sieve,0.111,+57%,+27%
85197,T-Gel Purifier,0.489,+92%,+28%
85198,Kinetic Generator Unit,0.12,+52%,+30%
85199,Vacuum Purifier,0.48,+50%,+49%
85200,Liquid Gas Drain,0.143,+64%,+25%
85201,Kinetic Recycler,0.306,+78%,+26%
85202,Vacuum Drain,0.15,+51%,+32%
85203,T-Gel Recycler,0.221,+56%,+33%
85204,Solar Sieve,0.21,+51%,+35%
85205,T-Gel Tanks,0.091,+57%,+26%
85206,Kinetic Drain,0.28,+52%,+38%
85207,T-Gel Tanks,0.344,+72%,+31%
85208,Kinetic Recycler,0.367,+84%,+26%
85209,Liquid Gas Pump,0.575,+73%,+42%
85210,Kinetic Harvester,0.355,+73%,+31%
85211,Vacuum Filter,0.523,+66%,+43%
85212,Kinetic Sieve,0.393,+67%,+36%
85213,Kinetic Drain,0.459,+93%,+26%
85214,Liquid Gas Purifier,0.14,+50%,+32%
85215,Liquid Gas Generator Unit,0.52,+99%,+26%
85216,Kinetic Harvester,0.261,+54%,+36%
85217,T-Gel Sieve,0.637,+83%,+40%
85218,T-Gel Purifier,0.376,+77%,+30%
85219,Vacuum Purifier,0.747,+86%,+44%
85220,Liquid Gas Pump,0.111,+53%,+29%
85221,T-Gel Generator Unit,0.193,+67%,+26%
85222,Liquid Gas Stabiliser,0.342,+62%,+36%
85223,Liquid Gas Purifier,0.568,+90%,+33%
85224,Kinetic Filter,0.51,+98%,+26%
85225,Solar Harvester,0.17,+51%,+33%
85226,Liquid Gas Purifier,0.27,+51%,+38%
85227,Liquid Gas Sieve,0.353,+67%,+34%
85228,Kinetic Purifier,0.051,+53%,+26%
85229,Liquid Gas Pump,0.449,+92%,+26%
85230,Kinetic Purifier,0.52,+97%,+27%
85231,Vacuum Generator Unit,0.03,+51%,+26%
85232,Liquid Gas Sieve,0.431,+55%,+44%
85233,T-Gel Pump,0.34,+50%,+42%
85234,Liquid Gas Purifier,0.12,+50%,+31%
85235,Vacuum Tanks,0.12,+50%,+31%
85236,Vacuum Pump,0.509,+96%,+27%
85237,Kinetic Stabiliser,0.52,+52%,+50%
85238,Kinetic Tanks,0.356,+81%,+27%
85239,T-Gel Purifier,0.624,+72%,+45%
85240,T-Gel Sieve,0.193,+63%,+28%
85241,Vacuum Recycler,0.532,+59%,+47%
85242,Kinetic Drain,0.275,+75%,+26%
85243,Liquid Gas Drain,0.373,+65%,+36%
85244,Solar Pump,0.422,+60%,+41%
85245,Vacuum Drain,0.132,+61%,+26%
85246,Solar Stabiliser,0.615,+73%,+44%
85247,Solar Generator Unit,0.428,+90%,+26%
85248,Solar Stabiliser,0.594,+71%,+44%
85249,Kinetic Generator Unit,0.336,+81%,+26%
85250,Kinetic Tanks,0.546,+80%,+37%
85251,Kinetic Pump,0.818,+89%,+46%
85252,Liquid Gas Generator Unit,0.162,+60%,+28%
85253,Vacuum Generator Unit,0.304,+70%,+30%
85254,T-Gel Stabiliser,0.512,+59%,+46%
85255,T-Gel Purifier,0.377,+85%,+26%
85256,Vacuum Pump,0.859,+93%,+46%
85257,T-Gel Filter,0.234,+69%,+27%
85258,Solar Harvester,0.377,+85%,+26%
85259,Solar Generator Unit,0.3,+50%,+40%
85260,Kinetic Stabiliser,0.507,+82%,+34%
85261,T-Gel Stabiliser,0.464,+72%,+37%
85262,Solar Generator Unit,0.142,+60%,+27%
85263,Vacuum Drain,0.367,+84%,+26%
85264,Liquid Gas Tanks,0.051,+53%,+26%
85265,Solar Drain,0.376,+81%,+28%
85266,Kinetic Filter,0.336,+77%,+28%
85267,Solar Stabiliser,0.12,+50%,+31%
85268,Liquid Gas Pump,0.527,+86%,+33%
85269,T-Gel Recycler,0.051,+53%,+26%
85270,Vacuum Sieve,0.203,+66%,+27%
85271,Solar Stabiliser,0.406,+78%,+31%
85272,Solar Harvester,0.271,+55%,+36%
85273,Vacuum Drain,0.616,+81%,+40%
85274,Liquid Gas Tanks,0.091,+57%,+26%
85275,Vacuum Recycler,0.272,+61%,+33%
85276,Vacuum Sieve,0.326,+80%,+26%
85277,Solar Generator Unit,0.102,+58%,+26%
85278,T-Gel Generator Unit,0.908,+90%,+50%
85279,T-Gel Pump,0.111,+57%,+27%
85280,Liquid Gas Drain,0.091,+57%,+26%
85281,Solar Pump,0.356,+79%,+28%
85282,Solar Drain,0.04,+50%,+27%
85283,Kinetic Stabiliser,0.04,+50%,+27%
85284,Liquid Gas Purifier,0.191,+57%,+31%
85285,Kinetic Filter,0.4,+50%,+45%
85286,Solar Sieve,0.899,+93%,+48%
85287,T-Gel Stabiliser,0.356,+81%,+27%
85288,Solar Drain,0.567,+86%,+35%
85289,Solar Tanks,0.26,+52%,+37%
85290,Liquid Gas Harvester,0.091,+57%,+26%
85291,Vacuum Recycler,0.2,+50%,+35%
85292,Vacuum Generator Unit,0.817,+85%,+48%
85293,T-Gel Purifier,0.275,+75%,+26%
85294,Liquid Gas Harvester,0.281,+56%,+36%
85295,Liquid Gas Purifier,0.81,+98%,+41%
85296,Kinetic Stabiliser,0.55,+98%,+28%
85297,Kinetic Recycler,0.254,+71%,+27%
85298,T-Gel Sieve,0.554,+69%,+43%
85299,T-Gel Filter,0.415,+75%,+33%
85300,Liquid Gas Sieve,0.255,+73%,+26%
85301,Kinetic Generator Unit,0.416,+81%,+30%
85302,T-Gel Tanks,0.605,+76%,+42%
85303,Liquid Gas Drain,0.609,+96%,+32%
85304,Kinetic Harvester,0.16,+52%,+32%
85305,Liquid Gas Stabiliser,0.06,+50%,+28%
85306,Liquid Gas Pump,0.18,+50%,+34%
85307,Kinetic Drain,0.03,+51%,+26%
85308,Kinetic Tanks,0.366,+80%,+28%
85309,Solar Harvester,0.32,+50%,+41%
85310,Liquid Gas Pump,0.261,+56%,+35%
85311,Kinetic Filter,0.3,+52%,+39%
85312,Liquid Gas Pump,0.47,+51%,+48%
85313,Solar Filter,0.04,+50%,+27%
85314,Solar Sieve,0.428,+90%,+26%
85315,Vacuum Sieve,0.428,+90%,+26%
85316,Liquid Gas Filter,0.326,+80%,+26%
85317,Vacuum Generator Unit,0.5,+52%,+49%
85318,Vacuum Pump,0.275,+75%,+26%
85319,Kinetic Filter,0.27,+51%,+38%
85320,Solar Generator Unit,0.03,+51%,+26%
85321,Kinetic Filter,0.502,+62%,+44%
85322,Solar Stabiliser,0.05,+51%,+27%
85323,Kinetic Recycler,0.255,+73%,+26%
85324,Kinetic Recycler,0.518,+91%,+30%
85325,Solar Tanks,0.476,+81%,+33%
85326,T-Gel Tanks,0.695,+75%,+47%
85327,Kinetic Filter,0.311,+57%,+37%
85328,Kinetic Tanks,0.38,+50%,+44%
85329,Vacuum Tanks,0.36,+50%,+43%
85330,T-Gel Stabiliser,0.06,+50%,+28%
85331,Liquid Gas Pump,0.04,+50%,+27%
85332,Vacuum Generator Unit,0.485,+76%,+36%
85333,Liquid Gas Stabiliser,0.386,+80%,+29%
85334,Kinetic Tanks,0.463,+66%,+40%
85335,Solar Tanks,0.243,+64%,+30%
85336,T-Gel Purifier,0.543,+64%,+45%
85337,Vacuum Harvester,0.576,+79%,+39%
85338,Kinetic Filter,0.312,+61%,+35%
85339,Vacuum Pump,0.224,+70%,+26%
85340,Kinetic Generator Unit,0.02,+50%,+26%
85341,Solar Pump,0.162,+60%,+28%
85342,Liquid Gas Filter,0.02,+50%,+26%
85343,Liquid Gas Recycler,0.653,+65%,+50%
85344,Kinetic Purifier,0.333,+65%,+34%
85345,Vacuum Pump,0.345,+74%,+30%
85346,Vacuum Drain,0.48,+52%,+48%
85347,Kinetic Purifier,0.85,+98%,+43%
85348,T-Gel Purifier,0.386,+80%,+29%
85349,T-Gel Tanks,0.08,+50%,+29%
85350,Solar Purifier,0.653,+65%,+50%
85351,Solar Stabiliser,0.687,+84%,+42%
85352,Solar Pump,0.673,+67%,+50%
85353,Liquid Gas Tanks,0.407,+82%,+29%
85354,T-Gel Harvester,0.676,+77%,+45%
85355,T-Gel Filter,0.616,+81%,+40%
85356,Vacuum Generator Unit,0.26,+50%,+38%
85357,Liquid Gas Tanks,0.383,+66%,+36%
85358,Vacuum Filter,0.303,+66%,+32%
85359,Solar Generator Unit,0.36,+50%,+43%
85360,Liquid Gas Tanks,0.371,+53%,+42%
85361,T-Gel Tanks,0.495,+75%,+37%
85362,Solar Pump,0.272,+61%,+33%
85363,Solar Recycler,0.04,+52%,+26%
85364,T-Gel Stabiliser,0.353,+65%,+35%
85365,Kinetic Filter,0.2,+50%,+35%
85366,Vacuum Purifier,0.481,+54%,+47%
85367,Liquid Gas Recycler,0.275,+75%,+26%
85368,T-Gel Generator Unit,0.515,+73%,+39%
85369,Vacuum Drain,0.173,+65%,+26%
85370,T-Gel Sieve,0.32,+50%,+41%
85371,Vacuum Purifier,0.08,+50%,+29%
85372,Liquid Gas Drain,0.192,+61%,+29%
85373,Vacuum Generator Unit,0.04,+52%,+26%
85374,Liquid Gas Recycler,0.02,+50%,+26%
85375,Liquid Gas Tanks,0.214,+69%,+26%
85376,Solar Generator Unit,0.22,+50%,+36%
85377,Liquid Gas Pump,0.243,+64%,+30%
85378,T-Gel Filter,0.151,+57%,+29%
85379,Kinetic Tanks,0.05,+51%,+27%
85380,Solar Harvester,0.615,+73%,+44%
85381,Kinetic Filter,0.242,+58%,+33%
85382,Vacuum Stabiliser,0.122,+60%,+26%
85383,Liquid Gas Drain,0.408,+88%,+26%
85384,Kinetic Sieve,0.396,+79%,+30%
85385,T-Gel Purifier,0.292,+61%,+34%
85386,Vacuum Recycler,0.04,+50%,+27%
85387,Liquid Gas Purifier,0.501,+54%,+48%
85388,Solar Purifier,0.408,+88%,+26%
85389,Liquid Gas Pump,0.14,+52%,+31%
85390,Solar Tanks,0.32,+50%,+41%
85391,Kinetic Generator Unit,0.181,+54%,+32%
85392,Liquid Gas Recycler,0.03,+51%,+26%
85393,T-Gel Harvester,0.192,+61%,+29%
85394,Kinetic Recycler,0.3,+50%,+40%
85395,Solar Filter,0.9,+97%,+46%
85396,Liquid Gas Tanks,0.474,+69%,+39%
85397,Kinetic Purifier,0.24,+50%,+37%
85398,Solar Stabiliser,0.354,+69%,+33%
85399,Liquid Gas Pump,0.657,+85%,+40%
85400,T-Gel Generator Unit,0.04,+52%,+26%
85401,T-Gel Sieve,0.769,+96%,+40%
85402,Vacuum Harvester,0.39,+51%,+44%
85403,Vacuum Generator Unit,0.211,+57%,+32%
85404,Kinetic Sieve,0.193,+67%,+26%
85405,Solar Generator Unit,0.386,+78%,+30%
85406,Liquid Gas Sieve,0.489,+96%,+26%
85407,Kinetic Recycler,0.697,+83%,+43%
85408,Solar Stabiliser,0.22,+52%,+35%
85409,Vacuum Tanks,0.28,+50%,+39%
85410,T-Gel Pump,0.593,+67%,+46%
85411,T-Gel Sieve,0.163,+64%,+26%
85412,Vacuum Pump,0.479,+93%,+27%
85413,Solar Tanks,0.255,+73%,+26%
85414,Liquid Gas Pump,0.06,+50%,+28%
85415,Liquid Gas Filter,0.447,+84%,+30%
85416,Kinetic Pump,0.434,+69%,+37%
85417,Vacuum Harvester,0.408,+88%,+26%
85418,Vacuum Filter,0.02,+50%,+26%
85419,Vacuum Filter,0.234,+71%,+26%
85420,Vacuum Harvester,0.36,+50%,+43%
85421,Liquid Gas Pump,0.305,+74%,+28%
85422,Kinetic Filter,0.02,+50%,+26%
85423,T-Gel Pump,0.04,+52%,+26%
85424,T-Gel Tanks,0.051,+53%,+26%
85425,Solar Tanks,0.461,+54%,+46%
85426,Kinetic Recycler,0.3,+50%,+40%
85427,Solar Pump,0.071,+55%,+26%
85428,Kinetic Stabiliser,0.82,+99%,+41%
85429,Kinetic Sieve,0.432,+59%,+42%
85430,Kinetic Recycler,0.091,+57%,+26%
85431,T-Gel Sieve,0.111,+55%,+28%
85432,Kinetic Tanks,0.441,+56%,+44%
85433,Solar Filter,0.142,+62%,+26%
85434,Kinetic Filter,0.311,+57%,+37%
85435,Kinetic Recycler,0.04,+50%,+27%
85436,T-Gel Harvester,0.49,+51%,+49%
85437,Liquid Gas Recycler,0.438,+91%,+26%
85438,T-Gel Stabiliser,0.316,+79%,+26%
85439,Liquid Gas Pump,0.24,+50%,+37%
85440,Liquid Gas Filter,0.221,+54%,+34%
85441,Kinetic Stabiliser,0.04,+52%,+26%
85442,T-Gel Purifier,0.071,+55%,+26%
85443,Solar Filter,0.304,+68%,+31%
85444,Vacuum Harvester,0.554,+71%,+42%
85445,Solar Harvester,0.02,+50%,+26%
85446,Liquid Gas Stabiliser,0.623,+66%,+48%
85447,Kinetic Recycler,0.22,+52%,+35%
85448,Vacuum Stabiliser,0.293,+67%,+31%
85449,Solar Recycler,0.22,+50%,+36%
85450,Solar Drain,0.08,+50%,+29%
85451,Vacuum Generator Unit,0.081,+56%,+26%
85452,Liquid Gas Generator Unit,0.493,+67%,+41%
85453,Liquid Gas Generator Unit,0.657,+83%,+41%
85454,Vacuum Filter,0.383,+64%,+37%
85455,Kinetic Stabiliser,0.121,+56%,+28%
85456,Kinetic Purifier,0.465,+74%,+36%
85457,Solar Filter,0.5,+50%,+50%
85458,Kinetic Drain,0.273,+63%,+32%
85459,Solar Generator Unit,0.493,+65%,+42%
85460,Liquid Gas Drain,0.051,+53%,+26%
85461,Liquid Gas Recycler,0.367,+84%,+26%
85462,Liquid Gas Recycler,0.528,+90%,+31%
85463,T-Gel Recycler,0.828,+88%,+47%
85464,T-Gel Sieve,0.52,+99%,+26%
85465,Vacuum Sieve,0.293,+67%,+31%
85466,Liquid Gas Recycler,0.321,+56%,+38%
85467,Kinetic Stabiliser,0.479,+95%,+26%
85468,Kinetic Recycler,0.071,+55%,+26%
85469,T-Gel Filter,0.153,+63%,+26%
85470,Solar Generator Unit,0.867,+86%,+50%
85471,T-Gel Harvester,0.468,+90%,+28%
85472,Liquid Gas Pump,0.071,+55%,+26%
85473,Liquid Gas Stabiliser,0.461,+54%,+46%
85474,Vacuum Generator Unit,0.396,+79%,+30%
85475,Solar Tanks,0.081,+56%,+26%
85476,Kinetic Tanks,0.569,+94%,+31%
85477,Liquid Gas Recycler,0.081,+54%,+27%
85478,Kinetic Tanks,0.386,+78%,+30%
85479,Vacuum Pump,0.613,+67%,+47%
85480,Solar Generator Unit,0.21,+51%,+35%
85481,Liquid Gas Tanks,0.1,+50%,+30%
85482,Solar Purifier,0.301,+54%,+38%
85483,Liquid Gas Purifier,0.468,+90%,+28%
85484,Solar Generator Unit,0.212,+59%,+31%
85485,Vacuum Sieve,0.347,+82%,+26%
85486,Liquid Gas Drain,0.263,+64%,+31%
85487,T-Gel Recycler,0.478,+91%,+28%
85488,Vacuum Tanks,0.23,+51%,+36%
85489,Liquid Gas Recycler,0.311,+53%,+39%
85490,T-Gel Sieve,0.251,+57%,+34%
85491,Kinetic Pump,0.32,+52%,+40%
85492,T-Gel Filter,0.519,+95%,+28%
85493,Liquid Gas Recycler,0.498,+87%,+31%
85494,Liquid Gas Harvester,0.406,+80%,+30%
85495,Liquid Gas Purifier,0.294,+69%,+30%
85496,T-Gel Harvester,0.283,+66%,+31%
85497,Vacuum Pump,0.314,+69%,+31%
85498,Vacuum Generator Unit,0.386,+78%,+30%
85499,Kinetic Drain,0.081,+56%,+26%
85500,Kinetic Drain,0.498,+91%,+29%
85501,T-Gel Sieve,0.14,+50%,+32%
85502,T-Gel Pump,0.131,+53%,+30%
85503,Vacuum Recycler,0.07,+51%,+28%
85504,Vacuum Pump,0.051,+53%,+26%
85505,Liquid Gas Pump,0.471,+55%,+46%
85506,T-Gel Purifier,0.132,+61%,+26%
85507,Solar Stabiliser,0.708,+88%,+41%
85508,Vacuum Sieve,0.131,+53%,+30%
85509,Solar Harvester,0.162,+62%,+27%
85510,Solar Harvester,0.265,+74%,+26%
85511,Solar Purifier,0.371,+55%,+41%
85512,Kinetic Sieve,0.311,+55%,+38%
85513,Liquid Gas Sieve,0.411,+57%,+42%
85514,T-Gel Purifier,0.706,+78%,+46%
85515,Solar Drain,0.576,+77%,+40%
85516,Solar Pump,0.302,+60%,+35%
85517,Vacuum Filter,0.213,+67%,+27%
85518,Vacuum Drain,0.162,+62%,+27%
85519,Kinetic Pump,0.244,+72%,+26%
85520,Liquid Gas Generator Unit,0.533,+65%,+44%
85521,Solar Stabiliser,0.331,+53%,+40%
85522,Kinetic Purifier,0.524,+68%,+42%
85523,Liquid Gas Sieve,0.565,+76%,+40%
85524,Solar Purifier,0.344,+70%,+32%
85525,Vacuum Sieve,0.04,+52%,+26%
85526,T-Gel Filter,0.7,+99%,+35%
85527,Kinetic Filter,0.383,+66%,+36%
85528,Solar Harvester,0.06,+52%,+27%
85529,Kinetic Pump,0.469,+94%,+26%
85530,Kinetic Harvester,0.344,+68%,+33%
85531,Kinetic Sieve,0.316,+79%,+26%
85532,Kinetic Pump,0.593,+63%,+48%
85533,T-Gel Recycler,0.576,+81%,+38%
85534,Kinetic Drain,0.03,+51%,+26%
85535,Solar Filter,0.503,+66%,+42%
85536,Liquid Gas Drain,0.203,+66%,+27%
85537,Liquid Gas Pump,0.494,+69%,+40%
85538,Solar Pump,0.102,+58%,+26%
85539,Kinetic Tanks,0.626,+78%,+42%
85540,Liquid Gas Filter,0.89,+98%,+45%
85541,Vacuum Sieve,0.392,+59%,+40%
85542,Kinetic Harvester,0.152,+59%,+28%
85543,Vacuum Tanks,0.204,+68%,+26%
85544,Kinetic Pump,0.222,+62%,+30%
85545,Solar Sieve,0.04,+52%,+26%
85546,Solar Generator Unit,0.111,+57%,+27%
85547,Liquid Gas Generator Unit,0.361,+56%,+40%
85548,T-Gel Harvester,0.51,+98%,+26%
85549,Solar Generator Unit,0.634,+69%,+47%
85550,Liquid Gas Tanks,0.392,+59%,+40%
85551,Vacuum Sieve,0.5,+50%,+50%
85552,T-Gel Recycler,0.888,+90%,+49%
85553,Liquid Gas Recycler,0.817,+83%,+49%
85554,Liquid Gas Recycler,0.03,+51%,+26%
85555,Kinetic Purifier,0.181,+56%,+31%
85556,Solar Stabiliser,0.04,+50%,+27%
85557,Liquid Gas Filter,0.577,+85%,+36%
85558,Solar Pump,0.436,+79%,+32%
85559,Vacuum Generator Unit,0.438,+89%,+27%
85560,Vacuum Pump,0.02,+50%,+26%
85561,Solar Filter,0.446,+78%,+33%
85562,Solar Harvester,0.03,+51%,+26%
85563,T-Gel Harvester,0.04,+50%,+27%
85564,Vacuum Purifier,0.619,+95%,+33%
85565,Liquid Gas Purifier,0.271,+53%,+37%
85566,Kinetic Tanks,0.192,+61%,+29%
85567,Kinetic Filter,0.459,+93%,+26%
85568,Vacuum Tanks,0.373,+63%,+37%
85569,Vacuum Recycler,0.306,+78%,+26%
85570,T-Gel Harvester,0.435,+73%,+35%
85571,Solar Harvester,0.51,+98%,+26%
85572,Vacuum Filter,0.417,+83%,+29%
85573,Kinetic Generator Unit,0.819,+95%,+43%
85574,Solar Harvester,0.485,+76%,+36%
85575,T-Gel Generator Unit,0.613,+63%,+49%
85576,Liquid Gas Drain,0.405,+76%,+32%
85577,Kinetic Generator Unit,0.08,+50%,+29%
85578,Liquid Gas Generator Unit,0.291,+57%,+36%
85579,Liquid Gas Sieve,0.255,+73%,+26%
85580,Liquid Gas Sieve,0.03,+51%,+26%
85581,Kinetic Drain,0.507,+84%,+33%
85582,Solar Purifier,0.321,+56%,+38%
85583,Vacuum Purifier,0.02,+50%,+26%
85584,T-Gel Harvester,0.091,+57%,+26%
85585,Liquid Gas Stabiliser,0.461,+56%,+45%
85586,Vacuum Generator Unit,0.316,+79%,+26%
85587,Liquid Gas Stabiliser,0.698,+89%,+40%
85588,Vacuum Pump,0.291,+57%,+36%
85589,Vacuum Generator Unit,0.593,+65%,+47%
85590,Solar Pump,0.251,+53%,+36%
85591,T-Gel Generator Unit,0.547,+86%,+34%
85592,Vacuum Generator Unit,0.499,+93%,+28%
85593,Vacuum Drain,0.326,+80%,+26%
85594,Vacuum Drain,0.121,+54%,+29%
85595,Vacuum Harvester,0.735,+73%,+50%
85596,T-Gel Drain,0.06,+52%,+27%
85597,Vacuum Generator Unit,0.262,+62%,+32%
85598,Vacuum Drain,0.48,+50%,+49%
85599,Solar Stabiliser,0.131,+57%,+28%
85600,Kinetic Drain,0.588,+90%,+34%
85601,Kinetic Stabiliser,0.351,+53%,+41%
85602,Vacuum Filter,0.542,+58%,+48%
85603,Solar Sieve,0.02,+50%,+26%
85604,Solar Stabiliser,0.705,+74%,+48%
85605,Solar Recycler,0.234,+71%,+26%
85606,Kinetic Recycler,0.294,+69%,+30%
85607,Kinetic Sieve,0.393,+63%,+38%
85608,Kinetic Pump,0.668,+88%,+39%
85609,Solar Recycler,0.213,+63%,+29%
85610,Vacuum Purifier,0.04,+52%,+26%
85611,Vacuum Purifier,0.404,+72%,+34%
85612,Solar Drain,0.46,+50%,+48%
85613,T-Gel Drain,0.253,+67%,+29%
85614,Solar Drain,0.306,+78%,+26%
85615,Vacuum Recycler,0.1,+50%,+30%
85616,T-Gel Purifier,0.314,+71%,+30%
85617,Liquid Gas Tanks,0.668,+90%,+38%
85618,Solar Harvester,0.181,+54%,+32%
85619,Kinetic Recycler,0.202,+62%,+29%
85620,Solar Filter,0.405,+76%,+32%
85621,Vacuum Drain,0.514,+69%,+41%
85622,Vacuum Tanks,0.495,+73%,+38%
85623,T-Gel Generator Unit,0.42,+52%,+45%
85624,Solar Filter,0.467,+86%,+30%
85625,Solar Filter,0.522,+60%,+46%
85626,Liquid Gas Recycler,0.526,+78%,+37%
85627,Vacuum Harvester,0.16,+50%,+33%
85628,Solar Generator Unit,0.101,+54%,+28%
85629,T-Gel Filter,0.254,+71%,+27%
85630,Solar Drain,0.071,+55%,+26%
85631,Liquid Gas Generator Unit,0.406,+80%,+30%
85632,T-Gel Stabiliser,0.599,+95%,+32%
85633,Vacuum Pump,0.405,+76%,+32%
85634,Liquid Gas Recycler,0.613,+67%,+47%
85635,Kinetic Generator Unit,0.212,+59%,+31%
85636,Solar Generator Unit,0.664,+68%,+49%
85637,Vacuum Pump,0.418,+89%,+26%
85638,T-Gel Drain,0.72,+97%,+37%
85639,Kinetic Sieve,0.234,+71%,+26%
85640,Liquid Gas Filter,0.03,+51%,+26%
85641,T-Gel Stabiliser,0.423,+64%,+39%
85642,T-Gel Pump,0.517,+83%,+34%
85643,T-Gel Purifier,0.36,+50%,+43%
85644,Liquid Gas Sieve,0.786,+78%,+50%
85645,Liquid Gas Pump,0.435,+75%,+34%
85646,T-Gel Pump,0.538,+91%,+31%
85647,Vacuum Recycler,0.75,+98%,+38%
85648,Kinetic Tanks,0.485,+76%,+36%
85649,T-Gel Filter,0.372,+59%,+39%
85650,Kinetic Recycler,0.275,+73%,+27%
85651,T-Gel Filter,0.071,+55%,+26%
85652,Vacuum Stabiliser,0.453,+65%,+40%
85653,Kinetic Tanks,0.371,+57%,+40%
85654,Kinetic Harvester,0.02,+50%,+26%
85655,Vacuum Stabiliser,0.789,+94%,+42%
85656,Vacuum Purifier,0.44,+50%,+47%
85657,Vacuum Stabiliser,0.12,+50%,+31%
85658,T-Gel Stabiliser,0.421,+54%,+44%
85659,Liquid Gas Pump,0.14,+50%,+32%
85660,Vacuum Harvester,0.451,+55%,+45%
85661,T-Gel Tanks,0.102,+58%,+26%
85662,Liquid Gas Sieve,0.344,+70%,+32%
85663,Vacuum Tanks,0.101,+56%,+27%
85664,Solar Pump,0.65,+98%,+33%
85665,Liquid Gas Sieve,0.649,+92%,+36%
85666,Liquid Gas Tanks,0.122,+60%,+26%
85667,Vacuum Drain,0.9,+99%,+45%
85668,Liquid Gas Recycler,0.275,+75%,+26%
85669,Liquid Gas Tanks,0.244,+70%,+27%
85670,Kinetic Sieve,0.091,+53%,+28%
85671,Vacuum Generator Unit,0.213,+63%,+29%
85672,Solar Harvester,0.02,+50%,+26%
85673,T-Gel Recycler,0.02,+50%,+26%
85674,Solar Recycler,0.183,+66%,+26%
85675,Liquid Gas Harvester,0.07,+51%,+28%
85676,Solar Harvester,0.616,+81%,+40%
85677,Solar Harvester,0.364,+72%,+32%
85678,Solar Recycler,0.222,+62%,+30%
85679,Liquid Gas Pump,0.14,+50%,+32%
85680,Solar Recycler,0.381,+56%,+41%
85681,Solar Sieve,0.153,+63%,+26%
85682,Vacuum Recycler,0.576,+81%,+38%
