sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
75180,Nitrogen Sieve,0.056,,+2%
75181,Ammonium Recycler,0.5,+19%,
75182,Nitrogen Purifier,0.071,+7%,
75183,Ammonium Pump,0.278,,+6%
75184,Carbon Pump,0.286,+13%,
75185,Carbon Tanks,0.056,,+2%
75186,Carbon Tanks,0.132,+6%,+3%
75187,Carbon Drain,0.167,,+4%
75188,Oxygen Harvester,0.044,+5%,+2%
75189,Oxygen Generator Unit,0.143,+9%,
75190,Nitrogen Purifier,0.444,,+9%
75191,Carbon Stabiliser,0.356,+5%,+9%
75192,Oxygen Generator Unit,0.107,+8%,
75193,Ammonium Stabiliser,0.056,,+2%
75194,Nitrogen Purifier,0.333,,+7%
75195,Gas Recycler,0.214,+11%,
75196,Oxygen Filter,0.111,,+3%
75197,Gas Sieve,0.056,,+2%
75198,Nitrogen Harvester,0.111,,+3%
75199,Oxygen Drain,0.0,+5%,
75200,Carbon Recycler,0.0,+5%,
75201,Gas Pump,0.071,+7%,
75202,Gas Pump,0.111,,+3%
75203,Nitrogen Tanks,0.393,+16%,
75204,Oxygen Tanks,0.0,+5%,
75205,Ammonium Filter,0.056,,+2%
75206,Carbon Harvester,0.278,,+6%
75207,Gas Pump,0.167,,+4%
75208,Gas Filter,0.056,,+2%
75209,Nitrogen Purifier,0.056,,+2%
75210,Gas Generator Unit,0.262,+8%,+4%
75211,Carbon Sieve,0.0,+5%,
75212,Ammonium Tanks,0.349,+9%,+5%
75213,Carbon Generator Unit,0.056,,+2%
75214,Carbon Generator Unit,0.056,,+2%
75215,Nitrogen Recycler,0.179,+10%,
75216,Carbon Drain,0.0,+5%,
75217,Carbon Generator Unit,0.179,+10%,
75218,Ammonium Recycler,0.357,+15%,
75219,Ammonium Recycler,0.0,+5%,
75220,Carbon Harvester,0.0,,+1%
75221,Gas Purifier,0.056,,+2%
75222,Oxygen Harvester,0.089,+5%,+3%
75223,Ammonium Pump,0.214,+11%,
75224,Gas Generator Unit,0.13,+7%,+2%
75225,Nitrogen Tanks,0.056,,+2%
75226,Ammonium Generator Unit,0.056,,+2%
75227,Carbon Generator Unit,0.167,,+4%
75228,Gas Filter,0.25,+12%,
75229,Nitrogen Pump,0.107,+8%,
75230,Oxygen Pump,0.0,,+1%
75231,Carbon Pump,0.0,+5%,
75232,Gas Purifier,0.0,+5%,
75233,Oxygen Sieve,0.056,,+2%
75234,Oxygen Recycler,0.056,,+2%
75235,Gas Stabiliser,0.056,,+2%
75236,Gas Drain,0.648,+17%,+4%
75237,Ammonium Recycler,0.179,+10%,
75238,Oxygen Filter,0.167,,+4%
75239,Carbon Pump,0.179,+10%,
75240,Nitrogen Sieve,0.056,,+2%
75241,Oxygen Purifier,0.036,+6%,
75242,Gas Harvester,0.302,+11%,+2%
75243,Nitrogen Pump,0.179,+10%,
75244,Gas Sieve,0.167,,+4%
75245,Ammonium Tanks,0.111,,+3%
75246,Gas Drain,0.056,,+2%
75247,Nitrogen Drain,0.214,+11%,
75248,Gas Drain,0.333,,+7%
75249,Carbon Recycler,0.036,+6%,
75250,Ammonium Tanks,0.389,,+8%
75251,Carbon Sieve,0.473,+15%,+2%
75252,Ammonium Filter,0.056,,+2%
75253,Ammonium Pump,0.056,,+2%
75254,Nitrogen Drain,0.036,+6%,
75255,Nitrogen Generator Unit,0.216,+9%,+2%
75256,Carbon Drain,0.036,+6%,
75257,Oxygen Filter,0.056,,+2%
75258,Ammonium Tanks,0.071,+7%,
75259,Nitrogen Pump,0.056,,+2%
75260,Carbon Purifier,0.056,,+2%
75261,Ammonium Drain,0.303,+10%,+3%
75262,Oxygen Filter,0.056,,+2%
75263,Ammonium Stabiliser,0.056,,+2%
75264,Oxygen Recycler,0.107,+8%,
75265,Ammonium Filter,0.222,,+5%
75266,Gas Harvester,0.056,,+2%
75267,Gas Generator Unit,0.278,,+6%
75268,Ammonium Pump,0.5,+19%,
75269,Carbon Tanks,0.179,+10%,
75270,Carbon Pump,0.056,,+2%
75271,Gas Generator Unit,0.056,,+2%
75272,Gas Tanks,0.107,+8%,
75273,Gas Tanks,0.429,+17%,
75274,Carbon Tanks,0.393,+16%,
75275,Nitrogen Tanks,0.056,,+2%
75276,Gas Tanks,0.132,+6%,+3%
75277,Nitrogen Tanks,0.111,,+3%
75278,Carbon Tanks,0.056,,+2%
75279,Oxygen Stabiliser,0.344,+12%,+2%
75280,Ammonium Tanks,0.393,+16%,
75281,Gas Filter,0.056,,+2%
75282,Gas Sieve,0.689,+19%,+3%
75283,Ammonium Sieve,0.464,+18%,
75284,Ammonium Purifier,0.179,+10%,
75285,Gas Tanks,0.056,,+2%
75286,Ammonium Generator Unit,0.393,+16%,
75287,Gas Harvester,0.0,+5%,
75288,Gas Harvester,0.167,,+4%
75289,Nitrogen Recycler,0.107,+8%,
75290,Nitrogen Sieve,0.056,,+2%
75291,Nitrogen Generator Unit,0.389,,+8%
75292,Carbon Drain,0.179,+10%,
75293,Oxygen Drain,0.517,+15%,+3%
75294,Nitrogen Generator Unit,0.111,,+3%
75295,Ammonium Generator Unit,0.357,+15%,
75296,Nitrogen Generator Unit,0.056,,+2%
75297,Nitrogen Purifier,0.044,+5%,+2%
75298,Oxygen Filter,0.0,+5%,
75299,Carbon Harvester,0.0,+5%,
75300,Nitrogen Filter,0.056,,+2%
75301,Ammonium Pump,0.111,,+3%
75302,Gas Generator Unit,0.087,+6%,+2%
75303,Nitrogen Stabiliser,0.036,+6%,
75304,Oxygen Recycler,0.0,+5%,
75305,Gas Harvester,0.0,+5%,
75306,Gas Tanks,0.056,,+2%
75307,Gas Generator Unit,0.056,,+2%
75308,Carbon Pump,0.107,+8%,
75309,Ammonium Filter,0.071,+7%,
75310,Oxygen Sieve,0.143,+9%,
75311,Nitrogen Tanks,0.167,,+4%
75312,Ammonium Filter,0.286,+13%,
75313,Ammonium Filter,0.74,+15%,+8%
75314,Carbon Generator Unit,0.056,,+2%
75315,Nitrogen Recycler,0.056,,+2%
75316,Oxygen Recycler,0.056,,+2%
75317,Oxygen Harvester,0.036,+6%,
75318,Gas Sieve,0.036,+6%,
75319,Gas Tanks,0.056,,+2%
75320,Nitrogen Tanks,0.143,+9%,
75321,Gas Recycler,0.056,,+2%
75322,Nitrogen Drain,0.056,,+2%
75323,Gas Recycler,0.107,+8%,
75324,Gas Generator Unit,0.056,,+2%
75325,Gas Drain,0.0,+5%,
75326,Carbon Pump,0.517,+15%,+3%
75327,Carbon Tanks,0.036,+6%,
75328,Gas Drain,0.056,,+2%
75329,Oxygen Tanks,0.429,+17%,
75330,Gas Filter,0.0,,+1%
75331,Oxygen Stabiliser,0.111,,+3%
75332,Ammonium Filter,0.0,+5%,
75333,Ammonium Pump,0.056,,+2%
75334,Gas Purifier,0.5,+19%,
75335,Ammonium Generator Unit,0.0,+5%,
75336,Ammonium Stabiliser,0.25,+12%,
75337,Ammonium Drain,0.056,,+2%
75338,Nitrogen Generator Unit,0.036,+6%,
75339,Ammonium Tanks,0.056,,+2%
75340,Oxygen Recycler,0.387,+13%,+2%
75341,Gas Recycler,0.071,+7%,
75342,Ammonium Recycler,0.5,+19%,
75343,Gas Drain,0.389,,+8%
75344,Oxygen Sieve,0.107,+8%,
75345,Ammonium Tanks,0.321,+14%,
75346,Oxygen Sieve,0.056,,+2%
75347,Oxygen Harvester,0.393,+16%,
75348,Gas Tanks,0.036,+6%,
75349,Oxygen Recycler,0.393,+16%,
75350,Oxygen Stabiliser,0.222,,+5%
75351,Gas Pump,0.217,+8%,+3%
75352,Gas Harvester,0.056,,+2%
75353,Ammonium Pump,0.5,+19%,
75354,Nitrogen Pump,0.044,+5%,+2%
75355,Carbon Generator Unit,0.0,+5%,
75356,Oxygen Tanks,0.111,,+3%
75357,Carbon Purifier,0.0,+5%,
75358,Nitrogen Drain,0.697,+14%,+8%
75359,Carbon Purifier,0.143,+9%,
75360,Nitrogen Drain,0.179,+10%,
75361,Carbon Generator Unit,0.056,,+2%
75362,Oxygen Purifier,0.129,+8%,+1%
75363,Ammonium Filter,0.464,+18%,
75364,Gas Purifier,0.111,,+3%
75365,Gas Generator Unit,0.344,+12%,+2%
75366,Nitrogen Pump,0.036,+6%,
75367,Gas Filter,0.5,+19%,
75368,Gas Drain,0.056,,+2%
75369,Ammonium Filter,0.056,,+2%
75370,Oxygen Drain,0.056,,+2%
75371,Gas Purifier,0.25,+12%,
75372,Oxygen Stabiliser,0.389,,+8%
75373,Oxygen Purifier,0.259,+10%,+2%
75374,Gas Sieve,0.433,+12%,+4%
75375,Gas Recycler,0.056,,+2%
75376,Gas Recycler,0.056,,+2%
75377,Gas Harvester,0.056,,+2%
75378,Oxygen Purifier,0.0,,+1%
75379,Ammonium Drain,0.0,+5%,
75380,Carbon Sieve,0.056,,+2%
75381,Carbon Stabiliser,0.044,+5%,+2%
75382,Nitrogen Generator Unit,0.167,,+4%
75383,Ammonium Drain,0.333,,+7%
75384,Oxygen Purifier,0.0,+5%,
75385,Gas Stabiliser,0.387,+13%,+2%
75386,Carbon Filter,0.071,+7%,
75387,Oxygen Pump,0.389,,+8%
75388,Oxygen Stabiliser,0.393,+16%,
75389,Oxygen Harvester,0.0,,+1%
75390,Gas Purifier,0.056,,+2%
75391,Oxygen Tanks,0.036,+6%,
75392,Ammonium Stabiliser,0.222,+5%,+6%
75393,Oxygen Tanks,0.056,,+2%
75394,Oxygen Pump,0.056,,+2%
75395,Ammonium Drain,0.286,+13%,
75396,Oxygen Stabiliser,0.143,+9%,
75397,Nitrogen Sieve,0.107,+8%,
75398,Gas Sieve,0.056,,+2%
75399,Ammonium Filter,0.036,+6%,
75400,Ammonium Sieve,0.071,+7%,
75401,Carbon Sieve,0.735,+18%,+5%
75402,Ammonium Recycler,0.056,,+2%
75403,Oxygen Filter,0.056,,+2%
75404,Carbon Harvester,0.056,,+2%
75405,Ammonium Pump,0.214,+11%,
75406,Gas Filter,0.071,+7%,
75407,Carbon Purifier,0.173,+8%,+2%
75408,Carbon Tanks,0.111,,+3%
75409,Ammonium Tanks,0.429,+17%,
75410,Carbon Purifier,0.036,+6%,
75411,Ammonium Pump,0.5,,+10%
75412,Nitrogen Filter,0.389,,+8%
75413,Ammonium Tanks,0.429,+17%,
75414,Gas Purifier,0.143,+9%,
75415,Ammonium Recycler,0.429,+17%,
75416,Gas Tanks,0.056,,+2%
75417,Nitrogen Purifier,0.278,,+6%
75418,Gas Recycler,0.036,+6%,
75419,Gas Drain,0.306,+8%,+5%
75420,Nitrogen Stabiliser,0.393,+16%,
75421,Nitrogen Recycler,0.087,+6%,+2%
75422,Oxygen Sieve,0.0,+5%,
75423,Oxygen Filter,0.429,+17%,
75424,Oxygen Harvester,0.429,+17%,
75425,Carbon Purifier,0.0,,+1%
75426,Nitrogen Filter,0.357,+15%,
75427,Gas Tanks,0.321,+14%,
75428,Carbon Purifier,0.056,,+2%
75429,Oxygen Sieve,0.389,,+8%
75430,Oxygen Harvester,0.25,+12%,
75431,Ammonium Purifier,0.056,,+2%
75432,Gas Recycler,0.222,,+5%
75433,Nitrogen Sieve,0.056,,+2%
75434,Ammonium Drain,0.173,+8%,+2%
75435,Ammonium Tanks,0.167,,+4%
75436,Gas Purifier,0.5,+19%,
75437,Oxygen Harvester,0.056,,+2%
75438,Oxygen Sieve,0.259,+10%,+2%
75439,Carbon Generator Unit,0.694,+16%,+6%
75440,Oxygen Filter,0.056,,+2%
75441,Ammonium Drain,0.31,+6%,+7%
75442,Oxygen Sieve,0.071,+7%,
75443,Ammonium Tanks,0.056,,+2%
75444,Oxygen Recycler,0.056,,+2%
75445,Gas Recycler,0.056,,+2%
75446,Gas Tanks,0.071,+7%,
75447,Gas Recycler,0.352,+7%,+7%
75448,Gas Harvester,0.0,+5%,
75449,Ammonium Harvester,0.056,,+2%
75450,Carbon Sieve,0.044,+5%,+2%
75451,Carbon Tanks,0.071,+7%,
75452,Carbon Stabiliser,0.056,,+2%
75453,Ammonium Purifier,0.056,,+2%
75454,Ammonium Drain,0.278,,+6%
75455,Carbon Stabiliser,0.056,,+2%
75456,Nitrogen Purifier,0.644,+19%,+2%
75457,Gas Sieve,0.056,,+2%
75458,Carbon Recycler,0.221,+6%,+5%
75459,Ammonium Drain,0.179,+10%,
75460,Ammonium Stabiliser,0.056,,+2%
75461,Carbon Drain,0.286,+13%,
75462,Nitrogen Stabiliser,0.0,+5%,
75463,Ammonium Purifier,0.43,+14%,+2%
75464,Ammonium Tanks,0.286,+13%,
75465,Carbon Sieve,0.222,,+5%
75466,Ammonium Harvester,0.179,+10%,
75467,Oxygen Pump,0.056,,+2%
75468,Carbon Sieve,0.056,,+2%
75469,Ammonium Stabiliser,0.0,,+1%
75470,Oxygen Stabiliser,0.036,+6%,
75471,Nitrogen Purifier,0.056,,+2%
75472,Ammonium Generator Unit,0.056,,+2%
75473,Gas Filter,0.333,,+7%
75474,Oxygen Generator Unit,0.267,+5%,+7%
75475,Carbon Drain,0.393,+16%,
75476,Gas Pump,0.5,,+10%
75477,Nitrogen Drain,0.516,+16%,+2%
75478,Nitrogen Filter,0.036,+6%,
75479,Gas Tanks,0.111,,+3%
75480,Gas Generator Unit,0.222,,+5%
75481,Ammonium Filter,0.735,+18%,+5%
75482,Oxygen Harvester,0.056,,+2%
75483,Carbon Recycler,0.036,+6%,
75484,Nitrogen Stabiliser,0.0,+5%,
75485,Nitrogen Filter,0.393,+16%,
75486,Gas Recycler,0.056,,+2%
75487,Oxygen Generator Unit,0.056,,+2%
75488,Oxygen Stabiliser,0.036,+6%,
75489,Oxygen Stabiliser,0.056,,+2%
75490,Carbon Drain,0.4,+5%,+10%
75491,Oxygen Purifier,0.143,+9%,
75492,Ammonium Recycler,0.0,+5%,
75493,Gas Stabiliser,0.0,+5%,
75494,Ammonium Stabiliser,0.044,+5%,+2%
75495,Nitrogen Filter,0.0,+5%,
75496,Carbon Generator Unit,0.5,,+10%
75497,Oxygen Drain,0.0,+5%,
75498,Ammonium Purifier,0.056,,+2%
75499,Oxygen Filter,0.0,+5%,
75500,Ammonium Pump,0.43,+14%,+2%
75501,Oxygen Tanks,0.57,+10%,+9%
75502,Oxygen Harvester,0.0,+5%,
75503,Nitrogen Pump,0.393,+16%,
75504,Ammonium Generator Unit,0.036,+6%,
75505,Oxygen Sieve,0.5,+19%,
75506,Carbon Pump,0.464,+18%,
75507,Ammonium Generator Unit,0.0,+5%,
75508,Gas Harvester,0.286,+13%,
75509,Gas Tanks,0.056,,+2%
75510,Carbon Filter,0.0,+5%,
75511,Ammonium Recycler,0.216,+9%,+2%
75512,Oxygen Recycler,0.278,,+6%
75513,Oxygen Drain,0.056,,+2%
75514,Carbon Purifier,0.056,,+2%
75515,Ammonium Filter,0.036,+6%,
75516,Nitrogen Harvester,0.071,+7%,
75517,Carbon Drain,0.111,,+3%
75518,Oxygen Drain,0.043,+6%,+1%
75519,Carbon Recycler,0.056,,+2%
75520,Oxygen Stabiliser,0.071,+7%,
75521,Oxygen Recycler,0.056,,+2%
75522,Carbon Harvester,0.286,+13%,
75523,Ammonium Tanks,0.143,+9%,
75524,Gas Sieve,0.143,+9%,
75525,Carbon Drain,0.473,+15%,+2%
75526,Nitrogen Drain,0.167,,+4%
75527,Oxygen Sieve,0.167,,+4%
75528,Gas Generator Unit,0.056,,+2%
75529,Nitrogen Filter,0.036,+6%,
75530,Gas Harvester,0.357,+15%,
75531,Ammonium Recycler,0.389,,+8%
75532,Carbon Tanks,0.25,+12%,
75533,Nitrogen Stabiliser,0.267,+5%,+7%
75534,Carbon Recycler,0.644,+19%,+2%
75535,Ammonium Recycler,0.43,+14%,+2%
75536,Nitrogen Purifier,0.305,+9%,+4%
75537,Ammonium Generator Unit,0.036,+6%,
75538,Ammonium Pump,0.044,+5%,+2%
75539,Ammonium Stabiliser,0.357,+15%,
75540,Oxygen Generator Unit,0.056,,+2%
75541,Oxygen Sieve,0.107,+8%,
75542,Gas Stabiliser,0.389,,+8%
75543,Nitrogen Filter,0.071,+7%,
75544,Oxygen Generator Unit,0.056,,+2%
75545,Gas Pump,0.179,+10%,
75546,Carbon Sieve,0.107,+8%,
75547,Nitrogen Purifier,0.464,+18%,
75548,Carbon Recycler,0.056,,+2%
75549,Carbon Generator Unit,0.173,+8%,+2%
75550,Oxygen Tanks,0.056,,+2%
75551,Gas Pump,0.429,+17%,
75552,Carbon Pump,0.0,,+1%
75553,Gas Purifier,0.056,,+2%
75554,Ammonium Filter,0.167,,+4%
75555,Ammonium Filter,0.071,+7%,
75556,Ammonium Harvester,0.214,+11%,
75557,Oxygen Drain,0.0,+5%,
75558,Ammonium Tanks,0.5,,+10%
75559,Carbon Pump,0.0,+5%,
75560,Ammonium Harvester,0.056,,+2%
75561,Nitrogen Harvester,0.278,,+6%
75562,Carbon Filter,0.0,+5%,
75563,Carbon Purifier,0.0,+5%,
75564,Ammonium Generator Unit,0.036,+6%,
75565,Carbon Purifier,0.0,+5%,
75566,Nitrogen Filter,0.056,,+2%
75567,Carbon Purifier,0.311,+5%,+8%
75568,Nitrogen Tanks,0.444,,+9%
75569,Oxygen Stabiliser,0.0,+5%,
75570,Oxygen Filter,0.056,,+2%
75571,Oxygen Filter,0.333,,+7%
75572,Gas Pump,0.0,+5%,
75573,Ammonium Drain,0.0,+5%,
75574,Oxygen Filter,0.278,,+6%
75575,Nitrogen Drain,0.321,+14%,
75576,Carbon Tanks,0.143,+9%,
75577,Carbon Stabiliser,0.429,+17%,
75578,Nitrogen Drain,0.056,,+2%
75579,Carbon Drain,0.167,,+4%
75580,Nitrogen Pump,0.056,,+2%
75581,Oxygen Drain,0.25,+12%,
75582,Gas Tanks,0.389,,+8%
75583,Oxygen Filter,0.387,+13%,+2%
75584,Carbon Tanks,0.303,+10%,+3%
75585,Oxygen Drain,0.056,,+2%
75586,Oxygen Tanks,0.0,+5%,
75587,Ammonium Recycler,0.071,+7%,
75588,Oxygen Pump,0.387,+13%,+2%
75589,Gas Tanks,0.602,+18%,+2%
75590,Ammonium Generator Unit,0.056,,+2%
75591,Gas Generator Unit,0.071,+7%,
75592,Carbon Pump,0.0,,+1%
75593,Oxygen Stabiliser,0.056,,+2%
75594,Nitrogen Tanks,0.071,+7%,
75595,Nitrogen Pump,0.278,,+6%
75596,Oxygen Generator Unit,0.111,,+3%
75597,Gas Sieve,0.0,+5%,
75598,Oxygen Recycler,0.056,,+2%
75599,Gas Stabiliser,0.0,+5%,
75600,Carbon Purifier,0.107,+8%,
75601,Gas Purifier,0.056,,+2%
75602,Nitrogen Pump,0.056,,+2%
75603,Carbon Stabiliser,0.357,+15%,
75604,Gas Harvester,0.0,+5%,
75605,Nitrogen Drain,0.036,+6%,
75606,Ammonium Recycler,0.056,,+2%
75607,Carbon Recycler,0.056,,+2%
75608,Oxygen Drain,0.429,+17%,
75609,Gas Drain,0.111,,+3%
75610,Gas Harvester,0.5,+19%,
75611,Nitrogen Purifier,0.0,+5%,
75612,Nitrogen Stabiliser,0.179,+10%,
75613,Nitrogen Drain,0.056,,+2%
75614,Nitrogen Harvester,0.111,,+3%
75615,Carbon Sieve,0.0,+5%,
75616,Gas Recycler,0.056,,+2%
75617,Carbon Generator Unit,0.107,+8%,
75618,Nitrogen Tanks,0.444,,+9%
75619,Oxygen Sieve,0.111,,+3%
75620,Nitrogen Tanks,0.214,+11%,
75621,Nitrogen Tanks,0.321,+14%,
75622,Gas Stabiliser,0.0,+5%,
75623,Oxygen Generator Unit,0.036,+6%,
75624,Carbon Harvester,0.214,+11%,
75625,Ammonium Recycler,0.25,+12%,
75626,Nitrogen Harvester,0.056,,+2%
75627,Nitrogen Recycler,0.071,+7%,
75628,Carbon Recycler,0.111,,+3%
75629,Gas Recycler,0.107,+8%,
75630,Carbon Filter,0.087,+6%,+2%
75631,Oxygen Pump,0.321,+14%,
75632,Nitrogen Tanks,0.111,,+3%
75633,Oxygen Stabiliser,0.036,+6%,
75634,Nitrogen Sieve,0.333,,+7%
75635,Gas Generator Unit,0.0,+5%,
75636,Nitrogen Harvester,0.393,+16%,
75637,Nitrogen Tanks,0.056,,+2%
75638,Ammonium Tanks,0.167,,+4%
75639,Oxygen Tanks,0.278,,+6%
75640,Nitrogen Harvester,0.0,+5%,
75641,Oxygen Harvester,0.0,+5%,
75642,Ammonium Sieve,0.214,+11%,
75643,Nitrogen Filter,0.107,+8%,
75644,Nitrogen Recycler,0.056,,+2%
75645,Gas Harvester,0.333,,+7%
75646,Oxygen Pump,0.143,+9%,
75647,Gas Tanks,0.464,+18%,
75648,Nitrogen Recycler,0.056,,+2%
75649,Nitrogen Drain,0.107,+8%,
75650,Gas Stabiliser,0.107,+8%,
75651,Nitrogen Sieve,0.036,+6%,
75652,Ammonium Harvester,0.056,,+2%
75653,Gas Generator Unit,0.143,+9%,
75654,Ammonium Stabiliser,0.214,+11%,
75655,Gas Tanks,0.111,,+3%
75656,Nitrogen Pump,0.0,+5%,
75657,Ammonium Drain,0.259,+10%,+2%
75658,Ammonium Harvester,0.0,+5%,
75659,Ammonium Harvester,0.036,+6%,
75660,Nitrogen Purifier,0.056,,+2%
75661,Oxygen Sieve,0.0,+5%,
75662,Ammonium Drain,0.044,+5%,+2%
75663,Oxygen Stabiliser,0.056,,+2%
75664,Nitrogen Recycler,0.044,+5%,+2%
75665,Nitrogen Stabiliser,0.056,,+2%
75666,Oxygen Drain,0.056,,+2%
75667,Oxygen Recycler,0.0,+5%,
75668,Nitrogen Tanks,0.056,,+2%
75669,Nitrogen Stabiliser,0.056,,+2%
75670,Gas Sieve,0.302,+11%,+2%
75671,Gas Recycler,0.0,+5%,
75672,Nitrogen Tanks,0.259,+10%,+2%
75673,Oxygen Sieve,0.143,+9%,
75674,Carbon Stabiliser,0.5,,+10%
75675,Nitrogen Filter,0.222,,+5%
75676,Oxygen Pump,0.387,+13%,+2%
75677,Ammonium Sieve,0.13,+7%,+2%
75678,Nitrogen Stabiliser,0.0,+5%,
75679,Carbon Filter,0.036,+6%,
75680,Nitrogen Filter,0.056,,+2%
75681,Carbon Generator Unit,0.393,+16%,
75682,Nitrogen Sieve,0.43,+14%,+2%
75683,Carbon Generator Unit,0.056,,+2%
75684,Carbon Recycler,0.0,+5%,
75685,Gas Filter,0.056,,+2%
75686,Carbon Drain,0.349,+9%,+5%
75687,Carbon Stabiliser,0.286,+13%,
75688,Oxygen Filter,0.056,,+2%
75689,Ammonium Pump,0.056,,+2%
75690,Ammonium Stabiliser,0.071,+7%,
75691,Ammonium Pump,0.107,+8%,
75692,Oxygen Harvester,0.393,+16%,
75693,Carbon Sieve,0.071,+7%,
75694,Oxygen Recycler,0.143,+9%,
75695,Oxygen Stabiliser,0.056,,+2%
75696,Carbon Recycler,0.0,+5%,
75697,Carbon Drain,0.222,+5%,+6%
75698,Carbon Filter,0.111,,+3%
75699,Ammonium Sieve,0.262,+8%,+4%
75700,Ammonium Sieve,0.056,,+2%
75701,Oxygen Sieve,0.222,,+5%
75702,Carbon Tanks,0.036,+6%,
75703,Oxygen Recycler,0.036,+6%,
75704,Gas Drain,0.056,,+2%
75705,Gas Tanks,0.056,,+2%
75706,Gas Purifier,0.179,+10%,
75707,Carbon Sieve,0.056,,+2%
75708,Gas Harvester,0.321,+14%,
75709,Carbon Purifier,0.0,+5%,
75710,Ammonium Stabiliser,0.321,+14%,
75711,Gas Sieve,0.056,,+2%
75712,Nitrogen Drain,0.5,+19%,
75713,Ammonium Harvester,0.044,+5%,+2%
75714,Nitrogen Sieve,0.222,,+5%
75715,Gas Stabiliser,0.044,+5%,+2%
75716,Oxygen Stabiliser,0.036,+6%,
75717,Carbon Harvester,0.0,+5%,
75718,Ammonium Tanks,0.107,+8%,
75719,Nitrogen Purifier,0.344,+12%,+2%
75720,Carbon Recycler,0.044,+5%,+2%
75721,Carbon Drain,0.0,+5%,
75722,Carbon Tanks,0.056,,+2%
75723,Gas Harvester,0.036,+6%,
75724,Ammonium Tanks,0.036,+6%,
75725,Nitrogen Drain,0.175,+7%,+3%
75726,Nitrogen Recycler,0.087,+6%,+2%
75727,Oxygen Purifier,0.143,+9%,
75728,Gas Tanks,0.464,+18%,
75729,Ammonium Pump,0.429,+17%,
75730,Gas Sieve,0.056,,+2%
75731,Gas Purifier,0.214,+11%,
75732,Nitrogen Stabiliser,0.5,+19%,
75733,Oxygen Sieve,0.056,,+2%
75734,Oxygen Stabiliser,0.167,,+4%
75735,Oxygen Pump,0.167,,+4%
75736,Carbon Sieve,0.278,,+6%
75737,Nitrogen Pump,0.056,,+2%
75738,Carbon Filter,0.056,,+2%
75739,Carbon Pump,0.143,+9%,
75740,Carbon Filter,0.111,,+3%
75741,Oxygen Tanks,0.0,+5%,
75742,Ammonium Pump,0.429,+17%,
75743,Nitrogen Purifier,0.071,+7%,
75744,Nitrogen Tanks,0.429,+17%,
75745,Ammonium Drain,0.278,,+6%
75746,Ammonium Stabiliser,0.69,+18%,+4%
75747,Ammonium Stabiliser,0.056,,+2%
75748,Carbon Pump,0.056,,+2%
75749,Ammonium Filter,0.143,+9%,
75750,Oxygen Purifier,0.278,,+6%
75751,Ammonium Tanks,0.056,,+2%
75752,Oxygen Harvester,0.222,,+5%
75753,Gas Generator Unit,0.179,+10%,
75754,Ammonium Sieve,0.056,,+2%
75755,Carbon Harvester,0.0,+5%,+1%
75756,Oxygen Harvester,0.389,,+8%
75757,Nitrogen Generator Unit,0.107,+8%,
75758,Carbon Pump,0.056,,+2%
75759,Carbon Stabiliser,0.476,+13%,+4%
75760,Nitrogen Recycler,0.111,,+3%
75761,Carbon Tanks,0.044,+5%,+2%
75762,Oxygen Tanks,0.036,+6%,
75763,Nitrogen Generator Unit,0.25,+12%,
75764,Nitrogen Purifier,0.056,,+2%
75765,Ammonium Recycler,0.333,,+7%
75766,Nitrogen Purifier,0.143,+9%,
75767,Oxygen Stabiliser,0.0,+5%,
75768,Ammonium Sieve,0.302,+11%,+2%
75769,Nitrogen Stabiliser,0.25,+12%,
75770,Ammonium Purifier,0.0,+5%,
75771,Nitrogen Filter,0.5,+19%,
75772,Nitrogen Stabiliser,0.167,,+4%
75773,Carbon Purifier,0.056,,+2%
75774,Oxygen Purifier,0.036,+6%,
75775,Nitrogen Recycler,0.044,+5%,+2%
75776,Gas Tanks,0.214,+11%,
75777,Ammonium Stabiliser,0.089,+5%,+3%
75778,Carbon Harvester,0.056,,+2%
75779,Gas Sieve,0.036,+6%,
75780,Nitrogen Purifier,0.044,+5%,+2%
75781,Carbon Sieve,0.056,,+2%
75782,Gas Stabiliser,0.056,,+2%
75783,Carbon Harvester,0.111,,+3%
75784,Gas Filter,0.143,+9%,
75785,Gas Filter,0.57,+10%,+9%
75786,Gas Generator Unit,0.167,,+4%
75787,Gas Drain,0.0,+5%,
75788,Oxygen Filter,0.056,,+2%
75789,Gas Pump,0.089,+5%,+3%
75790,Nitrogen Pump,0.444,,+9%
75791,Ammonium Filter,0.306,+8%,+5%
75792,Carbon Stabiliser,0.056,,+2%
75793,Ammonium Drain,0.278,,+6%
75794,Ammonium Drain,0.214,+11%,
75795,Ammonium Drain,0.517,+15%,+3%
75796,Gas Filter,0.179,+10%,
75797,Nitrogen Stabiliser,0.214,+11%,
75798,Ammonium Tanks,0.111,,+3%
75799,Gas Filter,0.222,,+5%
75800,Ammonium Drain,0.0,+5%,
75801,Ammonium Stabiliser,0.0,+5%,
75802,Gas Stabiliser,0.056,,+2%
75803,Ammonium Generator Unit,0.107,+8%,
75804,Carbon Filter,0.056,,+2%
75805,Ammonium Generator Unit,0.389,,+8%
75806,Ammonium Drain,0.222,,+5%
75807,Ammonium Pump,0.0,+5%,
75808,Oxygen Tanks,0.0,,+1%
75809,Gas Filter,0.056,,+2%
75810,Ammonium Purifier,0.056,,+2%
