Seed	Name	Perfection	Suit_Energy	Suit_Energy_Regen
85474	Microbe Generator Unit	0.293	+37%	+1%
85475	Biofuel Tanks	0.069	+24%	
85476	Organic Tanks	0.469	+46%	+2%
85477	Alkaloid Recycler	0.034	+22%	+1%
85478	Organic Tanks	0.276	+36%	+1%
85479	Microbe Pump	0.547	+30%	+19%
85480	Biofuel Generator Unit	0.08	+21%	+4%
85481	Alkaloid Tanks	0.0	+20%	+1%
85482	Biofuel Purifier	0.159	+22%	+7%
85483	Alkaloid Purifier	0.414	+44%	+1%
85484	Biofuel Generator Unit	0.107	+25%	+2%
85485	Microbe Sieve	0.328	+39%	
85486	Alkaloid Drain	0.159	+28%	+2%
85487	High-Volume Recycler	0.431	+45%	+1%
85488	Microbe Tanks	0.101	+21%	+5%
85489	Alkaloid Recycler	0.18	+22%	+8%
85490	High-Volume Sieve	0.131	+24%	+4%
85491	Organic Pump	0.184	+21%	+9%
85492	High-Volume Filter	0.466	+47%	+1%
85493	Alkaloid Recycler	0.4	+42%	+2%
85494	Alkaloid Harvester	0.31	+38%	+1%
85495	Alkaloid Purifier	0.19	+31%	+1%
85496	High-Volume Harvester	0.193	+30%	+2%
85497	Microbe Pump	0.21	+31%	+2%
85498	Microbe Generator Unit	0.293	+37%	+1%
85499	Organic Drain	0.069	+24%	
85500	Organic Drain	0.431	+45%	+1%
85501	High-Volume Sieve	0.021	+20%	+2%
85502	High-Volume Pump	0.034	+22%	+1%
85503	Microbe Recycler	0.0	+20%	+1%
85504	Microbe Pump	0.034	+22%	+1%
85505	Alkaloid Pump	0.385	+23%	+17%
85506	High-Volume Purifier	0.103	+26%	+1%
85507	Biofuel Stabiliser	0.584	+43%	+10%
85508	Microbe Sieve	0.017	+21%	+1%
85509	Biofuel Harvester	0.121	+27%	+1%
85510	Biofuel Harvester	0.241	+34%	+1%
85511	Biofuel Purifier	0.239	+23%	+10%
85512	Organic Sieve	0.177	+23%	+7%
85513	Alkaloid Sieve	0.277	+24%	+11%
85514	High-Volume Purifier	0.609	+36%	+17%
85515	Biofuel Drain	0.443	+36%	+9%
85516	Biofuel Pump	0.166	+26%	+4%
85517	Microbe Filter	0.172	+30%	+1%
85518	Microbe Drain	0.121	+27%	+1%
85519	Organic Pump	0.224	+33%	+1%
85520	Alkaloid Generator Unit	0.447	+29%	+15%
85521	Biofuel Stabiliser	0.201	+22%	+9%
85522	Organic Purifier	0.398	+31%	+11%
85523	Alkaloid Sieve	0.443	+36%	+9%
85524	Biofuel Purifier	0.228	+32%	+2%
85525	Microbe Sieve	0.017	+21%	+1%
85526	High-Volume Filter	0.562	+49%	+4%
85527	Organic Filter	0.239	+29%	+5%
85528	Biofuel Harvester	0.017	+21%	+1%
85529	Organic Pump	0.448	+46%	
85530	Organic Harvester	0.214	+30%	+3%
85531	Organic Sieve	0.293	+37%	+1%
85532	Organic Pump	0.555	+28%	+21%
85533	High-Volume Recycler	0.432	+39%	+6%
85534	Organic Drain	0.0	+20%	+1%
85535	Biofuel Filter	0.364	+29%	+11%
85536	Alkaloid Drain	0.155	+29%	+1%
85537	Alkaloid Pump	0.356	+31%	+9%
85538	Biofuel Pump	0.086	+25%	+1%
85539	Organic Tanks	0.501	+37%	+11%
85540	Alkaloid Filter	0.812	+49%	+16%
85541	Microbe Sieve	0.253	+25%	+9%
85542	Organic Harvester	0.086	+25%	+1%
85543	Microbe Tanks	0.19	+31%	
85544	Organic Pump	0.121	+27%	+1%
85545	Biofuel Sieve	0.017	+21%	
85546	Biofuel Generator Unit	0.069	+24%	+1%
85547	Alkaloid Generator Unit	0.218	+23%	+9%
85548	High-Volume Harvester	0.5	+49%	
85549	Biofuel Generator Unit	0.565	+31%	+19%
85550	Alkaloid Tanks	0.253	+25%	+9%
85551	Microbe Sieve	0.479	+20%	+24%
85552	High-Volume Recycler	0.851	+44%	+22%
85553	Alkaloid Recycler	0.803	+40%	+23%
85554	Alkaloid Recycler	0.0	+20%	
85555	Organic Purifier	0.073	+23%	+2%
85556	Biofuel Stabiliser	0.0	+20%	+1%
85557	Alkaloid Filter	0.445	+41%	+5%
85558	Biofuel Pump	0.314	+37%	+2%
85559	Microbe Generator Unit	0.397	+43%	+1%
85560	Microbe Pump	0.0	+20%	
85561	Biofuel Filter	0.335	+37%	+3%
85562	Biofuel Harvester	0.0	+20%	+1%
85563	High-Volume Harvester	0.0	+20%	+1%
85564	Microbe Purifier	0.507	+47%	+3%
85565	Alkaloid Purifier	0.139	+22%	+6%
85566	Organic Tanks	0.103	+26%	+1%
85567	Organic Filter	0.448	+46%	+1%
85568	Microbe Tanks	0.242	+28%	+6%
85569	Microbe Recycler	0.293	+37%	+1%
85570	High-Volume Harvester	0.304	+34%	+4%
85571	Biofuel Harvester	0.483	+48%	
85572	Microbe Filter	0.345	+40%	+1%
85573	Organic Generator Unit	0.695	+47%	+12%
85574	Biofuel Harvester	0.342	+35%	+5%
85575	High-Volume Generator Unit	0.575	+28%	+22%
85576	Alkaloid Drain	0.297	+36%	+2%
85577	Organic Generator Unit	0.0	+20%	+1%
85578	Alkaloid Generator Unit	0.152	+24%	+5%
85579	Alkaloid Sieve	0.241	+34%	
85580	Alkaloid Sieve	0.017	+21%	
85581	Organic Drain	0.386	+40%	+3%
85582	Biofuel Purifier	0.177	+23%	+7%
85583	Microbe Purifier	0.0	+20%	
85584	High-Volume Harvester	0.069	+24%	
85585	Alkaloid Stabiliser	0.343	+23%	+15%
85586	Microbe Generator Unit	0.293	+37%	+1%
85587	Alkaloid Stabiliser	0.563	+43%	+9%
85588	Microbe Pump	0.152	+24%	+5%
85589	Microbe Generator Unit	0.53	+29%	+19%
85590	Biofuel Pump	0.101	+21%	+5%
85591	High-Volume Generator Unit	0.404	+41%	+3%
85592	Microbe Generator Unit	0.431	+45%	+1%
85593	Microbe Drain	0.31	+38%	+1%
85594	Microbe Drain	0.034	+22%	+1%
85595	Microbe Harvester	0.721	+34%	+24%
85596	High-Volume Drain	0.017	+21%	+1%
85597	Microbe Generator Unit	0.142	+27%	+2%
85598	Microbe Drain	0.458	+20%	+23%
85599	Biofuel Stabiliser	0.069	+24%	+1%
85600	Organic Drain	0.455	+44%	+3%
85601	Organic Stabiliser	0.205	+21%	+10%
85602	Microbe Filter	0.506	+24%	+22%
85603	Biofuel Sieve	0.0	+20%	+1%
85604	Biofuel Stabiliser	0.637	+34%	+20%
85605	Biofuel Recycler	0.224	+33%	
85606	Organic Recycler	0.19	+31%	+1%
85607	Organic Sieve	0.263	+28%	+7%
85608	Organic Pump	0.542	+43%	+8%
85609	Biofuel Recycler	0.138	+28%	+1%
85610	Microbe Purifier	0.017	+21%	+1%
85611	Microbe Purifier	0.266	+33%	+3%
85612	Biofuel Drain	0.396	+20%	+20%
85613	High-Volume Drain	0.172	+30%	+1%
85614	Biofuel Drain	0.293	+37%	+1%
85615	Microbe Recycler	0.0	+20%	+1%
85616	High-Volume Purifier	0.207	+32%	+1%
85617	Alkaloid Tanks	0.518	+44%	+6%
85618	Biofuel Harvester	0.055	+22%	+2%
85619	Organic Recycler	0.121	+27%	+1%
85620	Biofuel Filter	0.279	+35%	+2%
85621	Microbe Drain	0.377	+31%	+10%
85622	Microbe Tanks	0.349	+33%	+7%
85623	High-Volume Generator Unit	0.33	+21%	+16%
85624	Biofuel Filter	0.362	+41%	+1%
85625	Biofuel Filter	0.458	+26%	+18%
85626	Alkaloid Recycler	0.397	+37%	+6%
85627	Microbe Harvester	0.042	+20%	+3%
85628	Biofuel Generator Unit	0.034	+22%	+1%
85629	High-Volume Filter	0.207	+32%	+1%
85630	Biofuel Drain	0.052	+23%	
85631	Alkaloid Generator Unit	0.31	+38%	+1%
85632	High-Volume Stabiliser	0.486	+47%	+2%
85633	Microbe Pump	0.279	+35%	+2%
85634	Alkaloid Recycler	0.547	+30%	+19%
85635	Organic Generator Unit	0.107	+25%	+2%
85636	Biofuel Generator Unit	0.627	+31%	+22%
85637	Microbe Pump	0.397	+43%	+1%
85638	High-Volume Drain	0.587	+48%	+6%
85639	Organic Sieve	0.207	+32%	
85640	Alkaloid Filter	0.0	+20%	+1%
85641	High-Volume Stabiliser	0.284	+28%	+8%
85642	High-Volume Pump	0.407	+40%	+4%
85643	High-Volume Purifier	0.229	+20%	+12%
85644	Alkaloid Sieve	0.755	+36%	+24%
85645	Alkaloid Pump	0.321	+35%	+4%
85646	High-Volume Pump	0.435	+44%	+2%
85647	Microbe Recycler	0.625	+49%	+7%
85648	Organic Tanks	0.359	+36%	+5%
85649	High-Volume Filter	0.232	+25%	+8%
85650	Organic Recycler	0.241	+34%	+1%
85651	High-Volume Filter	0.052	+23%	
85652	Microbe Stabiliser	0.301	+29%	+8%
85653	Organic Tanks	0.236	+24%	+9%
85654	Organic Harvester	0.0	+20%	+1%
85655	Microbe Stabiliser	0.677	+46%	+12%
85656	Microbe Purifier	0.375	+20%	+19%
85657	Microbe Stabiliser	0.021	+20%	+2%
85658	High-Volume Stabiliser	0.326	+22%	+15%
85659	Alkaloid Pump	0.021	+20%	+2%
85660	Microbe Harvester	0.364	+23%	+16%
85661	High-Volume Tanks	0.086	+25%	+1%
85662	Alkaloid Sieve	0.228	+32%	+2%
85663	Microbe Tanks	0.052	+23%	+1%
85664	Biofuel Pump	0.524	+48%	+3%
85665	Alkaloid Sieve	0.514	+45%	+5%
85666	Alkaloid Tanks	0.103	+26%	
85667	Microbe Drain	0.812	+49%	+16%
85668	Alkaloid Recycler	0.259	+35%	
85669	Alkaloid Tanks	0.207	+32%	+1%
85670	Organic Sieve	0.017	+21%	+1%
85671	Microbe Generator Unit	0.121	+27%	+1%
85672	Biofuel Harvester	0.0	+20%	+1%
85673	High-Volume Recycler	0.0	+20%	+1%
85674	Biofuel Recycler	0.172	+30%	+1%
85675	Alkaloid Harvester	0.017	+21%	+1%
85676	Biofuel Harvester	0.477	+38%	+9%
85677	Biofuel Harvester	0.245	+33%	+2%
85678	Biofuel Recycler	0.121	+27%	+1%
85679	Alkaloid Pump	0.021	+20%	+2%
85680	Biofuel Recycler	0.239	+23%	+10%
85681	Biofuel Sieve	0.138	+28%	+1%
85682	Microbe Recycler	0.435	+38%	+7%
85683	High-Volume Stabiliser	0.207	+32%	+1%
85684	Organic Recycler	0.159	+28%	+2%
85685	Biofuel Purifier	0.086	+25%	+1%
85686	Organic Purifier	0.188	+20%	+10%
85687	Biofuel Recycler	0.3	+35%	+3%
85688	Microbe Sieve	0.104	+20%	+6%
85689	Alkaloid Generator Unit	0.0	+20%	+1%
85690	Alkaloid Sieve	0.298	+24%	+12%
85691	Biofuel Tanks	0.246	+21%	+12%
85692	Alkaloid Harvester	0.224	+33%	+1%
85693	Microbe Pump	0.155	+29%	+1%
85694	High-Volume Recycler	0.592	+35%	+17%
85695	Alkaloid Generator Unit	0.156	+23%	+6%
85696	Biofuel Filter	0.166	+26%	+4%
85697	Organic Recycler	0.304	+34%	+4%
85698	High-Volume Tanks	0.314	+37%	+2%
85699	Alkaloid Purifier	0.146	+20%	+8%
85700	Organic Filter	0.083	+20%	+5%
85701	Microbe Recycler	0.241	+34%	+1%
85702	Biofuel Drain	0.107	+25%	+2%
85703	Organic Generator Unit	0.375	+20%	+19%
85704	Alkaloid Harvester	0.0	+20%	
85705	Organic Generator Unit	0.0	+20%	+1%
85706	Microbe Generator Unit	0.31	+38%	
85707	Alkaloid Sieve	0.241	+34%	+1%
85708	Organic Recycler	0.497	+44%	+5%
85709	Microbe Drain	0.139	+22%	+6%
85710	Alkaloid Sieve	0.09	+24%	+2%
85711	Microbe Filter	0.086	+25%	
85712	Organic Recycler	0.542	+49%	+3%
85713	Alkaloid Drain	0.431	+45%	
85714	Microbe Recycler	0.431	+45%	+1%
85715	Microbe Tanks	0.121	+27%	
85716	Microbe Recycler	0.0	+20%	+1%
85717	Organic Purifier	0.321	+35%	+4%
85718	Organic Filter	0.118	+22%	+5%
85719	High-Volume Generator Unit	0.163	+21%	+8%
85720	High-Volume Harvester	0.172	+30%	+1%
85721	Microbe Recycler	0.293	+37%	+1%
85722	Biofuel Filter	0.103	+26%	
85723	Alkaloid Tanks	0.0	+20%	
85724	Biofuel Recycler	0.104	+20%	+6%
85725	Microbe Purifier	0.865	+46%	+21%
85726	Alkaloid Sieve	0.402	+30%	+12%
85727	High-Volume Sieve	0.262	+34%	+2%
85728	Biofuel Pump	0.038	+21%	+2%
85729	Organic Purifier	0.362	+41%	+1%
85730	Microbe Harvester	0.188	+20%	+10%
85731	Microbe Sieve	0.17	+25%	+5%
85732	High-Volume Harvester	0.138	+28%	+1%
85733	Organic Harvester	0.308	+27%	+10%
85734	Biofuel Pump	0.414	+44%	+1%
85735	High-Volume Stabiliser	0.34	+24%	+14%
85736	Microbe Harvester	0.0	+20%	
85737	High-Volume Generator Unit	0.311	+32%	+6%
85738	Microbe Drain	0.172	+30%	+1%
85739	Microbe Recycler	0.736	+47%	+14%
85740	Organic Stabiliser	0.017	+21%	+1%
85741	High-Volume Pump	0.062	+20%	+4%
85742	High-Volume Stabiliser	0.0	+20%	+1%
85743	Microbe Generator Unit	0.292	+20%	+15%
85744	Biofuel Filter	0.224	+33%	
85745	Biofuel Pump	0.4	+42%	+2%
85746	Microbe Purifier	0.458	+26%	+18%
85747	Organic Purifier	0.239	+29%	+5%
85748	Alkaloid Stabiliser	0.585	+31%	+20%
85749	Organic Harvester	0.626	+43%	+12%
85750	Microbe Generator Unit	0.67	+48%	+10%
85751	Biofuel Pump	0.222	+22%	+10%
85752	Microbe Generator Unit	0.527	+24%	+23%
85753	Organic Tanks	0.414	+44%	+1%
85754	High-Volume Harvester	0.042	+20%	+3%
85755	Biofuel Sieve	0.052	+23%	+1%
85756	High-Volume Recycler	0.39	+39%	+4%
85757	Microbe Filter	0.643	+44%	+12%
85758	Biofuel Drain	0.491	+40%	+8%
85759	Alkaloid Stabiliser	0.231	+31%	+3%
85760	Biofuel Tanks	0.644	+32%	+22%
85761	Organic Drain	0.362	+41%	+1%
85762	Alkaloid Recycler	0.397	+43%	+1%
85763	High-Volume Filter	0.069	+24%	
85764	Organic Stabiliser	0.083	+20%	+5%
85765	Alkaloid Recycler	0.138	+28%	+1%
85766	Alkaloid Harvester	0.362	+41%	+1%
85767	Microbe Tanks	0.146	+20%	+8%
85768	High-Volume Stabiliser	0.392	+21%	+19%
85769	Alkaloid Tanks	0.246	+21%	+12%
85770	Alkaloid Stabiliser	0.31	+38%	+1%
85771	High-Volume Filter	0.241	+34%	+1%
85772	High-Volume Recycler	0.448	+46%	+1%
85773	Organic Tanks	0.214	+30%	+3%
85774	Microbe Pump	0.448	+46%	+1%
85775	Organic Tanks	0.103	+26%	
85776	Alkaloid Filter	0.471	+28%	+17%
85777	Microbe Stabiliser	0.276	+36%	+1%
85778	Organic Pump	0.417	+43%	+2%
85779	Biofuel Filter	0.292	+20%	+15%
85780	Organic Tanks	0.562	+49%	+4%
85781	Microbe Purifier	0.345	+40%	
85782	Biofuel Tanks	0.038	+21%	+2%
85783	Organic Filter	0.25	+20%	+13%
85784	Microbe Sieve	0.121	+21%	+6%
85785	Alkaloid Purifier	0.083	+20%	+5%
85786	Microbe Drain	0.097	+22%	+4%
85787	Organic Harvester	0.021	+20%	+2%
85788	Alkaloid Stabiliser	0.422	+30%	+13%
85789	Alkaloid Drain	0.038	+21%	+2%
85790	Microbe Purifier	0.614	+29%	+23%
85791	Organic Drain	0.204	+27%	+5%
85792	Biofuel Recycler	0.124	+26%	+2%
85793	Biofuel Tanks	0.457	+32%	+13%
85794	High-Volume Tanks	0.069	+24%	
85795	Organic Sieve	0.059	+21%	+3%
85796	Alkaloid Filter	0.0	+20%	+1%
85797	Biofuel Generator Unit	0.259	+35%	+1%
85798	High-Volume Sieve	0.017	+21%	+1%
85799	Microbe Sieve	0.224	+33%	+1%
85800	Alkaloid Filter	0.034	+22%	+1%
85801	Biofuel Sieve	0.371	+27%	+13%
85802	High-Volume Purifier	0.323	+23%	+14%
85803	Microbe Tanks	0.375	+20%	+19%
85804	Microbe Sieve	0.167	+20%	+9%
85805	Alkaloid Stabiliser	0.345	+40%	+1%
85806	Biofuel Recycler	0.017	+21%	+1%
85807	Biofuel Filter	0.479	+20%	+24%
85808	Organic Pump	0.017	+21%	+1%
85809	High-Volume Filter	0.114	+23%	+4%
85810	Alkaloid Recycler	0.146	+20%	+8%
85811	High-Volume Sieve	0.104	+20%	+6%
85812	Microbe Drain	0.052	+23%	
85813	Biofuel Recycler	0.121	+21%	+6%
85814	Alkaloid Harvester	0.0	+20%	+1%
85815	Alkaloid Generator Unit	0.086	+25%	+1%
85816	Alkaloid Pump	0.448	+46%	+1%
85817	Microbe Sieve	0.47	+40%	+7%
85818	Organic Generator Unit	0.086	+25%	+1%
85819	Microbe Purifier	0.54	+38%	+12%
85820	Microbe Drain	0.19	+31%	+1%
85821	Organic Sieve	0.0	+20%	+1%
85822	Alkaloid Stabiliser	0.425	+41%	+4%
85823	High-Volume Filter	0.103	+26%	+1%
85824	Alkaloid Sieve	0.277	+30%	+6%
85825	Organic Tanks	0.321	+35%	+4%
85826	High-Volume Sieve	0.438	+20%	+22%
85827	Microbe Pump	0.073	+23%	+2%
85828	High-Volume Filter	0.552	+23%	+25%
85829	Alkaloid Purifier	0.483	+48%	+1%
85830	Biofuel Tanks	0.09	+24%	+2%
85831	Microbe Stabiliser	0.0	+20%	+1%
85832	Organic Sieve	0.052	+23%	
85833	Organic Generator Unit	0.517	+21%	+25%
85834	Alkaloid Filter	0.302	+23%	+13%
85835	Alkaloid Generator Unit	0.436	+32%	+12%
85836	Alkaloid Filter	0.823	+46%	+19%
85837	Microbe Purifier	0.0	+20%	+1%
85838	Alkaloid Filter	0.0	+20%	+1%
85839	Microbe Harvester	0.672	+30%	+25%
85840	Microbe Drain	0.0	+20%	+1%
85841	High-Volume Harvester	0.0	+20%	+1%
85842	Organic Generator Unit	0.19	+31%	+1%
85843	High-Volume Purifier	0.021	+20%	+2%
85844	Alkaloid Generator Unit	0.146	+20%	+8%
85845	High-Volume Tanks	0.0	+20%	+1%
85846	Microbe Generator Unit	0.155	+29%	+1%
85847	Alkaloid Drain	0.713	+36%	+22%
85848	Microbe Purifier	0.0	+20%	+1%
85849	Organic Filter	0.0	+20%	+1%
85850	Organic Tanks	0.034	+22%	+1%
85851	High-Volume Drain	0.497	+44%	+5%
85852	Organic Filter	0.345	+40%	+1%
85853	Organic Stabiliser	0.647	+43%	+13%
85854	Biofuel Stabiliser	0.021	+20%	+2%
85855	Organic Generator Unit	0.448	+46%	+1%
85856	Microbe Stabiliser	0.312	+20%	+16%
85857	Organic Sieve	0.017	+21%	+1%
85858	Biofuel Pump	0.052	+23%	
85859	Organic Harvester	0.352	+38%	+3%
85860	Biofuel Purifier	0.323	+23%	+14%
85861	Organic Generator Unit	0.243	+22%	+11%
85862	Alkaloid Drain	0.311	+32%	+6%
85863	Microbe Sieve	0.675	+35%	+21%
85864	Alkaloid Sieve	0.362	+41%	+1%
85865	High-Volume Pump	0.188	+20%	+10%
85866	Organic Filter	0.345	+40%	
85867	Alkaloid Stabiliser	0.304	+34%	+4%
85868	High-Volume Pump	0.366	+40%	+2%
85869	High-Volume Recycler	0.417	+43%	+2%
85870	Alkaloid Tanks	0.545	+48%	+4%
85871	Biofuel Pump	0.228	+32%	+2%
85872	Biofuel Generator Unit	0.504	+48%	+2%
85873	Microbe Sieve	0.218	+23%	+9%
85874	Organic Filter	0.293	+37%	+1%
85875	Microbe Recycler	0.733	+48%	+13%
85876	High-Volume Generator Unit	0.021	+20%	+2%
85877	Microbe Drain	0.034	+22%	+1%
85878	Biofuel Tanks	0.0	+20%	+1%
85879	Organic Harvester	0.038	+21%	+2%
85880	High-Volume Tanks	0.314	+37%	+2%
85881	Biofuel Pump	0.138	+28%	+1%
85882	Alkaloid Harvester	0.328	+39%	+1%
85883	Microbe Harvester	0.417	+20%	+21%
85884	Organic Purifier	0.034	+22%	+1%
85885	High-Volume Harvester	0.328	+39%	
85886	Biofuel Filter	0.208	+20%	+11%
85887	Biofuel Drain	0.379	+42%	+1%
85888	Organic Recycler	0.304	+34%	+4%
85889	Microbe Filter	0.021	+20%	+2%
85890	Microbe Recycler	0.466	+47%	+1%
85891	Alkaloid Tanks	0.793	+37%	+25%
85892	High-Volume Pump	0.266	+33%	+3%
85893	Microbe Stabiliser	0.052	+23%	+1%
85894	Alkaloid Pump	0.235	+30%	+4%
85895	Alkaloid Sieve	0.194	+24%	+7%
85896	Organic Generator Unit	0.245	+33%	+2%
85897	High-Volume Tanks	0.803	+40%	+23%
85898	Organic Stabiliser	0.103	+26%	+1%
85899	Biofuel Harvester	0.19	+31%	+1%
85900	Organic Generator Unit	0.375	+20%	+19%
85901	Alkaloid Filter	0.483	+48%	+1%
85902	High-Volume Filter	0.431	+45%	+1%
85903	Biofuel Purifier	0.706	+38%	+20%
85904	High-Volume Stabiliser	0.293	+37%	+1%
85905	Microbe Drain	0.118	+22%	+5%
85906	Organic Pump	0.338	+36%	+4%
85907	Organic Stabiliser	0.5	+49%	+1%
85908	High-Volume Pump	0.458	+20%	+23%
85909	Organic Sieve	0.681	+45%	+13%
85910	Alkaloid Tanks	0.205	+21%	+10%
85911	High-Volume Pump	0.034	+22%	+1%
85912	Microbe Sieve	0.0	+20%	+1%
85913	Microbe Sieve	0.5	+49%	+1%
85914	Biofuel Recycler	0.059	+21%	+3%
85915	Organic Drain	0.224	+33%	+1%
85916	Organic Filter	0.497	+44%	+5%
85917	High-Volume Stabiliser	0.367	+28%	+12%
85918	Microbe Filter	0.017	+21%	+1%
85919	Microbe Recycler	0.528	+47%	+4%
85920	Organic Tanks	0.281	+23%	+12%
85921	Alkaloid Pump	0.354	+20%	+18%
85922	Microbe Purifier	0.851	+44%	+22%
85923	High-Volume Drain	0.293	+37%	+1%
85924	High-Volume Recycler	0.034	+22%	+1%
85925	Microbe Filter	0.229	+20%	+12%
85926	Alkaloid Sieve	0.162	+27%	+3%
85927	High-Volume Harvester	0.155	+29%	+1%
85928	Microbe Harvester	0.417	+43%	+2%
85929	Biofuel Filter	0.309	+21%	+15%
85930	Microbe Recycler	0.615	+46%	+9%
85931	Microbe Drain	0.107	+25%	+2%
85932	Biofuel Filter	0.529	+41%	+9%
85933	High-Volume Recycler	0.356	+37%	+4%
85934	Organic Sieve	0.159	+22%	+7%
85935	Biofuel Sieve	0.172	+30%	+1%
85936	Alkaloid Sieve	0.397	+43%	+1%
85937	Alkaloid Recycler	0.333	+20%	+17%
85938	Alkaloid Stabiliser	0.034	+22%	+1%
85939	Microbe Harvester	0.362	+41%	+1%
85940	Microbe Drain	0.542	+49%	+3%
85941	High-Volume Generator Unit	0.201	+22%	+9%
85942	Organic Tanks	0.062	+20%	+4%
85943	Biofuel Purifier	0.205	+21%	+10%
85944	Organic Harvester	0.388	+28%	+13%
85945	High-Volume Pump	0.0	+20%	+1%
85946	Biofuel Drain	0.297	+36%	+2%
85947	Microbe Drain	0.0	+20%	+1%
85948	Microbe Sieve	0.671	+42%	+15%
85949	Microbe Sieve	0.425	+35%	+9%
85950	Microbe Tanks	0.47	+40%	+7%
85951	Microbe Recycler	0.059	+21%	+3%
85952	High-Volume Recycler	0.052	+23%	+1%
85953	Biofuel Tanks	0.293	+37%	
85954	High-Volume Sieve	0.377	+31%	+10%
85955	Microbe Recycler	0.042	+20%	+3%
85956	High-Volume Stabiliser	0.104	+20%	+6%
85957	Microbe Drain	0.511	+46%	+4%
85958	High-Volume Filter	0.224	+33%	
85959	Biofuel Recycler	0.362	+41%	+1%
85960	High-Volume Harvester	0.252	+31%	+4%
85961	Alkaloid Pump	0.034	+22%	+1%
85962	Alkaloid Drain	0.729	+49%	+12%
85963	Microbe Purifier	0.172	+30%	+1%
85964	Microbe Stabiliser	0.034	+22%	+1%
85965	Alkaloid Pump	0.19	+31%	+1%
85966	High-Volume Filter	0.379	+42%	+1%
85967	High-Volume Drain	0.379	+42%	
85968	Biofuel Pump	0.159	+28%	+2%
85969	High-Volume Recycler	0.052	+23%	+1%
85970	Microbe Purifier	0.489	+29%	+17%
85971	Alkaloid Filter	0.448	+46%	+1%
85972	High-Volume Drain	0.159	+28%	+2%
85973	Alkaloid Harvester	0.259	+35%	
85974	Microbe Filter	0.452	+45%	+2%
85975	Biofuel Drain	0.222	+22%	+10%
85976	High-Volume Stabiliser	0.0	+20%	+1%
85977	Alkaloid Purifier	0.241	+34%	
85978	Microbe Pump	0.052	+23%	
85979	High-Volume Harvester	0.414	+44%	+1%
85980	Biofuel Generator Unit	0.609	+36%	+17%
85981	Microbe Tanks	0.0	+20%	+1%
85982	High-Volume Tanks	0.138	+28%	+1%
85983	Biofuel Sieve	0.458	+20%	+23%
85984	Alkaloid Stabiliser	0.083	+20%	+5%
85985	Alkaloid Drain	0.682	+39%	+18%
85986	Organic Purifier	0.362	+41%	+1%
85987	Biofuel Stabiliser	0.425	+41%	+4%
85988	Alkaloid Purifier	0.0	+20%	+1%
85989	Biofuel Filter	0.062	+20%	+4%
85990	Organic Pump	0.055	+22%	+2%
85991	Alkaloid Generator Unit	0.602	+38%	+15%
85992	High-Volume Filter	0.31	+38%	+1%
85993	Biofuel Harvester	0.172	+30%	+1%
85994	Organic Sieve	0.114	+23%	+4%
85995	Microbe Drain	0.305	+28%	+9%
85996	High-Volume Recycler	0.321	+35%	+4%
85997	High-Volume Purifier	0.259	+35%	
85998	Alkaloid Stabiliser	0.473	+45%	+3%
85999	Microbe Harvester	0.503	+25%	+21%
86000	Organic Purifier	0.224	+33%	+1%
86001	Microbe Filter	0.208	+20%	+11%
86002	High-Volume Pump	0.253	+25%	+9%
86003	Organic Sieve	0.172	+30%	+1%
86004	Alkaloid Generator Unit	0.259	+35%	+1%
86005	Organic Pump	0.483	+48%	
86006	Alkaloid Filter	0.322	+29%	+9%
86007	Alkaloid Generator Unit	0.076	+22%	+3%
86008	Microbe Filter	0.621	+27%	+25%
86009	Alkaloid Generator Unit	0.0	+20%	+1%
86010	Organic Stabiliser	0.128	+25%	+3%
86011	Organic Purifier	0.448	+46%	+1%
86012	Microbe Recycler	0.417	+20%	+21%
86013	High-Volume Drain	0.0	+20%	+1%
86014	Biofuel Sieve	0.017	+21%	+1%
86015	Microbe Harvester	0.899	+48%	+21%
86016	Organic Purifier	0.477	+38%	+9%
86017	Microbe Sieve	0.107	+25%	+2%
86018	Microbe Filter	0.731	+37%	+22%
86019	Microbe Recycler	0.08	+21%	+4%
86020	Alkaloid Pump	0.052	+23%	
86021	Biofuel Pump	0.059	+21%	+3%
86022	Biofuel Pump	0.31	+38%	+1%
86023	Biofuel Filter	0.362	+41%	+1%
86024	High-Volume Drain	0.487	+41%	+7%
86025	Biofuel Filter	0.149	+25%	+4%
86026	Microbe Generator Unit	0.167	+20%	+9%
86027	Alkaloid Purifier	0.19	+31%	+1%
86028	Alkaloid Generator Unit	0.0	+20%	+1%
86029	Biofuel Filter	0.034	+22%	+1%
86030	Organic Pump	0.0	+20%	+1%
86031	Organic Stabiliser	0.0	+20%	+1%
86032	Organic Pump	0.138	+28%	+1%
86033	Organic Drain	0.208	+20%	+11%
86034	Organic Purifier	0.291	+26%	+10%
86035	Organic Stabiliser	0.101	+21%	+5%
86036	High-Volume Stabiliser	0.0	+20%	+1%
86037	Organic Filter	0.706	+38%	+20%
86038	Alkaloid Drain	0.052	+23%	+1%
86039	High-Volume Generator Unit	0.208	+20%	+11%
86040	Organic Tanks	0.397	+43%	+1%
86041	High-Volume Filter	0.021	+20%	+2%
86042	Alkaloid Drain	0.66	+45%	+12%
86043	Organic Recycler	0.069	+24%	
86044	Alkaloid Recycler	0.156	+23%	+6%
86045	Biofuel Generator Unit	0.448	+46%	+1%
86046	Biofuel Pump	0.138	+28%	+1%
