sep=,
Seed,Name,Perfection,Weapon_Projectile_Damage,Weapon_Projectile_ReloadTime,Weapon_Projectile_Rate
95138,Salvaged Dynamo,0.0,+1%,,
95139,Rescued Resonator,0.1,+1%,-3%,+4%
95140,Glassy Injector,0.333,+2%,,
95141,Anomalous Atomiser,0.1,+1%,-3%,+4%
95142,Anomalous Neutraliser,0.083,+1%,-3%,+3%
95143,Aeronic Capacitor,0.024,,-2%,
95144,Nanite-Marked Neutraliser,0.094,+1%,-2%,+5%
95145,Rescued Dynamo,0.024,,-2%,
95146,Relinquished Boundary Hunter,0.193,,,+12%
95147,Salvaged Accelerator,0.118,,-3%,+5%
95148,Non-compliant Resonator,0.018,,,+2%
95149,Watery Resonator,0.0,+1%,,
95150,Glassy Resonator,0.059,+1%,-2%,+3%
95151,Extinguished Amplifier,0.447,+1%,-8%,+17%
95152,Nanite-Marked Atomiser,0.105,+1%,,+7%
95153,Anomalous Neutraliser,0.0,+1%,,
95154,Nanite-Marked Obliterator,0.065,+1%,-3%,+2%
95155,Glassy Injector,0.024,,-2%,
95156,Watery Boundary Hunter,0.118,+1%,-3%,+5%
95157,Extinguished Capacitor,0.0,+1%,,
95158,Crimson Atomiser,0.024,,-2%,
95159,Released Polariser,0.076,+1%,-2%,+4%
95160,Non-compliant Atomiser,0.14,+1%,,+9%
95161,Aeronic Neutraliser,0.0,+1%,,
95162,Released Neutraliser,0.024,,-2%,
95163,Haunted Mirror,0.041,+1%,-2%,+2%
95164,Anointed Refractor,0.024,,-2%,
95165,Watery Splitter,0.024,,-2%,
95166,Impossible Amplifier,0.0,+1%,,
95167,Polymorphous Obliterator,0.175,,-1%,+11%
95168,Salvaged Injector,0.327,,-14%,+2%
95169,Glassy Dynamo,0.288,,-5%,+12%
95170,Watery Dynamo,0.071,,-4%,
95171,Aeronic Polariser,0.281,+1%,,+17%
95172,Aeronic Obliterator,0.105,,,+7%
95173,Aeronic Capacitor,0.041,+1%,-2%,+2%
95174,Watery Splitter,0.018,,,+2%
95175,Writhing Accelerator,0.0,+1%,,
95176,Nanite-Marked Furnace,0.495,+1%,-10%,+17%
95177,Forsaken Furnace,0.262,,-12%,
95178,Released Splitter,0.024,,-2%,
95179,Released Filament,0.024,+1%,-2%,
95180,Non-compliant Amplifier,0.335,+1%,-4%,+16%
95181,Writhing Resonator,0.444,,-13%,+10%
95182,Rescued Accelerator,0.0,+1%,,
95183,Released Furnace,0.065,+1%,-3%,+2%
95184,Aeronic Mirror,0.123,,,+8%
95185,Watery Boundary Hunter,0.0,+1%,,
95186,Salvaged Filament,0.0,+1%,,
95187,Relinquished Gravitiser,0.214,,-10%,
95188,Anointed Splitter,0.024,,-2%,
95189,Polymorphous Oscillator,0.316,,,+19%
95190,Doomed Mirror,0.018,+1%,,+2%
95191,Anomalous Accelerator,0.024,,-2%,
95192,Anomalous Atomiser,0.105,,,+7%
95193,Rescued Oscillator,0.024,,-2%,
95194,Doomed Polariser,0.048,,-3%,
95195,Polymorphous Accelerator,0.018,,,+2%
95196,Polymorphous Injector,0.0,+1%,,
95197,Crimson Obliterator,0.07,,,+5%
95198,Crimson Atomiser,0.018,,,+2%
95199,Cursed Annihilator,0.1,+1%,-3%,+4%
95200,Doomed Furnace,0.024,,-2%,
95201,Relinquished Filament,0.0,+1%,,
95202,Doomed Dynamo,0.065,+1%,-3%,+2%
95203,Glassy Polariser,0.119,,-6%,
95204,Relinquished Filament,0.252,,-2%,+14%
95205,Glassy Splitter,0.243,+1%,-9%,+4%
95206,Relinquished Accelerator,0.0,+1%,,
95207,Anomalous Accelerator,0.0,+1%,,
95208,Writhing Polariser,0.0,+1%,-1%,
95209,Glassy De-limiter,0.07,,,+5%
95210,Salvaged Refractor,0.07,,,+5%
95211,Writhing Annihilator,0.083,+1%,-3%,+3%
95212,Nanite-Marked Furnace,0.211,,,+13%
95213,Haunted Capacitor,0.286,,-13%,
95214,Aeronic Dynamo,0.0,+1%,,
95215,Polymorphous Filament,0.0,+1%,,
95216,Watery Resonator,0.053,,,+4%
95217,Rescued Oscillator,0.262,+1%,-12%,
95218,Writhing Resonator,0.112,+1%,-2%,+6%
95219,Crimson Polariser,0.059,+1%,-2%,+3%
95220,Impossible De-limiter,0.018,,,+2%
95221,Anomalous Furnace,0.1,+1%,-3%,+4%
95222,Rescued Atomiser,0.0,+1%,,
95223,Doomed Annihilator,0.018,,,+2%
95224,Glassy Amplifier,0.083,+1%,-3%,+3%
95225,Salvaged Polariser,0.1,+1%,-3%,+4%
95226,Extinguished Capacitor,0.035,,,+3%
95227,Writhing Gravitiser,0.368,+1%,-15%,+3%
95228,Aeronic Mirror,0.0,+1%,,
95229,Aeronic Neutraliser,0.237,,-8%,+5%
95230,Nanite-Marked Refractor,0.585,+2%,-2%,+14%
95231,Impossible Accelerator,0.234,,-2%,+13%
95232,Doomed Resonator,0.14,,,+9%
95233,Nanite-Marked Oscillator,0.024,,-2%,
95234,Haunted Boundary Hunter,0.018,,,+2%
95235,Glassy Boundary Hunter,0.041,+1%,-2%,+2%
95236,Writhing Gravitiser,0.228,+1%,,+14%
95237,Released Dynamo,0.647,+2%,-9%,+8%
95238,Watery Oscillator,0.083,+1%,-3%,+3%
95239,Crimson De-limiter,0.024,,-2%,
95240,Haunted Obliterator,0.351,+1%,-15%,+2%
95241,Doomed Oscillator,0.19,,-9%,
95242,Crimson Splitter,0.238,,-11%,
95243,Forsaken Refractor,0.19,,-9%,
95244,Crimson Injector,0.0,+1%,,
95245,Haunted Boundary Hunter,0.041,,-2%,+2%
95246,Haunted Accelerator,0.263,,,+16%
95247,Anomalous Resonator,0.0,+1%,,
95248,Anointed Splitter,0.065,+1%,-3%,+2%
95249,Non-compliant Atomiser,0.024,,-2%,
95250,Non-compliant Polariser,0.1,,-3%,+4%
95251,Rescued Mirror,0.263,,,+16%
95252,Crimson Gravitiser,0.316,,,+19%
95253,Aeronic Dynamo,0.065,+1%,-3%,+2%
95254,Writhing Capacitor,0.298,+1%,,+18%
95255,Watery Resonator,0.018,,,+2%
95256,Doomed De-limiter,0.024,+1%,-2%,
95257,Impossible Boundary Hunter,0.065,+1%,-3%,+2%
95258,Relinquished Dynamo,0.0,+1%,,
95259,Extinguished Dynamo,0.024,,-2%,
95260,Nanite-Marked Dynamo,0.297,,-12%,+3%
95261,Released De-limiter,0.333,+2%,,
95262,Nanite-Marked Boundary Hunter,0.048,,-3%,
95263,Aeronic Filament,0.059,,-2%,+3%
95264,Crimson Annihilator,0.035,,,+3%
95265,Relinquished Gravitiser,0.024,,-2%,
95266,Doomed Capacitor,0.147,,-2%,+8%
95267,Rescued Splitter,0.07,,,+5%
95268,Aeronic Filament,0.232,+1%,-10%,+2%
95269,Polymorphous De-limiter,0.024,,-2%,
95270,Extinguished Injector,0.024,,-2%,
95271,Relinquished Polariser,0.048,,-3%,
95272,Watery Mirror,0.024,,-2%,
95273,Cursed Refractor,0.164,+1%,-2%,+9%
95274,Forsaken Furnace,0.035,,,+3%
95275,Rescued Amplifier,0.0,+1%,,
95276,Nanite-Marked Atomiser,0.214,,-10%,
95277,Aeronic Splitter,0.0,+1%,,
95278,Rescued Mirror,0.0,+1%,,
95279,Extinguished Amplifier,0.018,+1%,,+2%
95280,Watery Furnace,0.14,,,+9%
95281,Writhing Refractor,0.024,,-2%,
95282,Relinquished Atomiser,0.041,,-2%,+2%
95283,Glassy Dynamo,0.083,+1%,-3%,+3%
95284,Released De-limiter,0.07,,,+5%
95285,Forsaken Obliterator,0.286,,-13%,
95286,Crimson Filament,0.0,+1%,,
95287,Writhing Annihilator,0.0,+1%,,
95288,Crimson Capacitor,0.143,,-7%,
95289,Cursed Mirror,0.333,,,+20%
95290,Anomalous Neutraliser,0.024,,-2%,
95291,Watery Injector,0.164,,-2%,+9%
95292,Extinguished Resonator,0.024,,-2%,
95293,Anointed Filament,0.119,,-6%,
95294,Relinquished Oscillator,0.095,+1%,-5%,
95295,Forsaken Dynamo,0.018,,,+2%
95296,Anomalous Amplifier,0.105,+1%,,+7%
95297,Doomed Amplifier,0.018,,,+2%
95298,Writhing Resonator,0.089,+1%,-4%,+2%
95299,Doomed Polariser,0.048,,-3%,
95300,Salvaged Neutraliser,0.0,+1%,,
95301,Writhing Atomiser,0.381,,-3%,+20%
95302,Impossible Mirror,0.298,+1%,,+18%
95303,Rescued Dynamo,0.024,,-2%,
95304,Cursed Splitter,0.018,+1%,,+2%
95305,Rescued Boundary Hunter,0.212,+1%,-4%,+9%
95306,Glassy Furnace,0.07,,,+5%
95307,Extinguished Resonator,0.674,+2%,-5%,+15%
95308,Cursed Annihilator,0.0,+1%,,
95309,Anointed Refractor,0.281,,,+17%
95310,Watery Neutraliser,0.172,+1%,-6%,+4%
95311,Released Splitter,0.0,+1%,,
95312,Doomed Obliterator,0.024,,-2%,
95313,Impossible Resonator,0.071,+1%,-4%,
95314,Released De-limiter,0.0,+1%,,
95315,Non-compliant Mirror,0.024,,-2%,
95316,Cursed Splitter,0.024,,-2%,
95317,Watery Refractor,0.158,+1%,,+10%
95318,Glassy De-limiter,0.018,+1%,,+2%
95319,Haunted Filament,0.279,,-12%,+2%
95320,Watery Furnace,0.267,+1%,-10%,+4%
95321,Doomed Capacitor,0.024,+1%,-2%,
95322,Rescued Polariser,0.262,,-12%,
95323,Doomed Resonator,0.041,+1%,-2%,+2%
95324,Nanite-Marked Gravitiser,0.0,+1%,,
95325,Anomalous Obliterator,0.112,+1%,-2%,+6%
95326,Relinquished Injector,0.262,,-12%,
95327,Rescued Annihilator,0.018,,,+2%
95328,Watery Dynamo,0.0,+1%,,
95329,Rescued Boundary Hunter,0.071,,-4%,
95330,Extinguished De-limiter,0.018,,,+2%
95331,Doomed Dynamo,0.065,+1%,-3%,+2%
95332,Writhing Refractor,0.035,,,+3%
95333,Haunted Gravitiser,0.0,+1%,,
95334,Extinguished Oscillator,0.024,,-2%,
95335,Aeronic Amplifier,0.105,,,+7%
95336,Forsaken Dynamo,0.508,,-12%,+15%
95337,Writhing Accelerator,0.07,,,+5%
95338,Non-compliant Neutraliser,0.041,+1%,-2%,+2%
95339,Non-compliant Annihilator,0.0,+1%,,
95340,Impossible Gravitiser,0.053,+1%,,+4%
95341,Rescued Resonator,0.024,,-2%,
95342,Haunted Gravitiser,0.0,+1%,,
95343,Crimson Capacitor,0.083,+1%,-3%,+3%
95344,Relinquished Furnace,0.0,+1%,,
95345,Forsaken De-limiter,0.059,+1%,-2%,+3%
95346,Glassy Atomiser,0.229,+1%,-4%,+10%
95347,Non-compliant Splitter,0.041,,-2%,+2%
95348,Glassy Splitter,0.279,,-12%,+2%
95349,Aeronic Dynamo,0.024,,-2%,
95350,Released Polariser,0.0,+1%,,
95351,Aeronic Filament,0.124,+1%,-4%,+4%
95352,Watery Filament,0.024,,-2%,
95353,Doomed Furnace,0.164,+1%,-2%,+9%
95354,Anointed Annihilator,0.0,+1%,,
95355,Aeronic Furnace,0.018,,,+2%
95356,Glassy Splitter,0.31,,-14%,
95357,Salvaged Filament,0.119,+1%,-6%,
95358,Crimson Oscillator,0.065,+1%,-3%,+2%
95359,Glassy Oscillator,0.024,,-2%,
95360,Writhing Resonator,0.0,+1%,,
95361,Glassy Neutraliser,0.0,+1%,,
95362,Glassy Polariser,0.0,+1%,,
95363,Writhing Amplifier,0.024,,-2%,
95364,Crimson Amplifier,0.14,+1%,,+9%
95365,Writhing Furnace,0.1,+1%,-3%,+4%
95366,Anointed Polariser,0.358,+1%,-5%,+16%
95367,Crimson Resonator,0.041,+1%,-2%,+2%
95368,Watery Resonator,0.0,+1%,,
95369,Writhing Amplifier,0.065,+1%,-3%,+2%
95370,Relinquished Capacitor,0.392,+2%,-2%,+3%
95371,Aeronic Injector,0.293,,-3%,+15%
95372,Released Neutraliser,0.018,+1%,,+2%
95373,Haunted Boundary Hunter,0.298,,,+18%
95374,Cursed Obliterator,0.053,,,+4%
95375,Released Splitter,0.088,,,+6%
95376,Forsaken Neutraliser,0.0,+1%,,
95377,Anointed Amplifier,0.088,,,+6%
95378,Cursed Injector,0.024,+1%,-2%,
95379,Glassy Capacitor,0.0,+1%,,
95380,Watery Splitter,0.262,+1%,-12%,
95381,Non-compliant Polariser,0.083,+1%,-3%,+3%
95382,Impossible Atomiser,0.31,+1%,-14%,
95383,Non-compliant De-limiter,0.041,+1%,-2%,+2%
95384,Writhing Furnace,0.024,,-2%,
95385,Crimson De-limiter,0.0,+1%,,
95386,Rescued Refractor,0.07,,,+5%
95387,Forsaken Oscillator,0.536,,-11%,+18%
95388,Writhing Splitter,0.024,,-2%,
95389,Aeronic Furnace,0.018,,,+2%
95390,Haunted Injector,0.135,+1%,-3%,+6%
95391,Cursed Obliterator,0.059,+1%,-2%,+3%
95392,Doomed Injector,0.024,,-2%,
95393,Nanite-Marked Dynamo,0.333,+2%,,
95394,Anointed Atomiser,0.228,,,+14%
95395,Rescued Amplifier,0.333,,,+20%
95396,Salvaged Capacitor,0.31,,-14%,
95397,Glassy Refractor,0.018,,,+2%
95398,Extinguished Amplifier,0.0,+1%,,
95399,Salvaged Obliterator,0.214,+1%,-10%,
95400,Doomed Resonator,0.129,+1%,-2%,+7%
95401,Anointed De-limiter,0.177,+1%,-4%,+7%
95402,Relinquished Oscillator,0.211,+1%,,+13%
95403,Crimson Polariser,0.041,+1%,-2%,+2%
95404,Crimson Dynamo,0.089,,-4%,+2%
95405,Anomalous De-limiter,0.088,,,+6%
95406,Writhing Splitter,0.083,+1%,-3%,+3%
95407,Anomalous Polariser,0.018,+1%,,+2%
95408,Forsaken Boundary Hunter,0.0,+1%,,
95409,Watery Gravitiser,0.214,,-10%,
95410,Relinquished Gravitiser,0.07,,,+5%
95411,Salvaged Refractor,0.059,+1%,-2%,+3%
95412,Relinquished Injector,0.018,,,+2%
95413,Nanite-Marked Boundary Hunter,0.024,,-2%,
95414,Relinquished Furnace,0.0,+1%,,
95415,Rescued Dynamo,0.076,+1%,-2%,+4%
95416,Cursed Neutraliser,0.158,+1%,,+10%
95417,Writhing De-limiter,0.041,+1%,-2%,+2%
95418,Relinquished Injector,0.059,+1%,-2%,+3%
95419,Watery Dynamo,0.211,,,+13%
95420,Salvaged Obliterator,0.048,+1%,-3%,
95421,Cursed Resonator,0.018,,,+2%
95422,Released Mirror,0.347,,-6%,+14%
95423,Watery Dynamo,0.303,,-13%,+2%
95424,Nanite-Marked Resonator,0.0,+1%,,
95425,Extinguished Atomiser,0.094,+1%,-2%,+5%
95426,Nanite-Marked Resonator,0.0,+1%,,
95427,Relinquished Annihilator,0.158,,,+10%
95428,Cursed Neutraliser,0.281,,,+17%
95429,Released Filament,0.018,,,+2%
95430,Anointed Refractor,0.041,,-2%,+2%
95431,Writhing Oscillator,0.13,+1%,-5%,+3%
95432,Aeronic Filament,0.0,+1%,,
95433,Anointed Oscillator,0.071,,-4%,
95434,Relinquished Atomiser,0.076,+1%,-2%,+4%
95435,Extinguished Capacitor,0.024,+1%,-2%,
95436,Salvaged Oscillator,0.269,+1%,-2%,+15%
95437,Extinguished Capacitor,0.07,+1%,-1%,+5%
95438,Extinguished Filament,0.07,+1%,,+5%
95439,Extinguished Oscillator,0.065,+1%,-3%,+2%
95440,Impossible Injector,0.19,,-9%,
95441,Cursed Amplifier,0.208,+1%,-9%,+2%
95442,Impossible De-limiter,0.214,,-10%,
95443,Relinquished Amplifier,0.167,+1%,-8%,
95444,Relinquished Refractor,0.193,,,+12%
95445,Watery Polariser,0.31,,-14%,
95446,Non-compliant Resonator,0.0,+1%,,
95447,Released Polariser,0.059,+1%,-2%,+3%
95448,Glassy Oscillator,0.018,,,+2%
95449,Aeronic Amplifier,0.018,,,+2%
95450,Watery Capacitor,0.095,,-5%,
95451,Watery Annihilator,0.0,+1%,,
95452,Crimson Injector,0.214,,-10%,
95453,Released Capacitor,0.059,+1%,-2%,+3%
95454,Rescued Amplifier,0.048,+1%,-3%,
95455,Polymorphous Splitter,0.071,+1%,-4%,
95456,Nanite-Marked Obliterator,0.059,+1%,-2%,+3%
95457,Relinquished Boundary Hunter,0.059,+1%,-2%,+3%
95458,Relinquished Obliterator,0.0,+1%,,
95459,Rescued Splitter,0.07,,,+5%
95460,Nanite-Marked Filament,0.018,,,+2%
95461,Extinguished Capacitor,0.0,+1%,,
95462,Doomed Capacitor,0.0,+1%,,
95463,Relinquished Injector,0.041,,-2%,+2%
95464,Cursed Injector,0.0,+1%,,
95465,Glassy Accelerator,0.333,+2%,,
95466,Cursed Boundary Hunter,0.07,,,+5%
95467,Rescued Polariser,0.088,,,+6%
95468,Watery Filament,0.024,,-2%,
95469,Anointed Gravitiser,0.385,,-12%,+8%
95470,Doomed Amplifier,0.199,+1%,-2%,+11%
95471,Relinquished De-limiter,0.071,,-4%,
95472,Anointed Amplifier,0.024,,-2%,
95473,Salvaged De-limiter,0.07,,,+5%
95474,Impossible Obliterator,0.105,,,+7%
95475,Relinquished Gravitiser,0.053,,,+4%
95476,Aeronic Accelerator,0.053,,,+4%
95477,Glassy Accelerator,0.333,,-15%,
95478,Forsaken Atomiser,0.0,+1%,,
95479,Aeronic Amplifier,0.0,+1%,,
95480,Polymorphous Mirror,0.0,+1%,,
95481,Impossible Furnace,0.048,,-3%,
95482,Polymorphous Capacitor,0.158,+1%,,+10%
95483,Impossible Dynamo,0.0,+1%,,
95484,Nanite-Marked Polariser,0.071,+1%,-4%,
95485,Doomed Gravitiser,0.024,+1%,-2%,
95486,Salvaged Obliterator,0.147,+1%,-2%,+8%
95487,Writhing Accelerator,0.024,,-2%,
95488,Aeronic Dynamo,0.269,+1%,-2%,+15%
95489,Haunted Filament,0.112,+1%,-2%,+6%
95490,Extinguished De-limiter,0.088,+1%,,+6%
95491,Aeronic Refractor,0.0,+1%,,
95492,Haunted Atomiser,0.095,+1%,-5%,
95493,Crimson Furnace,0.0,+1%,,
95494,Forsaken Filament,0.397,+1%,-14%,+6%
95495,Non-compliant De-limiter,0.024,,-2%,
95496,Polymorphous Injector,0.035,,,+3%
95497,Haunted Accelerator,0.035,+1%,-1%,+3%
95498,Anomalous Refractor,0.105,,,+7%
95499,Cursed Resonator,0.095,+1%,-5%,
95500,Haunted Gravitiser,0.238,,-11%,
95501,Doomed Splitter,0.07,,,+5%
95502,Aeronic Accelerator,0.256,,-11%,+2%
95503,Writhing Amplifier,0.19,,-9%,
95504,Cursed Oscillator,0.0,+1%,,
95505,Extinguished Accelerator,0.024,,-2%,
95506,Writhing Accelerator,0.107,+1%,-4%,+3%
95507,Aeronic Neutraliser,0.16,+1%,-7%,+2%
95508,Watery Capacitor,0.059,+1%,-2%,+3%
95509,Glassy Capacitor,0.208,,-9%,+2%
95510,Anointed Dynamo,0.088,,,+6%
95511,Haunted Dynamo,0.024,,-2%,
95512,Writhing Resonator,0.083,+1%,-3%,+3%
95513,Writhing Dynamo,0.041,+1%,-2%,+2%
95514,Anointed Polariser,0.143,,-7%,
95515,Nanite-Marked Splitter,0.083,+1%,-3%,+3%
95516,Aeronic Atomiser,0.0,+1%,,
95517,Doomed Boundary Hunter,0.0,+1%,,
95518,Salvaged Dynamo,0.333,,,+20%
95519,Aeronic Splitter,0.425,+1%,-10%,+13%
95520,Released Capacitor,0.263,,,+16%
95521,Writhing Accelerator,0.0,+1%,,
95522,Glassy Dynamo,0.018,,,+2%
95523,Aeronic Injector,0.024,,-2%,
95524,Rescued Boundary Hunter,0.07,,,+5%
95525,Salvaged Gravitiser,0.059,+1%,-2%,+3%
95526,Released Obliterator,0.238,,-11%,
95527,Anointed Furnace,0.024,,-2%,
95528,Forsaken De-limiter,0.088,,,+6%
95529,Anomalous Annihilator,0.0,+1%,,
95530,Doomed De-limiter,0.041,,-2%,+2%
95531,Cursed Splitter,0.14,,,+9%
95532,Extinguished Annihilator,0.041,+1%,-2%,+2%
95533,Doomed Polariser,0.247,+1%,-4%,+11%
95534,Extinguished Mirror,0.0,+1%,,
95535,Watery De-limiter,0.041,+1%,-2%,+2%
95536,Anomalous Capacitor,0.0,+1%,,
95537,Forsaken Neutraliser,0.496,,-13%,+13%
95538,Anomalous Injector,0.263,,,+16%
95539,Writhing Dynamo,0.018,,,+2%
95540,Anomalous Accelerator,0.035,,,+3%
95541,Crimson Refractor,0.018,,,+2%
95542,Crimson Polariser,0.0,+1%,,
95543,Forsaken Splitter,0.375,+2%,-2%,+2%
95544,Aeronic Obliterator,0.263,,,+16%
95545,Aeronic Resonator,0.083,+1%,-3%,+3%
95546,Crimson De-limiter,0.024,,-2%,
95547,Nanite-Marked Polariser,0.153,,-3%,+7%
95548,Polymorphous Furnace,0.0,+1%,,
95549,Glassy Polariser,0.119,,-6%,
95550,Doomed De-limiter,0.123,,,+8%
95551,Glassy De-limiter,0.076,+1%,-2%,+4%
95552,Crimson Polariser,0.242,,-6%,+8%
95553,Crimson Injector,0.154,+1%,-6%,+3%
95554,Polymorphous Amplifier,0.217,+1%,-2%,+12%
95555,Forsaken Mirror,0.018,+1%,,+2%
95556,Salvaged Resonator,0.024,,-2%,
95557,Salvaged Gravitiser,0.281,,,+17%
95558,Extinguished Amplifier,0.076,+1%,-2%,+4%
95559,Cursed Capacitor,0.341,,-5%,+15%
95560,Extinguished Furnace,0.0,+1%,,
95561,Nanite-Marked Mirror,0.199,,-2%,+11%
95562,Salvaged Amplifier,0.183,+1%,-5%,+6%
95563,Haunted Furnace,0.335,+1%,-4%,+16%
95564,Polymorphous Furnace,0.0,+1%,,
95565,Forsaken Mirror,0.105,,,+7%
95566,Nanite-Marked Resonator,0.0,+1%,,
95567,Forsaken Polariser,0.088,,,+6%
95568,Watery Dynamo,0.024,,-2%,
95569,Watery Boundary Hunter,0.018,,,+2%
95570,Cursed De-limiter,0.362,+1%,-14%,+4%
95571,Writhing Polariser,0.352,+1%,-4%,+17%
95572,Aeronic Atomiser,0.053,,,+4%
95573,Haunted Splitter,0.024,+1%,-2%,
95574,Aeronic Oscillator,0.34,+1%,-2%,+19%
95575,Crimson Accelerator,0.024,,-2%,
95576,Crimson Oscillator,0.024,,-2%,
95577,Released Filament,0.386,+1%,-15%,+4%
95578,Relinquished Neutraliser,0.018,+1%,,+2%
95579,Doomed Amplifier,0.112,+1%,-2%,+6%
95580,Nanite-Marked Splitter,0.182,+1%,-2%,+10%
95581,Non-compliant Splitter,0.07,+1%,,+5%
95582,Non-compliant Accelerator,0.0,+1%,,
95583,Forsaken Oscillator,0.088,+1%,,+6%
95584,Relinquished Splitter,0.105,,,+7%
95585,Anointed Accelerator,0.024,,-2%,
95586,Relinquished Filament,0.164,+1%,-2%,+9%
95587,Rescued Resonator,0.089,+1%,-4%,+2%
95588,Anointed Splitter,0.024,,-2%,
95589,Haunted Boundary Hunter,0.107,+1%,-4%,+3%
95590,Extinguished Injector,0.305,+1%,-2%,+17%
95591,Aeronic Gravitiser,0.07,,,+5%
95592,Haunted Atomiser,0.024,,-2%,
95593,Haunted De-limiter,0.252,+1%,-2%,+14%
95594,Writhing Annihilator,0.059,+1%,-2%,+3%
95595,Polymorphous Mirror,0.024,,-2%,
95596,Forsaken Splitter,0.0,+1%,,
95597,Extinguished Neutraliser,0.053,,,+4%
95598,Relinquished Mirror,0.065,+1%,-3%,+2%
95599,Impossible Resonator,0.083,+1%,-3%,+3%
95600,Glassy Furnace,0.214,+1%,-10%,
95601,Forsaken Resonator,0.16,,-7%,+2%
95602,Salvaged De-limiter,0.0,+1%,,
95603,Crimson Amplifier,0.035,+1%,,+3%
95604,Nanite-Marked Annihilator,0.175,,,+11%
95605,Crimson Filament,0.123,,,+8%
95606,Crimson Polariser,0.089,+1%,-4%,+2%
95607,Doomed Oscillator,0.088,,,+6%
95608,Glassy Capacitor,0.105,,,+7%
95609,Impossible Filament,0.34,,-2%,+19%
95610,Glassy Dynamo,0.0,+1%,,
95611,Extinguished Refractor,0.018,,,+2%
95612,Nanite-Marked Obliterator,0.024,,-2%,
95613,Anomalous Splitter,0.024,+1%,-2%,
95614,Cursed Furnace,0.071,,-4%,
95615,Polymorphous Obliterator,0.065,+1%,-3%,+2%
95616,Forsaken Obliterator,0.1,+1%,-3%,+4%
95617,Nanite-Marked Mirror,0.0,+1%,,
95618,Glassy Furnace,0.252,+1%,-2%,+14%
95619,Anomalous Injector,0.076,+1%,-2%,+4%
95620,Rescued Capacitor,0.07,+1%,-1%,+5%
95621,Anointed Oscillator,0.059,+1%,-2%,+3%
95622,Salvaged Splitter,0.018,+1%,,+2%
95623,Nanite-Marked De-limiter,0.07,+1%,,+5%
95624,Non-compliant Refractor,0.489,+1%,-9%,+18%
95625,Released Resonator,0.269,,-2%,+15%
95626,Forsaken Mirror,0.076,+1%,-2%,+4%
95627,Doomed Annihilator,0.0,+1%,,
95628,Haunted Injector,0.0,,,+1%
95629,Crimson Mirror,0.228,,,+14%
95630,Watery Neutraliser,0.018,,,+2%
95631,Salvaged Annihilator,0.0,+1%,,
95632,Relinquished Atomiser,0.298,,,+18%
95633,Relinquished Filament,0.035,,,+3%
95634,Anomalous Accelerator,0.0,+1%,,
95635,Watery Annihilator,0.024,,-2%,
95636,Impossible Polariser,0.1,+1%,-3%,+4%
95637,Rescued Atomiser,0.041,+1%,-2%,+2%
95638,Anomalous Polariser,0.0,+1%,,
95639,Writhing Refractor,0.36,+1%,-8%,+12%
95640,Polymorphous Splitter,0.119,,-6%,
95641,Doomed Atomiser,0.467,+1%,-14%,+10%
95642,Extinguished Capacitor,0.018,,,+2%
95643,Nanite-Marked Accelerator,0.018,,,+2%
95644,Non-compliant Neutraliser,0.0,+1%,,
95645,Cursed Filament,0.0,+1%,,
95646,Crimson Furnace,0.256,+1%,-11%,+2%
95647,Crimson Resonator,0.0,+1%,,
95648,Watery Polariser,0.333,+2%,,
95649,Watery Accelerator,0.14,,,+9%
95650,Doomed Boundary Hunter,0.363,+1%,-3%,+19%
95651,Rescued Resonator,0.333,,,+20%
95652,Crimson Annihilator,0.071,,-4%,
95653,Nanite-Marked Obliterator,0.193,,,+12%
95654,Watery Mirror,0.018,,,+2%
95655,Forsaken Boundary Hunter,0.024,,-2%,
95656,Salvaged Accelerator,0.158,,,+10%
95657,Anointed Furnace,0.31,,-14%,
95658,Haunted Filament,0.095,+1%,-5%,
95659,Rescued Oscillator,0.226,,-9%,+3%
95660,Haunted Annihilator,0.119,,-6%,
95661,Released Gravitiser,0.053,,,+4%
95662,Doomed Resonator,0.182,+1%,-2%,+10%
95663,Released Capacitor,0.035,,,+3%
95664,Released De-limiter,0.024,,-2%,
95665,Polymorphous Atomiser,0.018,,,+2%
95666,Crimson Filament,0.095,,-5%,
95667,Writhing Annihilator,0.0,+1%,,
95668,Relinquished Filament,0.0,+1%,,
95669,Relinquished Amplifier,0.1,+1%,-3%,+4%
95670,Polymorphous Polariser,0.0,+1%,,
95671,Released Annihilator,0.048,,-3%,
95672,Salvaged Furnace,0.035,,,+3%
95673,Anointed Resonator,0.0,+1%,,
95674,Haunted Splitter,0.041,+1%,-2%,+2%
95675,Doomed Injector,0.024,,-2%,
95676,Watery Amplifier,0.018,,,+2%
95677,Crimson Dynamo,0.214,+1%,-10%,
95678,Haunted Resonator,0.0,+1%,,
95679,Rescued Refractor,0.298,+1%,,+18%
95680,Cursed Neutraliser,0.0,+1%,,
95681,Extinguished Atomiser,0.088,,,+6%
95682,Relinquished Obliterator,0.024,,-2%,
95683,Anomalous Furnace,0.041,+1%,-2%,+2%
95684,Impossible Obliterator,0.041,+1%,-2%,+2%
95685,Anomalous Accelerator,0.298,,,+18%
95686,Haunted Boundary Hunter,0.041,+1%,-2%,+2%
95687,Extinguished Neutraliser,0.053,,,+4%
95688,Impossible Amplifier,0.175,,,+11%
95689,Relinquished Refractor,0.0,+1%,,
95690,Cursed Neutraliser,0.035,,,+3%
