sep=,
Seed,Name,Perfection,Weapon_Projectile_Damage,Weapon_Projectile_Rate,Weapon_Projectile_ClipSize
86477,Ion Energiser,0.5,,,+12.0
86478,Infrared Resonator,1.0,+1%,,+12.0
86479,Beam Injector,0.5,,,+12.0
86480,Ion Excitor,0.5,,,+12.0
86481,Ion Projector,0.125,,+4%,
86482,Plasma Projector,0.0,,+2%,
86483,Plasma Excitor,0.125,,+4%,
86484,Infrared Excitor,0.5,,,+12.0
86485,Infrared Resonator,0.5,+1%,,
86486,Sunlight Excitor,0.5,,,+12.0
86487,Infrared Solidifier,0.5,,,+12.0
86488,Plasma Capture Cell,0.5,+1%,,
86489,Beam Battery,0.0,,+2%,
86490,Infrared Energiser,0.125,,+4%,
86491,Sunlight Projector,0.5,+1%,,
86492,Ion Capture Cell,0.5,,,+12.0
86493,Sunlight Battery,0.5,,+10%,
86494,Beam Accelerator,0.5,+1%,,
86495,Infrared Solidifier,0.5,+1%,+2%,
86496,Sunlight Accelerator,1.0,+1%,,+12.0
86497,Infrared Energiser,0.5,+1%,,
86498,Sunlight Solidifier,0.5,,,+12.0
86499,Beam Excitor,0.5,+1%,,
86500,Ion Projector,0.0,,+2%,
86501,Sunlight Accelerator,0.188,,+5%,
86502,Infrared Accelerator,0.5,,,+12.0
86503,Beam Injector,0.5,+1%,,
86504,Beam Projector,0.5,,,+12.0
86505,Infrared Amplifier,0.0,,+2%,
86506,Ion Solidifier,0.0,,+2%,
86507,Sunlight Amplifier,0.5,,,+12.0
86508,Sunlight Projector,0.0,,+2%,
86509,Plasma Injector,0.188,,+5%,
86510,Beam Amplifier,0.5,+1%,+2%,
86511,Sunlight Battery,0.5,+1%,,
86512,Ion Projector,0.375,,+8%,
86513,Sunlight Projector,0.5,+1%,,
86514,Sunlight Energiser,0.5,+1%,,
86515,Infrared Resonator,0.5,,+2%,+12.0
86516,Plasma Energiser,0.5,+1%,,
86517,Plasma Battery,0.5,+1%,,
86518,Plasma Resonator,0.5,+1%,+2%,
86519,Sunlight Injector,0.0,,+2%,
86520,Sunlight Projector,0.0,,+2%,
86521,Infrared Energiser,0.5,,,+12.0
86522,Ion Injector,0.5,,,+12.0
86523,Plasma Solidifier,0.0,,+2%,
86524,Ion Accelerator,0.5,,,+12.0
86525,Beam Injector,0.0,,+2%,
86526,Beam Energiser,0.5,+1%,+2%,
86527,Beam Projector,0.062,,+3%,
86528,Ion Energiser,0.5,,+2%,+12.0
86529,Beam Excitor,0.5,,,+12.0
86530,Sunlight Injector,0.5,,,+12.0
86531,Sunlight Resonator,0.5,,,+12.0
86532,Ion Solidifier,0.5,+1%,,
86533,Sunlight Excitor,0.0,,+2%,
86534,Beam Energiser,0.125,,+4%,
86535,Plasma Amplifier,0.5,,,+12.0
86536,Ion Amplifier,0.5,+1%,+2%,
86537,Beam Resonator,0.5,,,+12.0
86538,Sunlight Amplifier,1.0,+1%,,+12.0
86539,Plasma Amplifier,0.5,,,+12.0
86540,Ion Accelerator,0.5,+1%,,
86541,Ion Solidifier,0.5,,+2%,+12.0
86542,Plasma Energiser,0.0,,+2%,
86543,Sunlight Resonator,0.5,,,+12.0
86544,Plasma Accelerator,1.0,+1%,,+12.0
86545,Beam Projector,0.5,+1%,,
86546,Sunlight Capture Cell,0.5,+1%,,
86547,Infrared Capture Cell,0.188,,+5%,
86548,Ion Resonator,0.5,,,+12.0
86549,Ion Injector,0.375,,+8%,
86550,Beam Amplifier,0.188,,+5%,
86551,Ion Resonator,0.0,,+2%,
86552,Beam Energiser,0.5,+1%,,
86553,Sunlight Energiser,0.5,+1%,,
86554,Plasma Amplifier,0.5,,,+12.0
86555,Infrared Resonator,0.5,,,+12.0
86556,Infrared Accelerator,0.0,,+2%,
86557,Infrared Battery,0.0,,+2%,
86558,Sunlight Solidifier,1.0,+1%,,+12.0
86559,Sunlight Projector,0.5,,,+12.0
86560,Infrared Amplifier,0.5,,,+12.0
86561,Sunlight Accelerator,0.25,,+6%,
86562,Ion Amplifier,0.5,,,+12.0
86563,Sunlight Capture Cell,1.0,+1%,,+12.0
86564,Infrared Excitor,0.5,+1%,,
86565,Beam Solidifier,0.562,,+3%,+12.0
86566,Plasma Accelerator,0.5,+1%,,
86567,Ion Solidifier,0.5,+1%,+2%,
86568,Sunlight Solidifier,0.5,,,+12.0
86569,Beam Capture Cell,0.062,,+3%,
86570,Sunlight Resonator,0.0,,+2%,
86571,Beam Solidifier,0.5,+1%,,
86572,Infrared Injector,0.5,,,+12.0
86573,Ion Projector,0.5,,,+12.0
86574,Beam Excitor,0.5,,,+12.0
86575,Plasma Capture Cell,1.0,+1%,,+12.0
86576,Ion Resonator,1.0,+1%,,+12.0
86577,Ion Resonator,0.5,+1%,+2%,
86578,Sunlight Excitor,0.5,,,+12.0
86579,Ion Accelerator,0.5,,,+12.0
86580,Sunlight Injector,0.5,+1%,,
86581,Ion Excitor,0.5,+1%,,
86582,Plasma Accelerator,0.188,,+5%,
86583,Infrared Resonator,0.5,,,+12.0
86584,Plasma Excitor,0.5,,,+12.0
86585,Ion Resonator,0.375,,+8%,
86586,Infrared Capture Cell,0.0,,+2%,
86587,Beam Battery,0.5,,,+12.0
86588,Beam Energiser,0.5,,,+12.0
86589,Infrared Accelerator,0.5,,,+12.0
86590,Beam Projector,0.5,,+2%,+12.0
86591,Beam Projector,0.5,,,+12.0
86592,Plasma Capture Cell,0.5,,,+12.0
86593,Sunlight Amplifier,0.5,+1%,,
86594,Sunlight Amplifier,0.312,,+7%,
86595,Sunlight Battery,0.5,,,+12.0
86596,Plasma Solidifier,0.5,+1%,+2%,
86597,Infrared Projector,0.5,,,+12.0
86598,Plasma Battery,1.0,+1%,,+12.0
86599,Ion Energiser,0.0,,+2%,
86600,Sunlight Projector,0.5,,,+12.0
86601,Sunlight Injector,0.5,,,+12.0
86602,Infrared Excitor,0.688,,+5%,+12.0
86603,Beam Solidifier,0.5,,,+12.0
86604,Sunlight Excitor,0.0,,+2%,
86605,Sunlight Solidifier,0.5,,,+12.0
86606,Beam Injector,0.5,,,+12.0
86607,Beam Energiser,0.5,,,+12.0
86608,Sunlight Energiser,0.5,,,+12.0
86609,Sunlight Solidifier,0.0,,+2%,
86610,Sunlight Solidifier,0.0,,+2%,
86611,Beam Capture Cell,0.188,,+5%,
86612,Sunlight Solidifier,0.5,,,+12.0
86613,Infrared Excitor,0.188,,+5%,
86614,Ion Energiser,0.5,,,+12.0
86615,Infrared Excitor,0.0,,+2%,
86616,Sunlight Injector,0.5,,,+12.0
86617,Beam Accelerator,0.5,,,+12.0
86618,Ion Solidifier,0.5,+1%,,
86619,Plasma Projector,0.5,+1%,,
86620,Sunlight Amplifier,0.5,,,+12.0
86621,Ion Accelerator,0.5,+1%,,
86622,Sunlight Solidifier,0.75,,+6%,+12.0
86623,Plasma Amplifier,0.5,,,+12.0
86624,Sunlight Capture Cell,0.5,+1%,,
86625,Ion Energiser,0.5,+1%,,
86626,Sunlight Excitor,0.0,,+2%,
86627,Beam Capture Cell,0.0,,+2%,
86628,Infrared Resonator,0.5,,,+12.0
86629,Ion Injector,0.5,,,+12.0
86630,Beam Excitor,0.5,,,+12.0
86631,Beam Capture Cell,0.5,+1%,,
86632,Beam Resonator,0.5,,,+12.0
86633,Sunlight Accelerator,0.0,,+2%,
86634,Infrared Excitor,0.5,+1%,,
86635,Infrared Energiser,0.5,+1%,,
86636,Beam Resonator,0.5,,,+12.0
86637,Beam Excitor,0.125,,+4%,
86638,Beam Injector,0.5,,,+12.0
86639,Beam Projector,0.062,,+3%,
86640,Sunlight Battery,0.5,,,+12.0
86641,Plasma Excitor,1.0,+1%,,+12.0
86642,Sunlight Solidifier,0.5,,,+12.0
86643,Sunlight Accelerator,1.0,+1%,,+12.0
86644,Ion Solidifier,0.5,+1%,,
86645,Beam Amplifier,0.5,,,+12.0
86646,Beam Projector,0.5,,,+12.0
86647,Plasma Resonator,0.5,+1%,+2%,
86648,Infrared Amplifier,0.0,,+2%,
86649,Sunlight Excitor,0.5,+1%,,
86650,Infrared Resonator,0.5,+1%,,
86651,Ion Solidifier,0.0,,+2%,
86652,Plasma Resonator,0.5,,,+12.0
86653,Ion Projector,0.5,,,+12.0
86654,Ion Solidifier,0.5,+1%,,
86655,Plasma Excitor,1.0,+1%,,+12.0
86656,Ion Battery,1.0,+1%,,+12.0
86657,Ion Excitor,0.5,,+2%,+12.0
86658,Beam Projector,0.5,,+2%,+12.0
86659,Sunlight Excitor,0.5,+1%,,
86660,Infrared Energiser,0.0,,+2%,
86661,Infrared Injector,0.0,,+2%,
86662,Ion Solidifier,1.0,+1%,,+12.0
86663,Plasma Excitor,0.0,,+2%,
86664,Sunlight Amplifier,0.5,,,+12.0
86665,Ion Resonator,0.5,,,+12.0
86666,Sunlight Energiser,0.5,,,+12.0
86667,Infrared Energiser,0.5,+1%,,
86668,Infrared Resonator,0.5,,,+12.0
86669,Infrared Capture Cell,0.0,,+2%,
86670,Sunlight Energiser,0.0,,+2%,
86671,Infrared Solidifier,0.812,,+7%,+12.0
86672,Plasma Injector,0.5,,,+12.0
86673,Sunlight Projector,0.0,,+2%,
86674,Beam Accelerator,0.5,+1%,,
86675,Ion Projector,0.0,,+2%,
86676,Ion Energiser,0.0,,+2%,
86677,Sunlight Accelerator,0.5,+1%,,
86678,Infrared Injector,0.5,+1%,,
86679,Beam Energiser,0.5,+1%,,
86680,Infrared Projector,0.0,,+2%,
86681,Sunlight Capture Cell,0.5,,,+12.0
86682,Sunlight Injector,0.5,,+10%,
86683,Sunlight Battery,0.5,,+10%,
86684,Plasma Amplifier,0.5,,,+12.0
86685,Infrared Excitor,0.5,,,+12.0
86686,Ion Accelerator,0.5,+1%,,
86687,Plasma Excitor,0.0,,+2%,
86688,Ion Accelerator,0.5,+1%,,
86689,Beam Resonator,0.5,+1%,,
86690,Infrared Energiser,0.5,+1%,,
86691,Ion Injector,0.5,+1%,,
86692,Sunlight Battery,0.5,,,+12.0
86693,Infrared Capture Cell,0.5,+1%,,
86694,Infrared Projector,0.5,,,+12.0
86695,Ion Resonator,0.5,+1%,,
86696,Plasma Battery,0.5,+1%,,
86697,Infrared Solidifier,0.5,,,+12.0
86698,Plasma Capture Cell,0.0,,+2%,
86699,Sunlight Projector,0.062,,+3%,
86700,Infrared Amplifier,0.5,,,+12.0
86701,Ion Solidifier,0.5,,,+12.0
86702,Beam Excitor,0.5,,,+12.0
86703,Plasma Injector,0.5,+1%,,
86704,Ion Amplifier,0.0,,+2%,
86705,Beam Solidifier,0.5,+1%,,
86706,Sunlight Battery,1.0,+1%,,+12.0
86707,Sunlight Amplifier,0.625,+1%,+4%,
86708,Sunlight Battery,0.5,,,+12.0
86709,Beam Battery,0.5,,,+12.0
86710,Sunlight Capture Cell,1.0,+1%,,+12.0
86711,Plasma Resonator,0.5,,,+12.0
86712,Plasma Resonator,0.5,+1%,,
86713,Ion Projector,0.5,,,+12.0
86714,Sunlight Energiser,0.5,,,+12.0
86715,Plasma Energiser,1.0,+1%,,+12.0
86716,Beam Amplifier,0.5,+1%,,
86717,Sunlight Projector,0.625,+1%,+4%,
86718,Infrared Accelerator,0.5,+1%,,
86719,Plasma Accelerator,0.5,+1%,,
86720,Plasma Battery,0.5,,,+12.0
86721,Plasma Solidifier,0.5,+1%,,
86722,Ion Solidifier,0.5,+1%,,
86723,Plasma Resonator,0.0,,+2%,
86724,Plasma Capture Cell,0.5,,,+12.0
86725,Ion Accelerator,0.5,,,+12.0
86726,Ion Battery,0.5,+1%,,
86727,Ion Excitor,0.5,+1%,,
86728,Ion Projector,0.0,,+2%,
86729,Infrared Solidifier,0.625,+1%,+4%,
86730,Plasma Battery,1.0,+1%,,+12.0
86731,Infrared Projector,0.5,+1%,,
86732,Sunlight Amplifier,0.0,,+2%,
86733,Plasma Capture Cell,0.5,,,+12.0
86734,Beam Capture Cell,0.0,,+2%,
86735,Beam Battery,0.5,,,+12.0
86736,Plasma Injector,0.5,,,+12.0
86737,Sunlight Battery,1.0,+1%,,+12.0
86738,Beam Resonator,0.062,,+3%,
86739,Sunlight Energiser,1.0,+1%,,+12.0
86740,Sunlight Amplifier,0.5,,,+12.0
86741,Sunlight Battery,0.5,,+2%,+12.0
86742,Beam Projector,0.5,,,+12.0
86743,Plasma Accelerator,1.0,+1%,,+12.0
86744,Beam Solidifier,0.5,,,+12.0
86745,Plasma Battery,0.5,,,+12.0
86746,Plasma Battery,0.5,,+2%,+12.0
86747,Sunlight Accelerator,0.5,,+2%,+12.0
86748,Ion Solidifier,0.0,,+2%,
86749,Infrared Projector,0.5,+1%,,
86750,Beam Solidifier,0.125,,+4%,
86751,Plasma Solidifier,0.0,,+2%,
86752,Plasma Injector,0.5,,,+12.0
86753,Infrared Projector,0.0,,+2%,
86754,Infrared Battery,0.125,,+4%,
86755,Ion Battery,0.125,,+4%,
86756,Sunlight Excitor,1.0,+1%,,+12.0
86757,Beam Energiser,0.0,,+2%,
86758,Plasma Solidifier,0.5,+1%,,
86759,Ion Battery,0.0,,+2%,
86760,Ion Excitor,0.5,,,+12.0
86761,Infrared Energiser,0.0,,+2%,
86762,Beam Amplifier,0.5,+1%,,
86763,Plasma Projector,0.5,+1%,,
86764,Sunlight Injector,0.5,+1%,,
86765,Plasma Amplifier,0.5,,,+12.0
86766,Beam Projector,0.5,+1%,,
86767,Ion Injector,0.062,,+3%,
86768,Ion Resonator,0.5,+1%,,
86769,Plasma Capture Cell,0.5,+1%,,
86770,Plasma Amplifier,0.938,+1%,+9%,
86771,Infrared Injector,0.5,+1%,+2%,
86772,Ion Amplifier,0.5,,,+12.0
86773,Sunlight Energiser,0.0,,+2%,
86774,Sunlight Injector,0.375,,+8%,
86775,Sunlight Amplifier,0.5,+1%,,
86776,Beam Projector,1.0,+1%,,+12.0
86777,Beam Capture Cell,0.5,+1%,,
86778,Sunlight Resonator,0.5,,,+12.0
86779,Beam Resonator,0.5,+1%,,
86780,Beam Injector,0.5,+1%,,
86781,Beam Capture Cell,0.562,+1%,+3%,
86782,Infrared Capture Cell,0.0,,+2%,
86783,Sunlight Excitor,0.062,,+3%,
86784,Beam Energiser,0.5,,,+12.0
86785,Beam Resonator,0.5,,,+12.0
86786,Infrared Projector,0.5,,,+12.0
86787,Infrared Projector,0.5,,,+12.0
86788,Infrared Projector,0.5,,,+12.0
86789,Sunlight Capture Cell,0.0,,+2%,
86790,Beam Injector,0.5,,,+12.0
86791,Ion Excitor,0.375,,+8%,
86792,Infrared Projector,0.812,,+7%,+12.0
86793,Plasma Amplifier,0.5,,,+12.0
86794,Sunlight Energiser,0.5,,,+12.0
86795,Infrared Amplifier,0.5,+1%,,
86796,Plasma Resonator,0.5,+1%,+2%,
86797,Beam Accelerator,0.0,,+2%,
86798,Plasma Injector,0.5,+1%,,
86799,Infrared Accelerator,0.5,+1%,,
86800,Sunlight Resonator,0.75,+1%,+6%,
86801,Plasma Excitor,0.5,+1%,,
86802,Plasma Energiser,0.5,+1%,+2%,
86803,Plasma Capture Cell,0.0,,+2%,
86804,Ion Solidifier,0.312,,+7%,
86805,Plasma Solidifier,0.5,,,+12.0
86806,Beam Resonator,0.125,,+4%,
86807,Plasma Battery,0.5,,,+12.0
86808,Ion Capture Cell,0.5,+1%,,
86809,Sunlight Resonator,0.5,+1%,,
86810,Sunlight Resonator,0.5,+1%,+2%,
86811,Plasma Solidifier,0.5,+1%,,
86812,Beam Battery,0.5,+1%,,
86813,Sunlight Excitor,0.5,+1%,+2%,
86814,Sunlight Capture Cell,0.0,,+2%,
86815,Plasma Resonator,0.5,,,+12.0
86816,Sunlight Energiser,0.0,,+2%,
86817,Ion Energiser,0.5,+1%,,
86818,Beam Energiser,0.5,,,+12.0
86819,Ion Energiser,0.188,,+5%,
86820,Beam Amplifier,0.5,+1%,,
86821,Sunlight Solidifier,0.5,+1%,,
86822,Infrared Projector,0.5,,,+12.0
86823,Ion Injector,0.0,,+2%,
86824,Sunlight Accelerator,0.5,,,+12.0
86825,Ion Resonator,0.0,,+2%,
86826,Beam Solidifier,0.5,+1%,,
86827,Sunlight Solidifier,0.562,+1%,+3%,
86828,Ion Resonator,0.0,,+2%,
86829,Ion Energiser,0.5,+1%,,
86830,Beam Battery,0.5,,,+12.0
86831,Plasma Energiser,0.5,,,+12.0
86832,Plasma Projector,0.5,+1%,,
86833,Plasma Energiser,0.5,,,+12.0
86834,Sunlight Solidifier,0.5,+1%,,
86835,Plasma Projector,0.0,,+2%,
86836,Beam Energiser,0.0,,+2%,
86837,Infrared Energiser,0.0,,+2%,
86838,Beam Battery,0.5,,+2%,+12.0
86839,Ion Resonator,0.25,,+6%,
86840,Beam Excitor,0.5,,,+12.0
86841,Infrared Injector,0.5,,+2%,+12.0
86842,Infrared Excitor,0.5,+1%,,
86843,Ion Capture Cell,0.5,,,+12.0
86844,Beam Accelerator,0.5,+1%,+2%,
86845,Plasma Resonator,0.0,,+2%,
86846,Beam Battery,0.5,+1%,,
86847,Beam Capture Cell,0.5,+1%,+2%,
86848,Ion Solidifier,0.5,,,+12.0
86849,Ion Injector,0.188,,+5%,
86850,Beam Projector,0.5,+1%,,
86851,Infrared Accelerator,0.0,,+2%,
86852,Sunlight Solidifier,0.5,,+2%,+12.0
86853,Plasma Battery,0.5,,,+12.0
86854,Beam Battery,0.5,,+2%,+12.0
86855,Plasma Injector,1.0,+1%,,+12.0
86856,Beam Resonator,0.5,+1%,,
86857,Ion Amplifier,0.5,+1%,,
86858,Sunlight Battery,0.5,,+2%,+12.0
86859,Ion Energiser,1.0,+1%,,+12.0
86860,Beam Amplifier,0.188,,+5%,
86861,Plasma Battery,0.0,,+2%,
86862,Ion Injector,0.5,+1%,,
86863,Plasma Excitor,0.188,,+5%,
86864,Plasma Solidifier,0.125,,+4%,
86865,Infrared Amplifier,0.5,,,+12.0
86866,Infrared Capture Cell,0.062,,+3%,
86867,Ion Amplifier,0.5,+1%,,
86868,Beam Projector,0.5,,,+12.0
86869,Plasma Energiser,0.5,,,+12.0
86870,Beam Excitor,0.5,,,+12.0
86871,Infrared Projector,0.5,,,+12.0
86872,Sunlight Excitor,0.688,+1%,+5%,
86873,Beam Accelerator,0.5,,,+12.0
86874,Plasma Injector,0.5,,,+12.0
86875,Sunlight Battery,0.5,,,+12.0
86876,Infrared Injector,0.5,+1%,+2%,
86877,Sunlight Capture Cell,0.5,+1%,+2%,
86878,Sunlight Excitor,0.5,+1%,,
86879,Plasma Excitor,0.5,+1%,,
86880,Sunlight Resonator,0.062,,+3%,
86881,Beam Accelerator,0.5,+1%,,
86882,Infrared Amplifier,0.0,,+2%,
86883,Sunlight Excitor,1.0,+1%,,+12.0
86884,Infrared Energiser,0.062,,+3%,
86885,Sunlight Solidifier,0.312,,+7%,
86886,Beam Excitor,0.0,,+2%,
86887,Ion Solidifier,0.5,+1%,,
86888,Beam Projector,0.0,,+2%,
86889,Ion Accelerator,0.5,,,+12.0
86890,Plasma Solidifier,0.5,+1%,,
86891,Beam Amplifier,0.75,,+6%,+12.0
86892,Ion Projector,0.5,+1%,,
86893,Ion Resonator,0.5,+1%,,
86894,Beam Injector,0.375,,+8%,
86895,Plasma Amplifier,0.5,+1%,,
86896,Infrared Resonator,0.5,,,+12.0
86897,Sunlight Projector,0.5,+1%,,
86898,Infrared Injector,0.0,,+2%,
86899,Plasma Excitor,0.5,,,+12.0
86900,Ion Projector,0.0,,+2%,
86901,Sunlight Battery,0.5,+1%,,
86902,Infrared Excitor,0.5,+1%,+2%,
86903,Beam Excitor,0.0,,+2%,
86904,Sunlight Injector,0.0,,+2%,
86905,Beam Injector,0.188,,+5%,
86906,Infrared Amplifier,0.5,,,+12.0
86907,Beam Amplifier,0.5,,,+12.0
86908,Beam Projector,0.0,,+2%,
86909,Plasma Injector,0.5,,,+12.0
86910,Infrared Capture Cell,0.5,,,+12.0
86911,Infrared Solidifier,0.5,,,+12.0
86912,Sunlight Projector,0.0,,+2%,
86913,Ion Battery,0.938,+1%,+9%,
86914,Infrared Amplifier,0.5,+1%,,
86915,Plasma Amplifier,0.0,,+2%,
86916,Beam Injector,0.5,+1%,,
86917,Beam Resonator,0.5,,,+12.0
86918,Beam Battery,0.5,+1%,+2%,
86919,Beam Battery,0.0,,+2%,
86920,Sunlight Solidifier,0.062,,+3%,
86921,Beam Accelerator,0.5,,,+12.0
86922,Infrared Injector,0.562,+1%,+3%,
86923,Plasma Injector,1.0,+1%,,+12.0
86924,Sunlight Projector,0.5,,,+12.0
86925,Plasma Amplifier,0.875,,+8%,+12.0
86926,Beam Battery,0.5,+1%,,
86927,Ion Excitor,0.5,+1%,,
86928,Sunlight Accelerator,0.562,+1%,+3%,
86929,Ion Battery,0.125,,+4%,
86930,Plasma Capture Cell,0.0,,+2%,
86931,Sunlight Projector,0.5,,,+12.0
86932,Infrared Projector,0.0,,+2%,
86933,Sunlight Solidifier,0.0,,+2%,
86934,Plasma Energiser,0.5,,,+12.0
86935,Ion Solidifier,0.188,,+5%,
86936,Plasma Excitor,1.0,+1%,,+12.0
86937,Plasma Injector,0.5,+1%,,
86938,Plasma Amplifier,0.5,+1%,,
86939,Beam Capture Cell,0.0,,+2%,
86940,Sunlight Capture Cell,0.062,,+3%,
86941,Ion Capture Cell,0.5,,,+12.0
86942,Plasma Resonator,0.188,,+5%,
86943,Sunlight Resonator,0.5,+1%,,
86944,Plasma Amplifier,0.5,,+2%,+12.0
86945,Ion Excitor,0.0,,+2%,
86946,Infrared Resonator,1.0,+1%,,+12.0
86947,Ion Accelerator,0.5,+1%,,
86948,Infrared Solidifier,0.5,+1%,,
86949,Beam Capture Cell,0.5,,,+12.0
86950,Sunlight Solidifier,0.875,+1%,+8%,
86951,Plasma Battery,0.5,+1%,,
86952,Beam Solidifier,0.5,,,+12.0
86953,Infrared Energiser,0.5,,,+12.0
86954,Infrared Battery,0.0,,+2%,
86955,Beam Projector,0.625,,+4%,+12.0
86956,Plasma Accelerator,0.5,,,+12.0
86957,Beam Solidifier,0.5,+1%,,
86958,Sunlight Solidifier,0.562,,+3%,+12.0
86959,Ion Resonator,0.5,+1%,,
86960,Sunlight Injector,1.0,+1%,,+12.0
86961,Infrared Resonator,0.062,,+3%,
86962,Beam Energiser,0.0,,+2%,
86963,Sunlight Resonator,0.5,,,+12.0
86964,Plasma Excitor,0.5,,,+12.0
86965,Infrared Accelerator,0.5,+1%,,
86966,Plasma Battery,0.5,,,+12.0
86967,Sunlight Energiser,0.5,,,+12.0
86968,Infrared Excitor,0.5,+1%,,
86969,Beam Battery,0.188,,+5%,
86970,Ion Excitor,0.5,+1%,,
86971,Ion Solidifier,0.5,,,+12.0
86972,Ion Capture Cell,0.5,,,+12.0
86973,Ion Battery,0.0,,+2%,
86974,Beam Resonator,0.0,,+2%,
86975,Beam Resonator,0.062,,+3%,
86976,Sunlight Projector,0.5,,,+12.0
86977,Beam Injector,0.75,+1%,+6%,
86978,Plasma Resonator,0.5,+1%,,
86979,Plasma Accelerator,0.5,,,+12.0
86980,Infrared Resonator,0.5,+1%,,
86981,Infrared Excitor,0.5,,,+12.0
86982,Plasma Energiser,0.5,,,+12.0
86983,Ion Excitor,0.0,,+2%,
86984,Ion Resonator,0.0,,+2%,
86985,Plasma Energiser,0.5,+1%,,
86986,Infrared Battery,0.5,,,+12.0
86987,Beam Accelerator,0.5,,,+12.0
86988,Infrared Energiser,0.5,,,+12.0
86989,Sunlight Amplifier,0.5,,,+12.0
86990,Plasma Excitor,0.5,+1%,,
86991,Beam Battery,0.0,,+2%,
86992,Plasma Solidifier,0.062,,+3%,
86993,Sunlight Capture Cell,0.0,,+2%,
86994,Beam Solidifier,0.625,+1%,+4%,
86995,Plasma Accelerator,0.5,+1%,,
86996,Ion Resonator,0.5,+1%,,
86997,Infrared Battery,0.5,+1%,+2%,
86998,Sunlight Battery,0.5,+1%,,
86999,Beam Capture Cell,0.5,,,+12.0
87000,Plasma Solidifier,0.062,,+3%,
87001,Infrared Energiser,0.062,,+3%,
87002,Infrared Excitor,0.5,,,+12.0
87003,Infrared Projector,0.625,,+4%,+12.0
87004,Beam Projector,0.5,+1%,,
87005,Ion Injector,0.562,,+3%,+12.0
87006,Sunlight Amplifier,0.5,+1%,,
87007,Sunlight Energiser,0.0,,+2%,
87008,Ion Excitor,0.25,,+6%,
87009,Sunlight Capture Cell,0.0,,+2%,
87010,Plasma Injector,0.5,+1%,,
87011,Ion Injector,0.438,,+9%,
87012,Sunlight Battery,1.0,+1%,,+12.0
87013,Ion Accelerator,1.0,+1%,,+12.0
87014,Ion Battery,0.562,+1%,+3%,
87015,Sunlight Energiser,0.5,+1%,,
87016,Plasma Projector,0.0,,+2%,
87017,Beam Accelerator,0.125,,+4%,
87018,Beam Projector,0.0,,+2%,
87019,Sunlight Solidifier,0.5,+1%,,
87020,Sunlight Amplifier,1.0,+1%,,+12.0
87021,Plasma Amplifier,0.5,+1%,,
87022,Ion Solidifier,0.5,+1%,,
87023,Ion Energiser,0.125,,+4%,
87024,Ion Amplifier,0.5,,,+12.0
87025,Plasma Injector,0.0,,+2%,
87026,Plasma Energiser,0.188,,+5%,
87027,Ion Energiser,0.5,+1%,,
87028,Infrared Amplifier,0.5,+1%,,
87029,Plasma Injector,0.5,,,+12.0
87030,Plasma Projector,0.5,,,+12.0
87031,Beam Battery,0.5,+1%,,
87032,Beam Injector,0.5,,+2%,+12.0
87033,Infrared Capture Cell,0.062,,+3%,
87034,Plasma Projector,0.438,,+9%,
87035,Infrared Capture Cell,0.5,+1%,,
87036,Infrared Accelerator,0.5,+1%,,
87037,Infrared Injector,0.0,,+2%,
87038,Infrared Injector,0.5,,,+12.0
87039,Infrared Amplifier,0.5,+1%,,
87040,Beam Accelerator,1.0,+1%,,+12.0
87041,Ion Battery,0.5,,,+12.0
87042,Beam Energiser,0.438,,+9%,
87043,Ion Excitor,0.0,,+2%,
87044,Sunlight Injector,0.5,,,+12.0
87045,Ion Amplifier,0.0,,+2%,
87046,Beam Solidifier,0.5,+1%,,
87047,Ion Solidifier,0.5,+1%,,
87048,Beam Energiser,0.5,,,+12.0
87049,Ion Resonator,0.5,,,+12.0
87050,Plasma Solidifier,0.0,,+2%,
87051,Infrared Excitor,0.5,+1%,+2%,
87052,Plasma Energiser,0.5,,,+12.0
87053,Beam Capture Cell,0.5,+1%,,
87054,Plasma Resonator,0.0,,+2%,
87055,Infrared Projector,0.5,+1%,,
87056,Beam Solidifier,0.5,+1%,,
87057,Infrared Injector,0.0,,+2%,
87058,Plasma Projector,1.0,+1%,,+12.0
87059,Ion Solidifier,1.0,+1%,,+12.0
87060,Sunlight Projector,0.0,,+2%,
87061,Infrared Projector,0.5,+1%,+2%,
87062,Beam Capture Cell,0.5,,,+12.0
87063,Beam Projector,0.375,,+8%,
87064,Plasma Excitor,0.0,,+2%,
87065,Infrared Resonator,0.5,,,+12.0
87066,Infrared Injector,0.5,,,+12.0
87067,Ion Solidifier,0.438,,+9%,
87068,Plasma Injector,0.5,+1%,,
87069,Infrared Solidifier,0.5,,,+12.0
87070,Plasma Solidifier,0.5,,,+12.0
87071,Plasma Excitor,0.0,,+2%,
87072,Beam Battery,0.0,,+2%,
87073,Sunlight Energiser,0.5,+1%,,
87074,Beam Battery,0.0,,+2%,
87075,Beam Resonator,0.5,,,+12.0
87076,Sunlight Solidifier,0.5,+1%,,
87077,Sunlight Injector,0.5,+1%,,
87078,Infrared Projector,0.0,,+2%,
87079,Plasma Capture Cell,0.5,,+2%,+12.0
87080,Sunlight Injector,0.75,+1%,+6%,
87081,Sunlight Amplifier,0.5,+1%,,
87082,Sunlight Energiser,0.0,,+2%,
87083,Plasma Capture Cell,0.0,,+2%,
87084,Infrared Solidifier,0.5,+1%,,
87085,Infrared Projector,0.5,,,+12.0
