sep=,
Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Bounce,Weapon_Grenade_Radius,Weapon_Grenade_Speed
94805,Linear Shell Loader,0.268,,+58%,,+168%
94806,Kinetic Injector Plugs,0.313,,+64%,,
94807,Linear Launch System,0.037,,+35%,,+111%
94808,Linear Release Mechanism,0.012,,,,+107%
94809,Kinetic Launch System,0.0,,,,+100%
94810,Pugneum Gas Expander,0.083,,,+7%,
94811,Polarised Heat Pump,0.03,,+36%,,
94812,Polarised Injector Plugs,0.14,+48%,,,
94813,Kinetic Release Mechanism,0.193,+51%,,,
94814,Polarised Coils,0.105,+46%,,,
94815,Kinetic Release Mechanism,0.0,,,+6%,
94816,Unstable Core,0.0,,,+6%,
94817,Pugneum Core,0.214,,,,+228%
94818,Polarised Core,0.0,,,+6%,+100%
94819,Pugneum Gas Expander,0.0,,+33%,,
94820,Polarised Release Mechanism,0.03,,+36%,,
94821,Polarised Launch System,0.127,+47%,,+6%,+121%
94822,Kinetic Gas Expander,0.505,+58%,,+6%,
94823,Unstable Timing Loom,0.0,+40%,,+6%,+100%
94824,Linear Injector Plugs,0.0,,+33%,,
94825,Unstable Core,0.0,,,+6%,
94826,Linear Coils,0.0,,,+6%,
94827,Pugneum Release Mechanism,0.106,,,,+163%
94828,Pugneum Shell Loader,0.083,,,+7%,
94829,Unstable Launch System,0.111,,+44%,,
94830,Pugneum Timing Loom,0.03,,+36%,,
94831,Kinetic Shell Loader,0.003,,,,+102%
94832,Polarised Compressor,0.103,,+65%,,+103%
94833,Pugneum Timing Loom,0.018,,,,+111%
94834,Unstable Launch System,0.226,,,+6%,+169%
94835,Pugneum Gas Expander,0.318,,,,+290%
94836,Kinetic Core,0.0,,,+6%,+100%
94837,Unstable Release Mechanism,0.083,,,+7%,
94838,Polarised Timing Loom,0.083,,,+7%,
94839,Linear Release Mechanism,0.03,,+36%,,
94840,Pugneum Injector Plugs,0.316,+58%,,,
94841,Kinetic Core,0.07,+44%,,,
94842,Pugneum Gas Expander,0.05,,,,+130%
94843,Linear Coils,0.281,+50%,,+6%,
94844,Linear Gas Expander,0.412,,,+6%,+226%
94845,Polarised Core,0.0,+40%,,,
94846,Unstable Timing Loom,0.0,+40%,,+6%,
94847,Kinetic Compressor,0.042,,,,+125%
94848,Pugneum Gas Expander,0.0,,,+6%,
94849,Polarised Launch System,0.327,,+36%,,+211%
94850,Unstable Timing Loom,0.0,,,+6%,
94851,Kinetic Injector Plugs,0.175,+50%,,,
94852,Kinetic Heat Pump,0.101,,+43%,,
94853,Linear Gas Expander,0.003,,+34%,,+100%
94854,Kinetic Heat Pump,0.614,+51%,,,+290%
94855,Pugneum Coils,0.0,,+33%,+6%,
94856,Polarised Release Mechanism,0.304,+45%,+59%,,+145%
94857,Polarised Coils,0.0,+40%,,+6%,
94858,Pugneum Shell Loader,0.037,+49%,+33%,,+100%
94859,Kinetic Injector Plugs,0.195,+55%,+33%,,
94860,Linear Core,0.298,,,,+278%
94861,Polarised Gas Expander,0.253,+49%,,+6%,
94862,Polarised Release Mechanism,0.0,,,+6%,
94863,Linear Core,0.253,,+58%,,
94864,Unstable Core,0.084,+43%,,+6%,
94865,Linear Heat Pump,0.04,,+37%,,
94866,Polarised Launch System,0.0,,,,+100%
94867,Kinetic Launch System,0.0,,,+6%,
94868,Linear Shell Loader,0.423,,+57%,+6%,
94869,Unstable Core,0.038,+40%,+36%,,
94870,Pugneum Gas Expander,0.333,,,+10%,
94871,Pugneum Release Mechanism,0.018,+41%,,,
94872,Polarised Compressor,0.061,,+39%,,
94873,Pugneum Heat Pump,0.0,+40%,,,
94874,Pugneum Core,0.229,,+46%,+6%,
94875,Kinetic Injector Plugs,0.07,,+37%,+6%,
94876,Unstable Coils,0.034,+40%,,,+111%
94877,Pugneum Core,0.002,,,,+101%
94878,Linear Timing Loom,0.109,+40%,+38%,+7%,
94879,Linear Launch System,0.175,+50%,,,
94880,Unstable Shell Loader,0.0,,,+6%,
94881,Linear Launch System,0.0,,,+6%,+100%
94882,Polarised Shell Loader,0.072,,,,+143%
94883,Linear Gas Expander,0.094,,,,+156%
94884,Unstable Timing Loom,0.07,+44%,,,
94885,Unstable Heat Pump,0.0,,,+6%,
94886,Kinetic Injector Plugs,0.125,+46%,+34%,+6%,
94887,Unstable Timing Loom,0.182,,+51%,,
94888,Kinetic Heat Pump,0.225,+48%,,+6%,
94889,Unstable Gas Expander,0.04,,+37%,,
94890,Polarised Coils,0.13,+50%,+33%,,
94891,Kinetic Gas Expander,0.14,+48%,,,
94892,Polarised Core,0.192,,+52%,,
94893,Polarised Compressor,0.141,,+47%,,
94894,Polarised Injector Plugs,0.0,,+33%,,
94895,Kinetic Coils,0.159,,,,+195%
94896,Unstable Launch System,0.0,,,+6%,
94897,Kinetic Injector Plugs,0.039,,+34%,+7%,
94898,Linear Launch System,0.061,,+39%,,
94899,Polarised Launch System,0.088,,+38%,+6%,
94900,Unstable Shell Loader,0.035,+42%,,,
94901,Linear Core,0.0,,,+6%,
94902,Kinetic Shell Loader,0.056,+52%,,+6%,+100%
94903,Kinetic Gas Expander,0.025,,,,+115%
94904,Pugneum Injector Plugs,0.468,+52%,,,+241%
94905,Kinetic Compressor,0.088,+45%,,,
94906,Pugneum Core,0.193,+51%,,,
94907,Kinetic Coils,0.013,,,,+108%
94908,Unstable Core,0.099,,+52%,,+115%
94909,Polarised Launch System,0.069,,,+6%,+121%
94910,Linear Gas Expander,0.0,,+33%,,
94911,Polarised Compressor,0.162,,+49%,,
94912,Unstable Compressor,0.167,,,+8%,
94913,Linear Heat Pump,0.051,,+38%,,
94914,Kinetic Timing Loom,0.07,+44%,,,
94915,Kinetic Coils,0.035,+42%,,,
94916,Polarised Launch System,0.083,,,+7%,
94917,Linear Timing Loom,0.0,,,+6%,
94918,Kinetic Heat Pump,0.47,,+39%,,+258%
94919,Pugneum Injector Plugs,0.167,,,+8%,
94920,Kinetic Injector Plugs,0.0,,,,+100%
94921,Kinetic Gas Expander,0.02,,+35%,,
94922,Unstable Release Mechanism,0.192,,+52%,,
94923,Linear Injector Plugs,0.013,,,,+108%
94924,Linear Injector Plugs,0.032,+50%,,,+100%
94925,Polarised Compressor,0.07,+44%,,,
94926,Pugneum Injector Plugs,0.0,,,+6%,
94927,Unstable Injector Plugs,0.023,,,,+114%
94928,Pugneum Compressor,0.085,,+33%,+10%,
94929,Pugneum Release Mechanism,0.0,,,+6%,
94930,Kinetic Coils,0.0,,,+6%,
94931,Polarised Shell Loader,0.051,,+38%,,
94932,Unstable Shell Loader,0.121,,+46%,,+129%
94933,Linear Shell Loader,0.053,+50%,+33%,,+103%
94934,Linear Coils,0.352,,+33%,,+223%
94935,Unstable Injector Plugs,0.316,+58%,,,
94936,Kinetic Injector Plugs,0.222,,+55%,,
94937,Polarised Shell Loader,0.077,,,,+146%
94938,Pugneum Compressor,0.052,,,+6%,+116%
94939,Pugneum Core,0.212,,+54%,,
94940,Kinetic Shell Loader,0.0,+40%,,,
94941,Kinetic Launch System,0.0,,,,+100%
94942,Pugneum Release Mechanism,0.0,,,+6%,
94943,Linear Coils,0.193,+51%,,,
94944,Unstable Compressor,0.0,,,,+100%
94945,Pugneum Timing Loom,0.023,,,,+114%
94946,Polarised Compressor,0.0,,,+6%,
94947,Polarised Heat Pump,0.02,,+35%,,
94948,Linear Core,0.01,,+34%,,
94949,Unstable Shell Loader,0.0,,,+6%,
94950,Linear Timing Loom,0.309,+51%,,+6%,
94951,Unstable Heat Pump,0.333,,,+10%,
94952,Kinetic Coils,0.0,,,+6%,
94953,Kinetic Core,0.0,,,+6%,
94954,Linear Coils,0.0,,,+6%,
94955,Linear Heat Pump,0.0,+40%,,,
94956,Kinetic Core,0.028,,,,+117%
94957,Kinetic Launch System,0.066,+52%,+37%,,+100%
94958,Linear Compressor,0.006,+42%,,,+100%
94959,Polarised Gas Expander,0.091,,+42%,,
94960,Linear Coils,0.0,,,,+100%
94961,Polarised Coils,0.006,+42%,,,+100%
94962,Kinetic Core,0.0,,,+6%,
94963,Pugneum Core,0.057,+42%,+33%,+7%,
94964,Kinetic Gas Expander,0.533,+59%,,+6%,
94965,Polarised Release Mechanism,0.333,+59%,,,
94966,Pugneum Release Mechanism,0.035,+42%,,,
94967,Pugneum Core,0.092,,,,+155%
94968,Kinetic Timing Loom,0.007,,,,+104%
94969,Linear Compressor,0.14,+48%,,,
94970,Kinetic Coils,0.313,,+64%,,
94971,Unstable Heat Pump,0.0,,,,+100%
94972,Polarised Timing Loom,0.333,,,+10%,
94973,Unstable Heat Pump,0.035,+42%,,,
94974,Linear Injector Plugs,0.06,,+42%,+6%,+105%
94975,Linear Release Mechanism,0.0,,,,+100%
94976,Unstable Injector Plugs,0.0,,,+6%,
94977,Pugneum Compressor,0.0,+40%,,,
94978,Unstable Launch System,0.172,,+50%,,
94979,Kinetic Injector Plugs,0.0,,,+6%,
94980,Kinetic Launch System,0.193,+51%,,,
94981,Pugneum Compressor,0.02,,,+6%,+106%
94982,Unstable Release Mechanism,0.021,,+40%,,+100%
94983,Linear Release Mechanism,0.0,+40%,,+6%,
94984,Polarised Compressor,0.544,+48%,+56%,+6%,
94985,Linear Gas Expander,0.042,,,+6%,+113%
94986,Pugneum Coils,0.158,+49%,,,
94987,Polarised Release Mechanism,0.148,,+56%,,+128%
94988,Polarised Timing Loom,0.018,+41%,,,
94989,Unstable Core,0.298,+57%,,,
94990,Pugneum Core,0.03,,+36%,,
94991,Polarised Timing Loom,0.0,,,,+100%
94992,Pugneum Timing Loom,0.0,,,+6%,
94993,Kinetic Release Mechanism,0.04,,+37%,,
94994,Pugneum Heat Pump,0.152,,+41%,,+145%
94995,Unstable Shell Loader,0.051,,+38%,,
94996,Kinetic Gas Expander,0.225,+48%,,+6%,
94997,Polarised Shell Loader,0.209,,,,+225%
94998,Unstable Core,0.0,,,+6%,+100%
94999,Linear Timing Loom,0.094,,+64%,,+101%
95000,Linear Release Mechanism,0.005,,,,+103%
95001,Polarised Core,0.0,,,+6%,
95002,Linear Heat Pump,0.175,+50%,,,
95003,Polarised Shell Loader,0.077,+43%,+36%,,
95004,Polarised Timing Loom,0.263,+55%,,,
95005,Pugneum Coils,0.053,+43%,,,
95006,Polarised Release Mechanism,0.106,,,,+163%
95007,Polarised Gas Expander,0.176,,+43%,+6%,
95008,Polarised Launch System,0.01,,+34%,,
95009,Linear Heat Pump,0.316,+58%,,,
95010,Unstable Heat Pump,0.061,+41%,,+7%,
95011,Pugneum Compressor,0.228,+53%,,,
95012,Kinetic Timing Loom,0.0,,,,+100%
95013,Kinetic Timing Loom,0.0,,,,+100%
95014,Kinetic Compressor,0.263,,+59%,,
95015,Unstable Core,0.202,,+53%,,
95016,Polarised Heat Pump,0.018,+41%,,,
95017,Kinetic Heat Pump,0.14,+48%,,,
95018,Linear Compressor,0.0,,,+6%,
95019,Pugneum Timing Loom,0.0,,,,+100%
95020,Pugneum Compressor,0.0,,+33%,+6%,
95021,Polarised Launch System,0.003,,+34%,,+100%
95022,Pugneum Shell Loader,0.03,,+36%,,
95023,Polarised Shell Loader,0.0,,,+6%,
95024,Linear Compressor,0.263,,+59%,,
95025,Linear Compressor,0.02,,+35%,,
95026,Pugneum Timing Loom,0.121,,+45%,,
95027,Unstable Compressor,0.04,,+37%,,
95028,Kinetic Gas Expander,0.012,+40%,,,+104%
95029,Kinetic Core,0.476,,+60%,+6%,
95030,Kinetic Release Mechanism,0.0,+40%,,,
95031,Unstable Release Mechanism,0.0,,,+6%,
95032,Polarised Shell Loader,0.0,,+33%,+6%,
95033,Kinetic Core,0.039,,+34%,+7%,
95034,Polarised Coils,0.0,,,+6%,
95035,Polarised Launch System,0.0,,,+6%,
95036,Linear Release Mechanism,0.408,+43%,+62%,,
95037,Linear Release Mechanism,0.0,,,,+100%
95038,Kinetic Coils,0.183,,,,+209%
95039,Pugneum Heat Pump,0.081,,+41%,,
95040,Pugneum Coils,0.053,+43%,,,
95041,Pugneum Coils,0.115,,+50%,+6%,+110%
95042,Pugneum Launch System,0.162,+42%,+39%,+7%,
95043,Unstable Compressor,0.0,+40%,,,
95044,Pugneum Shell Loader,0.0,+40%,,,
95045,Polarised Core,0.263,,+59%,,
95046,Unstable Compressor,0.192,+45%,+43%,,
95047,Polarised Release Mechanism,0.088,,+38%,+6%,
95048,Unstable Heat Pump,0.083,,,+7%,
95049,Polarised Compressor,0.041,,+43%,,+104%
95050,Kinetic Gas Expander,0.061,,+39%,,
95051,Unstable Release Mechanism,0.0,,,+6%,
95052,Kinetic Compressor,0.25,,,+9%,
95053,Kinetic Gas Expander,0.198,,,,+218%
95054,Pugneum Timing Loom,0.702,+50%,+63%,+6%,
95055,Pugneum Release Mechanism,0.32,+49%,+49%,,
95056,Unstable Shell Loader,0.298,+57%,,,
95057,Polarised Gas Expander,0.07,+44%,,,
95058,Polarised Gas Expander,0.253,+49%,,+6%,
95059,Polarised Release Mechanism,0.228,+53%,,,
95060,Pugneum Coils,0.105,+46%,,,
95061,Linear Launch System,0.0,,,+6%,+100%
95062,Unstable Heat Pump,0.0,,,+6%,
95063,Pugneum Heat Pump,0.012,,,+9%,+100%
95064,Unstable Coils,0.081,,+41%,,
95065,Polarised Core,0.01,,+34%,,
95066,Kinetic Timing Loom,0.065,+54%,,+6%,+100%
95067,Kinetic Timing Loom,0.012,,+36%,,+101%
95068,Kinetic Heat Pump,0.088,+45%,,,
95069,Pugneum Compressor,0.007,,,,+104%
95070,Pugneum Injector Plugs,0.14,+48%,,,
95071,Linear Shell Loader,0.175,+50%,,,
95072,Unstable Compressor,0.386,+49%,,+10%,
95073,Linear Heat Pump,0.489,+54%,,,+246%
95074,Polarised Core,0.051,,+38%,,
95075,Unstable Compressor,0.0,,,+6%,
95076,Unstable Launch System,0.035,,,,+121%
95077,Pugneum Shell Loader,0.211,+52%,,,
95078,Unstable Injector Plugs,0.172,,+50%,,
95079,Polarised Launch System,0.056,+42%,,+6%,
95080,Unstable Shell Loader,0.0,,,,+100%
95081,Linear Gas Expander,0.088,+45%,,,
95082,Unstable Core,0.005,,,,+103%
95083,Polarised Launch System,0.083,,,+7%,
95084,Unstable Coils,0.101,,+43%,,
95085,Pugneum Launch System,0.114,+42%,+59%,,+100%
95086,Unstable Injector Plugs,0.0,,,,+100%
95087,Kinetic Launch System,0.182,,+51%,,
95088,Linear Launch System,0.736,+54%,+56%,+10%,
95089,Linear Timing Loom,0.0,,,+6%,
95090,Kinetic Heat Pump,0.123,+47%,,,
95091,Unstable Timing Loom,0.245,+56%,+40%,,+138%
95092,Kinetic Timing Loom,0.0,+40%,,,
95093,Linear Timing Loom,0.284,+55%,+40%,,
95094,Unstable Heat Pump,0.106,,+39%,+6%,
95095,Polarised Timing Loom,0.01,,+34%,,
95096,Polarised Injector Plugs,0.008,,,,+105%
95097,Polarised Gas Expander,0.0,+40%,,+6%,
95098,Unstable Gas Expander,0.167,,,+8%,
95099,Linear Core,0.065,,,,+139%
95100,Unstable Gas Expander,0.0,,,+6%,
95101,Kinetic Coils,0.44,,+58%,+6%,
95102,Unstable Heat Pump,0.108,,,+10%,+128%
95103,Polarised Injector Plugs,0.298,+57%,,,
95104,Polarised Timing Loom,0.0,,,+6%,
95105,Pugneum Launch System,0.387,,+55%,+6%,
95106,Polarised Gas Expander,0.087,,,,+152%
95107,Pugneum Coils,0.528,+40%,+62%,+7%,
95108,Kinetic Core,0.0,+40%,,,
95109,Linear Core,0.0,,,+6%,
95110,Linear Gas Expander,0.0,,,+6%,+100%
95111,Unstable Heat Pump,0.0,,,+6%,
95112,Unstable Timing Loom,0.083,,,+7%,
95113,Linear Release Mechanism,0.0,,,+6%,
95114,Unstable Release Mechanism,0.158,+49%,,,
95115,Kinetic Timing Loom,0.0,,,+6%,
95116,Polarised Compressor,0.081,,+41%,,
95117,Kinetic Core,0.0,+40%,,,
95118,Pugneum Timing Loom,0.082,,,,+149%
95119,Kinetic Shell Loader,0.0,,,+6%,
95120,Pugneum Coils,0.293,+41%,+55%,,
95121,Linear Heat Pump,0.0,+40%,,,
95122,Pugneum Injector Plugs,0.25,,,+9%,
95123,Kinetic Timing Loom,0.0,,,+6%,
95124,Unstable Core,0.0,,,+6%,
95125,Polarised Timing Loom,0.265,,,+6%,+181%
95126,Linear Coils,0.0,,+33%,,
95127,Polarised Launch System,0.0,,,+6%,
95128,Pugneum Injector Plugs,0.071,,+40%,,
95129,Unstable Heat Pump,0.002,,,,+101%
95130,Unstable Gas Expander,0.0,,,+6%,
95131,Kinetic Injector Plugs,0.061,,+39%,,
95132,Polarised Coils,0.577,+57%,,+9%,
95133,Linear Injector Plugs,0.083,,,+7%,
95134,Kinetic Gas Expander,0.0,,+33%,,
95135,Pugneum Release Mechanism,0.0,,+33%,,
95136,Pugneum Compressor,0.863,+59%,+63%,+6%,
95137,Kinetic Shell Loader,0.072,,,+6%,+122%
95138,Unstable Launch System,0.052,,,,+131%
95139,Unstable Compressor,0.333,,,+10%,
95140,Pugneum Release Mechanism,0.333,+59%,,,
95141,Linear Compressor,0.0,,,,+100%
95142,Linear Compressor,0.0,,,+6%,
95143,Pugneum Coils,0.03,,,,+118%
95144,Kinetic Core,0.294,+46%,+50%,,
95145,Unstable Core,0.146,,,,+187%
95146,Linear Coils,0.176,,+43%,+6%,
95147,Unstable Core,0.043,,+40%,,+108%
95148,Kinetic Core,0.0,,,+6%,
95149,Polarised Injector Plugs,0.089,+42%,,,+127%
95150,Pugneum Compressor,0.0,,,+6%,
95151,Linear Release Mechanism,0.167,,,+8%,
95152,Kinetic Injector Plugs,0.0,+40%,,,
95153,Linear Gas Expander,0.424,+46%,,,+233%
95154,Kinetic Shell Loader,0.018,+41%,,,
95155,Pugneum Heat Pump,0.313,,+64%,,
95156,Polarised Coils,0.0,,,+6%,
95157,Linear Shell Loader,0.0,+40%,,,
95158,Pugneum Heat Pump,0.271,+53%,+41%,,
95159,Linear Coils,0.04,,+37%,,
95160,Kinetic Launch System,0.035,+42%,,,
95161,Pugneum Release Mechanism,0.009,,+35%,+6%,+100%
95162,Linear Heat Pump,0.081,,+41%,,
95163,Pugneum Injector Plugs,0.0,,,+6%,
95164,Unstable Shell Loader,0.039,,,,+123%
95165,Polarised Launch System,0.037,,,,+122%
95166,Polarised Gas Expander,0.03,,,,+118%
95167,Polarised Release Mechanism,0.0,,,+6%,
95168,Unstable Timing Loom,0.0,,+33%,,
95169,Pugneum Heat Pump,0.169,,+36%,,+156%
95170,Polarised Compressor,0.04,,+37%,,
95171,Pugneum Release Mechanism,0.167,,,+8%,
95172,Pugneum Shell Loader,0.0,,,+6%,+100%
95173,Pugneum Compressor,0.018,+41%,,,
95174,Polarised Shell Loader,0.0,,,+6%,+100%
95175,Polarised Launch System,0.0,+40%,,,
95176,Kinetic Timing Loom,0.0,,+33%,,
95177,Kinetic Launch System,0.0,,+33%,,
95178,Linear Gas Expander,0.192,,+52%,,
95179,Linear Core,0.874,+53%,+47%,,+293%
95180,Kinetic Timing Loom,0.083,,,+7%,
95181,Polarised Heat Pump,0.0,,+33%,,
95182,Unstable Timing Loom,0.035,+42%,,,
95183,Linear Timing Loom,0.027,,,,+116%
95184,Pugneum Release Mechanism,0.004,,+34%,+6%,+100%
95185,Polarised Shell Loader,0.036,+40%,,+6%,+108%
95186,Unstable Gas Expander,0.035,+42%,,,
95187,Linear Release Mechanism,0.0,,+33%,,
95188,Unstable Core,0.144,,,,+186%
95189,Polarised Release Mechanism,0.012,,,+9%,+100%
95190,Unstable Injector Plugs,0.0,,,+6%,
95191,Linear Compressor,0.44,,+58%,+6%,
95192,Linear Coils,0.0,,,+6%,
95193,Unstable Heat Pump,0.121,,+45%,,
95194,Unstable Coils,0.051,,+38%,,
95195,Polarised Core,0.0,,,+6%,
95196,Polarised Launch System,0.296,+42%,,,+195%
95197,Pugneum Coils,0.19,,,+6%,+158%
95198,Pugneum Compressor,0.0,,,+6%,
95199,Kinetic Timing Loom,0.083,,,+7%,
95200,Unstable Core,0.211,,+45%,+6%,
95201,Linear Heat Pump,0.0,,,,+100%
95202,Unstable Release Mechanism,0.088,,+38%,+6%,
95203,Pugneum Launch System,0.02,,+35%,,
95204,Linear Shell Loader,0.621,+57%,+50%,+7%,
95205,Pugneum Release Mechanism,0.01,,+34%,,
95206,Linear Timing Loom,0.3,+50%,,,+188%
95207,Linear Compressor,0.129,+47%,+36%,,
95208,Polarised Launch System,0.323,,+65%,,
95209,Pugneum Release Mechanism,0.0,,,+6%,
95210,Unstable Compressor,0.0,,,+6%,
95211,Polarised Injector Plugs,0.141,,,,+184%
95212,Kinetic Release Mechanism,0.112,,,,+167%
95213,Pugneum Release Mechanism,0.0,,+33%,,
95214,Pugneum Gas Expander,0.166,,+34%,,+157%
95215,Polarised Injector Plugs,0.571,+45%,+33%,,+239%
95216,Polarised Gas Expander,0.337,+52%,,+6%,
95217,Unstable Coils,0.0,+40%,+33%,,
95218,Polarised Heat Pump,0.211,+44%,+41%,+6%,
95219,Pugneum Injector Plugs,0.051,,+38%,,
95220,Polarised Launch System,0.0,,,+6%,
95221,Linear Launch System,0.263,+55%,,,
95222,Unstable Gas Expander,0.0,,,,+100%
95223,Unstable Heat Pump,0.0,,,+6%,
95224,Pugneum Coils,0.158,+49%,,,
95225,Unstable Release Mechanism,0.02,,+35%,,
95226,Linear Release Mechanism,0.0,,,+6%,
95227,Polarised Gas Expander,0.0,,,+6%,
95228,Pugneum Gas Expander,0.081,+44%,+47%,,+102%
95229,Pugneum Coils,0.0,,,+6%,
95230,Kinetic Timing Loom,0.25,,+46%,+7%,
95231,Polarised Injector Plugs,0.083,,,+7%,
95232,Unstable Launch System,0.0,,,+6%,
95233,Kinetic Shell Loader,0.448,,+50%,+6%,+189%
95234,Pugneum Shell Loader,0.0,,,+6%,
95235,Pugneum Shell Loader,0.105,+46%,,,
95236,Polarised Heat Pump,0.035,+42%,,,
95237,Linear Core,0.333,+59%,,,
95238,Polarised Shell Loader,0.0,,,+6%,
95239,Pugneum Release Mechanism,0.232,,+56%,,
95240,Pugneum Heat Pump,0.07,+44%,,,
95241,Unstable Gas Expander,0.016,+45%,,,+100%
95242,Pugneum Launch System,0.1,,+33%,,+135%
95243,Kinetic Release Mechanism,0.003,,+34%,,+100%
95244,Pugneum Core,0.0,,,,+100%
95245,Pugneum Injector Plugs,0.121,,+45%,,
95246,Pugneum Timing Loom,0.167,,,+8%,
95247,Linear Injector Plugs,0.0,,,,+100%
95248,Unstable Timing Loom,0.228,+53%,,,
95249,Kinetic Injector Plugs,0.131,,+46%,,
95250,Kinetic Injector Plugs,0.106,,+39%,+6%,
95251,Unstable Compressor,0.189,,,,+213%
95252,Pugneum Gas Expander,0.25,,,+9%,
95253,Pugneum Heat Pump,0.0,,,+6%,
95254,Polarised Coils,0.471,+51%,,,+243%
95255,Polarised Coils,0.0,,,+6%,
95256,Unstable Core,0.253,,+58%,,
95257,Polarised Shell Loader,0.167,,,+8%,
95258,Linear Launch System,0.37,+52%,,+7%,
95259,Linear Shell Loader,0.189,,,,+213%
95260,Kinetic Shell Loader,0.003,,+33%,,+101%
95261,Linear Release Mechanism,0.641,,,+10%,+291%
95262,Kinetic Coils,0.013,,,,+108%
95263,Pugneum Launch System,0.172,,+50%,,
95264,Pugneum Core,0.0,,,+6%,+100%
95265,Linear Injector Plugs,0.129,,,,+177%
95266,Unstable Timing Loom,0.313,,+64%,,
95267,Unstable Core,0.0,,,+6%,+100%
95268,Pugneum Compressor,0.0,,,+6%,
95269,Polarised Heat Pump,0.303,,+63%,,
95270,Linear Gas Expander,0.666,,+47%,+6%,+244%
95271,Linear Timing Loom,0.051,,+38%,,
95272,Polarised Compressor,0.081,,+41%,,
95273,Kinetic Timing Loom,0.175,+50%,,,
95274,Kinetic Launch System,0.0,+40%,,+6%,+100%
95275,Unstable Gas Expander,0.0,+40%,,,
95276,Kinetic Timing Loom,0.0,,+33%,,
95277,Pugneum Injector Plugs,0.0,,,+6%,+100%
95278,Unstable Timing Loom,0.0,,,,+100%
95279,Linear Timing Loom,0.051,+56%,,,+100%
95280,Polarised Core,0.0,,,+6%,
95281,Polarised Gas Expander,0.089,,+50%,+9%,+100%
95282,Linear Core,0.253,,+58%,,
95283,Pugneum Injector Plugs,0.202,,+53%,,
95284,Linear Heat Pump,0.053,,+36%,+6%,
95285,Kinetic Shell Loader,0.0,,+33%,+6%,
95286,Pugneum Timing Loom,0.246,+54%,,,
95287,Polarised Compressor,0.106,,,,+163%
95288,Pugneum Gas Expander,0.182,+53%,+34%,,
95289,Kinetic Core,0.333,,,+10%,
95290,Linear Gas Expander,0.507,,,+6%,+255%
95291,Polarised Heat Pump,0.054,,,,+132%
95292,Linear Release Mechanism,0.191,+42%,+46%,,
95293,Unstable Injector Plugs,0.0,,,,+100%
95294,Linear Injector Plugs,0.035,+42%,,,
95295,Kinetic Core,0.0,,,+6%,
95296,Linear Timing Loom,0.027,,,,+116%
95297,Unstable Core,0.0,,,+6%,
95298,Polarised Release Mechanism,0.102,,,,+161%
95299,Unstable Timing Loom,0.017,,,,+110%
95300,Unstable Launch System,0.0,,,,+100%
95301,Polarised Gas Expander,0.796,+41%,+40%,,+293%
95302,Polarised Gas Expander,0.167,,,+8%,
95303,Unstable Shell Loader,0.062,,,,+137%
95304,Kinetic Launch System,0.175,+50%,,,
95305,Unstable Compressor,0.04,,+37%,,
95306,Pugneum Heat Pump,0.0,,,+6%,
95307,Linear Heat Pump,0.333,+59%,,,
95308,Kinetic Core,0.098,+41%,,,+131%
95309,Unstable Timing Loom,0.417,+40%,,,+237%
95310,Polarised Core,0.02,,+35%,,
95311,Linear Shell Loader,0.211,+52%,,,
95312,Unstable Compressor,0.232,+42%,,,+174%
95313,Polarised Coils,0.0,+40%,,,
95314,Linear Coils,0.088,+45%,,,
95315,Kinetic Shell Loader,0.167,,+44%,,+147%
95316,Kinetic Compressor,0.313,,+64%,,
95317,Polarised Injector Plugs,0.065,,,,+139%
95318,Pugneum Release Mechanism,0.0,,,+6%,
95319,Pugneum Injector Plugs,0.0,,,,+100%
95320,Polarised Release Mechanism,0.053,+43%,,,
95321,Unstable Heat Pump,0.018,+41%,,,
95322,Unstable Gas Expander,0.0,,,+6%,+100%
95323,Unstable Coils,0.476,,+60%,+6%,
95324,Kinetic Compressor,0.0,+40%,,,
95325,Linear Release Mechanism,0.46,+55%,+44%,+6%,
95326,Linear Core,0.0,,,,+100%
95327,Unstable Core,0.0,,,+6%,
95328,Polarised Heat Pump,0.005,,,,+103%
95329,Unstable Injector Plugs,0.04,,+37%,,
95330,Linear Shell Loader,0.0,,,,+100%
95331,Unstable Gas Expander,0.0,,,+6%,
