Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
87894,Pugneum Launch System,0.5,,+22%,+100%
87895,Pugneum Core,0.254,,,+201%
87896,Kinetic Core,0.053,+22%,,
87897,Pugneum Core,0.005,,,+102%
87898,Linear Gas Expander,0.053,+22%,,
87899,Unstable Core,0.5,,+28%,
87900,Pugneum Compressor,0.158,+26%,,
87901,Linear Timing Loom,0.5,,+21%,
87902,Pugneum Launch System,0.033,,,+113%
87903,Pugneum Release Mechanism,0.5,,+27%,
87904,Polarised Core,0.5,,+21%,
87905,Kinetic Shell Loader,0.5,,+22%,
87906,Unstable Launch System,0.0,+20%,,
87907,Polarised Gas Expander,0.079,+23%,,
87908,Unstable Release Mechanism,0.526,+21%,+22%,
87909,Unstable Gas Expander,0.079,+23%,,
87910,Pugneum Release Mechanism,0.0,+20%,,
87911,Linear Core,0.079,+23%,,
87912,Pugneum Core,0.737,+29%,+23%,
87913,Polarised Heat Pump,0.093,,,+137%
87914,Unstable Core,0.256,,,+202%
87915,Linear Core,0.015,,,+106%
87916,Linear Gas Expander,0.852,,+25%,+240%
87917,Kinetic Coils,0.018,,,+107%
87918,Pugneum Compressor,0.0,+20%,,
87919,Unstable Injector Plugs,0.158,+26%,,
87920,Kinetic Launch System,0.5,,+21%,
87921,Linear Release Mechanism,0.5,,+21%,
87922,Pugneum Gas Expander,0.184,+27%,,
87923,Linear Release Mechanism,0.658,,+21%,+163%
87924,Linear Shell Loader,0.701,,+24%,+180%
87925,Kinetic Release Mechanism,0.132,+25%,,
87926,Polarised Compressor,0.132,+25%,,
87927,Linear Heat Pump,0.211,+28%,,
87928,Polarised Coils,0.5,,+23%,
87929,Polarised Shell Loader,0.5,,+30%,
87930,Linear Timing Loom,0.663,,+27%,+165%
87931,Pugneum Core,0.079,+23%,,
87932,Unstable Timing Loom,0.211,+28%,,
87933,Kinetic Gas Expander,0.0,+20%,,
87934,Kinetic Heat Pump,0.5,,+24%,
87935,Kinetic Shell Loader,0.003,,,+101%
87936,Polarised Timing Loom,0.184,+27%,,
87937,Kinetic Launch System,0.0,+20%,,
87938,Unstable Launch System,0.5,,+21%,
87939,Polarised Timing Loom,0.505,,+23%,+102%
87940,Kinetic Injector Plugs,0.023,,,+109%
87941,Pugneum Injector Plugs,0.467,,,+286%
87942,Polarised Shell Loader,0.033,,,+113%
87943,Kinetic Compressor,0.32,+21%,,+217%
87944,Linear Shell Loader,0.158,+26%,,
87945,Linear Injector Plugs,0.394,,,+257%
87946,Pugneum Gas Expander,0.053,+22%,,
87947,Unstable Shell Loader,0.5,,+24%,
87948,Kinetic Shell Loader,0.5,,+21%,
87949,Linear Release Mechanism,0.079,+23%,,
87950,Pugneum Release Mechanism,0.088,,,+135%
87951,Kinetic Timing Loom,0.342,,,+236%
87952,Pugneum Timing Loom,0.033,,,+113%
87953,Kinetic Launch System,0.5,,+21%,
87954,Linear Shell Loader,0.106,,,+142%
87955,Pugneum Release Mechanism,0.0,,,+100%
87956,Kinetic Heat Pump,0.327,,,+230%
87957,Unstable Timing Loom,0.0,+20%,,
87958,Polarised Timing Loom,0.632,+25%,+25%,
87959,Unstable Injector Plugs,0.376,+26%,,+187%
87960,Kinetic Release Mechanism,0.286,,,+214%
87961,Pugneum Launch System,0.158,+26%,,
87962,Linear Launch System,0.249,+29%,,+105%
87963,Polarised Core,0.0,+20%,,
87964,Linear Heat Pump,0.5,,+25%,
87965,Linear Release Mechanism,0.0,+20%,,
87966,Unstable Release Mechanism,0.5,,+27%,
87967,Pugneum Timing Loom,0.0,+20%,,
87968,Linear Heat Pump,0.158,,,+163%
87969,Polarised Release Mechanism,0.0,,,+100%
87970,Pugneum Injector Plugs,0.0,,,+100%
87971,Kinetic Heat Pump,0.038,,,+115%
87972,Pugneum Timing Loom,0.392,,,+256%
87973,Pugneum Launch System,0.0,,,+100%
87974,Unstable Release Mechanism,0.01,,,+104%
87975,Unstable Coils,0.5,,+22%,
87976,Kinetic Injector Plugs,0.048,,,+119%
87977,Polarised Core,0.0,,,+100%
87978,Unstable Compressor,0.872,,+24%,+248%
87979,Pugneum Injector Plugs,0.079,+23%,,
87980,Pugneum Compressor,0.269,,,+207%
87981,Kinetic Injector Plugs,0.322,,,+228%
87982,Pugneum Coils,0.5,+20%,+24%,
87983,Linear Launch System,0.132,+25%,,
87984,Linear Coils,0.5,,+29%,
87985,Kinetic Core,0.51,,+21%,+104%
87986,Linear Gas Expander,0.5,,+21%,
87987,Pugneum Injector Plugs,0.5,,+22%,
87988,Pugneum Launch System,0.579,+23%,+23%,
87989,Linear Gas Expander,0.026,+21%,,
87990,Polarised Core,0.5,,+23%,
87991,Polarised Gas Expander,0.5,,+21%,
87992,Linear Timing Loom,0.111,,,+144%
87993,Unstable Release Mechanism,0.626,,+25%,+150%
87994,Polarised Injector Plugs,0.571,+29%,,+233%
87995,Pugneum Core,0.026,+21%,,
87996,Linear Launch System,0.193,,,+177%
87997,Kinetic Compressor,0.487,,,+294%
87998,Linear Coils,0.0,,,+100%
87999,Polarised Coils,0.5,+20%,+22%,
88000,Pugneum Shell Loader,0.048,,,+119%
88001,Polarised Injector Plugs,0.084,+23%,,+102%
88002,Unstable Timing Loom,0.5,,+28%,
88003,Kinetic Timing Loom,0.079,+23%,,+100%
88004,Linear Gas Expander,0.211,,,+184%
88005,Pugneum Launch System,0.053,+22%,,
88006,Polarised Launch System,0.565,,+24%,+126%
88007,Kinetic Shell Loader,0.5,,+21%,
88008,Linear Gas Expander,0.0,+20%,,
88009,Kinetic Shell Loader,0.0,+20%,,
88010,Linear Launch System,0.0,,,+100%
88011,Kinetic Heat Pump,0.0,+20%,,
88012,Unstable Shell Loader,0.211,+28%,,
88013,Linear Injector Plugs,0.5,,+21%,
88014,Kinetic Core,0.5,,+24%,
88015,Kinetic Shell Loader,0.005,,,+102%
88016,Pugneum Compressor,0.701,,+30%,+180%
88017,Polarised Release Mechanism,0.5,,+23%,
88018,Kinetic Gas Expander,0.221,,,+188%
88019,Unstable Launch System,0.5,,+22%,
88020,Unstable Gas Expander,0.003,,,+101%
88021,Unstable Timing Loom,0.079,+23%,,
88022,Polarised Timing Loom,0.5,,+29%,
88023,Unstable Release Mechanism,0.53,,+25%,+112%
88024,Pugneum Compressor,0.008,,,+103%
88025,Unstable Release Mechanism,0.079,+23%,,
88026,Pugneum Injector Plugs,0.158,+26%,,
88027,Pugneum Heat Pump,0.128,+20%,,+151%
88028,Unstable Coils,0.5,,+29%,
88029,Polarised Launch System,0.0,+20%,,
88030,Pugneum Compressor,0.088,,,+135%
88031,Unstable Launch System,0.0,,,+100%
88032,Pugneum Shell Loader,0.5,,+24%,
88033,Unstable Launch System,0.0,,,+100%
88034,Polarised Heat Pump,0.5,,+25%,
88035,Kinetic Release Mechanism,0.5,,+24%,
88036,Unstable Timing Loom,0.5,,+23%,
88037,Polarised Compressor,0.132,+25%,,
88038,Linear Injector Plugs,0.053,+22%,,
88039,Linear Compressor,0.503,,+21%,+101%
88040,Polarised Shell Loader,0.053,+22%,,
88041,Pugneum Core,0.053,+22%,,
88042,Kinetic Injector Plugs,0.03,,,+112%
88043,Unstable Shell Loader,0.5,,+22%,
88044,Unstable Shell Loader,0.839,,+27%,+235%
88045,Pugneum Heat Pump,0.5,,+21%,
88046,Pugneum Gas Expander,0.5,,+30%,
88047,Polarised Gas Expander,0.5,,+22%,
88048,Pugneum Compressor,0.018,,,+107%
88049,Pugneum Injector Plugs,0.003,,,+101%
88050,Unstable Heat Pump,0.206,,,+182%
88051,Linear Release Mechanism,0.0,,,+100%
88052,Polarised Gas Expander,0.5,,+21%,
88053,Polarised Coils,0.079,+23%,,
88054,Polarised Gas Expander,0.261,,,+204%
88055,Kinetic Shell Loader,0.5,,+22%,
88056,Unstable Gas Expander,0.026,+21%,,
88057,Linear Release Mechanism,0.5,,+21%,
88058,Unstable Coils,0.0,,,+100%
88059,Unstable Injector Plugs,0.0,,,+100%
88060,Pugneum Compressor,0.079,+23%,,+100%
88061,Pugneum Coils,0.485,,,+293%
88062,Polarised Heat Pump,0.108,,,+143%
88063,Unstable Gas Expander,0.053,+22%,,
88064,Pugneum Injector Plugs,0.013,,,+105%
88065,Kinetic Launch System,0.5,,+26%,
88066,Polarised Core,0.5,,+23%,
88067,Kinetic Compressor,0.412,,,+264%
88068,Pugneum Heat Pump,0.018,,,+107%
88069,Linear Injector Plugs,0.015,,,+106%
88070,Pugneum Injector Plugs,0.0,+20%,,
88071,Pugneum Coils,0.5,,+22%,
88072,Polarised Compressor,0.0,+20%,,
88073,Kinetic Heat Pump,0.508,,+25%,+103%
88074,Polarised Compressor,0.5,,+21%,
88075,Kinetic Launch System,0.148,,,+159%
88076,Linear Gas Expander,0.105,+24%,,
88077,Unstable Compressor,0.237,+29%,,
88078,Linear Launch System,0.053,+22%,,
88079,Unstable Compressor,0.5,,+21%,
88080,Linear Timing Loom,0.5,,+23%,
88081,Linear Timing Loom,0.237,+29%,,
88082,Linear Injector Plugs,0.0,+20%,,
88083,Linear Release Mechanism,0.5,,+21%,
88084,Unstable Heat Pump,0.211,+28%,,
88085,Kinetic Core,0.5,,+21%,
88086,Unstable Injector Plugs,0.211,+28%,,
88087,Unstable Heat Pump,0.462,,,+284%
88088,Linear Launch System,0.5,+20%,+21%,
88089,Kinetic Gas Expander,0.684,+27%,+21%,
88090,Pugneum Launch System,0.5,,+25%,
88091,Linear Coils,0.025,,,+110%
88092,Kinetic Launch System,0.055,,,+122%
88093,Linear Injector Plugs,0.5,,+25%,
88094,Unstable Coils,0.075,,,+130%
88095,Kinetic Launch System,0.5,,+21%,
88096,Linear Injector Plugs,0.07,,,+128%
88097,Kinetic Launch System,0.132,+25%,,
88098,Pugneum Release Mechanism,0.211,+28%,,
88099,Pugneum Timing Loom,0.003,,,+101%
88100,Kinetic Heat Pump,0.5,,+23%,
88101,Polarised Core,0.5,,+29%,
88102,Pugneum Core,0.5,,+22%,
88103,Linear Injector Plugs,0.5,,+29%,
88104,Linear Coils,0.0,,,+100%
88105,Unstable Timing Loom,0.026,+21%,,
88106,Pugneum Core,0.5,+20%,+27%,
88107,Polarised Timing Loom,0.005,,,+102%
88108,Unstable Gas Expander,0.5,,+22%,
88109,Unstable Injector Plugs,0.105,+24%,,
88110,Linear Shell Loader,0.5,,+30%,
88111,Kinetic Timing Loom,0.5,,+22%,
88112,Unstable Shell Loader,0.079,+23%,,
88113,Pugneum Shell Loader,0.737,+29%,+25%,
88114,Kinetic Injector Plugs,0.005,,,+102%
88115,Pugneum Timing Loom,0.141,+20%,,+156%
88116,Kinetic Core,0.5,,+23%,
88117,Linear Coils,0.169,+23%,,+136%
88118,Polarised Launch System,0.079,+23%,,
88119,Polarised Timing Loom,0.5,,+29%,
88120,Linear Timing Loom,0.518,,+21%,+107%
88121,Pugneum Coils,0.5,,+23%,
88122,Unstable Coils,0.0,+20%,,
88123,Polarised Heat Pump,0.784,,+24%,+213%
88124,Linear Coils,0.457,,,+282%
88125,Linear Core,0.5,,+21%,
88126,Linear Gas Expander,0.5,,+25%,
88127,Polarised Release Mechanism,0.055,,,+122%
88128,Pugneum Heat Pump,0.073,+22%,,+108%
88129,Polarised Heat Pump,0.003,,,+101%
88130,Kinetic Gas Expander,0.237,+29%,,+100%
88131,Unstable Timing Loom,0.5,,+21%,
88132,Kinetic Heat Pump,0.5,,+22%,
88133,Unstable Launch System,0.5,,+26%,
88134,Unstable Core,0.0,+20%,,
88135,Linear Timing Loom,0.013,,,+105%
88136,Unstable Gas Expander,0.5,,+21%,
88137,Linear Core,0.5,,+25%,+100%
88138,Polarised Shell Loader,0.211,+28%,,
88139,Linear Injector Plugs,0.5,,+23%,
88140,Pugneum Gas Expander,0.5,,+21%,
88141,Kinetic Gas Expander,0.5,,+25%,
88142,Linear Gas Expander,0.277,+25%,,+158%
88143,Unstable Launch System,0.5,,+22%,
88144,Pugneum Timing Loom,0.5,,+23%,+100%
88145,Polarised Shell Loader,0.5,,+22%,
88146,Unstable Launch System,0.5,,+21%,
88147,Kinetic Timing Loom,0.163,,,+165%
88148,Unstable Heat Pump,0.5,,+22%,+100%
88149,Linear Timing Loom,0.103,+20%,,+141%
88150,Unstable Coils,0.5,,+21%,
88151,Pugneum Core,0.5,,+24%,
88152,Kinetic Shell Loader,0.026,+21%,,
88153,Unstable Core,0.0,,,+100%
88154,Polarised Compressor,0.5,,+24%,
88155,Unstable Injector Plugs,0.132,+25%,,
88156,Pugneum Launch System,0.5,,+21%,
88157,Polarised Compressor,0.053,+22%,,
88158,Linear Release Mechanism,0.5,,+28%,
88159,Unstable Coils,0.246,,,+198%
88160,Unstable Coils,0.5,,+27%,
88161,Linear Shell Loader,0.0,,,+100%
88162,Pugneum Shell Loader,0.206,,,+182%
88163,Pugneum Heat Pump,0.0,,,+100%
88164,Unstable Timing Loom,0.5,,+26%,
88165,Pugneum Shell Loader,0.5,,+28%,
88166,Linear Release Mechanism,0.026,+21%,,
88167,Unstable Injector Plugs,0.5,,+23%,
88168,Polarised Injector Plugs,0.03,,,+112%
88169,Linear Core,0.043,,,+117%
88170,Kinetic Gas Expander,0.5,,+23%,
88171,Linear Shell Loader,0.5,,+24%,
88172,Polarised Release Mechanism,0.079,+23%,,
88173,Linear Injector Plugs,0.5,,+28%,
88174,Pugneum Compressor,0.271,,,+208%
88175,Unstable Compressor,0.5,,+24%,
88176,Kinetic Core,0.5,,+22%,
88177,Unstable Gas Expander,0.5,,+26%,
88178,Pugneum Shell Loader,0.0,,,+100%
88179,Polarised Gas Expander,0.188,,,+175%
88180,Pugneum Timing Loom,0.254,,,+201%
88181,Kinetic Compressor,0.5,,+25%,
88182,Unstable Gas Expander,0.5,,+29%,
88183,Kinetic Coils,0.158,+26%,,
88184,Polarised Release Mechanism,0.5,,+29%,
88185,Kinetic Compressor,0.5,,+29%,
88186,Unstable Heat Pump,0.5,,+22%,
88187,Kinetic Launch System,0.04,,,+116%
88188,Kinetic Release Mechanism,0.0,,,+100%
88189,Pugneum Timing Loom,0.684,+27%,+23%,
88190,Pugneum Injector Plugs,0.026,+21%,,
88191,Unstable Coils,0.132,+25%,,
88192,Polarised Release Mechanism,0.5,,+21%,
88193,Pugneum Compressor,0.008,,,+103%
88194,Kinetic Launch System,0.5,+20%,+24%,
88195,Polarised Release Mechanism,0.0,,,+100%
88196,Linear Core,0.026,+21%,,
88197,Unstable Shell Loader,0.5,,+29%,
88198,Pugneum Compressor,0.088,+22%,,+114%
88199,Pugneum Injector Plugs,0.153,,,+161%
88200,Unstable Timing Loom,0.0,,,+100%
88201,Pugneum Coils,0.0,,,+100%
88202,Pugneum Shell Loader,0.121,,,+148%
88203,Unstable Shell Loader,0.5,,+21%,+100%
88204,Pugneum Release Mechanism,0.5,,+29%,
88205,Linear Release Mechanism,0.5,,+21%,
88206,Unstable Launch System,0.025,+20%,,+110%
88207,Pugneum Shell Loader,0.5,,+21%,
88208,Unstable Release Mechanism,0.254,,,+201%
88209,Unstable Release Mechanism,0.632,+25%,+22%,
88210,Pugneum Injector Plugs,0.105,+24%,,
88211,Kinetic Launch System,0.736,,+23%,+194%
88212,Pugneum Compressor,0.0,,,+100%
88213,Polarised Shell Loader,0.46,,,+283%
88214,Polarised Compressor,0.045,,,+118%
88215,Polarised Gas Expander,0.0,,,+100%
88216,Pugneum Injector Plugs,0.0,,,+100%
88217,Kinetic Shell Loader,0.5,,+27%,
88218,Polarised Core,0.0,+20%,,
88219,Pugneum Injector Plugs,0.0,+20%,,
88220,Kinetic Timing Loom,0.5,,+26%,
88221,Polarised Gas Expander,0.079,+23%,,
88222,Pugneum Gas Expander,0.526,+21%,+29%,
88223,Polarised Gas Expander,0.5,,+21%,
88224,Pugneum Gas Expander,0.5,,+26%,
88225,Unstable Coils,0.579,+23%,+24%,
88226,Unstable Core,0.274,,,+209%
88227,Linear Timing Loom,0.5,,+30%,
88228,Linear Coils,0.026,+21%,,
88229,Linear Release Mechanism,0.0,,,+100%
88230,Pugneum Release Mechanism,0.5,,+26%,
88231,Unstable Compressor,0.997,,+21%,+298%
88232,Linear Heat Pump,0.0,+20%,,
88233,Linear Release Mechanism,0.5,,+21%,
88234,Polarised Coils,0.105,+24%,,
88235,Kinetic Launch System,0.211,+28%,,
88236,Kinetic Coils,0.5,,+25%,
88237,Linear Gas Expander,0.0,+20%,,
88238,Polarised Core,0.0,,,+100%
88239,Kinetic Shell Loader,0.5,,+21%,
88240,Polarised Shell Loader,0.035,,,+114%
88241,Pugneum Heat Pump,0.5,,+21%,+100%
88242,Kinetic Timing Loom,0.136,,,+154%
88243,Pugneum Timing Loom,0.0,,,+100%
88244,Pugneum Coils,0.181,,,+172%
88245,Unstable Release Mechanism,0.105,+24%,,
88246,Kinetic Shell Loader,0.593,,+23%,+137%
88247,Polarised Launch System,0.0,+20%,,+100%
88248,Unstable Launch System,0.0,,,+100%
88249,Unstable Heat Pump,0.5,+20%,+29%,
88250,Pugneum Release Mechanism,0.079,+23%,,
88251,Linear Release Mechanism,0.005,,,+102%
88252,Linear Core,0.0,,,+100%
88253,Polarised Timing Loom,0.0,,,+100%
88254,Pugneum Launch System,0.5,,+21%,
88255,Pugneum Gas Expander,0.026,+21%,,
88256,Pugneum Launch System,0.0,,,+100%
88257,Pugneum Compressor,0.495,,,+297%
88258,Unstable Shell Loader,0.079,+23%,,
88259,Linear Heat Pump,0.0,,,+100%
88260,Polarised Shell Loader,0.0,,,+100%
88261,Kinetic Launch System,0.632,+25%,+22%,
88262,Linear Launch System,0.211,+28%,,
88263,Kinetic Timing Loom,0.5,,+24%,
88264,Linear Heat Pump,0.5,,+28%,
88265,Kinetic Timing Loom,0.5,,+24%,
88266,Polarised Release Mechanism,0.105,+24%,,
88267,Unstable Compressor,0.003,,,+101%
88268,Unstable Injector Plugs,0.5,,+27%,
88269,Kinetic Heat Pump,0.098,,,+139%
88270,Polarised Injector Plugs,0.515,+22%,,+284%
88271,Pugneum Launch System,0.0,,,+100%
88272,Unstable Release Mechanism,0.148,,,+159%
88273,Polarised Timing Loom,0.158,+26%,,
88274,Unstable Shell Loader,0.5,,+28%,
88275,Linear Compressor,0.5,,+25%,
88276,Linear Heat Pump,0.079,+23%,,
88277,Polarised Timing Loom,0.5,,+24%,
88278,Unstable Release Mechanism,0.158,+26%,,
88279,Kinetic Shell Loader,0.0,+20%,,
88280,Polarised Core,0.113,,,+145%
88281,Linear Core,0.5,,+27%,
88282,Unstable Release Mechanism,0.237,+29%,,
88283,Unstable Release Mechanism,0.0,+20%,,
88284,Unstable Launch System,0.5,,+25%,
88285,Linear Gas Expander,0.5,,+23%,
88286,Kinetic Release Mechanism,0.143,,,+157%
88287,Pugneum Coils,0.053,+22%,,
88288,Polarised Launch System,0.0,+20%,,
88289,Polarised Injector Plugs,0.246,,,+198%
88290,Kinetic Timing Loom,0.737,+29%,+23%,
88291,Linear Core,0.158,+26%,,
88292,Linear Compressor,0.5,,+21%,+100%
88293,Linear Timing Loom,0.0,,,+100%
88294,Linear Shell Loader,0.0,,,+100%
88295,Kinetic Injector Plugs,0.5,,+21%,
88296,Polarised Heat Pump,0.5,,+29%,
88297,Polarised Shell Loader,0.5,,+21%,+100%
88298,Kinetic Shell Loader,0.0,,,+100%
88299,Linear Injector Plugs,0.038,,,+115%
88300,Kinetic Shell Loader,0.322,,,+228%
88301,Kinetic Injector Plugs,0.0,,,+100%
88302,Linear Heat Pump,0.5,,+26%,
88303,Pugneum Heat Pump,0.132,+25%,,
88304,Polarised Coils,0.5,,+29%,+100%
88305,Unstable Launch System,0.053,+22%,,
88306,Kinetic Injector Plugs,0.146,,,+158%
88307,Polarised Launch System,0.0,+20%,,
88308,Pugneum Core,0.5,,+22%,
88309,Linear Timing Loom,0.0,+20%,,
88310,Unstable Core,0.5,,+22%,
88311,Kinetic Heat Pump,0.324,,,+229%
88312,Unstable Shell Loader,0.5,,+22%,
88313,Polarised Gas Expander,0.5,,+27%,
88314,Linear Launch System,0.058,,,+123%
88315,Kinetic Launch System,0.026,+21%,,
88316,Kinetic Injector Plugs,0.5,,+21%,
88317,Kinetic Core,0.5,,+28%,
88318,Linear Shell Loader,0.5,,+21%,
88319,Linear Compressor,0.053,+22%,,
88320,Kinetic Compressor,0.026,+21%,,
88321,Kinetic Compressor,0.095,,,+138%
88322,Polarised Compressor,0.038,,,+115%
88323,Unstable Gas Expander,0.5,,+28%,
88324,Pugneum Release Mechanism,0.105,+24%,,
88325,Linear Compressor,0.5,,+21%,
88326,Unstable Compressor,0.5,,+24%,
88327,Pugneum Core,0.5,,+28%,
88328,Pugneum Heat Pump,0.0,+20%,,
88329,Pugneum Core,0.352,,,+240%
88330,Linear Coils,0.535,,+22%,+114%
88331,Kinetic Injector Plugs,0.142,+25%,,+104%
88332,Linear Timing Loom,0.0,,,+100%
88333,Unstable Compressor,0.5,,+30%,
88334,Linear Release Mechanism,0.058,,,+123%
88335,Linear Heat Pump,0.184,+27%,,
88336,Kinetic Compressor,0.5,,+29%,
88337,Unstable Launch System,0.083,,,+133%
88338,Kinetic Timing Loom,0.026,+21%,,
88339,Polarised Launch System,0.015,,,+106%
88340,Unstable Timing Loom,0.005,,,+102%
88341,Unstable Compressor,0.0,,,+100%
88342,Linear Core,0.5,,+29%,
88343,Polarised Compressor,0.5,,+22%,
88344,Linear Injector Plugs,0.349,,,+239%
88345,Pugneum Core,0.0,+20%,,
88346,Pugneum Timing Loom,0.0,,,+100%
88347,Linear Compressor,0.008,,,+103%
88348,Polarised Compressor,0.5,+20%,+25%,
88349,Kinetic Launch System,0.026,+21%,,+100%
88350,Unstable Injector Plugs,0.053,+22%,,
88351,Linear Release Mechanism,0.0,+20%,,
88352,Kinetic Core,0.487,,,+294%
88353,Polarised Launch System,0.791,,+25%,+216%
88354,Polarised Release Mechanism,0.026,+21%,,
88355,Pugneum Shell Loader,0.377,,,+250%
88356,Unstable Timing Loom,0.5,,+24%,
88357,Linear Coils,0.237,+29%,,
88358,Kinetic Heat Pump,0.0,,,+100%
88359,Polarised Heat Pump,0.613,,+21%,+145%
88360,Linear Core,0.442,,,+276%
88361,Unstable Timing Loom,0.079,+23%,,
88362,Linear Launch System,0.0,+20%,,+100%
88363,Linear Compressor,0.079,+23%,,
88364,Polarised Timing Loom,0.105,+24%,,
88365,Linear Launch System,0.5,,+21%,
88366,Polarised Injector Plugs,0.0,+20%,,
88367,Linear Coils,0.0,+20%,,
88368,Linear Injector Plugs,0.0,+20%,,
88369,Linear Compressor,0.5,+20%,+26%,
88370,Polarised Gas Expander,0.01,,,+104%
88371,Polarised Coils,0.5,,+28%,
88372,Unstable Release Mechanism,0.5,,+25%,
88373,Kinetic Timing Loom,0.128,,,+151%
88374,Linear Shell Loader,0.079,+23%,,
88375,Unstable Gas Expander,0.5,,+26%,
88376,Unstable Injector Plugs,0.5,,+27%,
88377,Polarised Gas Expander,0.0,+20%,,
88378,Linear Injector Plugs,0.026,+21%,,
88379,Linear Launch System,0.256,+26%,,+139%
88380,Kinetic Compressor,0.5,,+21%,
88381,Unstable Injector Plugs,0.5,,+21%,
88382,Polarised Timing Loom,0.5,,+22%,
88383,Polarised Timing Loom,0.5,,+21%,+100%
88384,Kinetic Release Mechanism,0.0,+20%,,
88385,Unstable Coils,0.026,+21%,,
88386,Pugneum Compressor,0.5,,+21%,
88387,Kinetic Core,0.105,+24%,,
88388,Linear Injector Plugs,0.053,+22%,,
88389,Polarised Shell Loader,0.0,+20%,,
88390,Unstable Gas Expander,0.5,,+22%,
88391,Unstable Core,0.5,,+22%,
88392,Unstable Coils,0.249,+29%,,+105%
88393,Linear Coils,0.003,,,+101%
88394,Kinetic Core,0.53,,+30%,+112%
88395,Linear Coils,0.025,,,+110%
88396,Linear Release Mechanism,0.105,+24%,,
88397,Linear Coils,0.01,,,+104%
88398,Linear Gas Expander,0.211,+28%,,
88399,Polarised Gas Expander,0.5,,+24%,
88400,Polarised Compressor,0.211,+28%,,
88401,Polarised Release Mechanism,0.716,,+30%,+186%
88402,Unstable Timing Loom,0.573,,+23%,+129%
88403,Linear Injector Plugs,0.188,,,+175%
88404,Kinetic Gas Expander,0.026,+21%,,
88405,Kinetic Heat Pump,0.5,,+30%,
88406,Unstable Release Mechanism,0.058,,,+123%
88407,Unstable Injector Plugs,0.5,,+29%,
88408,Polarised Injector Plugs,0.079,+23%,,
88409,Linear Core,0.005,,,+102%
88410,Unstable Core,0.5,,+25%,
88411,Pugneum Release Mechanism,0.008,,,+103%
88412,Linear Launch System,0.028,,,+111%
88413,Kinetic Compressor,0.013,,,+105%
88414,Linear Timing Loom,0.229,,,+191%
88415,Kinetic Launch System,0.5,,+29%,
88416,Polarised Coils,0.0,+20%,,
88417,Kinetic Injector Plugs,0.5,,+28%,
88418,Kinetic Injector Plugs,0.133,,,+153%
88419,Linear Shell Loader,0.313,+21%,,+214%
88420,Unstable Gas Expander,0.605,+24%,+21%,
88421,Polarised Core,0.0,+20%,,
88422,Kinetic Coils,0.04,,,+116%
88423,Polarised Release Mechanism,0.5,,+23%,
88424,Unstable Injector Plugs,0.332,,,+232%
88425,Polarised Timing Loom,0.0,+20%,,
