Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
93553,Secondary Core,0.0,,,+100%
93554,Secondary Core,0.667,+16%,,
93555,Secondary Core,0.889,+18%,,
93556,Secondary Launch System,0.0,,+11%,
93557,Secondary Shell Loader,0.01,,,+101%
93558,Boosted Timing Loom,0.889,+18%,,
93559,Boosted Heat Pump,0.778,,+18%,
93560,Tertiary Injector Plugs,0.475,,,+147%
93561,Lubricated Injector Plugs,0.0,,+11%,
93562,Boosted Timing Loom,0.0,,+11%,
93563,Tertiary Timing Loom,0.333,,,+133%
93564,Tertiary Gas Expander,0.0,,,+100%
93565,Boosted Compressor,0.111,+11%,,
93566,Tertiary Injector Plugs,0.333,+13%,,
93567,Tertiary Heat Pump,0.333,,+14%,
93568,Secondary Coils,0.0,,+11%,
93569,Secondary Release Mechanism,0.778,+17%,,
93570,Lubricated Timing Loom,0.0,+10%,,
93571,Lubricated Heat Pump,0.778,+17%,,
93572,Lubricated Launch System,0.556,,+16%,
93573,Secondary Timing Loom,0.778,+17%,,
93574,Secondary Coils,0.889,,+19%,
93575,Boosted Timing Loom,0.0,,+11%,
93576,Secondary Shell Loader,0.02,,,+102%
93577,Efficient Shell Loader,0.03,,,+103%
93578,Secondary Coils,0.091,,,+109%
93579,Lubricated Heat Pump,0.111,,+12%,
93580,Boosted Shell Loader,0.111,,+12%,
93581,Efficient Release Mechanism,0.333,,+14%,
93582,Efficient Gas Expander,0.111,,+12%,
93583,Secondary Timing Loom,1.0,+19%,,
93584,Efficient Gas Expander,0.0,,,+100%
93585,Efficient Compressor,0.0,+10%,,
93586,Secondary Launch System,0.0,+10%,,
93587,Tertiary Coils,0.0,,,+100%
93588,Lubricated Timing Loom,0.04,,,+104%
93589,Efficient Launch System,0.556,,+16%,
93590,Boosted Coils,1.0,+19%,,
93591,Lubricated Gas Expander,0.0,,,+100%
93592,Boosted Launch System,0.556,+15%,,
93593,Lubricated Injector Plugs,0.0,,,+100%
93594,Secondary Gas Expander,0.556,+15%,,
93595,Boosted Release Mechanism,0.0,,+11%,
93596,Tertiary Heat Pump,0.0,,+11%,
93597,Secondary Shell Loader,0.222,+12%,,
93598,Lubricated Shell Loader,0.0,,,+100%
93599,Secondary Injector Plugs,0.0,+10%,,
93600,Lubricated Timing Loom,0.444,,+15%,
93601,Lubricated Injector Plugs,0.333,,+14%,
93602,Secondary Core,0.0,,,+100%
93603,Tertiary Shell Loader,0.778,+17%,,
93604,Efficient Coils,0.667,,+17%,
93605,Lubricated Launch System,0.566,,,+156%
93606,Lubricated Timing Loom,0.111,+11%,,
93607,Boosted Heat Pump,1.0,,+20%,
93608,Tertiary Gas Expander,0.0,,+11%,
93609,Boosted Coils,0.0,,+11%,
93610,Boosted Shell Loader,0.0,,+11%,
93611,Boosted Release Mechanism,0.0,+10%,,
93612,Efficient Launch System,0.202,,,+120%
93613,Boosted Coils,0.343,,,+134%
93614,Secondary Injector Plugs,0.333,,+14%,
93615,Tertiary Release Mechanism,0.333,,+14%,
93616,Lubricated Release Mechanism,0.0,+10%,,
93617,Tertiary Core,0.02,,,+102%
93618,Lubricated Compressor,0.0,,+11%,
93619,Secondary Coils,0.333,+13%,,
93620,Secondary Heat Pump,0.0,+10%,,
93621,Efficient Shell Loader,0.01,,,+101%
93622,Efficient Core,0.0,,,+100%
93623,Lubricated Shell Loader,0.091,,,+109%
93624,Lubricated Core,0.444,+14%,,
93625,Boosted Launch System,0.0,,,+100%
93626,Lubricated Release Mechanism,0.121,,,+112%
93627,Boosted Compressor,0.667,,+17%,
93628,Lubricated Core,0.0,+10%,,
93629,Boosted Release Mechanism,0.02,,,+102%
93630,Lubricated Heat Pump,0.03,,,+103%
93631,Efficient Shell Loader,0.01,,,+101%
93632,Boosted Shell Loader,0.0,,,+100%
93633,Tertiary Timing Loom,0.0,,,+100%
93634,Boosted Launch System,0.03,,,+103%
93635,Boosted Core,0.04,,,+104%
93636,Secondary Core,0.556,+15%,,
93637,Lubricated Release Mechanism,0.0,+10%,,
93638,Lubricated Launch System,0.263,,,+126%
93639,Tertiary Shell Loader,0.0,+10%,,
93640,Secondary Timing Loom,0.111,,+12%,
93641,Boosted Gas Expander,0.556,,+16%,
93642,Secondary Shell Loader,0.222,+12%,,
93643,Tertiary Coils,0.111,+11%,,
93644,Lubricated Shell Loader,0.0,+10%,,
93645,Tertiary Injector Plugs,0.667,+16%,,
93646,Secondary Shell Loader,0.0,,,+100%
93647,Secondary Launch System,0.667,,+17%,
93648,Tertiary Release Mechanism,0.0,+10%,,
93649,Tertiary Timing Loom,1.0,+19%,,
93650,Boosted Gas Expander,0.0,+10%,,
93651,Tertiary Injector Plugs,0.01,,,+101%
93652,Tertiary Core,0.354,,,+135%
93653,Boosted Gas Expander,0.04,,,+104%
93654,Efficient Heat Pump,0.111,,+12%,
93655,Secondary Core,0.0,,+11%,
93656,Lubricated Release Mechanism,0.222,,+13%,
93657,Secondary Shell Loader,0.0,,+11%,
93658,Efficient Coils,0.222,+12%,,
93659,Lubricated Gas Expander,0.556,,+16%,
93660,Secondary Compressor,0.889,,+19%,
93661,Lubricated Timing Loom,0.222,+12%,,
93662,Lubricated Coils,0.0,,+11%,
93663,Tertiary Heat Pump,0.091,,,+109%
93664,Secondary Heat Pump,0.222,,+13%,
93665,Secondary Compressor,0.0,,+11%,
93666,Lubricated Compressor,0.0,+10%,,
93667,Tertiary Coils,0.556,+15%,,
93668,Lubricated Injector Plugs,0.0,+10%,,
93669,Tertiary Timing Loom,0.0,,+11%,
93670,Tertiary Core,0.01,,,+101%
93671,Boosted Coils,0.222,,+13%,
93672,Efficient Heat Pump,0.667,+16%,,
93673,Boosted Coils,0.081,,,+108%
93674,Lubricated Heat Pump,0.0,+10%,,
93675,Efficient Gas Expander,0.04,,,+104%
93676,Efficient Heat Pump,0.444,+14%,,
93677,Tertiary Release Mechanism,0.01,,,+101%
93678,Tertiary Launch System,0.0,,+11%,
93679,Efficient Injector Plugs,0.778,+17%,,
93680,Tertiary Timing Loom,0.061,,,+106%
93681,Tertiary Heat Pump,0.0,,+11%,
93682,Efficient Injector Plugs,0.222,,+13%,
93683,Tertiary Heat Pump,0.0,,+11%,
93684,Lubricated Launch System,0.556,+15%,,
93685,Boosted Injector Plugs,0.03,,,+103%
93686,Boosted Compressor,0.889,,+19%,
93687,Secondary Heat Pump,0.778,,+18%,
93688,Lubricated Launch System,0.0,+10%,,
93689,Efficient Core,0.0,+10%,,
93690,Boosted Coils,0.0,,+11%,
93691,Tertiary Timing Loom,0.667,+16%,,
93692,Boosted Injector Plugs,0.0,,+11%,
93693,Tertiary Heat Pump,0.485,,,+148%
93694,Tertiary Gas Expander,0.222,,+13%,
93695,Efficient Launch System,0.556,+15%,,
93696,Efficient Compressor,0.222,,+13%,
93697,Lubricated Core,0.0,,,+100%
93698,Lubricated Release Mechanism,0.0,,,+100%
93699,Boosted Core,0.0,,+11%,
93700,Tertiary Gas Expander,0.0,,+11%,
93701,Secondary Gas Expander,0.525,,,+152%
93702,Tertiary Gas Expander,0.465,,,+146%
93703,Lubricated Core,0.778,+17%,,
93704,Tertiary Core,0.0,+10%,,
93705,Secondary Timing Loom,0.556,,+16%,
93706,Boosted Heat Pump,0.343,,,+134%
93707,Secondary Launch System,0.222,+12%,,
93708,Secondary Launch System,0.0,,+11%,
93709,Boosted Launch System,0.0,,,+100%
93710,Tertiary Coils,0.0,,,+100%
93711,Tertiary Coils,0.01,,,+101%
93712,Secondary Heat Pump,0.556,+15%,,
93713,Secondary Gas Expander,0.0,+10%,,
93714,Boosted Compressor,0.222,,+13%,
93715,Boosted Core,0.02,,,+102%
93716,Lubricated Heat Pump,0.0,,+11%,
93717,Lubricated Injector Plugs,0.0,,+11%,
93718,Lubricated Compressor,0.667,+16%,,
93719,Boosted Launch System,0.051,,,+105%
93720,Tertiary Coils,0.212,,,+121%
93721,Efficient Compressor,0.414,,,+141%
93722,Secondary Launch System,0.495,,,+149%
93723,Efficient Heat Pump,0.111,+11%,,
93724,Tertiary Timing Loom,0.667,,+17%,
93725,Efficient Injector Plugs,0.889,+18%,,
93726,Boosted Core,0.0,,+11%,
93727,Tertiary Gas Expander,0.556,,+16%,
93728,Lubricated Release Mechanism,0.667,+16%,,
93729,Lubricated Shell Loader,0.778,+17%,,
93730,Efficient Coils,0.879,,,+187%
93731,Lubricated Core,0.0,,+11%,
93732,Tertiary Release Mechanism,0.111,,+12%,
93733,Boosted Coils,0.04,,,+104%
93734,Tertiary Release Mechanism,0.444,+14%,,
93735,Tertiary Launch System,0.081,,,+108%
93736,Lubricated Coils,0.889,,+19%,
93737,Lubricated Core,0.778,,+18%,
93738,Efficient Injector Plugs,0.727,,,+172%
93739,Secondary Core,0.01,,,+101%
93740,Secondary Injector Plugs,0.444,,+15%,
93741,Secondary Launch System,0.01,,,+101%
93742,Lubricated Compressor,0.0,+10%,,
93743,Boosted Timing Loom,0.061,,,+106%
93744,Boosted Release Mechanism,0.313,,,+131%
93745,Lubricated Launch System,0.101,,,+110%
93746,Efficient Injector Plugs,0.222,+12%,,
93747,Secondary Shell Loader,0.051,,,+105%
93748,Boosted Heat Pump,0.0,+10%,,
93749,Lubricated Coils,0.667,+16%,,
93750,Boosted Injector Plugs,0.333,+13%,,
93751,Secondary Timing Loom,0.444,+14%,,
93752,Boosted Launch System,0.0,+10%,,
93753,Efficient Injector Plugs,0.0,+10%,,
93754,Secondary Core,0.667,,+17%,
93755,Boosted Timing Loom,0.111,+11%,,
93756,Secondary Launch System,0.232,,,+123%
93757,Efficient Gas Expander,0.0,+10%,,
93758,Secondary Launch System,0.758,,,+175%
93759,Boosted Timing Loom,0.0,+10%,,
93760,Efficient Compressor,0.889,+18%,,
93761,Tertiary Compressor,0.667,,+17%,
93762,Boosted Heat Pump,0.101,,,+110%
93763,Lubricated Injector Plugs,0.778,,+18%,
93764,Lubricated Shell Loader,0.131,,,+113%
93765,Tertiary Injector Plugs,0.778,,+18%,
93766,Lubricated Injector Plugs,0.0,,+11%,
93767,Boosted Injector Plugs,0.0,+10%,,
93768,Tertiary Heat Pump,0.0,,,+100%
93769,Secondary Launch System,0.667,+16%,,
93770,Efficient Heat Pump,0.0,,,+100%
93771,Tertiary Gas Expander,0.0,,+11%,
93772,Secondary Launch System,0.889,+18%,,
93773,Secondary Launch System,0.556,+15%,,
93774,Tertiary Gas Expander,0.0,,+11%,
93775,Lubricated Heat Pump,0.222,,+13%,
93776,Secondary Gas Expander,0.0,+10%,,
93777,Lubricated Injector Plugs,0.0,,,+100%
93778,Efficient Timing Loom,0.01,,,+101%
93779,Boosted Gas Expander,0.778,,+18%,
93780,Efficient Injector Plugs,0.374,,,+137%
93781,Tertiary Gas Expander,0.444,,+15%,
93782,Efficient Heat Pump,0.02,,,+102%
93783,Efficient Release Mechanism,0.444,,+15%,
93784,Lubricated Core,0.333,,+14%,
93785,Lubricated Injector Plugs,0.01,,,+101%
93786,Efficient Gas Expander,0.0,,+11%,
93787,Tertiary Heat Pump,0.0,,+11%,
93788,Secondary Coils,0.444,,+15%,
93789,Lubricated Injector Plugs,0.111,+11%,,
93790,Tertiary Compressor,0.444,+14%,,
93791,Secondary Timing Loom,0.0,,,+100%
93792,Efficient Launch System,0.333,,+14%,
93793,Boosted Heat Pump,0.0,,,+100%
93794,Boosted Compressor,0.0,+10%,,
93795,Boosted Heat Pump,0.0,,,+100%
93796,Tertiary Shell Loader,0.111,,+12%,
93797,Lubricated Timing Loom,0.0,+10%,,
93798,Boosted Injector Plugs,0.667,+16%,,
93799,Boosted Launch System,0.222,+12%,,
93800,Boosted Core,0.444,,+15%,
93801,Efficient Injector Plugs,1.0,+19%,,
93802,Lubricated Core,0.556,+15%,,
93803,Secondary Compressor,0.293,,,+129%
93804,Tertiary Compressor,0.0,,+11%,
93805,Boosted Injector Plugs,0.333,,+14%,
93806,Lubricated Release Mechanism,0.889,,+19%,
93807,Secondary Gas Expander,0.333,,+14%,
93808,Secondary Gas Expander,0.0,+10%,,
93809,Boosted Compressor,0.0,,,+100%
93810,Efficient Core,0.242,,,+124%
93811,Boosted Core,0.01,,,+101%
93812,Boosted Heat Pump,0.667,+16%,,
93813,Secondary Coils,0.162,,,+116%
93814,Tertiary Launch System,0.667,+16%,,
93815,Secondary Launch System,0.273,,,+127%
93816,Tertiary Release Mechanism,0.0,,,+100%
93817,Lubricated Injector Plugs,0.0,,+11%,
93818,Lubricated Coils,0.0,,+11%,
93819,Boosted Release Mechanism,0.0,,,+100%
93820,Secondary Launch System,0.333,+13%,,
93821,Lubricated Launch System,0.111,+11%,,
93822,Lubricated Shell Loader,0.0,,+11%,
93823,Lubricated Coils,0.889,,+19%,
93824,Boosted Core,0.0,+10%,,
93825,Efficient Gas Expander,0.444,,,+144%
93826,Tertiary Launch System,0.141,,,+114%
93827,Tertiary Heat Pump,0.222,+12%,,
93828,Tertiary Compressor,0.0,+10%,,
93829,Lubricated Launch System,0.0,+10%,,
93830,Secondary Timing Loom,0.111,+11%,,
93831,Lubricated Release Mechanism,0.0,,+11%,
93832,Boosted Compressor,0.444,,+15%,
93833,Tertiary Timing Loom,0.253,,,+125%
93834,Tertiary Coils,0.667,+16%,,
93835,Secondary Coils,0.222,,+13%,
93836,Boosted Injector Plugs,0.0,+10%,,
93837,Tertiary Timing Loom,0.333,,+14%,
93838,Boosted Launch System,0.0,,,+100%
93839,Lubricated Injector Plugs,0.222,,+13%,
93840,Secondary Coils,0.0,,+11%,
93841,Tertiary Coils,0.071,,,+107%
93842,Secondary Release Mechanism,0.778,+17%,,
93843,Boosted Gas Expander,0.0,,+11%,
93844,Lubricated Release Mechanism,0.02,,,+102%
93845,Boosted Gas Expander,0.01,,,+101%
93846,Secondary Timing Loom,0.0,,,+100%
93847,Efficient Core,0.556,,+16%,
93848,Boosted Compressor,0.03,,,+103%
93849,Tertiary Gas Expander,0.0,,+11%,
93850,Boosted Injector Plugs,0.0,,+11%,
93851,Secondary Release Mechanism,0.222,,+13%,
93852,Tertiary Shell Loader,0.0,,,+100%
93853,Boosted Heat Pump,0.556,+15%,,
93854,Secondary Gas Expander,0.0,+10%,,
93855,Tertiary Compressor,0.444,,+15%,
93856,Secondary Shell Loader,0.0,+10%,,
93857,Tertiary Shell Loader,0.101,,,+110%
93858,Tertiary Launch System,0.081,,,+108%
93859,Lubricated Gas Expander,0.222,+12%,,
93860,Tertiary Timing Loom,0.0,,,+100%
93861,Boosted Release Mechanism,0.111,+11%,,
93862,Secondary Launch System,0.0,,,+100%
93863,Efficient Timing Loom,0.333,+13%,,
93864,Efficient Release Mechanism,1.0,,+20%,
93865,Secondary Gas Expander,0.667,,+17%,
93866,Efficient Heat Pump,1.0,,+20%,
93867,Boosted Gas Expander,0.0,,,+100%
93868,Tertiary Coils,0.273,,,+127%
93869,Lubricated Release Mechanism,0.889,,+19%,
93870,Tertiary Compressor,0.889,,+19%,
93871,Lubricated Core,1.0,+19%,,
93872,Efficient Heat Pump,0.0,,,+100%
93873,Tertiary Shell Loader,0.556,+15%,,
93874,Boosted Release Mechanism,0.778,+17%,,
93875,Tertiary Release Mechanism,0.556,+15%,,
93876,Boosted Heat Pump,1.0,,+20%,
93877,Efficient Shell Loader,0.0,,+11%,
93878,Tertiary Timing Loom,0.0,,+11%,
93879,Efficient Core,0.333,+13%,,
93880,Efficient Heat Pump,0.111,+11%,,
93881,Efficient Compressor,0.889,,+19%,
93882,Efficient Heat Pump,0.333,,+14%,
93883,Lubricated Timing Loom,0.0,+10%,,
93884,Boosted Injector Plugs,0.455,,,+145%
93885,Lubricated Coils,0.0,,+11%,
93886,Secondary Gas Expander,0.0,+10%,,
93887,Lubricated Launch System,0.0,+10%,,
93888,Boosted Shell Loader,0.0,+10%,,
93889,Secondary Timing Loom,0.202,,,+120%
93890,Tertiary Shell Loader,0.0,+10%,,
93891,Tertiary Timing Loom,0.96,,,+195%
93892,Lubricated Timing Loom,0.01,,,+101%
93893,Tertiary Gas Expander,0.222,,+13%,
93894,Lubricated Injector Plugs,0.667,+16%,,
93895,Lubricated Core,0.04,,,+104%
93896,Tertiary Shell Loader,0.0,,,+100%
93897,Boosted Launch System,0.333,+13%,,
93898,Boosted Injector Plugs,0.131,,,+113%
93899,Boosted Release Mechanism,0.0,+10%,,
93900,Boosted Heat Pump,0.0,,,+100%
93901,Boosted Timing Loom,0.444,,+15%,
93902,Efficient Core,0.111,+11%,,
93903,Lubricated Core,0.667,,+17%,
93904,Efficient Shell Loader,0.222,,+13%,
93905,Secondary Coils,0.889,+18%,,
93906,Boosted Core,0.0,,,+100%
93907,Efficient Launch System,0.0,,,+100%
93908,Efficient Launch System,0.0,,,+100%
93909,Lubricated Launch System,0.04,,,+104%
93910,Boosted Timing Loom,0.081,,,+108%
93911,Secondary Shell Loader,0.061,,,+106%
93912,Tertiary Core,0.374,,,+137%
93913,Tertiary Gas Expander,0.111,,+12%,
93914,Tertiary Shell Loader,0.0,,+11%,
93915,Lubricated Core,0.222,,+13%,
93916,Secondary Release Mechanism,0.0,,,+100%
93917,Boosted Coils,0.0,,,+100%
93918,Efficient Core,0.111,,+12%,
93919,Tertiary Injector Plugs,0.051,,,+105%
93920,Lubricated Gas Expander,1.0,,+20%,
93921,Efficient Coils,0.0,,,+100%
93922,Lubricated Release Mechanism,0.222,+12%,,
93923,Secondary Heat Pump,0.0,+10%,,
93924,Efficient Coils,0.0,,+11%,
93925,Secondary Release Mechanism,0.889,+18%,,
93926,Efficient Heat Pump,0.061,,,+106%
93927,Lubricated Coils,0.778,+17%,,
93928,Secondary Gas Expander,0.0,,+11%,
93929,Boosted Compressor,0.333,+13%,,
93930,Lubricated Timing Loom,0.232,,,+123%
93931,Boosted Compressor,0.364,,,+136%
93932,Lubricated Compressor,0.0,,+11%,
93933,Lubricated Core,0.091,,,+109%
93934,Lubricated Gas Expander,0.778,,+18%,
93935,Secondary Coils,0.0,,+11%,
93936,Lubricated Compressor,0.0,,,+100%
93937,Tertiary Shell Loader,0.556,,+16%,
93938,Boosted Coils,0.0,+10%,,
93939,Tertiary Compressor,1.0,,+20%,
93940,Tertiary Injector Plugs,0.222,+12%,,
93941,Lubricated Timing Loom,0.0,,,+100%
93942,Secondary Core,0.111,,+12%,
93943,Secondary Compressor,0.0,,+11%,
93944,Lubricated Core,0.111,+11%,,
93945,Secondary Coils,0.222,+12%,,
93946,Boosted Timing Loom,0.111,,+12%,
93947,Boosted Gas Expander,0.0,+10%,,
93948,Tertiary Core,0.0,+10%,,
93949,Tertiary Injector Plugs,0.222,+12%,,
93950,Tertiary Timing Loom,0.444,+14%,,
93951,Lubricated Launch System,0.889,,+19%,
93952,Efficient Shell Loader,0.333,+13%,,
93953,Secondary Gas Expander,0.111,,+12%,
93954,Secondary Release Mechanism,0.333,+13%,,
93955,Tertiary Injector Plugs,0.0,,+11%,
93956,Secondary Release Mechanism,0.556,+15%,,
93957,Tertiary Injector Plugs,0.03,,,+103%
93958,Boosted Launch System,0.556,+15%,,
93959,Tertiary Gas Expander,0.556,+15%,,
93960,Boosted Release Mechanism,0.0,,+11%,
93961,Lubricated Release Mechanism,0.333,+13%,,
93962,Efficient Gas Expander,0.0,,,+100%
93963,Secondary Timing Loom,0.111,,+12%,
93964,Secondary Heat Pump,0.444,+14%,,
93965,Boosted Injector Plugs,0.162,,,+116%
93966,Tertiary Gas Expander,0.0,,+11%,
93967,Secondary Heat Pump,0.222,+12%,,
93968,Lubricated Injector Plugs,0.889,+18%,,
93969,Secondary Heat Pump,0.768,,,+176%
93970,Lubricated Core,0.889,+18%,,
93971,Boosted Coils,0.111,,+12%,
93972,Secondary Timing Loom,0.061,,,+106%
93973,Tertiary Heat Pump,0.333,+13%,,
93974,Secondary Shell Loader,0.01,,,+101%
93975,Secondary Shell Loader,0.0,+10%,,
93976,Secondary Coils,0.889,+18%,,
93977,Lubricated Core,0.01,,,+101%
93978,Tertiary Compressor,0.111,,+12%,
93979,Secondary Coils,0.222,+12%,,
93980,Lubricated Timing Loom,0.0,,,+100%
93981,Lubricated Compressor,0.444,,+15%,
93982,Tertiary Release Mechanism,0.0,,,+100%
93983,Tertiary Release Mechanism,0.111,,+12%,
93984,Efficient Heat Pump,0.222,,+13%,
93985,Boosted Timing Loom,0.0,,+11%,
93986,Efficient Core,0.667,,+17%,
93987,Tertiary Injector Plugs,0.778,,+18%,
93988,Tertiary Injector Plugs,0.0,+10%,,
93989,Boosted Core,0.515,,,+151%
93990,Secondary Injector Plugs,0.0,,,+100%
93991,Boosted Heat Pump,0.0,,+11%,
93992,Boosted Timing Loom,0.444,,+15%,
93993,Secondary Heat Pump,0.0,,+11%,
93994,Secondary Release Mechanism,0.0,+10%,,
93995,Secondary Shell Loader,0.778,+17%,,
93996,Boosted Shell Loader,0.0,,+11%,
93997,Tertiary Compressor,0.0,,,+100%
93998,Lubricated Compressor,0.111,+11%,,
93999,Tertiary Heat Pump,0.667,+16%,,
94000,Efficient Core,0.0,,,+100%
94001,Lubricated Coils,0.02,,,+102%
94002,Efficient Compressor,0.02,,,+102%
94003,Boosted Compressor,0.212,,,+121%
94004,Efficient Gas Expander,0.556,+15%,,
94005,Lubricated Heat Pump,0.111,,,+111%
94006,Tertiary Core,0.0,,,+100%
94007,Boosted Shell Loader,0.333,,+14%,
94008,Efficient Heat Pump,0.03,,,+103%
94009,Tertiary Heat Pump,0.0,,,+100%
94010,Secondary Coils,0.121,,,+112%
94011,Tertiary Compressor,0.0,,,+100%
94012,Efficient Timing Loom,0.596,,,+159%
94013,Secondary Compressor,0.889,+18%,,
94014,Lubricated Coils,0.232,,,+123%
94015,Efficient Timing Loom,0.01,,,+101%
94016,Boosted Shell Loader,0.03,,,+103%
94017,Tertiary Shell Loader,0.0,,,+100%
94018,Secondary Launch System,0.889,,+19%,
94019,Lubricated Release Mechanism,0.0,+10%,,
94020,Secondary Injector Plugs,0.02,,,+102%
94021,Boosted Launch System,0.222,,,+122%
94022,Tertiary Injector Plugs,0.222,+12%,,
94023,Secondary Gas Expander,0.333,,+14%,
94024,Efficient Timing Loom,0.0,,+11%,
94025,Efficient Core,0.202,,,+120%
94026,Lubricated Shell Loader,0.444,+14%,,
94027,Secondary Release Mechanism,0.444,,+15%,
94028,Tertiary Timing Loom,0.222,+12%,,
94029,Tertiary Heat Pump,0.0,,,+100%
94030,Lubricated Heat Pump,0.0,,+11%,
94031,Secondary Release Mechanism,0.0,,,+100%
94032,Secondary Injector Plugs,0.0,,,+100%
94033,Efficient Launch System,0.01,,,+101%
94034,Boosted Compressor,0.0,,,+100%
94035,Efficient Gas Expander,0.444,,+15%,
94036,Lubricated Core,0.0,,,+100%
94037,Efficient Launch System,0.0,,,+100%
94038,Tertiary Heat Pump,0.0,+10%,,
94039,Efficient Injector Plugs,0.0,+10%,,
94040,Tertiary Shell Loader,0.111,,+12%,
94041,Boosted Coils,0.01,,,+101%
94042,Tertiary Gas Expander,0.778,+17%,,
94043,Boosted Gas Expander,0.0,,+11%,
94044,Lubricated Shell Loader,0.0,,+11%,
94045,Tertiary Launch System,0.778,+17%,,
94046,Tertiary Coils,0.02,,,+102%
94047,Secondary Injector Plugs,0.667,,+17%,
94048,Boosted Core,0.0,,,+100%
94049,Boosted Timing Loom,0.778,,+18%,
94050,Efficient Coils,0.404,,,+140%
94051,Boosted Coils,0.556,,+16%,
94052,Lubricated Coils,0.0,,,+100%
94053,Secondary Compressor,0.0,+10%,,
94054,Tertiary Compressor,0.667,,+17%,
94055,Secondary Gas Expander,0.02,,,+102%
94056,Secondary Core,0.879,,,+187%
94057,Boosted Compressor,0.121,,,+112%
94058,Lubricated Core,0.0,,,+100%
94059,Secondary Gas Expander,0.0,,+11%,
94060,Lubricated Core,0.0,,,+100%
94061,Tertiary Core,0.313,,,+131%
94062,Boosted Gas Expander,0.222,+12%,,
94063,Lubricated Timing Loom,0.444,+14%,,
94064,Tertiary Timing Loom,0.0,,+11%,
