Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Bounce,Weapon_Grenade_Radius,Weapon_Grenade_Speed
95571,Lubricated Gas Expander,0.5,,+33%,,
95572,Boosted Shell Loader,0.005,,,+1%,+101%
95573,Boosted Launch System,0.0,+10%,,,
95574,Boosted Compressor,0.5,,,+5%,
95575,Boosted Launch System,0.035,,,,+107%
95576,Boosted Launch System,0.5,,+33%,,
95577,Tertiary Injector Plugs,0.167,+13%,,,
95578,Tertiary Heat Pump,0.222,+14%,,,+100%
95579,Secondary Heat Pump,0.0,+10%,,,
95580,Efficient Gas Expander,0.5,,+33%,,
95581,Efficient Heat Pump,0.01,,,,+102%
95582,Efficient Timing Loom,0.0,+10%,,,
95583,Efficient Heat Pump,0.111,+12%,,,
95584,Tertiary Coils,0.02,,,,+104%
95585,Secondary Launch System,0.101,,,,+120%
95586,Tertiary Injector Plugs,0.25,+10%,,+3%,
95587,Secondary Launch System,0.5,,+33%,,
95588,Secondary Release Mechanism,0.5,,+33%,,+100%
95589,Boosted Core,0.5,,+33%,,
95590,Tertiary Launch System,0.5,,+33%,,
95591,Boosted Compressor,0.0,,,+1%,+100%
95592,Boosted Heat Pump,0.515,,+33%,,+103%
95593,Boosted Shell Loader,0.486,+12%,,+4%,
95594,Lubricated Timing Loom,0.0,,,,+100%
95595,Lubricated Heat Pump,0.5,,+33%,,
95596,Efficient Release Mechanism,0.02,,,,+104%
95597,Tertiary Shell Loader,0.0,,,+1%,
95598,Tertiary Coils,0.03,,,,+106%
95599,Lubricated Coils,0.0,,,,+100%
95600,Boosted Gas Expander,0.5,,+33%,,
95601,Efficient Shell Loader,0.5,,+33%,+1%,
95602,Secondary Release Mechanism,0.525,+17%,,,+127%
95603,Boosted Injector Plugs,0.0,,,,+100%
95604,Efficient Shell Loader,0.25,,,+3%,
95605,Boosted Timing Loom,0.03,,,,+106%
95606,Boosted Shell Loader,0.167,+13%,,,
95607,Secondary Release Mechanism,0.125,,,+2%,
95608,Boosted Release Mechanism,0.125,,,+2%,
95609,Lubricated Timing Loom,0.854,,+33%,,+170%
95610,Boosted Shell Loader,0.0,+10%,,,
95611,Tertiary Launch System,0.0,,,+1%,
95612,Efficient Shell Loader,0.04,,,,+108%
95613,Tertiary Launch System,0.556,+11%,+33%,,
95614,Efficient Injector Plugs,0.5,,+33%,,
95615,Lubricated Gas Expander,0.222,+14%,,,
95616,Efficient Gas Expander,0.5,,+33%,,
95617,Efficient Coils,0.0,,,,+100%
95618,Boosted Gas Expander,0.875,,+33%,+4%,
95619,Tertiary Coils,0.5,,+33%,,
95620,Secondary Injector Plugs,0.0,,,+1%,
95621,Secondary Release Mechanism,0.015,,,,+103%
95622,Secondary Core,0.0,,,+1%,
95623,Efficient Injector Plugs,0.232,+14%,,,+102%
95624,Efficient Shell Loader,0.222,+14%,,,
95625,Tertiary Core,0.375,,,+4%,
95626,Efficient Injector Plugs,0.5,,+33%,,
95627,Secondary Release Mechanism,0.722,+14%,+33%,,
95628,Boosted Shell Loader,0,,,,
95629,Boosted Coils,0.375,,,+4%,
95630,Lubricated Core,0.0,,,+1%,
95631,Secondary Compressor,0.611,+12%,+33%,,
95632,Tertiary Core,0.5,,,+5%,
95633,Tertiary Release Mechanism,0.0,,,+1%,
95634,Tertiary Timing Loom,0.0,,,,+100%
95635,Lubricated Launch System,0.5,,+33%,,
95636,Lubricated Coils,0.0,,,+1%,
95637,Secondary Heat Pump,0.035,,,,+107%
95638,Tertiary Injector Plugs,0.222,+14%,,,
95639,Lubricated Injector Plugs,0.25,,,+3%,
95640,Lubricated Core,0.0,,,,+100%
95641,Secondary Compressor,0.25,,,+3%,
95642,Tertiary Release Mechanism,0.0,,,+1%,+100%
95643,Efficient Heat Pump,0.5,,+33%,+1%,
95644,Efficient Gas Expander,0.0,,,,+100%
95645,Efficient Release Mechanism,0.111,+12%,,,
95646,Boosted Release Mechanism,0.5,,+33%,+1%,
95647,Boosted Shell Loader,0.01,+10%,,,+102%
95648,Lubricated Release Mechanism,0.419,,,,+183%
95649,Lubricated Gas Expander,0.125,,,+2%,
95650,Secondary Core,0.389,+17%,,,
95651,Secondary Release Mechanism,0.429,,,,+185%
95652,Boosted Launch System,0.5,,+33%,,
95653,Efficient Release Mechanism,0.25,,,+3%,
95654,Lubricated Coils,0.0,,,+1%,
95655,Efficient Gas Expander,0.5,,+33%,,
95656,Secondary Heat Pump,0.25,,,+3%,
95657,Secondary Release Mechanism,0.0,,,,+100%
95658,Boosted Heat Pump,0.5,,+33%,,
95659,Secondary Gas Expander,0.5,,+33%,,
95660,Boosted Heat Pump,0.0,,,,+100%
95661,Tertiary Coils,0.0,,,+1%,+100%
95662,Secondary Coils,0.222,+14%,,,
95663,Tertiary Release Mechanism,0.0,,,,+100%
95664,Tertiary Injector Plugs,0.5,,+33%,,
95665,Lubricated Timing Loom,0.0,,,+1%,
95666,Boosted Launch System,0.525,,+33%,,+105%
95667,Lubricated Timing Loom,0.056,+11%,,,
95668,Tertiary Heat Pump,0.0,,,+1%,+100%
95669,Tertiary Heat Pump,0.056,+11%,,,
95670,Lubricated Heat Pump,0.0,+10%,,,
95671,Tertiary Timing Loom,0.5,,+33%,,
95672,Secondary Injector Plugs,0.0,,,+1%,
95673,Secondary Coils,0.389,+17%,,,
95674,Boosted Timing Loom,0.056,+11%,,,
95675,Secondary Shell Loader,0.045,,,,+109%
95676,Lubricated Gas Expander,0.0,,,+1%,
95677,Boosted Timing Loom,0.722,+14%,+33%,,
95678,Boosted Compressor,0.056,+11%,,,
95679,Secondary Shell Loader,0.298,,,,+159%
95680,Efficient Launch System,0.01,,,,+102%
95681,Tertiary Launch System,0.125,,,+2%,
95682,Tertiary Shell Loader,0.515,,,+5%,+103%
95683,Tertiary Launch System,0.0,+10%,,,
95684,Lubricated Release Mechanism,0.0,+10%,,,
95685,Tertiary Core,0.5,,,+5%,
95686,Boosted Release Mechanism,0.111,+12%,,,
95687,Tertiary Compressor,0.5,,+33%,+1%,
95688,Lubricated Compressor,0.25,,,+3%,
95689,Tertiary Injector Plugs,0.005,,,,+101%
95690,Efficient Injector Plugs,0.0,,,+1%,
95691,Efficient Shell Loader,0.5,,+33%,,
95692,Tertiary Timing Loom,0.167,+13%,,,
95693,Lubricated Gas Expander,0.278,+15%,,,
95694,Secondary Launch System,0.0,,,,+100%
95695,Boosted Launch System,0.0,+10%,,,
95696,Lubricated Injector Plugs,0.167,+13%,,,
95697,Tertiary Gas Expander,0.341,,,+3%,+118%
95698,Lubricated Core,0.5,,+33%,,
95699,Secondary Heat Pump,0.0,,,+1%,
95700,Secondary Coils,0.01,,,,+102%
95701,Tertiary Timing Loom,0,,,,
95702,Tertiary Timing Loom,0.5,,+33%,+1%,
95703,Boosted Core,0.333,+16%,,,
95704,Lubricated Gas Expander,0.101,,,,+120%
95705,Tertiary Injector Plugs,0.389,+17%,,,
95706,Lubricated Launch System,0.0,,,+1%,
95707,Lubricated Timing Loom,0.0,,,,+100%
95708,Lubricated Shell Loader,0.444,+18%,,,
95709,Boosted Launch System,0.0,,,,+100%
95710,Lubricated Core,0.571,,+33%,,+114%
95711,Boosted Gas Expander,0.278,+15%,,,
95712,Boosted Release Mechanism,0.449,+18%,,,+101%
95713,Secondary Timing Loom,0.0,+10%,,,
95714,Boosted Release Mechanism,0.333,+16%,,,
95715,Secondary Core,0.076,,,,+115%
95716,Secondary Timing Loom,0.394,,,,+178%
95717,Tertiary Gas Expander,0.5,,+33%,,
95718,Efficient Compressor,0.5,+19%,,,
95719,Lubricated Release Mechanism,0.5,,+33%,,
95720,Tertiary Injector Plugs,0.5,,+33%,,
95721,Secondary Core,0.384,,,,+176%
95722,Boosted Release Mechanism,0.222,+14%,,,
95723,Boosted Launch System,0.167,+13%,,,
95724,Boosted Release Mechanism,0.389,+17%,,+1%,
95725,Efficient Timing Loom,0.167,+13%,,,
95726,Secondary Injector Plugs,0.431,+11%,,+4%,
95727,Boosted Core,0.5,,,+5%,+100%
95728,Secondary Launch System,0.056,+11%,,,
95729,Boosted Compressor,0.292,+13%,,+2%,
95730,Boosted Shell Loader,0.0,,,,+100%
95731,Efficient Release Mechanism,0.056,+11%,,,
95732,Lubricated Core,0.5,,+33%,,
95733,Secondary Heat Pump,0.015,,,,+103%
95734,Secondary Compressor,0.01,,,,+102%
95735,Tertiary Coils,0.5,+11%,,,+188%
95736,Secondary Compressor,0.5,,+33%,,
95737,Lubricated Launch System,0.444,+18%,,,
95738,Boosted Coils,0.015,,,,+103%
95739,Lubricated Heat Pump,0.5,,+33%,,
95740,Efficient Timing Loom,0.708,+16%,,+4%,
95741,Tertiary Release Mechanism,0.0,+10%,,,
95742,Efficient Injector Plugs,0.0,,,+1%,
95743,Boosted Release Mechanism,0.0,,,,+100%
95744,Boosted Heat Pump,0.5,,+33%,,
95745,Boosted Release Mechanism,0.556,+11%,+33%,,
95746,Efficient Coils,0.5,,+33%,,
95747,Lubricated Launch System,0.5,,+33%,,
95748,Secondary Core,0.0,,,,+100%
95749,Tertiary Launch System,0.5,,+33%,,
95750,Lubricated Coils,0.0,+10%,,,
95751,Efficient Gas Expander,0.5,,,+5%,
95752,Tertiary Compressor,0.5,,,+5%,
95753,Lubricated Coils,0.187,,,,+137%
95754,Secondary Launch System,0.0,+10%,,,
95755,Boosted Core,0.5,,+33%,,
95756,Boosted Coils,0.5,,+33%,,
95757,Tertiary Launch System,0.01,,,,+102%
95758,Tertiary Core,0.5,,+33%,,
95759,Secondary Release Mechanism,0.278,+15%,,,
95760,Secondary Core,0.5,,+33%,,
95761,Secondary Core,0.5,,+33%,,
95762,Tertiary Core,0.0,,,,+100%
95763,Efficient Core,0.253,,,,+150%
95764,Efficient Timing Loom,0.0,,,,+100%
95765,Secondary Release Mechanism,0.25,,,+3%,
95766,Secondary Heat Pump,0.111,+12%,,,
95767,Efficient Coils,0.5,,+33%,,
95768,Lubricated Compressor,0.0,,,+1%,
95769,Efficient Timing Loom,0.167,+13%,,,
95770,Lubricated Shell Loader,0.5,,+33%,,+100%
95771,Efficient Coils,0.5,,+33%,,
95772,Efficient Coils,0.125,,,+2%,
95773,Boosted Release Mechanism,0.5,,+33%,,
95774,Secondary Release Mechanism,0.056,+11%,,,
95775,Tertiary Compressor,0.0,,,+1%,
95776,Tertiary Shell Loader,0.444,,,,+188%
95777,Efficient Timing Loom,0.0,+10%,,,
95778,Boosted Core,0.222,+14%,,,
95779,Boosted Timing Loom,0.005,,,,+101%
95780,Lubricated Shell Loader,0.111,+12%,,,
95781,Efficient Core,0.056,+11%,,,
95782,Lubricated Core,0.5,+10%,+33%,,
95783,Boosted Launch System,0.505,,+33%,,+101%
95784,Tertiary Injector Plugs,0.375,,,+4%,
95785,Boosted Compressor,0.444,+18%,,,
95786,Efficient Heat Pump,0.222,+14%,,,
95787,Lubricated Timing Loom,0.5,+10%,+33%,,
95788,Boosted Coils,0.005,,,,+101%
95789,Efficient Core,0.5,,+33%,,
95790,Lubricated Heat Pump,0.375,,,+4%,
95791,Lubricated Core,0.692,,+33%,,+138%
95792,Lubricated Gas Expander,0.591,,+33%,,+118%
95793,Boosted Shell Loader,0.875,,+33%,+4%,
95794,Boosted Heat Pump,0.5,,+33%,+1%,
95795,Boosted Core,0.5,,+33%,,+100%
95796,Boosted Injector Plugs,0.0,,,+1%,
95797,Secondary Launch System,0.187,,,,+137%
95798,Lubricated Launch System,0.25,,,+3%,
95799,Tertiary Launch System,0.5,,+33%,,
95800,Tertiary Launch System,0.0,,,+1%,
95801,Efficient Coils,0.086,,,,+117%
95802,Boosted Release Mechanism,0.5,,+33%,,
95803,Lubricated Compressor,0.25,,,+3%,
95804,Tertiary Timing Loom,0.02,,,,+104%
95805,Secondary Compressor,0.0,,,+1%,
95806,Tertiary Launch System,0.015,,,,+103%
95807,Lubricated Release Mechanism,0.015,,,,+103%
95808,Lubricated Core,0.125,,,+2%,
95809,Tertiary Launch System,0.162,,,,+132%
95810,Lubricated Injector Plugs,0.5,,+33%,,
95811,Boosted Coils,0.126,,,,+125%
95812,Secondary Injector Plugs,0.0,+10%,,,
95813,Secondary Launch System,0.0,,,,+100%
95814,Boosted Core,0.53,,+33%,,+106%
95815,Boosted Gas Expander,0.278,+15%,,,
95816,Efficient Heat Pump,0.056,+11%,,,+100%
95817,Boosted Injector Plugs,0.125,,,+2%,
95818,Boosted Heat Pump,0.0,,,,+100%
95819,Efficient Timing Loom,0.0,,,,+100%
95820,Secondary Coils,0.5,,+33%,,
95821,Boosted Injector Plugs,0.0,+10%,,,
95822,Secondary Timing Loom,0.005,,,,+101%
95823,Boosted Compressor,0.005,,,,+101%
95824,Efficient Coils,0.375,,,+4%,
95825,Boosted Timing Loom,0.125,,,+2%,
95826,Tertiary Compressor,0.125,,,+2%,
95827,Tertiary Core,0.045,,,+1%,+109%
95828,Lubricated Gas Expander,0.455,,,,+190%
95829,Secondary Timing Loom,0.5,+10%,+33%,,
95830,Secondary Core,0.5,+10%,+33%,,
95831,Lubricated Injector Plugs,0.5,,+33%,,
95832,Lubricated Injector Plugs,0.444,+18%,,,
95833,Lubricated Shell Loader,0.5,,,+5%,
95834,Boosted Gas Expander,0.25,,,+3%,
95835,Efficient Release Mechanism,0.056,+11%,,,
95836,Lubricated Core,0.0,,,+1%,
95837,Lubricated Heat Pump,0.005,,,,+101%
95838,Boosted Heat Pump,0.0,,,,+100%
95839,Lubricated Shell Loader,0.278,+15%,,,
95840,Lubricated Release Mechanism,0.0,,,,+100%
95841,Boosted Shell Loader,0.5,,+33%,,
95842,Lubricated Injector Plugs,0.0,,,+1%,
95843,Tertiary Coils,0.0,,,+1%,
95844,Efficient Timing Loom,0.5,,+33%,,
95845,Lubricated Timing Loom,0.444,+18%,,,
95846,Lubricated Injector Plugs,0.5,,+33%,,
95847,Efficient Shell Loader,0.0,,,,+100%
95848,Secondary Compressor,0.0,,,+1%,
95849,Boosted Launch System,0.056,+11%,,,
95850,Boosted Timing Loom,0.0,,,,+100%
95851,Efficient Timing Loom,0.167,+13%,,,
95852,Tertiary Core,0.5,,+33%,,
95853,Lubricated Release Mechanism,0.0,,,+1%,+100%
95854,Boosted Compressor,0.5,,,,+199%
95855,Secondary Compressor,0.0,,,+1%,
95856,Tertiary Core,0.0,,,+1%,
95857,Tertiary Launch System,0.125,,,+2%,
95858,Tertiary Compressor,0.076,+10%,,,+115%
95859,Tertiary Release Mechanism,0.5,,+33%,,
95860,Efficient Shell Loader,0.0,,,,+100%
95861,Lubricated Timing Loom,0.54,,+33%,,+108%
95862,Boosted Release Mechanism,0.333,+16%,,,
95863,Efficient Launch System,0.0,,,,+100%
95864,Boosted Heat Pump,0.375,,,+4%,
95865,Boosted Timing Loom,0.5,,,+5%,+100%
95866,Boosted Release Mechanism,0.237,,,,+147%
95867,Tertiary Coils,0.611,+12%,+33%,,
95868,Efficient Gas Expander,0.0,,,,+100%
95869,Secondary Launch System,0.04,,,,+108%
95870,Efficient Launch System,0.875,,+33%,+4%,
95871,Secondary Timing Loom,0.01,+10%,,,+102%
95872,Secondary Release Mechanism,0.0,,,+1%,
95873,Secondary Heat Pump,0.005,,,+1%,+101%
95874,Secondary Shell Loader,0.278,+15%,,,
95875,Secondary Compressor,0.0,,,,+100%
95876,Secondary Timing Loom,0.071,+11%,,,+103%
95877,Lubricated Compressor,0.5,,+33%,,
95878,Boosted Core,0.389,+17%,,,
95879,Efficient Injector Plugs,0.167,+13%,,,
95880,Efficient Compressor,0.222,+14%,,,
95881,Secondary Core,0.352,,,+2%,+145%
95882,Lubricated Coils,0.359,,,,+171%
95883,Secondary Launch System,0.0,+10%,,,
95884,Efficient Launch System,0.0,,,+1%,
95885,Boosted Coils,0.5,,,+5%,
95886,Lubricated Shell Loader,0.5,,+33%,,
95887,Efficient Coils,0.222,+14%,,,
95888,Secondary Core,0.5,,,+5%,
95889,Tertiary Launch System,0.5,,+33%,,
95890,Efficient Release Mechanism,0.5,,+33%,,
95891,Secondary Injector Plugs,0.5,+19%,,,
95892,Secondary Launch System,0.375,,,+4%,
95893,Boosted Injector Plugs,0.409,,,,+181%
95894,Boosted Compressor,0.5,,+33%,+1%,
95895,Boosted Core,0.5,,+33%,,
95896,Lubricated Release Mechanism,0.5,,+33%,,
95897,Boosted Core,0,,,,
95898,Efficient Compressor,0.889,+17%,+33%,,
95899,Efficient Injector Plugs,0.0,,,+1%,
95900,Boosted Heat Pump,0.278,+15%,,,
95901,Efficient Injector Plugs,0.25,,,+3%,
95902,Efficient Coils,0.131,,,,+126%
95903,Lubricated Compressor,0.061,,,,+112%
95904,Tertiary Injector Plugs,0.141,,,,+128%
95905,Efficient Timing Loom,0.25,,,+3%,
95906,Efficient Heat Pump,0.5,,+33%,,
95907,Lubricated Heat Pump,0.125,,,+2%,
95908,Efficient Launch System,0.172,,,,+134%
95909,Lubricated Heat Pump,0.0,,,,+100%
95910,Tertiary Shell Loader,0.5,,+33%,,
95911,Lubricated Compressor,0.0,,,,+100%
95912,Efficient Timing Loom,0.333,,,,+166%
95913,Tertiary Compressor,0.125,,,+2%,
95914,Tertiary Coils,0.101,+11%,,,+109%
95915,Secondary Timing Loom,0.5,,+33%,,
95916,Efficient Shell Loader,0.02,,,,+104%
95917,Lubricated Shell Loader,0.636,+14%,,,+182%
95918,Tertiary Heat Pump,0.066,,,,+113%
95919,Secondary Compressor,0.005,,,,+101%
95920,Boosted Compressor,0.444,+18%,,,
95921,Tertiary Shell Loader,0.0,,,,+100%
95922,Boosted Heat Pump,0.0,,,+1%,+100%
95923,Secondary Timing Loom,0.0,,,+1%,
95924,Efficient Shell Loader,0.389,+17%,,,
95925,Lubricated Timing Loom,0.5,,+33%,,
95926,Boosted Coils,0.5,,+33%,,
95927,Lubricated Gas Expander,0.375,,,+4%,
95928,Boosted Release Mechanism,0.5,,+33%,,
95929,Efficient Timing Loom,0.5,,+33%,,
95930,Boosted Injector Plugs,0.394,,,,+178%
95931,Tertiary Heat Pump,0.348,,,,+169%
95932,Secondary Heat Pump,0.505,,,+5%,+101%
95933,Boosted Launch System,0.5,,+33%,,
95934,Efficient Heat Pump,0.0,,,,+100%
95935,Tertiary Gas Expander,0.611,+12%,+33%,,
95936,Efficient Coils,0.5,,+33%,,
95937,Tertiary Release Mechanism,0.5,,+33%,+1%,
95938,Lubricated Timing Loom,0.0,,,+1%,
95939,Boosted Launch System,0.0,+10%,,,
95940,Boosted Compressor,0.5,,+33%,,
95941,Efficient Gas Expander,0.0,,,+1%,
95942,Efficient Timing Loom,0.222,+14%,,,
95943,Efficient Heat Pump,0.5,,+33%,,
95944,Lubricated Release Mechanism,0.5,+19%,,,
95945,Secondary Injector Plugs,0.015,,,,+103%
95946,Tertiary Coils,0.0,,,+1%,
95947,Efficient Core,0.222,+14%,,,
95948,Efficient Release Mechanism,0.0,,,+1%,
95949,Boosted Release Mechanism,0.5,,+33%,,
95950,Secondary Launch System,0.375,,,+4%,+100%
95951,Efficient Launch System,0.375,,,+4%,
95952,Tertiary Launch System,0.0,,,+1%,
95953,Lubricated Timing Loom,0.333,+16%,,,
95954,Lubricated Shell Loader,0.5,,+33%,,
95955,Lubricated Core,0.5,,,+5%,
95956,Lubricated Gas Expander,0.125,,,+2%,
95957,Secondary Gas Expander,0.0,+10%,,,
95958,Efficient Coils,0.5,+10%,+33%,,
95959,Tertiary Timing Loom,0.556,+11%,,+5%,
95960,Lubricated Release Mechanism,0.5,,+33%,,
95961,Secondary Shell Loader,0.056,,,,+111%
95962,Secondary Shell Loader,0.505,,+33%,,+101%
95963,Secondary Gas Expander,0.025,,,,+105%
95964,Efficient Core,0.75,,+33%,+3%,
95965,Secondary Core,0.25,,,+3%,
95966,Secondary Release Mechanism,0.0,+10%,,,
95967,Efficient Injector Plugs,0.0,+10%,,,
95968,Boosted Heat Pump,0.076,,,,+115%
95969,Secondary Heat Pump,0.167,+13%,,,
95970,Boosted Timing Loom,0.0,,,+1%,
95971,Efficient Release Mechanism,0.5,,+33%,,
95972,Secondary Gas Expander,0.5,,,+5%,
95973,Tertiary Heat Pump,0.292,+13%,,+2%,
95974,Boosted Launch System,0.5,,+33%,,
95975,Secondary Launch System,0.01,,,,+102%
95976,Boosted Core,1.0,+19%,+33%,,
95977,Efficient Core,0.056,+11%,,,
95978,Secondary Launch System,0.293,,,,+158%
95979,Tertiary Heat Pump,0.0,,,+1%,
95980,Efficient Coils,0.75,,+33%,+3%,
95981,Secondary Heat Pump,0.0,+10%,,,
95982,Tertiary Compressor,0.5,,+33%,,
95983,Boosted Shell Loader,0.0,,,+1%,
95984,Lubricated Release Mechanism,0.5,,+33%,,
95985,Lubricated Compressor,0.0,,,+1%,
95986,Efficient Compressor,0.0,,,+1%,
95987,Tertiary Timing Loom,0.015,,,,+103%
95988,Efficient Shell Loader,0.005,,,,+101%
95989,Secondary Launch System,0.5,,+33%,,
95990,Tertiary Coils,0.0,,,+1%,
95991,Secondary Core,0.5,,+33%,,
95992,Secondary Heat Pump,0.125,,,+2%,
95993,Lubricated Core,0.5,,+33%,,
95994,Secondary Compressor,0.375,,,+4%,
95995,Tertiary Injector Plugs,0.071,,,+1%,+114%
95996,Secondary Shell Loader,0.0,,,+1%,
95997,Tertiary Launch System,0.0,,,,+100%
95998,Lubricated Shell Loader,0.125,,,+2%,
95999,Secondary Shell Loader,0.056,+11%,,,
96000,Secondary Core,0.0,+10%,,,
96001,Efficient Compressor,0.75,,+33%,+3%,
96002,Secondary Injector Plugs,0.0,,,+1%,
96003,Efficient Shell Loader,0.0,,,+1%,
96004,Efficient Core,0.333,+16%,,,
96005,Lubricated Compressor,0.125,,,+2%,
96006,Efficient Release Mechanism,0.101,,,,+120%
96007,Lubricated Shell Loader,0.25,,,+3%,
96008,Efficient Release Mechanism,0.5,+10%,+33%,,
96009,Secondary Timing Loom,0.01,,,,+102%
96010,Boosted Shell Loader,0.0,,,,+100%
96011,Efficient Compressor,0.0,,,+1%,
96012,Lubricated Injector Plugs,0.0,,,+1%,
96013,Lubricated Heat Pump,0.0,+10%,,,
96014,Boosted Injector Plugs,0.0,,,+1%,
96015,Secondary Release Mechanism,0.5,,,+5%,
96016,Tertiary Injector Plugs,0.51,,+33%,,+102%
96017,Efficient Shell Loader,0.005,,,,+101%
96018,Tertiary Shell Loader,0.5,,+33%,,
96019,Efficient Core,0.5,,+33%,,
96020,Tertiary Coils,0.0,,,,+100%
96021,Tertiary Core,0.04,,,,+108%
96022,Lubricated Core,0.0,+10%,,,
96023,Lubricated Release Mechanism,0.0,+10%,,,
96024,Efficient Injector Plugs,0.125,,,+2%,+100%
96025,Secondary Release Mechanism,0.551,,+33%,,+110%
96026,Boosted Shell Loader,0.0,,,+1%,
96027,Lubricated Timing Loom,0.5,,+33%,,
96028,Boosted Core,0.125,,,+2%,
96029,Secondary Compressor,0.611,+12%,+33%,,
96030,Efficient Launch System,0.722,+14%,+33%,,
96031,Tertiary Gas Expander,0.056,+11%,,,
96032,Tertiary Shell Loader,0.5,,+33%,,
96033,Boosted Gas Expander,0.0,,,,+100%
96034,Secondary Timing Loom,0.5,,+33%,,
96035,Tertiary Shell Loader,0.5,,+33%,,
96036,Boosted Injector Plugs,0.5,,+33%,,
96037,Tertiary Coils,0.0,+10%,,,
96038,Tertiary Gas Expander,0.0,,,+1%,
96039,Secondary Coils,0.0,,,+1%,
96040,Tertiary Compressor,0.0,,,,+100%
96041,Lubricated Core,0.222,+14%,,,
96042,Efficient Core,0.0,,,,+100%
96043,Lubricated Compressor,0.444,+18%,,,
96044,Lubricated Launch System,0.5,,+33%,,
96045,Tertiary Injector Plugs,0.125,+10%,,+2%,
96046,Lubricated Launch System,0.5,,+33%,,+100%
96047,Tertiary Coils,0.0,,,+1%,
96048,Tertiary Core,0.0,,,,+100%
96049,Tertiary Injector Plugs,0.556,+11%,+33%,,
96050,Efficient Core,0.356,,,+3%,+121%
96051,Efficient Timing Loom,0.0,,,,+100%
96052,Lubricated Compressor,0.0,,,+1%,
96053,Tertiary Core,0.025,,,,+105%
96054,Secondary Injector Plugs,0.086,,,,+117%
96055,Boosted Timing Loom,0.0,,,+1%,
96056,Lubricated Shell Loader,0.5,,+33%,,
96057,Lubricated Release Mechanism,0.066,,,,+113%
96058,Boosted Timing Loom,0.5,,+33%,,
96059,Secondary Compressor,0.0,+10%,,,
96060,Lubricated Injector Plugs,0.333,+16%,,,
96061,Efficient Heat Pump,0.5,,+33%,,
96062,Secondary Injector Plugs,0.25,+10%,,+3%,
96063,Tertiary Gas Expander,0.0,+10%,,,
96064,Tertiary Injector Plugs,0.0,,,+1%,
96065,Efficient Heat Pump,1.0,,+33%,+5%,
96066,Tertiary Gas Expander,0.091,,,+1%,+118%
96067,Boosted Launch System,0.0,,,,+100%
96068,Efficient Release Mechanism,0.0,+10%,,+1%,
96069,Tertiary Launch System,0.505,,+33%,,+101%
96070,Tertiary Timing Loom,0.5,,+33%,,
96071,Tertiary Compressor,0.01,,,,+102%
96072,Secondary Timing Loom,0.505,,+33%,,+101%
96073,Efficient Injector Plugs,0.444,+18%,,,+100%
96074,Secondary Launch System,0.5,,+33%,,
96075,Boosted Shell Loader,0.5,,+33%,+1%,
96076,Boosted Heat Pump,0.111,+12%,,,
96077,Efficient Gas Expander,0.111,+12%,,,
96078,Efficient Heat Pump,0.5,,+33%,,
96079,Secondary Launch System,0.0,,,,+100%
96080,Secondary Release Mechanism,0.389,+17%,,,
96081,Secondary Core,0.0,,,,+100%
96082,Secondary Heat Pump,0.056,+11%,,,
96083,Boosted Compressor,0.0,+10%,,,
96084,Lubricated Release Mechanism,0.375,,,+4%,
96085,Lubricated Gas Expander,0.5,,+33%,,
96086,Secondary Timing Loom,0.0,+10%,,,
96087,Tertiary Timing Loom,0.0,+10%,,,
96088,Boosted Heat Pump,0.25,,,+3%,
96089,Lubricated Shell Loader,0.5,,,+5%,
