Seed	Name	Perfection	Vehicle_EngineFuelUse	Vehicle_BoostTanks
71278	Upgraded Neutrino Injector	0.5		+12%
71279	Heated Impulse Nozzle	0.0		+10%
71280	Rewired Plasma Exhaust	1.0	-10%	
71281	Stabilised Electron Loom	0.0	-6%	
71282	Rewired Hydrogen Dynamo	0.0	-6%	
71283	Rewired Impulse Nozzle	0.25	-7%	
71284	Rewired Shockwave Shield	0.0		+10%
71285	Upgraded Electron Loom	0.0		+10%
71286	Stabilised Electron Loom	0.25	-7%	
71287	Polished Thrust Controller	0.5		+12%
71288	Polished Impulse Nozzle	0.75	-9%	
71289	Heated Plasma Exhaust	0.75		+13%
71290	Rewired Fuel Pipes	0.25		+11%
71291	Stabilised Plasma Exhaust	0.0	-6%	
71292	Upgraded Impulse Nozzle	1.0		+14%
71293	Rewired Impulse Nozzle	0.25		+11%
71294	Polished Plasma Exhaust	0.0	-6%	
71295	Polished Shockwave Shield	0.75	-9%	
71296	Stabilised Thrust Controller	0.0		+10%
71297	Polished Shockwave Shield	0.0		+10%
71298	Stabilised Propulsion Unit	0.0		+10%
71299	Heated Magnetic Fan	1.0		+14%
71300	Stabilised Plasma Exhaust	0.0		+10%
71301	Rewired Magnetic Fan	0.0		+10%
71302	Rewired Plasma Exhaust	0.0	-6%	
71303	Upgraded Fuel Pipes	0.25	-7%	
71304	Stabilised Fuel Pipes	0.75	-9%	
71305	Heated Magnetic Fan	0.0		+10%
71306	Upgraded Plasma Exhaust	0.75		+13%
71307	Stabilised Neutrino Injector	0.0	-6%	
71308	Stabilised Propulsion Unit	0.75		+13%
71309	Stabilised Fuel Pipes	0.5		+12%
71310	Upgraded Shockwave Shield	0.25	-7%	
71311	Rewired Thrust Controller	0.25	-7%	
71312	Polished Neutrino Injector	0.25	-7%	
71313	Stabilised Magnetic Fan	0.0	-6%	
71314	Stabilised Thrust Controller	0.75		+13%
71315	Heated Hydrogen Dynamo	0.0	-6%	
71316	Heated Hydrogen Dynamo	0.5		+12%
71317	Stabilised Neutrino Injector	0.0		+10%
71318	Rewired Magnetic Fan	0.25	-7%	
71319	Polished Thrust Controller	0.5		+12%
71320	Rewired Propulsion Unit	0.0		+10%
71321	Rewired Neutrino Injector	0.0	-6%	
71322	Upgraded Fuel Pipes	0.25	-7%	
71323	Rewired Impulse Nozzle	0.75	-9%	
71324	Heated Electron Loom	0.0		+10%
71325	Upgraded Fuel Pipes	0.0		+10%
71326	Rewired Shockwave Shield	0.75		+13%
71327	Polished Neutrino Injector	0.5	-8%	
71328	Heated Hydrogen Dynamo	0.75	-9%	
71329	Polished Hydrogen Dynamo	0.0	-6%	
71330	Polished Propulsion Unit	0.0		+10%
71331	Rewired Hydrogen Dynamo	0.0	-6%	
71332	Polished Magnetic Fan	0.25	-7%	
71333	Polished Neutrino Injector	0.5	-8%	
71334	Polished Fuel Pipes	0.25		+11%
71335	Heated Electron Loom	0.25	-7%	
71336	Heated Neutrino Injector	0.0		+10%
71337	Rewired Thrust Controller	0.0		+10%
71338	Polished Electron Loom	1.0		+14%
71339	Stabilised Hydrogen Dynamo	0.25		+11%
71340	Rewired Thrust Controller	0.5		+12%
71341	Rewired Propulsion Unit	0.5	-8%	
71342	Upgraded Neutrino Injector	0.25		+11%
71343	Rewired Plasma Exhaust	0.0	-6%	
71344	Upgraded Magnetic Fan	0.0	-6%	
71345	Polished Shockwave Shield	1.0	-10%	
71346	Rewired Magnetic Fan	0.0		+10%
71347	Stabilised Thrust Controller	0.0		+10%
71348	Upgraded Plasma Exhaust	0.0	-6%	
71349	Stabilised Thrust Controller	0.75	-9%	
71350	Stabilised Impulse Nozzle	1.0	-10%	
71351	Upgraded Magnetic Fan	1.0		+14%
71352	Upgraded Neutrino Injector	0.0		+10%
71353	Stabilised Plasma Exhaust	0.0	-6%	
71354	Polished Fuel Pipes	0.0	-6%	
71355	Upgraded Magnetic Fan	0.25	-7%	
71356	Upgraded Hydrogen Dynamo	0.0	-6%	
71357	Heated Thrust Controller	1.0		+14%
71358	Stabilised Fuel Pipes	0.0		+10%
71359	Upgraded Electron Loom	0.0		+10%
71360	Polished Shockwave Shield	0.0		+10%
71361	Upgraded Fuel Pipes	1.0		+14%
71362	Stabilised Magnetic Fan	0.5	-8%	
71363	Rewired Neutrino Injector	0.0	-6%	
71364	Rewired Hydrogen Dynamo	0.5		+12%
71365	Polished Neutrino Injector	1.0	-10%	
71366	Rewired Electron Loom	0.25	-7%	
71367	Polished Electron Loom	0.0		+10%
71368	Stabilised Electron Loom	0.5		+12%
71369	Heated Plasma Exhaust	0.75		+13%
71370	Stabilised Electron Loom	0.0		+10%
71371	Polished Propulsion Unit	0.5		+12%
71372	Rewired Neutrino Injector	0.5		+12%
71373	Stabilised Neutrino Injector	0.75		+13%
71374	Heated Propulsion Unit	0.25		+11%
71375	Upgraded Hydrogen Dynamo	0.0		+10%
71376	Stabilised Thrust Controller	0.0	-6%	
71377	Upgraded Fuel Pipes	0.25	-7%	
71378	Stabilised Fuel Pipes	0.0	-6%	
71379	Heated Thrust Controller	0.5		+12%
71380	Upgraded Shockwave Shield	0.25	-7%	
71381	Stabilised Plasma Exhaust	0.75	-9%	
71382	Stabilised Magnetic Fan	0.0	-6%	
71383	Heated Impulse Nozzle	0.0		+10%
71384	Rewired Shockwave Shield	0.0	-6%	
71385	Rewired Electron Loom	0.25		+11%
71386	Stabilised Magnetic Fan	0.0		+10%
71387	Heated Impulse Nozzle	0.25	-7%	
71388	Polished Hydrogen Dynamo	0.0		+10%
71389	Upgraded Electron Loom	0.75		+13%
71390	Polished Thrust Controller	1.0	-10%	
71391	Heated Electron Loom	1.0	-10%	
71392	Rewired Shockwave Shield	1.0	-10%	
71393	Rewired Plasma Exhaust	1.0	-10%	
71394	Upgraded Propulsion Unit	0.25	-7%	
71395	Upgraded Impulse Nozzle	0.0	-6%	
71396	Polished Shockwave Shield	0.0	-6%	
71397	Stabilised Impulse Nozzle	0.5		+12%
71398	Heated Thrust Controller	1.0		+14%
71399	Rewired Magnetic Fan	0.5	-8%	
71400	Rewired Hydrogen Dynamo	0.25		+11%
71401	Polished Electron Loom	1.0	-10%	
71402	Heated Propulsion Unit	1.0		+14%
71403	Polished Magnetic Fan	0.5	-8%	
71404	Polished Fuel Pipes	0.5		+12%
71405	Upgraded Magnetic Fan	0.0		+10%
71406	Upgraded Thrust Controller	0.5		+12%
71407	Upgraded Electron Loom	0.75		+13%
71408	Upgraded Fuel Pipes	0.0	-6%	
71409	Upgraded Impulse Nozzle	0.25		+11%
71410	Upgraded Fuel Pipes	0.25	-7%	
71411	Polished Magnetic Fan	0.25		+11%
71412	Rewired Hydrogen Dynamo	0.0	-6%	
71413	Rewired Magnetic Fan	0.0		+10%
71414	Polished Plasma Exhaust	0.5		+12%
71415	Heated Impulse Nozzle	1.0		+14%
71416	Rewired Electron Loom	0.5	-8%	
71417	Polished Magnetic Fan	0.0		+10%
71418	Upgraded Shockwave Shield	0.0	-6%	
71419	Rewired Electron Loom	0.75		+13%
71420	Upgraded Neutrino Injector	0.0	-6%	
71421	Stabilised Neutrino Injector	0.0	-6%	
71422	Stabilised Hydrogen Dynamo	0.5		+12%
71423	Stabilised Fuel Pipes	0.75	-9%	
71424	Polished Electron Loom	0.0		+10%
71425	Polished Magnetic Fan	0.0	-6%	
71426	Stabilised Plasma Exhaust	0.0	-6%	
71427	Stabilised Hydrogen Dynamo	0.0	-6%	
71428	Rewired Propulsion Unit	1.0		+14%
71429	Rewired Magnetic Fan	0.0	-6%	
71430	Polished Electron Loom	0.5		+12%
71431	Stabilised Fuel Pipes	0.0	-6%	
71432	Polished Fuel Pipes	1.0		+14%
71433	Polished Plasma Exhaust	0.0		+10%
71434	Heated Shockwave Shield	0.5		+12%
71435	Rewired Hydrogen Dynamo	1.0	-10%	
71436	Stabilised Plasma Exhaust	0.0	-6%	
71437	Stabilised Magnetic Fan	0.25		+11%
71438	Heated Impulse Nozzle	0.0		+10%
71439	Stabilised Propulsion Unit	0.25	-7%	
71440	Heated Thrust Controller	0.75	-9%	
71441	Rewired Impulse Nozzle	0.0	-6%	
71442	Polished Impulse Nozzle	0.75		+13%
71443	Stabilised Hydrogen Dynamo	1.0		+14%
71444	Rewired Propulsion Unit	0.0	-6%	
71445	Upgraded Electron Loom	0.75	-9%	
71446	Polished Hydrogen Dynamo	0.0		+10%
71447	Rewired Hydrogen Dynamo	1.0	-10%	
71448	Polished Plasma Exhaust	1.0		+14%
71449	Polished Electron Loom	0.0	-6%	
71450	Polished Propulsion Unit	0.0	-6%	
71451	Heated Electron Loom	0.0		+10%
71452	Upgraded Propulsion Unit	0.5		+12%
71453	Stabilised Magnetic Fan	1.0	-10%	
71454	Upgraded Thrust Controller	0.0		+10%
71455	Polished Neutrino Injector	0.0	-6%	
71456	Rewired Propulsion Unit	0.5	-8%	
71457	Rewired Impulse Nozzle	0.5	-8%	
71458	Stabilised Magnetic Fan	0.0	-6%	
71459	Heated Impulse Nozzle	0.75	-9%	
71460	Polished Impulse Nozzle	0.25	-7%	
71461	Heated Thrust Controller	0.0	-6%	
71462	Stabilised Fuel Pipes	0.0	-6%	
71463	Upgraded Magnetic Fan	0.0		+10%
71464	Heated Shockwave Shield	0.0		+10%
71465	Stabilised Fuel Pipes	0.5	-8%	
71466	Stabilised Neutrino Injector	0.0	-6%	
71467	Heated Shockwave Shield	0.5	-8%	
71468	Polished Magnetic Fan	0.0	-6%	
71469	Heated Magnetic Fan	0.0	-6%	
71470	Polished Electron Loom	0.0		+10%
71471	Rewired Thrust Controller	0.0		+10%
71472	Rewired Shockwave Shield	0.0	-6%	
71473	Heated Impulse Nozzle	0.75	-9%	
71474	Stabilised Plasma Exhaust	0.5	-8%	
71475	Rewired Thrust Controller	0.5	-8%	
71476	Polished Electron Loom	0.0	-6%	
71477	Polished Neutrino Injector	0.75		+13%
71478	Heated Thrust Controller	0.0	-6%	
71479	Polished Shockwave Shield	0.25	-7%	
71480	Stabilised Shockwave Shield	0.0		+10%
71481	Polished Electron Loom	0.0		+10%
71482	Stabilised Fuel Pipes	0.5	-8%	
71483	Polished Neutrino Injector	0.0		+10%
71484	Stabilised Impulse Nozzle	0.0		+10%
71485	Heated Thrust Controller	0.25		+11%
71486	Rewired Magnetic Fan	0.5		+12%
71487	Stabilised Impulse Nozzle	0.0	-6%	
71488	Rewired Magnetic Fan	0.5	-8%	
71489	Stabilised Impulse Nozzle	1.0		+14%
71490	Upgraded Fuel Pipes	0.0		+10%
71491	Polished Fuel Pipes	0.0	-6%	
71492	Heated Hydrogen Dynamo	0.0	-6%	
71493	Rewired Magnetic Fan	0.0	-6%	
71494	Upgraded Shockwave Shield	0.0		+10%
71495	Polished Neutrino Injector	1.0	-10%	
71496	Stabilised Plasma Exhaust	0.0		+10%
71497	Rewired Magnetic Fan	0.0	-6%	
71498	Stabilised Thrust Controller	0.75		+13%
71499	Polished Thrust Controller	0.0		+10%
71500	Rewired Electron Loom	0.25		+11%
71501	Rewired Neutrino Injector	0.25	-7%	
71502	Rewired Electron Loom	0.5	-8%	
71503	Polished Neutrino Injector	0.0		+10%
71504	Stabilised Thrust Controller	0.0		+10%
71505	Heated Electron Loom	1.0		+14%
71506	Upgraded Impulse Nozzle	0.0		+10%
71507	Upgraded Electron Loom	1.0	-10%	
71508	Rewired Fuel Pipes	0.25	-7%	
71509	Stabilised Fuel Pipes	0.5		+12%
71510	Heated Magnetic Fan	0.75		+13%
71511	Upgraded Propulsion Unit	0.25		+11%
71512	Heated Magnetic Fan	0.5	-8%	
71513	Upgraded Shockwave Shield	0.0		+10%
71514	Upgraded Neutrino Injector	0.25	-7%	
71515	Stabilised Shockwave Shield	0.0		+10%
71516	Rewired Propulsion Unit	0.25		+11%
71517	Heated Neutrino Injector	0.0	-6%	
71518	Upgraded Neutrino Injector	0.75		+13%
71519	Polished Magnetic Fan	0.0	-6%	
71520	Heated Propulsion Unit	0.0	-6%	
71521	Rewired Propulsion Unit	0.0	-6%	
71522	Rewired Shockwave Shield	0.25	-7%	
71523	Polished Magnetic Fan	0.0	-6%	
71524	Rewired Impulse Nozzle	0.0		+10%
71525	Polished Propulsion Unit	0.5		+12%
71526	Polished Neutrino Injector	0.25		+11%
71527	Stabilised Electron Loom	0.5	-8%	
71528	Polished Impulse Nozzle	0.5		+12%
71529	Rewired Propulsion Unit	0.25	-7%	
71530	Rewired Neutrino Injector	0.5		+12%
71531	Polished Neutrino Injector	0.5		+12%
71532	Upgraded Plasma Exhaust	0.0		+10%
71533	Polished Shockwave Shield	0.5	-8%	
71534	Rewired Electron Loom	1.0	-10%	
71535	Heated Neutrino Injector	0.5		+12%
71536	Upgraded Neutrino Injector	0.0		+10%
71537	Rewired Electron Loom	0.0	-6%	
71538	Upgraded Neutrino Injector	0.25		+11%
71539	Upgraded Electron Loom	0.0		+10%
71540	Heated Impulse Nozzle	0.0	-6%	
71541	Heated Hydrogen Dynamo	0.5		+12%
71542	Stabilised Hydrogen Dynamo	0.0	-6%	
71543	Stabilised Hydrogen Dynamo	0.25	-7%	
71544	Stabilised Fuel Pipes	0.0		+10%
71545	Stabilised Neutrino Injector	0.25		+11%
71546	Rewired Thrust Controller	0.0		+10%
71547	Upgraded Propulsion Unit	0.5		+12%
71548	Rewired Plasma Exhaust	0.5	-8%	
71549	Stabilised Propulsion Unit	0.25	-7%	
71550	Heated Thrust Controller	0.25		+11%
71551	Heated Shockwave Shield	0.0	-6%	
71552	Stabilised Shockwave Shield	0.0		+10%
71553	Stabilised Fuel Pipes	0.25	-7%	
71554	Stabilised Shockwave Shield	0.5		+12%
71555	Stabilised Thrust Controller	0.0	-6%	
71556	Stabilised Shockwave Shield	0.25		+11%
71557	Upgraded Plasma Exhaust	0.5	-8%	
71558	Heated Fuel Pipes	0.0	-6%	
71559	Heated Fuel Pipes	0.0	-6%	
71560	Upgraded Shockwave Shield	0.5	-8%	
71561	Rewired Propulsion Unit	0.0	-6%	
71562	Rewired Electron Loom	0.0	-6%	
71563	Heated Neutrino Injector	0.5		+12%
71564	Heated Neutrino Injector	0.25		+11%
71565	Upgraded Shockwave Shield	0.0	-6%	
71566	Rewired Shockwave Shield	0.0		+10%
71567	Polished Electron Loom	0.0	-6%	
71568	Rewired Thrust Controller	0.0	-6%	
71569	Stabilised Plasma Exhaust	1.0	-10%	
71570	Rewired Hydrogen Dynamo	0.5		+12%
71571	Rewired Neutrino Injector	0.75	-9%	
71572	Rewired Plasma Exhaust	0.0	-6%	
71573	Rewired Magnetic Fan	0.0		+10%
71574	Polished Propulsion Unit	0.0		+10%
71575	Rewired Propulsion Unit	0.25	-7%	
71576	Upgraded Fuel Pipes	0.0	-6%	
71577	Upgraded Plasma Exhaust	0.25		+11%
71578	Upgraded Impulse Nozzle	0.0	-6%	
71579	Upgraded Thrust Controller	0.25	-7%	
71580	Heated Neutrino Injector	0.25	-7%	
71581	Heated Hydrogen Dynamo	0.75	-9%	
71582	Stabilised Impulse Nozzle	0.75	-9%	
71583	Polished Hydrogen Dynamo	0.0	-6%	
71584	Stabilised Propulsion Unit	0.5		+12%
71585	Rewired Propulsion Unit	0.25		+11%
71586	Stabilised Propulsion Unit	0.75		+13%
71587	Heated Hydrogen Dynamo	1.0	-10%	
71588	Heated Impulse Nozzle	0.0	-6%	
71589	Upgraded Electron Loom	0.0		+10%
71590	Rewired Plasma Exhaust	1.0		+14%
71591	Upgraded Shockwave Shield	0.0		+10%
71592	Heated Electron Loom	0.0	-6%	
71593	Polished Magnetic Fan	0.75		+13%
71594	Stabilised Hydrogen Dynamo	0.0		+10%
71595	Upgraded Electron Loom	0.5		+12%
71596	Heated Propulsion Unit	0.25	-7%	
71597	Upgraded Plasma Exhaust	0.0	-6%	
71598	Heated Plasma Exhaust	0.75	-9%	
71599	Rewired Propulsion Unit	0.0	-6%	
71600	Heated Thrust Controller	0.75		+13%
71601	Heated Fuel Pipes	1.0		+14%
71602	Upgraded Impulse Nozzle	0.0		+10%
71603	Stabilised Impulse Nozzle	1.0		+14%
71604	Stabilised Shockwave Shield	0.0	-6%	
71605	Stabilised Hydrogen Dynamo	0.5		+12%
71606	Rewired Hydrogen Dynamo	0.75	-9%	
71607	Upgraded Fuel Pipes	0.0	-6%	
71608	Stabilised Shockwave Shield	0.0	-6%	
71609	Stabilised Plasma Exhaust	0.25		+11%
71610	Upgraded Thrust Controller	0.5		+12%
71611	Stabilised Thrust Controller	0.5	-8%	
71612	Rewired Neutrino Injector	0.0		+10%
71613	Upgraded Neutrino Injector	0.0		+10%
71614	Stabilised Impulse Nozzle	0.25		+11%
71615	Stabilised Neutrino Injector	0.0	-6%	
71616	Polished Thrust Controller	1.0		+14%
71617	Stabilised Magnetic Fan	0.0		+10%
71618	Upgraded Shockwave Shield	0.75	-9%	
71619	Polished Shockwave Shield	0.0		+10%
71620	Stabilised Plasma Exhaust	0.0		+10%
71621	Rewired Thrust Controller	0.0	-6%	
71622	Stabilised Shockwave Shield	0.0	-6%	
71623	Heated Shockwave Shield	0.75		+13%
71624	Heated Thrust Controller	1.0		+14%
71625	Polished Thrust Controller	0.0	-6%	
71626	Upgraded Plasma Exhaust	0.5	-8%	
71627	Upgraded Fuel Pipes	0.0	-6%	
71628	Rewired Neutrino Injector	0.0		+10%
71629	Upgraded Plasma Exhaust	0.5	-8%	
71630	Rewired Plasma Exhaust	0.75	-9%	
71631	Stabilised Impulse Nozzle	1.0	-10%	
71632	Rewired Neutrino Injector	0.75		+13%
71633	Stabilised Electron Loom	0.75	-9%	
71634	Rewired Plasma Exhaust	0.0		+10%
71635	Heated Neutrino Injector	0.25	-7%	
71636	Rewired Impulse Nozzle	0.0		+10%
71637	Stabilised Thrust Controller	0.0		+10%
71638	Rewired Impulse Nozzle	0.5	-8%	
71639	Rewired Neutrino Injector	1.0	-10%	
71640	Polished Magnetic Fan	0.0		+10%
71641	Upgraded Neutrino Injector	0.0	-6%	
71642	Heated Neutrino Injector	0.0	-6%	
71643	Stabilised Fuel Pipes	0.0	-6%	
71644	Heated Plasma Exhaust	0.0		+10%
71645	Polished Propulsion Unit	0.0		+10%
71646	Polished Electron Loom	0.0	-6%	
71647	Stabilised Magnetic Fan	0.0	-6%	
71648	Stabilised Fuel Pipes	0.0	-6%	
71649	Rewired Neutrino Injector	1.0	-10%	
71650	Rewired Fuel Pipes	0.0		+10%
71651	Polished Magnetic Fan	0.75		+13%
71652	Stabilised Neutrino Injector	0.25	-7%	
71653	Polished Propulsion Unit	0.25	-7%	
71654	Heated Magnetic Fan	0.0		+10%
71655	Stabilised Propulsion Unit	0.0	-6%	
71656	Heated Electron Loom	0.0		+10%
71657	Rewired Plasma Exhaust	0.0	-6%	
71658	Upgraded Thrust Controller	0.25	-7%	
71659	Upgraded Magnetic Fan	1.0		+14%
71660	Rewired Hydrogen Dynamo	0.0	-6%	
71661	Heated Plasma Exhaust	0.25		+11%
71662	Heated Hydrogen Dynamo	0.5	-8%	
71663	Heated Thrust Controller	0.0	-6%	
71664	Rewired Thrust Controller	0.0	-6%	
71665	Rewired Magnetic Fan	0.5	-8%	
71666	Polished Thrust Controller	0.75	-9%	
71667	Polished Hydrogen Dynamo	0.5	-8%	
71668	Stabilised Plasma Exhaust	0.5		+12%
71669	Upgraded Propulsion Unit	0.25		+11%
71670	Rewired Neutrino Injector	0.0	-6%	
71671	Polished Fuel Pipes	0.0		+10%
71672	Heated Impulse Nozzle	0.0	-6%	
71673	Heated Fuel Pipes	0.25		+11%
71674	Heated Hydrogen Dynamo	0.25		+11%
71675	Rewired Magnetic Fan	0.0	-6%	
71676	Upgraded Impulse Nozzle	1.0	-10%	
71677	Polished Electron Loom	0.0	-6%	
71678	Polished Hydrogen Dynamo	0.0	-6%	
71679	Rewired Propulsion Unit	0.0		+10%
71680	Heated Shockwave Shield	0.0	-6%	
71681	Rewired Shockwave Shield	0.0	-6%	
71682	Upgraded Fuel Pipes	0.75	-9%	
71683	Upgraded Plasma Exhaust	0.0	-6%	
71684	Polished Propulsion Unit	0.25	-7%	
71685	Upgraded Shockwave Shield	1.0		+14%
71686	Rewired Impulse Nozzle	0.25		+11%
71687	Stabilised Electron Loom	0.0		+10%
71688	Rewired Thrust Controller	0.75	-9%	
71689	Heated Fuel Pipes	0.75	-9%	
71690	Upgraded Shockwave Shield	0.0		+10%
71691	Rewired Shockwave Shield	0.0	-6%	
71692	Rewired Impulse Nozzle	0.25		+11%
71693	Heated Propulsion Unit	0.75		+13%
71694	Rewired Plasma Exhaust	0.5		+12%
71695	Rewired Impulse Nozzle	0.75		+13%
71696	Polished Electron Loom	0.0		+10%
71697	Rewired Electron Loom	0.75	-9%	
71698	Upgraded Propulsion Unit	0.25		+11%
71699	Polished Shockwave Shield	0.0		+10%
71700	Rewired Magnetic Fan	0.5		+12%
71701	Stabilised Shockwave Shield	0.0		+10%
71702	Polished Neutrino Injector	0.0		+10%
71703	Stabilised Plasma Exhaust	0.25		+11%
71704	Stabilised Thrust Controller	0.0		+10%
71705	Stabilised Hydrogen Dynamo	0.0		+10%
71706	Rewired Propulsion Unit	1.0		+14%
71707	Heated Fuel Pipes	0.25		+11%
71708	Upgraded Hydrogen Dynamo	0.0	-6%	
71709	Upgraded Neutrino Injector	0.0		+10%
71710	Rewired Plasma Exhaust	0.0		+10%
71711	Rewired Neutrino Injector	0.25		+11%
71712	Polished Propulsion Unit	0.0	-6%	
71713	Polished Neutrino Injector	0.0	-6%	
71714	Rewired Thrust Controller	0.5	-8%	
71715	Polished Hydrogen Dynamo	0.0	-6%	
71716	Heated Thrust Controller	0.0		+10%
71717	Stabilised Neutrino Injector	0.75	-9%	
71718	Stabilised Hydrogen Dynamo	0.25		+11%
71719	Stabilised Hydrogen Dynamo	0.0	-6%	
71720	Polished Shockwave Shield	0.0		+10%
71721	Upgraded Electron Loom	0.0	-6%	
71722	Upgraded Impulse Nozzle	0.75	-9%	
71723	Heated Plasma Exhaust	0.0		+10%
71724	Stabilised Thrust Controller	0.75	-9%	
71725	Heated Neutrino Injector	0.0	-6%	
71726	Rewired Neutrino Injector	0.5		+12%
71727	Upgraded Shockwave Shield	1.0	-10%	
71728	Upgraded Hydrogen Dynamo	0.0	-6%	
71729	Stabilised Impulse Nozzle	1.0	-10%	
71730	Polished Electron Loom	0.5	-8%	
71731	Heated Impulse Nozzle	0.5	-8%	
71732	Rewired Shockwave Shield	0.0	-6%	
71733	Polished Magnetic Fan	0.25	-7%	
71734	Upgraded Fuel Pipes	0.0		+10%
71735	Stabilised Neutrino Injector	0.25	-7%	
71736	Heated Impulse Nozzle	0.0		+10%
71737	Heated Propulsion Unit	1.0	-10%	
71738	Heated Hydrogen Dynamo	0.25		+11%
71739	Upgraded Fuel Pipes	0.0	-6%	
71740	Stabilised Impulse Nozzle	0.0		+10%
71741	Rewired Impulse Nozzle	0.25		+11%
71742	Upgraded Neutrino Injector	0.0		+10%
71743	Upgraded Hydrogen Dynamo	0.0	-6%	
71744	Rewired Shockwave Shield	0.25		+11%
71745	Stabilised Magnetic Fan	0.0		+10%
71746	Stabilised Shockwave Shield	0.25	-7%	
71747	Stabilised Magnetic Fan	0.25		+11%
71748	Stabilised Shockwave Shield	0.25	-7%	
71749	Heated Impulse Nozzle	0.5		+12%
71750	Stabilised Fuel Pipes	0.0	-6%	
71751	Upgraded Thrust Controller	0.0	-6%	
71752	Stabilised Shockwave Shield	0.0	-6%	
71753	Stabilised Fuel Pipes	0.25		+11%
71754	Polished Magnetic Fan	0.0	-6%	
71755	Upgraded Impulse Nozzle	0.0	-6%	
71756	Upgraded Plasma Exhaust	0.5	-8%	
71757	Polished Neutrino Injector	0.5		+12%
71758	Upgraded Electron Loom	0.5		+12%
71759	Upgraded Magnetic Fan	0.75	-9%	
71760	Heated Impulse Nozzle	0.75	-9%	
71761	Rewired Electron Loom	0.0		+10%
71762	Heated Neutrino Injector	0.5	-8%	
71763	Stabilised Shockwave Shield	0.75		+13%
71764	Rewired Fuel Pipes	0.0	-6%	
71765	Upgraded Plasma Exhaust	0.5		+12%
71766	Polished Shockwave Shield	0.0	-6%	
71767	Heated Electron Loom	0.0	-6%	
71768	Stabilised Neutrino Injector	0.25		+11%
71769	Polished Impulse Nozzle	1.0	-10%	
71770	Polished Plasma Exhaust	0.0	-6%	
71771	Heated Propulsion Unit	0.0	-6%	
71772	Upgraded Electron Loom	0.0		+10%
71773	Upgraded Impulse Nozzle	0.75		+13%
71774	Heated Electron Loom	0.5	-8%	
71775	Polished Magnetic Fan	0.25	-7%	
71776	Upgraded Plasma Exhaust	0.5		+12%
71777	Stabilised Fuel Pipes	0.0		+10%
71778	Upgraded Fuel Pipes	0.25		+11%
71779	Heated Shockwave Shield	0.25	-7%	
71780	Rewired Plasma Exhaust	0.0	-6%	
71781	Rewired Shockwave Shield	0.0	-6%	
71782	Polished Hydrogen Dynamo	0.0	-6%	
71783	Upgraded Fuel Pipes	0.25	-7%	
71784	Heated Thrust Controller	0.25	-7%	
71785	Polished Propulsion Unit	0.0		+10%
71786	Polished Magnetic Fan	0.75	-9%	
71787	Heated Thrust Controller	0.0	-6%	
71788	Stabilised Hydrogen Dynamo	0.5		+12%
71789	Stabilised Fuel Pipes	0.75		+13%
71790	Stabilised Fuel Pipes	1.0		+14%
71791	Rewired Fuel Pipes	0.25	-7%	
71792	Heated Neutrino Injector	0.0		+10%
71793	Upgraded Neutrino Injector	0.25		+11%
71794	Polished Plasma Exhaust	0.25	-7%	
71795	Polished Fuel Pipes	1.0	-10%	
71796	Heated Thrust Controller	0.0	-6%	
71797	Stabilised Shockwave Shield	0.0		+10%
71798	Rewired Magnetic Fan	0.0	-6%	
71799	Rewired Propulsion Unit	0.0		+10%
71800	Stabilised Hydrogen Dynamo	1.0	-10%	
71801	Rewired Plasma Exhaust	0.5	-8%	
71802	Upgraded Impulse Nozzle	0.0	-6%	
71803	Upgraded Fuel Pipes	0.0		+10%
71804	Stabilised Neutrino Injector	1.0	-10%	
71805	Upgraded Propulsion Unit	0.0	-6%	
71806	Upgraded Propulsion Unit	0.0	-6%	
71807	Heated Magnetic Fan	0.0	-6%	
71808	Heated Thrust Controller	0.0		+10%
71809	Polished Impulse Nozzle	0.0		+10%
