Seed,Name,Perfection,Vehicle_EngineFuelUse,Vehicle_EngineTopSpeed
73838,Backup Electron Loom,0.25,-2%,
73839,Tuned Fuel Pipes,0.25,-2%,
73840,Backup Fuel Pipes,0.5,-3%,
73841,Alternate Fuel Pipes,1.0,,+3%
73842,Efficient Electron Loom,0.5,,+2%
73843,Tuned Thrust Controller,0.25,-2%,
73844,Efficient Electron Loom,0.5,,+2%
73845,Secondary Shockwave Shield,0.5,,+2%
73846,Backup Fuel Pipes,1.0,,+3%
73847,Secondary Neutrino Injector,0.75,-4%,
73848,Backup Propulsion Unit,0.25,-2%,
73849,Tuned Hydrogen Dynamo,0.5,-3%,
73850,Backup Neutrino Injector,0.5,,+2%
73851,Backup Electron Loom,0.5,,+2%
73852,Tuned Electron Loom,0.25,-2%,
73853,Backup Propulsion Unit,0.5,,+2%
73854,Backup Magnetic Fan,1.0,-5%,
73855,Backup Plasma Exhaust,0.25,-2%,
73856,Backup Electron Loom,0.5,,+2%
73857,Backup Electron Loom,0.75,-4%,
73858,Secondary Propulsion Unit,0.5,,+2%
73859,Efficient Electron Loom,0.5,,+2%
73860,Alternate Neutrino Injector,0.5,,+2%
73861,Secondary Plasma Exhaust,1.0,-5%,
73862,Secondary Thrust Controller,0.5,,+2%
73863,Efficient Electron Loom,0.5,-3%,
73864,Efficient Propulsion Unit,1.0,-5%,
73865,Efficient Propulsion Unit,1.0,,+3%
73866,Secondary Shockwave Shield,1.0,,+3%
73867,Tuned Hydrogen Dynamo,0.5,,+2%
73868,Secondary Impulse Nozzle,0.5,,+2%
73869,Efficient Plasma Exhaust,0.5,-3%,
73870,Alternate Propulsion Unit,0.5,,+2%
73871,Tuned Fuel Pipes,0.25,-2%,
73872,Tuned Thrust Controller,0.25,-2%,
73873,Backup Impulse Nozzle,0.5,,+2%
73874,Secondary Hydrogen Dynamo,1.0,,+3%
73875,Backup Propulsion Unit,0.5,,+2%
73876,Backup Electron Loom,0.5,-3%,
73877,Backup Impulse Nozzle,0.5,,+2%
73878,Secondary Impulse Nozzle,0.5,,+2%
73879,Secondary Propulsion Unit,0.5,,+2%
73880,Efficient Hydrogen Dynamo,0.75,-4%,
73881,Backup Plasma Exhaust,1.0,,+3%
73882,Secondary Neutrino Injector,0.5,,+2%
73883,Alternate Magnetic Fan,0.25,-2%,
73884,Tuned Plasma Exhaust,0.25,-2%,
73885,Backup Propulsion Unit,0.75,-4%,
73886,Backup Shockwave Shield,0.75,-4%,
73887,Efficient Magnetic Fan,0.25,-2%,
73888,Backup Electron Loom,1.0,,+3%
73889,Backup Thrust Controller,0.25,-2%,
73890,Efficient Neutrino Injector,0.5,,+2%
73891,Efficient Shockwave Shield,0.25,-2%,
73892,Secondary Shockwave Shield,1.0,,+3%
73893,Alternate Electron Loom,0.25,-2%,
73894,Alternate Thrust Controller,0.5,,+2%
73895,Efficient Fuel Pipes,1.0,,+3%
73896,Tuned Shockwave Shield,1.0,,+3%
73897,Secondary Thrust Controller,0.25,-2%,
73898,Alternate Neutrino Injector,0.75,-4%,
73899,Tuned Magnetic Fan,0.5,-3%,
73900,Backup Neutrino Injector,1.0,,+3%
73901,Tuned Hydrogen Dynamo,0.5,,+2%
73902,Alternate Thrust Controller,0.5,,+2%
73903,Backup Thrust Controller,0.5,,+2%
73904,Secondary Neutrino Injector,0.75,-4%,
73905,Backup Electron Loom,0.5,,+2%
73906,Alternate Plasma Exhaust,0.5,,+2%
73907,Backup Impulse Nozzle,0.5,,+2%
73908,Backup Hydrogen Dynamo,0.5,,+2%
73909,Tuned Plasma Exhaust,0.5,,+2%
73910,Backup Electron Loom,1.0,,+3%
73911,Secondary Fuel Pipes,0.25,-2%,
73912,Efficient Impulse Nozzle,0.25,-2%,
73913,Secondary Plasma Exhaust,0.5,-3%,
73914,Alternate Plasma Exhaust,0.75,-4%,
73915,Alternate Shockwave Shield,1.0,-5%,
73916,Alternate Neutrino Injector,0.25,-2%,
73917,Alternate Plasma Exhaust,0.5,-3%,
73918,Backup Thrust Controller,1.0,,+3%
73919,Efficient Electron Loom,1.0,,+3%
73920,Alternate Thrust Controller,0.25,-2%,
73921,Alternate Propulsion Unit,0.5,-3%,
73922,Secondary Thrust Controller,0.5,,+2%
73923,Alternate Plasma Exhaust,0.5,,+2%
73924,Backup Neutrino Injector,0.25,-2%,
73925,Alternate Fuel Pipes,1.0,,+3%
73926,Backup Magnetic Fan,1.0,,+3%
73927,Secondary Impulse Nozzle,0.75,-4%,
73928,Tuned Plasma Exhaust,0.25,-2%,
73929,Tuned Thrust Controller,0.25,-2%,
73930,Backup Impulse Nozzle,0.5,,+2%
73931,Efficient Propulsion Unit,1.0,,+3%
73932,Secondary Impulse Nozzle,0.5,,+2%
73933,Secondary Thrust Controller,0.5,-3%,
73934,Efficient Neutrino Injector,0.75,-4%,
73935,Alternate Magnetic Fan,1.0,-5%,
73936,Secondary Shockwave Shield,0.25,-2%,
73937,Tuned Thrust Controller,0.5,-3%,
73938,Alternate Thrust Controller,0.5,,+2%
73939,Alternate Hydrogen Dynamo,1.0,,+3%
73940,Secondary Impulse Nozzle,0.5,-3%,
73941,Tuned Propulsion Unit,0.5,,+2%
73942,Secondary Neutrino Injector,0.5,,+2%
73943,Efficient Magnetic Fan,0.25,-2%,
73944,Efficient Magnetic Fan,0.5,,+2%
73945,Backup Hydrogen Dynamo,0.25,-2%,
73946,Secondary Neutrino Injector,0.5,-3%,
73947,Secondary Neutrino Injector,0.5,,+2%
73948,Efficient Magnetic Fan,0.75,-4%,
73949,Efficient Impulse Nozzle,0.5,,+2%
73950,Efficient Thrust Controller,0.25,-2%,
73951,Backup Shockwave Shield,1.0,,+3%
73952,Backup Impulse Nozzle,1.0,,+3%
73953,Efficient Magnetic Fan,0.5,,+2%
73954,Alternate Propulsion Unit,1.0,,+3%
73955,Efficient Propulsion Unit,0.0,,+1%
73956,Efficient Plasma Exhaust,0.5,-3%,
73957,Tuned Magnetic Fan,0.5,-3%,
73958,Secondary Electron Loom,0.5,-3%,
73959,Tuned Neutrino Injector,0.25,-2%,
73960,Alternate Neutrino Injector,0.75,-4%,
73961,Alternate Propulsion Unit,0.25,-2%,
73962,Secondary Neutrino Injector,0.5,,+2%
73963,Efficient Fuel Pipes,0.5,,+2%
73964,Tuned Neutrino Injector,0.5,,+2%
73965,Alternate Impulse Nozzle,0.25,-2%,
73966,Alternate Magnetic Fan,0.5,-3%,
73967,Tuned Magnetic Fan,0.5,,+2%
73968,Secondary Shockwave Shield,0.5,,+2%
73969,Efficient Electron Loom,0.5,,+2%
73970,Secondary Impulse Nozzle,0.5,,+2%
73971,Backup Impulse Nozzle,0.5,,+2%
73972,Tuned Shockwave Shield,0.5,,+2%
73973,Alternate Shockwave Shield,1.0,-5%,
73974,Alternate Hydrogen Dynamo,0.5,,+2%
73975,Tuned Thrust Controller,1.0,-5%,
73976,Backup Plasma Exhaust,0.5,,+2%
73977,Backup Thrust Controller,0.5,,+2%
73978,Secondary Shockwave Shield,1.0,,+3%
73979,Tuned Impulse Nozzle,0.25,-2%,
73980,Backup Plasma Exhaust,0.5,,+2%
73981,Secondary Magnetic Fan,0.5,,+2%
73982,Secondary Plasma Exhaust,1.0,,+3%
73983,Secondary Fuel Pipes,0.5,,+2%
73984,Tuned Plasma Exhaust,1.0,-5%,
73985,Alternate Electron Loom,0.5,,+2%
73986,Alternate Magnetic Fan,0.25,-2%,
73987,Alternate Impulse Nozzle,0.5,,+2%
73988,Tuned Propulsion Unit,0.75,-4%,
73989,Efficient Plasma Exhaust,1.0,-5%,
73990,Efficient Hydrogen Dynamo,0.25,-2%,
73991,Secondary Neutrino Injector,0.75,-4%,
73992,Tuned Thrust Controller,0.75,-4%,
73993,Tuned Magnetic Fan,0.5,,+2%
73994,Secondary Hydrogen Dynamo,0.25,-2%,
73995,Backup Hydrogen Dynamo,1.0,-5%,
73996,Alternate Fuel Pipes,1.0,,+3%
73997,Alternate Hydrogen Dynamo,0.5,,+2%
73998,Tuned Impulse Nozzle,0.25,-2%,
73999,Alternate Neutrino Injector,0.5,,+2%
74000,Secondary Hydrogen Dynamo,0.25,-2%,
74001,Backup Propulsion Unit,0.5,-3%,
74002,Backup Propulsion Unit,0.75,-4%,
74003,Efficient Fuel Pipes,0.25,-2%,
74004,Efficient Fuel Pipes,0.5,,+2%
74005,Secondary Neutrino Injector,0.25,-2%,
74006,Efficient Thrust Controller,0.5,,+2%
74007,Secondary Propulsion Unit,0.5,,+2%
74008,Efficient Plasma Exhaust,1.0,-5%,
74009,Efficient Fuel Pipes,0.5,,+2%
74010,Efficient Shockwave Shield,0.5,-3%,
74011,Tuned Fuel Pipes,0.5,,+2%
74012,Backup Hydrogen Dynamo,0.25,-2%,
74013,Secondary Propulsion Unit,0.5,,+2%
74014,Backup Impulse Nozzle,0.25,-2%,
74015,Efficient Propulsion Unit,1.0,-5%,
74016,Backup Shockwave Shield,0.5,-3%,
74017,Tuned Fuel Pipes,0.5,,+2%
74018,Alternate Magnetic Fan,0.5,,+2%
74019,Backup Plasma Exhaust,0.25,-2%,
74020,Tuned Propulsion Unit,0.5,-3%,
74021,Secondary Hydrogen Dynamo,0.5,,+2%
74022,Alternate Electron Loom,0.5,,+2%
74023,Backup Neutrino Injector,0.5,,+2%
74024,Alternate Electron Loom,0.25,-2%,
74025,Efficient Fuel Pipes,0.5,-3%,
74026,Backup Impulse Nozzle,0.5,,+2%
74027,Tuned Neutrino Injector,0.75,-4%,
74028,Tuned Shockwave Shield,0.5,,+2%
74029,Efficient Thrust Controller,0.25,-2%,
74030,Tuned Plasma Exhaust,0.25,-2%,
74031,Secondary Neutrino Injector,1.0,-5%,
74032,Efficient Thrust Controller,0.75,-4%,
74033,Secondary Thrust Controller,0.25,-2%,
74034,Secondary Fuel Pipes,1.0,-5%,
74035,Efficient Shockwave Shield,1.0,,+3%
74036,Efficient Propulsion Unit,1.0,,+3%
74037,Secondary Magnetic Fan,0.5,-3%,
74038,Backup Thrust Controller,0.5,,+2%
74039,Backup Fuel Pipes,0.5,,+2%
74040,Backup Propulsion Unit,0.25,-2%,
74041,Tuned Thrust Controller,0.5,,+2%
74042,Efficient Magnetic Fan,0.5,,+2%
74043,Efficient Hydrogen Dynamo,0.5,,+2%
74044,Backup Shockwave Shield,1.0,-5%,
74045,Secondary Hydrogen Dynamo,0.75,-4%,
74046,Secondary Plasma Exhaust,0.5,,+2%
74047,Alternate Hydrogen Dynamo,0.5,,+2%
74048,Efficient Hydrogen Dynamo,0.5,-3%,
74049,Efficient Plasma Exhaust,0.5,-3%,
74050,Efficient Propulsion Unit,0.5,-3%,
74051,Efficient Magnetic Fan,1.0,,+3%
74052,Efficient Neutrino Injector,0.5,-3%,
74053,Backup Fuel Pipes,0.5,,+2%
74054,Backup Electron Loom,0.5,,+2%
74055,Backup Electron Loom,0.5,-3%,
74056,Secondary Hydrogen Dynamo,0.25,-2%,
74057,Backup Impulse Nozzle,0.5,-3%,
74058,Backup Electron Loom,0.5,,+2%
74059,Tuned Thrust Controller,0.75,-4%,
74060,Backup Shockwave Shield,0.25,-2%,
74061,Backup Thrust Controller,0.25,-2%,
74062,Tuned Impulse Nozzle,0.5,,+2%
74063,Alternate Plasma Exhaust,1.0,,+3%
74064,Alternate Hydrogen Dynamo,0.5,,+2%
74065,Tuned Electron Loom,1.0,,+3%
74066,Alternate Impulse Nozzle,0.25,-2%,
74067,Backup Fuel Pipes,0.25,-2%,
74068,Backup Hydrogen Dynamo,0.5,,+2%
74069,Alternate Impulse Nozzle,0.5,-3%,
74070,Alternate Hydrogen Dynamo,0.5,,+2%
74071,Tuned Electron Loom,0.5,,+2%
74072,Secondary Neutrino Injector,1.0,-5%,
74073,Backup Thrust Controller,0.25,-2%,
74074,Tuned Hydrogen Dynamo,1.0,,+3%
74075,Backup Magnetic Fan,1.0,,+3%
74076,Tuned Shockwave Shield,1.0,,+3%
74077,Backup Impulse Nozzle,0.5,,+2%
74078,Backup Propulsion Unit,0.75,-4%,
74079,Tuned Hydrogen Dynamo,0.5,,+2%
74080,Tuned Hydrogen Dynamo,0.5,,+2%
74081,Backup Fuel Pipes,0.5,,+2%
74082,Backup Neutrino Injector,0.75,-4%,
74083,Secondary Magnetic Fan,0.5,,+2%
74084,Efficient Electron Loom,0.25,-2%,
74085,Efficient Electron Loom,0.5,-3%,
74086,Backup Fuel Pipes,0.5,,+2%
74087,Efficient Fuel Pipes,0.5,,+2%
74088,Efficient Propulsion Unit,0.5,,+2%
74089,Secondary Impulse Nozzle,0.75,-4%,
74090,Alternate Neutrino Injector,0.5,-3%,
74091,Efficient Fuel Pipes,0.5,,+2%
74092,Backup Hydrogen Dynamo,0.5,,+2%
74093,Secondary Neutrino Injector,0.5,-3%,
74094,Tuned Electron Loom,1.0,,+3%
74095,Secondary Neutrino Injector,0.5,,+2%
74096,Alternate Fuel Pipes,0.5,,+2%
74097,Efficient Shockwave Shield,0.5,-3%,
74098,Secondary Impulse Nozzle,0.5,,+2%
74099,Backup Shockwave Shield,1.0,,+3%
74100,Secondary Hydrogen Dynamo,0.5,,+2%
74101,Alternate Shockwave Shield,0.5,,+2%
74102,Alternate Fuel Pipes,0.5,,+2%
74103,Tuned Impulse Nozzle,1.0,,+3%
74104,Efficient Shockwave Shield,0.5,,+2%
74105,Tuned Hydrogen Dynamo,0.5,,+2%
74106,Efficient Propulsion Unit,0.5,-3%,
74107,Secondary Impulse Nozzle,0.5,,+2%
74108,Backup Magnetic Fan,0.75,-4%,
74109,Alternate Thrust Controller,0.5,,+2%
74110,Efficient Electron Loom,0.25,-2%,
74111,Tuned Propulsion Unit,0.5,-3%,
74112,Efficient Neutrino Injector,0.5,,+2%
74113,Secondary Neutrino Injector,1.0,-5%,
74114,Secondary Thrust Controller,0.25,-2%,
74115,Efficient Thrust Controller,0.5,,+2%
74116,Secondary Propulsion Unit,0.25,-2%,
74117,Secondary Shockwave Shield,0.25,-2%,
74118,Backup Electron Loom,0.5,,+2%
74119,Alternate Magnetic Fan,0.5,,+2%
74120,Efficient Plasma Exhaust,0.5,,+2%
74121,Alternate Magnetic Fan,0.5,,+2%
74122,Backup Propulsion Unit,0.5,-3%,
74123,Tuned Impulse Nozzle,1.0,-5%,
74124,Backup Propulsion Unit,1.0,-5%,
74125,Secondary Fuel Pipes,0.5,,+2%
74126,Secondary Magnetic Fan,0.75,-4%,
74127,Efficient Neutrino Injector,1.0,,+3%
74128,Secondary Electron Loom,0.25,-2%,
74129,Backup Impulse Nozzle,1.0,-5%,
74130,Tuned Magnetic Fan,1.0,,+3%
74131,Backup Shockwave Shield,0.5,,+2%
74132,Secondary Neutrino Injector,0.25,-2%,
74133,Secondary Propulsion Unit,0.25,-2%,
74134,Secondary Impulse Nozzle,1.0,-5%,
74135,Alternate Magnetic Fan,0.5,,+2%
74136,Secondary Magnetic Fan,0.5,,+2%
74137,Efficient Neutrino Injector,0.5,,+2%
74138,Backup Magnetic Fan,0.25,-2%,
74139,Secondary Shockwave Shield,0.25,-2%,
74140,Backup Fuel Pipes,0.5,,+2%
74141,Tuned Shockwave Shield,0.5,-3%,
74142,Secondary Propulsion Unit,0.5,,+2%
74143,Alternate Shockwave Shield,0.25,-2%,
74144,Backup Fuel Pipes,0.5,,+2%
74145,Efficient Electron Loom,1.0,,+3%
74146,Efficient Impulse Nozzle,1.0,,+3%
74147,Tuned Propulsion Unit,0.5,,+2%
74148,Tuned Electron Loom,0.25,-2%,
74149,Efficient Impulse Nozzle,0.5,,+2%
74150,Backup Shockwave Shield,0.25,-2%,
74151,Efficient Propulsion Unit,0.5,,+2%
74152,Secondary Propulsion Unit,0.75,-4%,
74153,Tuned Hydrogen Dynamo,1.0,,+3%
74154,Alternate Plasma Exhaust,0.5,,+2%
74155,Alternate Neutrino Injector,0.5,,+2%
74156,Efficient Impulse Nozzle,0.5,,+2%
74157,Secondary Fuel Pipes,1.0,,+3%
74158,Efficient Fuel Pipes,0.25,-2%,
74159,Secondary Fuel Pipes,0.75,-4%,
74160,Efficient Shockwave Shield,0.25,-2%,
74161,Efficient Shockwave Shield,0.25,-2%,
74162,Secondary Hydrogen Dynamo,0.25,-2%,
74163,Secondary Plasma Exhaust,0.5,,+2%
74164,Tuned Shockwave Shield,0.75,-4%,
74165,Backup Electron Loom,0.5,,+2%
74166,Backup Magnetic Fan,0.5,,+2%
74167,Tuned Thrust Controller,1.0,,+3%
74168,Efficient Thrust Controller,0.25,-2%,
74169,Backup Shockwave Shield,0.5,,+2%
74170,Tuned Plasma Exhaust,1.0,,+3%
74171,Tuned Magnetic Fan,0.5,,+2%
74172,Efficient Hydrogen Dynamo,0.5,-3%,
74173,Alternate Impulse Nozzle,0.5,,+2%
74174,Backup Neutrino Injector,0.25,-2%,
74175,Backup Magnetic Fan,0.5,,+2%
74176,Efficient Propulsion Unit,0.25,-2%,
74177,Backup Impulse Nozzle,1.0,,+3%
74178,Alternate Propulsion Unit,0.5,,+2%
74179,Secondary Propulsion Unit,0.5,-3%,
74180,Tuned Propulsion Unit,1.0,-5%,
74181,Alternate Thrust Controller,0.5,,+2%
74182,Tuned Shockwave Shield,0.5,,+2%
74183,Secondary Hydrogen Dynamo,0.5,-3%,
74184,Alternate Thrust Controller,0.5,-3%,
74185,Secondary Magnetic Fan,1.0,-5%,
74186,Efficient Shockwave Shield,0.25,-2%,
74187,Backup Fuel Pipes,0.5,,+2%
74188,Tuned Neutrino Injector,0.5,-3%,
74189,Backup Magnetic Fan,0.5,,+2%
74190,Secondary Fuel Pipes,1.0,,+3%
74191,Tuned Propulsion Unit,1.0,,+3%
74192,Alternate Propulsion Unit,0.5,,+2%
74193,Alternate Hydrogen Dynamo,0.5,,+2%
74194,Tuned Plasma Exhaust,0.5,,+2%
74195,Secondary Shockwave Shield,0.5,,+2%
74196,Backup Shockwave Shield,0.5,,+2%
74197,Backup Impulse Nozzle,0.5,-3%,
74198,Tuned Hydrogen Dynamo,1.0,,+3%
74199,Backup Hydrogen Dynamo,0.5,,+2%
74200,Tuned Neutrino Injector,0.25,-2%,
74201,Tuned Neutrino Injector,0.25,-2%,
74202,Tuned Shockwave Shield,0.25,-2%,
74203,Backup Magnetic Fan,0.25,-2%,
74204,Tuned Neutrino Injector,0.5,,+2%
74205,Backup Magnetic Fan,0.5,,+2%
74206,Tuned Shockwave Shield,1.0,,+3%
74207,Tuned Shockwave Shield,1.0,,+3%
74208,Alternate Thrust Controller,1.0,-5%,
74209,Alternate Thrust Controller,0.5,,+2%
74210,Secondary Thrust Controller,0.25,-2%,
74211,Alternate Propulsion Unit,1.0,,+3%
74212,Backup Neutrino Injector,0.5,,+2%
74213,Efficient Shockwave Shield,0.25,-2%,
74214,Efficient Impulse Nozzle,0.25,-2%,
74215,Efficient Thrust Controller,0.25,-2%,
74216,Backup Thrust Controller,0.5,,+2%
74217,Alternate Propulsion Unit,0.5,,+2%
74218,Alternate Plasma Exhaust,0.25,-2%,
74219,Secondary Impulse Nozzle,0.5,,+2%
74220,Efficient Thrust Controller,1.0,,+3%
74221,Tuned Fuel Pipes,0.25,-2%,
74222,Secondary Fuel Pipes,0.25,-2%,
74223,Efficient Fuel Pipes,0.5,,+2%
74224,Efficient Magnetic Fan,0.5,-3%,
74225,Backup Neutrino Injector,0.5,,+2%
74226,Secondary Impulse Nozzle,0.5,,+2%
74227,Secondary Shockwave Shield,1.0,,+3%
74228,Tuned Shockwave Shield,0.75,-4%,
74229,Alternate Neutrino Injector,1.0,-5%,
74230,Alternate Fuel Pipes,0.5,,+2%
74231,Tuned Plasma Exhaust,0.25,-2%,
74232,Secondary Thrust Controller,1.0,-5%,
74233,Efficient Plasma Exhaust,0.25,-2%,
74234,Efficient Magnetic Fan,0.5,,+2%
74235,Secondary Plasma Exhaust,1.0,,+3%
74236,Secondary Impulse Nozzle,0.5,,+2%
74237,Alternate Impulse Nozzle,0.75,-4%,
74238,Secondary Fuel Pipes,1.0,,+3%
74239,Efficient Neutrino Injector,0.25,-2%,
74240,Alternate Plasma Exhaust,0.75,-4%,
74241,Alternate Propulsion Unit,1.0,,+3%
74242,Secondary Fuel Pipes,0.5,,+2%
74243,Secondary Fuel Pipes,0.5,,+2%
74244,Alternate Fuel Pipes,0.5,,+2%
74245,Alternate Fuel Pipes,0.25,-2%,
74246,Efficient Hydrogen Dynamo,1.0,-5%,
74247,Secondary Hydrogen Dynamo,0.5,,+2%
74248,Secondary Magnetic Fan,0.5,-3%,
74249,Alternate Neutrino Injector,0.25,-2%,
74250,Backup Electron Loom,0.5,-3%,
74251,Efficient Shockwave Shield,0.75,-4%,
74252,Alternate Magnetic Fan,1.0,-5%,
74253,Secondary Magnetic Fan,0.25,-2%,
74254,Backup Fuel Pipes,0.5,,+2%
74255,Alternate Shockwave Shield,0.5,,+2%
74256,Alternate Plasma Exhaust,0.5,,+2%
74257,Efficient Thrust Controller,0.25,-2%,
74258,Backup Magnetic Fan,0.5,,+2%
74259,Efficient Neutrino Injector,0.5,,+2%
74260,Alternate Electron Loom,1.0,-5%,
74261,Backup Propulsion Unit,0.5,-3%,
74262,Tuned Plasma Exhaust,0.75,-4%,
74263,Efficient Hydrogen Dynamo,0.5,-3%,
74264,Tuned Magnetic Fan,0.25,-2%,
74265,Efficient Hydrogen Dynamo,0.25,-2%,
74266,Tuned Neutrino Injector,1.0,,+3%
74267,Efficient Propulsion Unit,0.25,-2%,
74268,Backup Hydrogen Dynamo,0.75,-4%,
74269,Efficient Hydrogen Dynamo,0.5,,+2%
74270,Tuned Thrust Controller,1.0,,+3%
74271,Backup Impulse Nozzle,0.5,,+2%
74272,Efficient Propulsion Unit,0.5,,+2%
74273,Efficient Hydrogen Dynamo,0.5,,+2%
74274,Backup Magnetic Fan,0.75,-4%,
74275,Efficient Neutrino Injector,0.5,,+2%
74276,Tuned Electron Loom,0.5,,+2%
74277,Tuned Neutrino Injector,0.5,,+2%
74278,Secondary Propulsion Unit,0.25,-2%,
74279,Alternate Fuel Pipes,0.5,,+2%
74280,Secondary Hydrogen Dynamo,0.5,-3%,
74281,Backup Magnetic Fan,1.0,,+3%
74282,Backup Plasma Exhaust,1.0,-5%,
74283,Backup Thrust Controller,0.75,-4%,
74284,Efficient Impulse Nozzle,0.25,-2%,
74285,Efficient Hydrogen Dynamo,0.25,-2%,
74286,Backup Fuel Pipes,0.5,,+2%
74287,Efficient Magnetic Fan,1.0,-5%,
74288,Tuned Plasma Exhaust,0.5,,+2%
74289,Secondary Plasma Exhaust,0.5,,+2%
74290,Backup Plasma Exhaust,0.5,,+2%
74291,Efficient Magnetic Fan,0.25,-2%,
74292,Secondary Fuel Pipes,0.25,-2%,
74293,Efficient Propulsion Unit,0.25,-2%,
74294,Alternate Fuel Pipes,0.5,,+2%
74295,Alternate Fuel Pipes,1.0,,+3%
74296,Secondary Electron Loom,1.0,,+3%
74297,Tuned Electron Loom,1.0,,+3%
74298,Alternate Electron Loom,0.5,,+2%
74299,Secondary Thrust Controller,0.5,,+2%
74300,Backup Electron Loom,0.5,,+2%
74301,Tuned Electron Loom,0.5,,+2%
74302,Backup Thrust Controller,0.5,,+2%
74303,Efficient Shockwave Shield,0.5,,+2%
74304,Alternate Propulsion Unit,0.5,,+2%
74305,Efficient Impulse Nozzle,0.5,,+2%
74306,Efficient Magnetic Fan,1.0,,+3%
74307,Secondary Propulsion Unit,1.0,-5%,
74308,Alternate Impulse Nozzle,0.25,-2%,
74309,Alternate Neutrino Injector,0.25,-2%,
74310,Alternate Plasma Exhaust,0.5,,+2%
74311,Tuned Impulse Nozzle,1.0,-5%,
74312,Backup Magnetic Fan,0.5,,+2%
74313,Efficient Hydrogen Dynamo,0.5,,+2%
74314,Secondary Impulse Nozzle,0.0,-1%,
74315,Tuned Magnetic Fan,0.5,,+2%
74316,Tuned Hydrogen Dynamo,0.25,-2%,
74317,Efficient Propulsion Unit,1.0,-5%,
74318,Efficient Impulse Nozzle,0.25,-2%,
74319,Tuned Propulsion Unit,1.0,-5%,
74320,Efficient Electron Loom,0.5,,+2%
74321,Tuned Neutrino Injector,1.0,,+3%
74322,Efficient Neutrino Injector,0.25,-2%,
74323,Secondary Neutrino Injector,0.25,-2%,
74324,Backup Electron Loom,0.5,-3%,
74325,Alternate Thrust Controller,0.5,,+2%
74326,Efficient Propulsion Unit,0.5,,+2%
74327,Secondary Fuel Pipes,0.5,-3%,
74328,Alternate Plasma Exhaust,0.25,-2%,
74329,Backup Shockwave Shield,0.5,,+2%
74330,Alternate Neutrino Injector,0.25,-2%,
74331,Efficient Fuel Pipes,1.0,-5%,
74332,Tuned Impulse Nozzle,0.5,,+2%
74333,Tuned Electron Loom,0.5,-3%,
74334,Secondary Propulsion Unit,0.5,,+2%
74335,Secondary Impulse Nozzle,0.5,,+2%
74336,Backup Hydrogen Dynamo,0.25,-2%,
74337,Tuned Propulsion Unit,0.5,-3%,
74338,Alternate Magnetic Fan,0.75,-4%,
74339,Secondary Impulse Nozzle,0.25,-2%,
74340,Efficient Shockwave Shield,1.0,,+3%
74341,Tuned Plasma Exhaust,0.25,-2%,
74342,Backup Fuel Pipes,0.5,,+2%
74343,Backup Impulse Nozzle,0.5,,+2%
74344,Tuned Thrust Controller,0.75,-4%,
74345,Secondary Thrust Controller,0.75,-4%,
74346,Tuned Hydrogen Dynamo,0.75,-4%,
74347,Backup Thrust Controller,0.75,-4%,
74348,Tuned Hydrogen Dynamo,0.5,,+2%
74349,Alternate Shockwave Shield,0.25,-2%,
74350,Secondary Fuel Pipes,0.5,,+2%
74351,Secondary Propulsion Unit,1.0,,+3%
74352,Tuned Impulse Nozzle,0.5,,+2%
74353,Tuned Fuel Pipes,0.5,-3%,
74354,Secondary Electron Loom,0.5,,+2%
74355,Secondary Shockwave Shield,0.5,,+2%
74356,Efficient Thrust Controller,0.25,-2%,
74357,Efficient Fuel Pipes,1.0,,+3%
74358,Tuned Hydrogen Dynamo,1.0,,+3%
74359,Efficient Shockwave Shield,0.5,,+2%
74360,Secondary Fuel Pipes,1.0,-5%,
74361,Secondary Impulse Nozzle,1.0,,+3%
74362,Secondary Impulse Nozzle,0.5,,+2%
74363,Backup Fuel Pipes,0.75,-4%,
74364,Backup Shockwave Shield,0.5,,+2%
74365,Efficient Thrust Controller,0.25,-2%,
74366,Backup Plasma Exhaust,0.25,-2%,
74367,Backup Hydrogen Dynamo,0.5,,+2%
74368,Backup Neutrino Injector,0.25,-2%,
74369,Tuned Electron Loom,0.25,-2%,
74370,Efficient Impulse Nozzle,0.25,-2%,
74371,Backup Fuel Pipes,0.75,-4%,
74372,Efficient Fuel Pipes,0.5,,+2%
74373,Tuned Propulsion Unit,1.0,,+3%
74374,Efficient Magnetic Fan,0.5,,+2%
74375,Alternate Neutrino Injector,0.25,-2%,
74376,Secondary Hydrogen Dynamo,0.5,,+2%
74377,Efficient Propulsion Unit,1.0,,+3%
74378,Alternate Propulsion Unit,0.25,-2%,
74379,Efficient Propulsion Unit,1.0,-5%,
74380,Backup Hydrogen Dynamo,0.5,,+2%
74381,Secondary Plasma Exhaust,0.75,-4%,
74382,Alternate Plasma Exhaust,0.75,-4%,
74383,Secondary Magnetic Fan,0.5,-3%,
74384,Efficient Neutrino Injector,0.5,-3%,
74385,Alternate Plasma Exhaust,0.5,,+2%
74386,Backup Thrust Controller,0.5,,+2%
74387,Secondary Electron Loom,0.5,,+2%
74388,Tuned Impulse Nozzle,0.5,,+2%
74389,Efficient Plasma Exhaust,0.5,,+2%
74390,Tuned Impulse Nozzle,1.0,-5%,
74391,Secondary Shockwave Shield,0.5,,+2%
74392,Secondary Fuel Pipes,0.5,,+2%
74393,Secondary Electron Loom,0.25,-2%,
74394,Efficient Impulse Nozzle,0.5,,+2%
74395,Secondary Impulse Nozzle,0.5,,+2%
