sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage
79487,Leaking Aperture,0.0,,+12%
79488,Leaking Reflector,0.0,,+12%
79489,Stretched Pupil,0.146,+18%,
79490,Fissured Fluids,0.167,,+13%
79491,Fissured Projector,0.0,+11%,
79492,Fidgety Projector,0.0,,+12%
79493,Leaking Pupil,0.167,+11%,+13%
79494,Stretched Projector,0.604,+16%,+15%
79495,Fidgety Cornea,0.104,+16%,
79496,Fissured Fluids,0.0,+11%,
79497,Leaking Lens,0.021,+12%,+12%
79498,Leaking Mirror,0.583,+31%,+13%
79499,Nervous Iris,0.0,,+12%
79500,Leaking Retina,0.0,,+12%
79501,Fidgety Cornea,0.125,+17%,+12%
79502,Fissured Retina,0.104,+16%,
79503,Stretched Aperture,0.125,+17%,
79504,Stretched Retina,0.0,,+12%
79505,Fidgety Iris,0.229,+22%,
79506,Nervous Iris,0.0,,+12%
79507,Stretched Reflector,0.0,+11%,
79508,Nervous Projector,0.0,,+12%
79509,Nervous Projector,0.0,,+12%
79510,Leaking Aperture,0.417,+31%,
79511,Fidgety Pupil,0.333,,+14%
79512,Fissured Reflector,0.354,+28%,
79513,Leaking Fluids,0.0,,+12%
79514,Fissured Lens,0.0,,+12%
79515,Stretched Fluids,0.354,+28%,
79516,Fidgety Retina,0.333,+27%,
79517,Stretched Fluids,0.0,+11%,
79518,Nervous Retina,0.167,,+13%
79519,Nervous Pupil,0.0,,+12%
79520,Nervous Projector,0.417,+31%,
79521,Fidgety Aperture,0.333,,+14%
79522,Fissured Iris,0.354,+28%,
79523,Leaking Retina,0.312,+26%,
79524,Leaking Lens,0.229,+22%,
79525,Leaking Cornea,0.333,,+14%
79526,Fidgety Projector,0.125,+17%,
79527,Stretched Projector,0.0,,+12%
79528,Leaking Aperture,0.5,+11%,+15%
79529,Nervous Cornea,0.396,+30%,
79530,Fidgety Iris,0.167,,+13%
79531,Fissured Reflector,0.0,,+12%
79532,Leaking Cornea,0.042,+13%,
79533,Nervous Aperture,0.229,+22%,
79534,Leaking Retina,0.0,,+12%
79535,Leaking Reflector,0.312,+18%,+13%
79536,Leaking Fluids,0.0,+11%,
79537,Stretched Cornea,0.0,,+12%
79538,Stretched Mirror,0.333,,+14%
79539,Leaking Aperture,0.5,,+15%
79540,Fissured Lens,0.5,,+15%
79541,Leaking Cornea,0.0,+11%,
79542,Stretched Pupil,0.417,+31%,
79543,Fidgety Lens,0.5,,+15%
79544,Nervous Retina,0.0,,+12%
79545,Stretched Fluids,0.271,+24%,
79546,Fissured Reflector,0.5,,+15%
79547,Fidgety Mirror,0.333,+11%,+14%
79548,Fidgety Pupil,0.312,+26%,
79549,Fissured Cornea,0.0,,+12%
79550,Stretched Reflector,0.167,+19%,
79551,Fissured Projector,0.333,,+14%
79552,Leaking Fluids,0.0,+11%,
79553,Stretched Lens,0.0,,+12%
79554,Leaking Reflector,0.312,+26%,
79555,Fissured Retina,0.167,+11%,+13%
79556,Nervous Reflector,0.333,,+14%
79557,Leaking Iris,0.75,+31%,+14%
79558,Nervous Projector,0.333,,+14%
79559,Fissured Reflector,0.0,,+12%
79560,Fidgety Aperture,0.167,,+13%
79561,Nervous Cornea,0.167,,+13%
79562,Fidgety Cornea,0.167,,+13%
79563,Fissured Iris,0.062,+14%,
79564,Leaking Iris,0.333,,+14%
79565,Stretched Retina,0.354,+28%,+12%
79566,Fissured Mirror,0.062,+14%,
79567,Fissured Retina,0.0,,+12%
79568,Stretched Lens,0.25,+23%,
79569,Leaking Retina,0.312,+26%,
79570,Stretched Retina,0.021,+12%,+12%
79571,Nervous Fluids,0.0,,+12%
79572,Nervous Iris,0.0,+11%,
79573,Fissured Mirror,0.083,+15%,
79574,Leaking Aperture,0.208,+21%,
79575,Leaking Cornea,0.25,+23%,+12%
79576,Stretched Pupil,0.438,+32%,
79577,Fidgety Lens,0.125,+17%,
79578,Stretched Mirror,0.0,+11%,
79579,Fidgety Reflector,0.0,,+12%
79580,Stretched Cornea,0.104,+16%,+12%
79581,Fissured Lens,0.333,,+14%
79582,Nervous Mirror,0.188,+20%,
79583,Nervous Mirror,0.062,+14%,+12%
79584,Leaking Pupil,0.333,,+14%
79585,Stretched Cornea,0.167,,+13%
79586,Fidgety Mirror,0.021,+12%,
79587,Fidgety Projector,0.167,+11%,+13%
79588,Nervous Pupil,0.146,+18%,
79589,Leaking Projector,0.167,+11%,+13%
79590,Fissured Mirror,0.167,,+13%
79591,Stretched Aperture,0.0,,+12%
79592,Leaking Mirror,0.0,,+12%
79593,Nervous Retina,0.292,+25%,
79594,Fissured Projector,0.167,,+13%
79595,Stretched Retina,0.0,,+12%
79596,Fissured Cornea,0.0,,+12%
79597,Nervous Aperture,0.479,+34%,+12%
79598,Leaking Retina,0.5,+11%,+15%
79599,Fissured Mirror,0.229,+22%,
79600,Fissured Projector,0.167,+19%,
79601,Stretched Cornea,0.417,+31%,
79602,Fidgety Reflector,0.188,+20%,
79603,Stretched Retina,0.167,,+13%
79604,Fidgety Pupil,0.021,+12%,
79605,Nervous Pupil,0.312,+26%,
79606,Fidgety Lens,0.167,,+13%
79607,Fissured Projector,0.0,,+12%
79608,Stretched Reflector,0.0,,+12%
79609,Stretched Pupil,0.0,,+12%
79610,Fidgety Projector,0.021,+12%,+12%
79611,Nervous Iris,0.0,,+12%
79612,Stretched Aperture,0.062,+14%,+12%
79613,Fissured Retina,0.312,+26%,
79614,Fissured Iris,0.125,+17%,
79615,Leaking Pupil,0.0,,+12%
79616,Nervous Lens,0.167,,+13%
79617,Fissured Cornea,0.396,+14%,+14%
79618,Fidgety Lens,0.0,+11%,+12%
79619,Stretched Iris,0.333,,+14%
79620,Fissured Retina,0.167,+19%,
79621,Nervous Cornea,0.167,,+13%
79622,Nervous Lens,0.146,+18%,
79623,Stretched Mirror,0.167,,+13%
79624,Leaking Pupil,0.0,,+12%
79625,Leaking Mirror,0.021,+12%,+12%
79626,Fidgety Cornea,0.333,,+14%
79627,Nervous Mirror,0.167,+11%,+13%
79628,Nervous Iris,0.0,,+12%
79629,Leaking Retina,0.0,,+12%
79630,Leaking Retina,0.0,,+12%
79631,Leaking Projector,0.5,,+15%
79632,Fissured Cornea,0.0,,+12%
79633,Stretched Reflector,0.0,+11%,
79634,Fissured Mirror,0.375,+29%,
79635,Nervous Cornea,0.0,,+12%
79636,Fissured Retina,0.333,,+14%
79637,Fissured Projector,0.021,+12%,
79638,Stretched Projector,0.0,+11%,
79639,Leaking Aperture,0.25,+23%,
79640,Leaking Lens,0.458,+33%,
79641,Nervous Fluids,0.167,+11%,+13%
79642,Nervous Lens,0.333,,+14%
79643,Fidgety Pupil,0.0,,+12%
79644,Fissured Aperture,0.333,,+14%
79645,Stretched Reflector,0.0,,+12%
79646,Stretched Retina,0.125,+17%,
79647,Fidgety Projector,0.417,+31%,
79648,Fissured Lens,0.0,,+12%
79649,Nervous Pupil,0.0,,+12%
79650,Fissured Pupil,0.167,,+13%
79651,Fidgety Pupil,0.333,,+14%
79652,Stretched Lens,0.062,+14%,
79653,Stretched Iris,0.021,+12%,+12%
79654,Stretched Cornea,0.0,,+12%
79655,Fidgety Projector,1.0,+35%,+15%
79656,Stretched Pupil,0.188,+20%,
79657,Fissured Cornea,0.271,+24%,
79658,Fissured Lens,0.0,,+12%
79659,Leaking Reflector,0.729,+30%,+14%
79660,Stretched Mirror,0.5,,+15%
79661,Fidgety Retina,0.625,+17%,+15%
79662,Leaking Retina,0.062,+14%,
79663,Stretched Reflector,0.417,+31%,+12%
79664,Stretched Cornea,0.021,+12%,
79665,Leaking Projector,0.354,+28%,
79666,Fidgety Iris,0.167,,+13%
79667,Stretched Pupil,0.0,,+12%
79668,Stretched Aperture,0.021,+12%,
79669,Fissured Mirror,0.0,,+12%
79670,Fidgety Reflector,0.271,+24%,
79671,Stretched Fluids,0.333,+11%,+14%
79672,Leaking Retina,0.0,,+12%
79673,Nervous Iris,0.271,+24%,
79674,Fissured Cornea,0.167,,+13%
79675,Nervous Mirror,0.167,,+13%
79676,Fissured Reflector,0.0,+11%,
79677,Stretched Aperture,0.0,,+12%
79678,Fidgety Iris,0.167,,+13%
79679,Nervous Aperture,0.333,,+14%
79680,Nervous Projector,0.0,+11%,
79681,Leaking Cornea,0.167,+19%,
79682,Fidgety Reflector,0.0,,+12%
79683,Fidgety Iris,0.208,+21%,
79684,Nervous Mirror,0.0,,+12%
79685,Stretched Reflector,0.0,+11%,
79686,Stretched Iris,0.0,+11%,
79687,Fissured Fluids,0.0,,+12%
79688,Nervous Cornea,0.521,+12%,+15%
79689,Leaking Iris,0.167,+19%,
79690,Fissured Iris,0.188,+20%,
79691,Nervous Fluids,0.5,+35%,
79692,Stretched Iris,0.312,+26%,
79693,Stretched Reflector,0.333,,+14%
79694,Fidgety Retina,0.167,,+13%
79695,Stretched Aperture,0.312,+26%,
79696,Stretched Lens,0.062,+14%,
79697,Fidgety Aperture,0.0,,+12%
79698,Nervous Iris,0.0,+11%,
79699,Stretched Reflector,0.167,,+13%
79700,Stretched Aperture,0.0,,+12%
79701,Fidgety Cornea,0.0,,+12%
79702,Nervous Pupil,0.167,,+13%
79703,Leaking Pupil,0.5,,+15%
79704,Stretched Pupil,0.5,+11%,+15%
79705,Leaking Pupil,0.167,,+13%
79706,Stretched Retina,0.542,+21%,+14%
79707,Fidgety Lens,0.042,+13%,
79708,Nervous Reflector,0.0,+11%,
79709,Leaking Mirror,0.75,+23%,+15%
79710,Leaking Mirror,0.5,,+15%
79711,Fissured Cornea,0.271,+24%,
79712,Nervous Mirror,0.0,,+12%
79713,Leaking Retina,0.354,+20%,+13%
79714,Leaking Cornea,0.562,+22%,+14%
79715,Nervous Fluids,0.021,+12%,
79716,Stretched Projector,0.0,,+12%
79717,Fissured Fluids,0.021,+12%,+12%
79718,Stretched Mirror,0.0,,+12%
79719,Fidgety Fluids,0.042,+13%,
79720,Fidgety Aperture,0.354,+28%,
79721,Fissured Projector,0.0,+11%,
79722,Fidgety Retina,0.146,+18%,+12%
79723,Stretched Fluids,0.021,+12%,
79724,Leaking Projector,0.0,,+12%
79725,Fidgety Lens,0.333,,+14%
79726,Fissured Reflector,0.062,+14%,
79727,Fissured Projector,0.0,,+12%
79728,Leaking Lens,0.375,+29%,
79729,Fidgety Pupil,0.333,,+14%
79730,Stretched Fluids,0.5,,+15%
79731,Fidgety Mirror,0.0,,+12%
79732,Stretched Projector,0.417,+31%,
79733,Fissured Pupil,0.0,+11%,
79734,Leaking Aperture,0.333,,+14%
79735,Nervous Cornea,0.0,,+12%
79736,Fissured Projector,0.0,+11%,+12%
79737,Stretched Pupil,0.104,+16%,
79738,Fissured Retina,0.354,+28%,
79739,Nervous Iris,0.167,+19%,
79740,Leaking Reflector,0.0,,+12%
79741,Fissured Fluids,0.438,+32%,
79742,Fissured Pupil,0.0,,+12%
79743,Fissured Fluids,0.0,+11%,
79744,Stretched Aperture,0.417,+31%,
79745,Fidgety Pupil,0.167,,+13%
79746,Fissured Iris,0.125,+17%,+12%
79747,Nervous Pupil,0.375,+29%,+12%
79748,Stretched Reflector,0.042,+13%,
79749,Fidgety Aperture,0.125,+17%,+12%
79750,Nervous Mirror,0.667,+19%,+15%
79751,Stretched Reflector,0.333,+11%,+14%
79752,Stretched Pupil,0.229,+22%,
79753,Nervous Retina,0.021,+12%,+12%
79754,Fidgety Pupil,0.146,+18%,
79755,Stretched Aperture,0.354,+28%,+12%
79756,Stretched Pupil,0.167,,+13%
79757,Stretched Retina,0.292,+25%,
79758,Stretched Iris,0.5,,+15%
79759,Stretched Reflector,0.771,+32%,+14%
79760,Fissured Reflector,0.167,+19%,
79761,Nervous Projector,0.396,+30%,
79762,Stretched Iris,0.0,,+12%
79763,Leaking Lens,0.0,,+12%
79764,Nervous Cornea,0.0,,+12%
79765,Leaking Cornea,0.229,+14%,+13%
79766,Stretched Aperture,0.5,,+15%
79767,Fidgety Projector,0.417,+31%,
79768,Nervous Retina,0.125,+17%,
79769,Stretched Retina,0.167,,+13%
79770,Stretched Aperture,0.271,+24%,
79771,Fidgety Aperture,0.021,+12%,
79772,Fissured Fluids,0.0,+11%,
79773,Fidgety Cornea,0.229,+22%,
79774,Nervous Lens,0.167,,+13%
79775,Leaking Cornea,0.729,+30%,+14%
79776,Nervous Iris,0.5,,+15%
79777,Nervous Reflector,0.312,+26%,
79778,Nervous Mirror,0.0,,+12%
79779,Leaking Aperture,0.229,+22%,
79780,Fidgety Projector,0.438,+24%,+13%
79781,Leaking Mirror,0.333,,+14%
79782,Leaking Reflector,0.396,+14%,+14%
79783,Leaking Pupil,0.167,,+13%
79784,Fissured Lens,0.271,+24%,
79785,Stretched Mirror,0.0,,+12%
79786,Fissured Pupil,0.333,,+14%
79787,Nervous Retina,0.0,,+12%
79788,Nervous Iris,0.0,,+12%
79789,Stretched Cornea,0.167,,+13%
79790,Nervous Retina,0.083,+15%,
79791,Fissured Aperture,0.5,,+15%
79792,Stretched Reflector,0.167,,+13%
79793,Stretched Mirror,0.5,,+15%
79794,Nervous Aperture,0.0,+11%,
79795,Leaking Mirror,0.167,+19%,
79796,Fissured Cornea,0.292,+25%,
79797,Fidgety Cornea,0.0,,+12%
79798,Stretched Retina,0.0,,+12%
79799,Stretched Mirror,0.333,,+14%
79800,Leaking Pupil,0.0,,+12%
79801,Stretched Cornea,0.042,+13%,
79802,Stretched Mirror,0.271,+24%,
79803,Nervous Aperture,0.146,+18%,
79804,Nervous Mirror,0.167,,+13%
79805,Leaking Projector,0.083,+15%,
79806,Nervous Fluids,0.396,+30%,
79807,Fissured Pupil,0.0,,+12%
79808,Fidgety Mirror,0.0,+11%,+12%
79809,Leaking Reflector,0.312,+26%,
79810,Fidgety Fluids,0.062,+14%,+12%
79811,Stretched Iris,0.146,+18%,
79812,Fidgety Reflector,0.062,+14%,
79813,Nervous Iris,0.0,,+12%
79814,Fissured Reflector,0.167,+19%,
79815,Leaking Projector,0.208,+21%,
79816,Fissured Aperture,0.5,,+15%
79817,Nervous Pupil,0.0,+11%,
79818,Fissured Pupil,0.146,+18%,
79819,Stretched Projector,0.0,,+12%
79820,Nervous Fluids,0.0,+11%,
79821,Nervous Retina,0.0,,+12%
79822,Leaking Mirror,0.333,+11%,+14%
79823,Nervous Iris,0.167,,+13%
79824,Nervous Retina,0.479,+34%,
79825,Fissured Iris,0.0,,+12%
79826,Leaking Aperture,0.167,,+13%
79827,Nervous Cornea,0.146,+18%,+12%
79828,Fidgety Lens,0.167,+19%,
79829,Nervous Iris,0.417,+31%,
79830,Fissured Cornea,0.167,,+13%
79831,Fissured Retina,0.479,+34%,
79832,Leaking Mirror,0.0,,+12%
79833,Fidgety Fluids,0.208,+13%,+13%
79834,Fissured Iris,0.333,+27%,
79835,Fissured Retina,0.062,+14%,
79836,Stretched Cornea,0.0,+11%,+12%
79837,Stretched Retina,0.0,,+12%
79838,Fidgety Aperture,0.0,+11%,
79839,Fidgety Aperture,0.0,+11%,+12%
79840,Leaking Mirror,0.479,+34%,
79841,Fidgety Reflector,0.021,+12%,
79842,Fidgety Lens,0.0,,+12%
79843,Fidgety Fluids,0.021,+12%,
79844,Leaking Fluids,0.167,,+13%
79845,Fidgety Pupil,0.0,,+12%
79846,Fissured Mirror,0.396,+14%,+14%
79847,Nervous Mirror,0.167,,+13%
79848,Nervous Iris,0.333,,+14%
79849,Leaking Retina,0.146,+18%,
79850,Leaking Aperture,0.0,+11%,
79851,Fissured Projector,0.0,+11%,
79852,Leaking Reflector,0.0,,+12%
79853,Nervous Retina,0.5,,+15%
79854,Fidgety Retina,0.167,,+13%
79855,Fissured Lens,0.396,+30%,
79856,Nervous Iris,0.0,+11%,
79857,Nervous Reflector,1.0,+35%,+15%
79858,Nervous Mirror,0.167,,+13%
79859,Stretched Lens,0.0,+11%,
79860,Leaking Projector,0.083,+15%,+12%
79861,Fissured Retina,0.438,+32%,
79862,Fissured Projector,0.0,,+12%
79863,Stretched Projector,0.333,,+14%
79864,Leaking Pupil,0.458,+33%,
79865,Leaking Iris,0.0,+11%,
79866,Fissured Pupil,0.333,,+14%
79867,Leaking Iris,0.5,,+15%
79868,Leaking Iris,0.167,,+13%
79869,Fissured Cornea,0.167,,+13%
79870,Fissured Reflector,0.188,+20%,+12%
79871,Leaking Reflector,0.354,+28%,
79872,Stretched Iris,0.042,+13%,
79873,Nervous Reflector,0.167,,+13%
79874,Stretched Fluids,0.292,+25%,
79875,Nervous Iris,0.021,+12%,
79876,Leaking Mirror,0.0,+11%,
79877,Fidgety Fluids,0.0,,+12%
79878,Fidgety Mirror,0.271,+24%,
79879,Stretched Projector,0.375,+29%,
79880,Leaking Aperture,0.104,+16%,
79881,Leaking Projector,0.167,,+13%
79882,Stretched Aperture,0.438,+32%,
79883,Nervous Reflector,0.021,+12%,
79884,Leaking Projector,0.0,+11%,
79885,Leaking Aperture,0.021,+12%,
79886,Stretched Pupil,0.333,,+14%
79887,Nervous Pupil,0.229,+22%,
79888,Leaking Mirror,0.0,+11%,
79889,Stretched Cornea,0.0,,+12%
79890,Fidgety Iris,0.0,+11%,
79891,Stretched Pupil,0.0,+11%,
79892,Stretched Mirror,0.25,+23%,
79893,Stretched Mirror,0.375,+13%,+14%
79894,Stretched Iris,0.229,+22%,+12%
79895,Stretched Fluids,0.125,+17%,
79896,Fissured Lens,0.125,+17%,
79897,Fidgety Iris,0.5,+35%,
79898,Leaking Reflector,0.271,+24%,
79899,Fidgety Lens,0.021,+12%,
79900,Leaking Fluids,0.5,,+15%
79901,Fissured Pupil,0.0,,+12%
79902,Fissured Retina,0.5,+35%,
79903,Fissured Aperture,0.167,+19%,+12%
79904,Nervous Mirror,0.167,,+13%
79905,Nervous Cornea,0.312,+26%,
79906,Stretched Projector,0.333,,+14%
79907,Leaking Projector,0.104,+16%,
79908,Fissured Lens,0.104,+16%,
79909,Fissured Lens,0.396,+30%,
79910,Fissured Mirror,0.0,,+12%
79911,Leaking Lens,0.021,+12%,
79912,Fissured Cornea,0.167,,+13%
79913,Fidgety Iris,0.479,+34%,
79914,Stretched Projector,0.0,+11%,
79915,Fissured Projector,0.479,+34%,
79916,Nervous Projector,0.5,,+15%
79917,Nervous Cornea,0.292,+25%,
79918,Fidgety Aperture,0.0,,+12%
79919,Leaking Retina,0.0,+11%,+12%
79920,Stretched Mirror,0.0,,+12%
79921,Fidgety Retina,0.375,+29%,+12%
79922,Nervous Iris,0.396,+30%,
79923,Leaking Lens,0.25,+23%,
79924,Fissured Projector,0.083,+15%,
79925,Fidgety Mirror,0.021,+12%,+12%
79926,Fidgety Reflector,0.292,+17%,+13%
79927,Nervous Mirror,0.0,+11%,
79928,Fissured Fluids,0.333,+11%,+14%
79929,Fidgety Aperture,0.458,+33%,+12%
79930,Fissured Pupil,0.0,,+12%
79931,Stretched Projector,0.0,+11%,+12%
79932,Nervous Lens,0.5,,+15%
79933,Fidgety Iris,0.0,+11%,
79934,Fissured Cornea,0.333,+19%,+13%
79935,Nervous Reflector,0.104,+16%,
79936,Leaking Pupil,0.0,,+12%
79937,Fissured Iris,0.0,,+12%
79938,Nervous Mirror,0.333,,+14%
79939,Leaking Reflector,0.333,+19%,+13%
79940,Fissured Fluids,0.146,+18%,
79941,Fidgety Lens,0.0,,+12%
79942,Nervous Mirror,0.333,,+14%
79943,Nervous Mirror,0.146,+18%,
79944,Fidgety Iris,0.271,+24%,
79945,Leaking Retina,0.0,,+12%
79946,Fidgety Iris,0.208,+21%,
79947,Stretched Iris,0.333,,+14%
79948,Stretched Mirror,0.333,,+14%
79949,Nervous Mirror,0.604,+32%,+13%
79950,Leaking Retina,0.0,,+12%
79951,Fidgety Retina,0.5,+11%,+15%
79952,Leaking Cornea,0.146,+18%,
79953,Fissured Retina,0.333,,+14%
79954,Stretched Pupil,0.188,+20%,
79955,Nervous Iris,0.167,,+13%
79956,Stretched Iris,0.0,+11%,
79957,Fidgety Cornea,0.271,+24%,
79958,Nervous Lens,0.0,,+12%
79959,Fidgety Retina,0.417,+31%,
79960,Leaking Mirror,0.062,+14%,
79961,Fidgety Fluids,0.062,+14%,
79962,Fissured Retina,0.333,,+14%
79963,Nervous Lens,0.0,,+12%
79964,Stretched Lens,0.333,,+14%
79965,Stretched Lens,0.0,+11%,
79966,Fissured Pupil,0.0,+11%,
79967,Fissured Iris,0.771,+32%,+14%
79968,Fissured Pupil,0.438,+32%,
79969,Nervous Retina,0.0,+11%,+12%
79970,Fidgety Aperture,0.062,+14%,
79971,Fidgety Aperture,0.0,,+12%
79972,Fissured Retina,0.0,,+12%
79973,Fidgety Retina,0.208,+21%,
79974,Stretched Iris,0.396,+22%,+13%
79975,Nervous Pupil,0.0,,+12%
79976,Nervous Mirror,0.292,+25%,
79977,Fissured Pupil,0.333,,+14%
79978,Fissured Retina,0.0,,+12%
79979,Fidgety Cornea,0.667,+19%,+15%
79980,Fidgety Reflector,0.5,+35%,
79981,Fidgety Lens,0.292,+25%,
79982,Fidgety Lens,0.167,,+13%
79983,Fissured Lens,0.0,,+12%
79984,Fidgety Mirror,0.0,,+12%
79985,Leaking Aperture,0.229,+22%,
79986,Leaking Mirror,0.0,,+12%
79987,Fissured Retina,0.25,+23%,
79988,Stretched Aperture,0.333,,+14%
79989,Fissured Pupil,0.021,+12%,
79990,Nervous Cornea,0.208,+21%,
79991,Leaking Pupil,0.0,+11%,
79992,Nervous Iris,0.229,+22%,+12%
79993,Fissured Cornea,0.312,+26%,
79994,Stretched Projector,0.0,,+12%
79995,Fissured Retina,0.083,+15%,
79996,Stretched Projector,0.479,+34%,+12%
79997,Stretched Mirror,0.271,+24%,+12%
79998,Nervous Iris,0.458,+33%,
79999,Fissured Fluids,0.5,,+15%
80000,Nervous Lens,0.167,+11%,+13%
80001,Stretched Pupil,0.5,,+15%
80002,Stretched Mirror,0.229,+22%,
80003,Nervous Projector,0.0,,+12%
80004,Stretched Aperture,0.062,+14%,
80005,Fidgety Iris,0.0,+11%,
80006,Nervous Mirror,0.0,,+12%
80007,Nervous Mirror,0.5,,+15%
80008,Fidgety Retina,0.0,+11%,
80009,Fidgety Retina,0.438,+32%,
80010,Stretched Mirror,0.0,,+12%
80011,Nervous Pupil,0.0,,+12%
80012,Nervous Retina,0.167,,+13%
80013,Fidgety Mirror,0.0,+11%,
80014,Fidgety Retina,0.167,,+13%
80015,Nervous Lens,0.0,+11%,
80016,Fidgety Cornea,0.5,,+15%
80017,Stretched Retina,0.167,+19%,
80018,Nervous Pupil,0.229,+14%,+13%
80019,Nervous Reflector,0.0,,+12%
80020,Stretched Fluids,0.0,,+12%
80021,Fissured Iris,0.167,,+13%
80022,Leaking Pupil,0.021,+12%,+12%
80023,Stretched Projector,0.0,,+12%
80024,Nervous Projector,0.354,+28%,+12%
80025,Nervous Retina,0.0,,+12%
80026,Leaking Iris,0.0,+11%,
80027,Nervous Aperture,0.0,,+12%
80028,Stretched Fluids,0.479,+34%,
80029,Fissured Pupil,0.146,+18%,+12%
80030,Fissured Projector,0.021,+12%,
80031,Leaking Fluids,0.021,+12%,
80032,Fissured Lens,0.0,,+12%
80033,Leaking Aperture,0.271,+24%,
80034,Leaking Lens,0.333,+11%,+14%
80035,Fissured Cornea,0.167,,+13%
80036,Stretched Reflector,0.521,+28%,+13%
80037,Nervous Cornea,0.396,+22%,+13%
80038,Stretched Retina,0.646,+18%,+15%
80039,Fissured Pupil,0.167,,+13%
80040,Leaking Cornea,0.0,+11%,
80041,Leaking Aperture,0.312,+26%,
80042,Stretched Pupil,0.188,+20%,+12%
80043,Fissured Pupil,0.167,,+13%
80044,Fidgety Mirror,0.271,+24%,
80045,Leaking Iris,0.479,+34%,
80046,Leaking Fluids,0.042,+13%,
80047,Fissured Cornea,0.0,,+12%
80048,Fissured Retina,0.0,,+12%
80049,Leaking Reflector,0.229,+22%,
80050,Leaking Lens,0.0,,+12%
80051,Nervous Aperture,0.333,,+14%
80052,Leaking Reflector,0.333,,+14%
80053,Fissured Aperture,0.167,,+13%
80054,Leaking Iris,0.958,+33%,+15%
80055,Leaking Projector,0.167,,+13%
80056,Fissured Fluids,0.062,+14%,
80057,Fidgety Lens,0.75,+31%,+14%
80058,Nervous Cornea,0.479,+34%,
80059,Fissured Lens,0.0,+11%,
80060,Leaking Pupil,0.0,,+12%
80061,Stretched Mirror,0.75,+31%,+14%
80062,Leaking Cornea,0.083,+15%,
80063,Stretched Projector,0.271,+24%,
80064,Leaking Iris,0.0,,+12%
80065,Fissured Lens,0.167,,+13%
80066,Stretched Aperture,0.0,,+12%
80067,Stretched Retina,0.0,,+12%
80068,Nervous Reflector,0.5,,+15%
80069,Leaking Aperture,0.5,,+15%
80070,Stretched Lens,0.125,+17%,+12%
80071,Leaking Projector,0.5,,+15%
80072,Fidgety Lens,0.0,,+12%
80073,Leaking Mirror,0.167,,+13%
80074,Nervous Iris,0.0,+11%,
80075,Nervous Projector,0.5,+11%,+15%
80076,Fissured Retina,0.0,+11%,
80077,Nervous Fluids,0.5,,+15%
80078,Nervous Mirror,0.5,,+15%
80079,Leaking Reflector,0.0,,+12%
80080,Stretched Mirror,0.0,,+12%
80081,Fidgety Reflector,0.417,+23%,+13%
80082,Leaking Fluids,0.125,+17%,
80083,Fissured Aperture,0.104,+16%,
80084,Stretched Projector,0.167,,+13%
80085,Leaking Projector,0.354,+28%,
80086,Nervous Aperture,0.188,+20%,+12%
80087,Leaking Fluids,0.167,+19%,
80088,Stretched Aperture,0.042,+13%,
80089,Fidgety Pupil,0.938,+32%,+15%
80090,Fissured Lens,0.5,+11%,+15%
80091,Fidgety Mirror,0.167,,+13%
80092,Fissured Retina,0.562,+30%,+13%
80093,Fissured Fluids,0.167,,+13%
80094,Fidgety Mirror,0.5,+35%,
80095,Fidgety Reflector,0.0,,+12%
80096,Fissured Iris,0.062,+14%,
80097,Fidgety Retina,0.333,+11%,+14%
80098,Nervous Iris,0.0,,+12%
80099,Fidgety Cornea,0.0,,+12%
80100,Nervous Iris,0.0,+11%,
80101,Nervous Fluids,0.0,+11%,+12%
80102,Leaking Pupil,0.5,,+15%
80103,Leaking Retina,0.167,+19%,+12%
80104,Leaking Fluids,0.5,,+15%
80105,Fidgety Projector,0.5,+11%,+15%
80106,Stretched Retina,0.062,+14%,
80107,Stretched Mirror,0.062,+14%,
80108,Stretched Cornea,0.0,,+12%
80109,Nervous Retina,0.167,,+13%
80110,Leaking Cornea,0.0,,+12%
80111,Nervous Cornea,0.333,,+14%
80112,Fidgety Cornea,0.125,+17%,
80113,Fidgety Iris,0.333,,+14%
80114,Leaking Fluids,0.938,+32%,+15%
80115,Nervous Retina,0.0,,+12%
80116,Fidgety Projector,0.333,,+14%
80117,Fissured Mirror,0.167,,+13%
80118,Fidgety Cornea,0.188,+20%,
80119,Leaking Cornea,0.979,+34%,+15%
80120,Nervous Lens,0.5,,+15%
80121,Leaking Projector,0.0,+11%,
80122,Nervous Retina,0.0,,+12%
80123,Fissured Retina,0.479,+34%,
80124,Fissured Fluids,0.458,+33%,+12%
80125,Leaking Pupil,0.0,,+12%
80126,Stretched Projector,0.0,,+12%
