sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
77042,Pungent Heart Lump,0.25,,+2%,+2%
77043,Slimy Chamber,0.5,,+2%,+4%
77044,Gooey Chamber,0.375,,+4%,
77045,Congealed Blood Sac,0.125,,,+2%
77046,Pungent Blood Sac,0.5,,,+5%
77047,Sticky Trunk Tissue,0.25,,,+3%
77048,Sticky Muscle,0.125,,,+2%
77049,Pungent Chamber,0.125,,,+2%
77050,Congealed Heart Lump,0.125,,,+2%
77051,Sticky Thorax,0.0,+6%,,
77052,Congealed Trunk Tissue,0.0,,,+1%
77053,Sticky Ventricle,0.0,+6%,,
77054,Slimy Chamber,0.25,,+3%,
77055,Pungent Vessel,0.375,,,+4%
77056,Gooey Muscle,0.125,,,+2%
77057,Gooey Blood Pump,0.125,,,+2%
77058,Gooey Ventricle,0.125,,,+2%
77059,Slimy Blood Sac,0.5,+9%,,+2%
77060,Gooey Blood Pump,0.5,+10%,,
77061,Congealed Heart Lump,0.125,+7%,,
77062,Congealed Thorax,0.0,,,+1%
77063,Congealed Blood Sac,0.125,+7%,,
77064,Congealed Vessel,0.0,+6%,,
77065,Sticky Blood Pump,0.125,,+2%,
77066,Sticky Blood Pump,0.375,,+4%,
77067,Slimy Ventricle,0.5,,,+5%
77068,Slimy Chamber,0.125,+7%,,
77069,Sticky Chamber,0.125,+7%,,
77070,Gooey Thorax,0.0,+6%,,
77071,Sticky Aorta,0.125,,,+2%
77072,Slimy Blood Sac,0.375,,+4%,
77073,Pungent Trunk Tissue,0.0,+6%,,
77074,Sticky Chamber,0.125,,,+2%
77075,Slimy Thorax,0.375,,+3%,+2%
77076,Pungent Heart Lump,0.375,,+4%,
77077,Sticky Vessel,0.25,,+3%,
77078,Congealed Trunk Tissue,0.125,,+2%,
77079,Pungent Heart Lump,0.0,+6%,,
77080,Congealed Heart Lump,0.0,+6%,,
77081,Congealed Thorax,0.125,,,+2%
77082,Sticky Muscle,0.125,,,+2%
77083,Gooey Ventricle,0.125,,,+2%
77084,Slimy Heart Lump,0.5,,+5%,
77085,Congealed Aorta,0.125,,+2%,
77086,Slimy Chamber,0.25,,+3%,
77087,Congealed Ventricle,0.5,+10%,,
77088,Congealed Chamber,0.125,,+2%,
77089,Sticky Blood Pump,0.125,,,+2%
77090,Pungent Muscle,0.125,,+2%,
77091,Slimy Chamber,0.125,+7%,,
77092,Sticky Blood Pump,0.25,,+3%,
77093,Sticky Vessel,0.5,,+5%,
77094,Sticky Heart Lump,0.25,,+3%,
77095,Gooey Chamber,0.0,+6%,,
77096,Sticky Aorta,0.25,,,+3%
77097,Congealed Heart Lump,0.125,,+2%,
77098,Pungent Blood Pump,0.0,+6%,,
77099,Congealed Chamber,0.125,,,+2%
77100,Congealed Blood Pump,0.25,,+3%,
77101,Congealed Blood Pump,0.375,+9%,,
77102,Congealed Heart Lump,0.375,,+3%,+2%
77103,Slimy Muscle,0.125,,,+2%
77104,Pungent Trunk Tissue,0.5,+10%,,
77105,Congealed Vessel,0.125,,+2%,
77106,Congealed Muscle,0.125,,,+2%
77107,Sticky Chamber,0.125,+7%,,
77108,Congealed Chamber,0.0,+6%,,
77109,Pungent Thorax,0.375,,+4%,
77110,Congealed Ventricle,0.25,+7%,+2%,
77111,Sticky Thorax,0.25,,+3%,
77112,Slimy Thorax,0.125,,+2%,
77113,Slimy Blood Sac,0.25,,+3%,
77114,Congealed Chamber,0.5,+10%,,
77115,Pungent Chamber,0.5,+10%,,+1%
77116,Slimy Ventricle,0.125,,,+2%
77117,Gooey Vessel,0.125,,,+2%
77118,Congealed Blood Sac,0.25,,+2%,+2%
77119,Sticky Heart Lump,0.5,,,+5%
77120,Slimy Ventricle,0.25,+8%,,
77121,Pungent Thorax,0.25,,,+3%
77122,Pungent Blood Sac,0.5,,,+5%
77123,Pungent Ventricle,0.125,+6%,,+2%
77124,Congealed Thorax,0.125,,,+2%
77125,Pungent Thorax,0.125,,,+2%
77126,Pungent Heart Lump,0.25,,+3%,
77127,Gooey Chamber,0.125,,+2%,
77128,Sticky Blood Pump,0.375,,+4%,
77129,Congealed Heart Lump,0.125,,+2%,
77130,Sticky Ventricle,0.0,+6%,,
77131,Slimy Ventricle,0.375,,,+4%
77132,Slimy Vessel,0.125,,+2%,
77133,Congealed Blood Pump,0.25,,,+3%
77134,Gooey Blood Sac,0.0,+6%,,
77135,Gooey Thorax,0.125,+7%,,
77136,Slimy Blood Sac,0.125,+6%,+2%,
77137,Sticky Heart Lump,0.125,,+2%,
77138,Sticky Muscle,0.375,+8%,+2%,
77139,Sticky Blood Pump,0.125,+6%,,+2%
77140,Pungent Blood Pump,0.0,+6%,,
77141,Gooey Chamber,0.5,+10%,,
77142,Pungent Vessel,0.0,+6%,,
77143,Congealed Trunk Tissue,0.125,,,+2%
77144,Pungent Vessel,0.375,,+4%,
77145,Pungent Muscle,0.5,,+5%,+1%
77146,Gooey Ventricle,0.125,,,+2%
77147,Pungent Thorax,0.5,+10%,,
77148,Slimy Blood Sac,0.0,+6%,,
77149,Sticky Aorta,0.125,,,+2%
77150,Pungent Chamber,0.25,,+2%,+2%
77151,Sticky Heart Lump,0.125,+6%,,+2%
77152,Slimy Ventricle,0.125,,,+2%
77153,Slimy Chamber,0.125,,+2%,
77154,Slimy Muscle,0.5,,+5%,
77155,Pungent Blood Sac,0.125,,,+2%
77156,Sticky Chamber,0.25,+8%,,
77157,Gooey Chamber,0.0,+6%,,
77158,Sticky Aorta,0.125,,+2%,
77159,Sticky Muscle,0.0,+6%,,
77160,Sticky Blood Sac,0.25,,+3%,
77161,Sticky Muscle,0.125,,,+2%
77162,Congealed Heart Lump,0.375,,+4%,
77163,Gooey Heart Lump,0.25,+8%,,
77164,Pungent Heart Lump,0.125,,+2%,
77165,Sticky Blood Sac,0.5,+10%,,
77166,Gooey Ventricle,0.125,,+2%,
77167,Pungent Ventricle,0.25,,,+3%
77168,Sticky Aorta,0.125,,,+2%
77169,Slimy Chamber,0.0,+6%,,
77170,Pungent Blood Pump,0.25,,,+3%
77171,Slimy Thorax,0.125,,,+2%
77172,Congealed Ventricle,0.25,,,+3%
77173,Slimy Thorax,0.0,+6%,,
77174,Slimy Trunk Tissue,1.0,,+5%,+5%
77175,Congealed Trunk Tissue,0.375,,+3%,+2%
77176,Sticky Aorta,0.25,,+3%,
77177,Slimy Muscle,0.125,,,+2%
77178,Slimy Thorax,0.25,+6%,+3%,
77179,Gooey Blood Pump,0.125,,+2%,
77180,Pungent Aorta,0.125,,,+2%
77181,Congealed Chamber,0.125,,,+2%
77182,Slimy Heart Lump,0.125,,+2%,
77183,Gooey Chamber,0.125,,+2%,
77184,Pungent Heart Lump,0.125,,,+2%
77185,Congealed Blood Pump,0.375,,,+4%
77186,Sticky Chamber,0.125,,,+2%
77187,Congealed Trunk Tissue,0.0,+6%,,
77188,Congealed Trunk Tissue,0.375,,+2%,+3%
77189,Slimy Blood Pump,0.0,+6%,,
77190,Pungent Vessel,0.375,+9%,,
77191,Slimy Aorta,0.25,+8%,,
77192,Sticky Blood Pump,0.125,,,+2%
77193,Pungent Blood Pump,0.5,,+5%,
77194,Slimy Heart Lump,0.125,,+2%,
77195,Pungent Heart Lump,0.0,+6%,,
77196,Pungent Blood Sac,0.5,,+5%,
77197,Slimy Trunk Tissue,0.375,,+3%,+2%
77198,Pungent Trunk Tissue,0.125,,+2%,
77199,Sticky Blood Pump,0.625,+9%,+3%,
77200,Gooey Muscle,0.125,,,+2%
77201,Sticky Trunk Tissue,0.375,,+3%,+2%
77202,Slimy Trunk Tissue,0.125,,,+2%
77203,Congealed Vessel,0.25,,+3%,
77204,Congealed Vessel,0.125,+7%,,
77205,Gooey Blood Pump,0.125,+6%,+2%,
77206,Slimy Blood Pump,0.125,,+2%,
77207,Pungent Vessel,0.5,,+5%,
77208,Sticky Muscle,0.5,,+5%,
77209,Sticky Chamber,0.125,,+2%,
77210,Gooey Trunk Tissue,0.125,,,+2%
77211,Congealed Blood Sac,0.25,,,+3%
77212,Congealed Aorta,0.125,,,+2%
77213,Sticky Trunk Tissue,0.25,,,+3%
77214,Sticky Trunk Tissue,0.125,,,+2%
77215,Slimy Muscle,0.0,+6%,,
77216,Sticky Muscle,0.125,,,+2%
77217,Gooey Blood Pump,0.25,+7%,,+2%
77218,Pungent Blood Sac,0.125,,,+2%
77219,Sticky Heart Lump,0.0,+6%,,
77220,Pungent Ventricle,0.25,,,+3%
77221,Pungent Ventricle,0.125,,,+2%
77222,Gooey Aorta,0.375,,+3%,+2%
77223,Pungent Thorax,0.0,+6%,,
77224,Slimy Muscle,0.25,,,+3%
77225,Gooey Muscle,0.125,+7%,,
77226,Slimy Ventricle,0.0,+6%,,
77227,Pungent Ventricle,0.125,,,+2%
77228,Pungent Muscle,0.125,,+2%,
77229,Congealed Thorax,0.125,,,+2%
77230,Pungent Muscle,0.375,,+4%,
77231,Gooey Trunk Tissue,0.0,+6%,,
77232,Congealed Blood Sac,0.125,,+2%,
77233,Gooey Thorax,0.625,,+4%,+3%
77234,Slimy Vessel,0.375,,+4%,
77235,Congealed Chamber,0.25,,,+3%
77236,Pungent Aorta,0.125,,+2%,
77237,Gooey Muscle,0.0,+6%,,
77238,Pungent Blood Pump,0.25,,+2%,+2%
77239,Gooey Aorta,0.25,,+3%,
77240,Slimy Thorax,0.5,+6%,+5%,
77241,Gooey Blood Pump,0.25,,+3%,
77242,Sticky Vessel,0.25,+7%,,+2%
77243,Congealed Trunk Tissue,0.0,+6%,,
77244,Slimy Heart Lump,0.125,+7%,,
77245,Pungent Heart Lump,0.0,+6%,,
77246,Sticky Vessel,0.25,,,+3%
77247,Congealed Chamber,0.125,,,+2%
77248,Pungent Ventricle,0.25,,,+3%
77249,Slimy Aorta,0.125,,,+2%
77250,Sticky Blood Sac,0.375,,,+4%
77251,Slimy Ventricle,0.0,+6%,,
77252,Pungent Blood Sac,0.125,,,+2%
77253,Gooey Ventricle,0.25,,+3%,
77254,Gooey Vessel,0.125,,+2%,
77255,Pungent Trunk Tissue,0.125,,+2%,
77256,Congealed Blood Sac,0.375,,+4%,
77257,Pungent Thorax,0.25,,+2%,+2%
77258,Sticky Aorta,0.25,,,+3%
77259,Gooey Thorax,0.0,+6%,,
77260,Sticky Trunk Tissue,0.25,+6%,+3%,
77261,Congealed Blood Pump,0.0,+6%,,
77262,Slimy Trunk Tissue,0.25,,+3%,
77263,Gooey Heart Lump,0.0,+6%,,
77264,Gooey Vessel,0.0,+6%,,
77265,Slimy Thorax,0.125,,,+2%
77266,Sticky Blood Pump,0.5,,+5%,
77267,Slimy Thorax,0.125,,,+2%
77268,Sticky Chamber,0.25,+8%,,
77269,Slimy Heart Lump,0.25,+8%,,
77270,Gooey Ventricle,0.25,+8%,,
77271,Slimy Blood Pump,0.125,,+2%,
77272,Sticky Thorax,0.375,+7%,+3%,
77273,Congealed Chamber,0.625,+10%,+2%,
77274,Pungent Muscle,0.25,,+3%,
77275,Gooey Trunk Tissue,0.625,,+2%,+5%
77276,Gooey Vessel,0.375,,+4%,
77277,Pungent Blood Sac,0.0,+6%,,
77278,Slimy Blood Sac,0.5,+10%,,
77279,Gooey Ventricle,0.25,+8%,,
77280,Pungent Vessel,0.375,+9%,,
77281,Gooey Trunk Tissue,0.5,,+5%,
77282,Slimy Blood Pump,0.0,+6%,,
77283,Congealed Trunk Tissue,0.0,,,+1%
77284,Sticky Chamber,0.25,,+3%,
77285,Sticky Blood Pump,0.0,+6%,,
77286,Congealed Chamber,0.25,+8%,,
77287,Slimy Ventricle,0.125,,,+2%
77288,Slimy Trunk Tissue,0.25,,,+3%
77289,Congealed Aorta,0.25,+8%,,
77290,Sticky Chamber,0.0,+6%,,
77291,Congealed Heart Lump,0.125,,+2%,
77292,Slimy Trunk Tissue,0.5,,+5%,
77293,Pungent Muscle,0.25,,,+3%
77294,Gooey Aorta,0.125,,,+2%
77295,Sticky Muscle,0.125,+7%,,
77296,Gooey Blood Sac,0.375,,+4%,
77297,Sticky Blood Sac,0.25,,+2%,+2%
77298,Congealed Muscle,0.125,,,+2%
77299,Pungent Ventricle,0.125,,+2%,
77300,Pungent Blood Sac,0.125,,+2%,
77301,Congealed Muscle,0.125,,+2%,
77302,Slimy Vessel,0.125,,+2%,
77303,Pungent Muscle,0.5,+10%,,
77304,Slimy Chamber,0.125,,,+2%
77305,Slimy Blood Pump,0.625,+10%,,+2%
77306,Slimy Trunk Tissue,0.5,,+5%,
77307,Gooey Thorax,0.125,,,+2%
77308,Slimy Heart Lump,0.5,,+5%,
77309,Slimy Blood Pump,0.125,,,+2%
77310,Congealed Ventricle,0.0,+6%,,
77311,Gooey Blood Sac,0.375,,,+4%
77312,Congealed Vessel,0.125,,,+2%
77313,Gooey Thorax,0.125,,,+2%
77314,Sticky Aorta,0.125,,+2%,
77315,Sticky Muscle,0.5,,+5%,
77316,Slimy Thorax,0.125,,,+2%
77317,Pungent Trunk Tissue,0.125,,,+2%
77318,Congealed Trunk Tissue,0.125,,+2%,+1%
77319,Sticky Thorax,0.125,+7%,,+1%
77320,Slimy Blood Sac,0.25,,+3%,
77321,Pungent Aorta,0.25,+6%,,+3%
77322,Congealed Blood Sac,0.125,,,+2%
77323,Sticky Ventricle,0.125,,+2%,
77324,Congealed Trunk Tissue,0.125,+6%,+2%,
77325,Congealed Blood Pump,0.375,,+3%,+2%
77326,Sticky Chamber,0.125,,+2%,
77327,Congealed Chamber,0.375,,+4%,
77328,Pungent Aorta,0.25,,+2%,+2%
77329,Sticky Muscle,0.0,+6%,,
77330,Congealed Chamber,0.25,,+3%,
77331,Gooey Ventricle,0.375,+9%,,
77332,Congealed Vessel,0.0,+6%,,
77333,Congealed Blood Sac,0.0,+6%,,
77334,Slimy Ventricle,0.0,+6%,,
77335,Pungent Muscle,0.625,+10%,,+2%
77336,Gooey Heart Lump,0.375,,+4%,
77337,Gooey Ventricle,0.5,,+5%,
77338,Gooey Ventricle,0.25,,,+3%
77339,Gooey Muscle,0.0,+6%,,
77340,Pungent Aorta,0.375,,+4%,
77341,Gooey Thorax,0.125,+7%,,
77342,Sticky Thorax,0.125,,+2%,
77343,Gooey Thorax,0.125,+7%,,
77344,Gooey Heart Lump,0.25,,+3%,
77345,Slimy Blood Pump,0.125,,,+2%
77346,Pungent Ventricle,0.625,+7%,,+5%
77347,Pungent Blood Sac,0.125,,,+2%
77348,Pungent Muscle,0.375,,+4%,
77349,Gooey Chamber,0.125,,,+2%
77350,Pungent Blood Pump,0.875,+10%,+4%,
77351,Pungent Vessel,0.375,+9%,,
77352,Pungent Aorta,0.0,+6%,,
77353,Sticky Vessel,0.5,+9%,,+2%
77354,Congealed Vessel,0.125,,+2%,
77355,Sticky Ventricle,0.5,,+5%,
77356,Gooey Thorax,0.125,,+2%,
77357,Pungent Heart Lump,0.375,,+4%,
77358,Pungent Aorta,0.125,+6%,+2%,
77359,Sticky Aorta,0.375,,+4%,
77360,Congealed Muscle,0.125,,,+2%
77361,Sticky Blood Sac,0.375,,+4%,
77362,Pungent Thorax,0.375,,+4%,
77363,Pungent Aorta,0.5,,+5%,
77364,Slimy Trunk Tissue,0.5,+10%,,
77365,Congealed Chamber,0.25,,+2%,+2%
77366,Pungent Chamber,0.375,,+2%,+3%
77367,Slimy Muscle,0.125,+6%,,+2%
77368,Sticky Thorax,0.25,,+3%,
77369,Pungent Trunk Tissue,0.375,+9%,,
77370,Sticky Vessel,0.0,+6%,,
77371,Slimy Chamber,0.125,,+2%,
77372,Gooey Blood Sac,0.5,,+5%,
77373,Pungent Heart Lump,0.0,+6%,,
77374,Slimy Vessel,0.25,,,+3%
77375,Congealed Trunk Tissue,0.125,,,+2%
77376,Sticky Ventricle,0.375,,+4%,
77377,Pungent Heart Lump,0.125,,,+2%
77378,Gooey Ventricle,0.5,,,+5%
77379,Slimy Vessel,0.5,,+5%,
77380,Gooey Blood Sac,0.375,,,+4%
77381,Slimy Ventricle,0.0,+6%,,
77382,Pungent Heart Lump,0.125,,+2%,
77383,Pungent Chamber,0.375,,+4%,
77384,Slimy Blood Pump,0.5,,,+5%
77385,Sticky Muscle,0.125,,+2%,
77386,Congealed Heart Lump,0.125,,+2%,
77387,Slimy Aorta,0.0,+6%,,
77388,Gooey Blood Pump,0.375,+9%,,
77389,Congealed Blood Pump,0.25,,+3%,
77390,Pungent Thorax,0.0,,,+1%
77391,Congealed Blood Pump,0.125,,,+2%
77392,Sticky Thorax,0.25,,,+3%
77393,Gooey Vessel,0.125,,+2%,
77394,Gooey Ventricle,0.0,+6%,,
77395,Sticky Chamber,0.125,,,+2%
77396,Gooey Blood Pump,0.125,,,+2%
77397,Slimy Vessel,0.125,+7%,,
77398,Slimy Heart Lump,0.125,,,+2%
77399,Slimy Muscle,0.125,+7%,,
77400,Sticky Aorta,0.25,,+3%,
77401,Sticky Aorta,0.25,+6%,+3%,
77402,Gooey Blood Sac,0.5,,+5%,
77403,Congealed Thorax,0.375,,+4%,
77404,Gooey Ventricle,0.0,+6%,,
77405,Pungent Vessel,0.125,,+2%,
77406,Gooey Blood Sac,0.0,+6%,,
77407,Congealed Blood Pump,0.375,,,+4%
77408,Pungent Aorta,0.125,,,+2%
77409,Slimy Aorta,0.375,+8%,,+2%
77410,Congealed Heart Lump,0.125,+7%,,
77411,Gooey Heart Lump,0.25,,+3%,
77412,Gooey Heart Lump,0.375,,+4%,
77413,Gooey Blood Pump,0.75,+10%,,+3%
77414,Sticky Ventricle,0.25,,+3%,
77415,Sticky Vessel,0.125,+7%,,
77416,Pungent Blood Pump,0.125,,+2%,
77417,Pungent Heart Lump,0.125,,,+2%
77418,Slimy Blood Sac,0.375,,,+4%
77419,Sticky Thorax,0.375,+6%,,+4%
77420,Pungent Ventricle,0.625,+10%,+2%,
77421,Congealed Heart Lump,0.25,+7%,,+2%
77422,Congealed Thorax,0.25,,+2%,+2%
77423,Gooey Blood Pump,0.0,+6%,,
77424,Sticky Vessel,0.5,,+4%,+2%
77425,Slimy Blood Sac,0.125,,+2%,
77426,Slimy Blood Sac,0.375,,+4%,
77427,Slimy Trunk Tissue,0.0,+6%,,
77428,Slimy Blood Pump,0.0,+6%,,
77429,Sticky Muscle,0.125,,,+2%
77430,Slimy Aorta,0.375,+8%,+2%,
77431,Sticky Chamber,0.125,+7%,,
77432,Gooey Vessel,0.125,,+2%,
77433,Sticky Ventricle,0.375,,,+4%
77434,Congealed Aorta,0.0,+6%,,
77435,Congealed Trunk Tissue,0.375,+9%,,
77436,Slimy Aorta,0.125,,,+2%
77437,Sticky Blood Sac,0.5,+8%,,+3%
77438,Slimy Trunk Tissue,0.125,+7%,,
77439,Congealed Trunk Tissue,0.125,+7%,,
77440,Slimy Blood Pump,0.0,+6%,,
77441,Congealed Vessel,0.125,,,+2%
77442,Pungent Trunk Tissue,0.0,+6%,,
77443,Pungent Trunk Tissue,0.125,+7%,,
77444,Pungent Blood Pump,0.125,,+2%,
77445,Slimy Muscle,0.25,,,+3%
77446,Pungent Vessel,0.375,,+4%,
77447,Slimy Heart Lump,0.5,,+5%,
77448,Pungent Blood Sac,0.125,+7%,,
77449,Gooey Thorax,0.25,,,+3%
77450,Gooey Heart Lump,0.125,,,+2%
77451,Gooey Blood Sac,0.5,,+5%,
77452,Pungent Vessel,0.125,+7%,,
77453,Pungent Blood Sac,0.25,+8%,,
77454,Congealed Trunk Tissue,0.125,,,+2%
77455,Sticky Heart Lump,0.0,,,+1%
77456,Pungent Aorta,0.625,+10%,+2%,
77457,Pungent Muscle,0.125,+7%,,
77458,Congealed Aorta,0.125,+7%,,
77459,Congealed Thorax,0.125,,,+2%
77460,Pungent Blood Sac,0.0,+6%,,
77461,Congealed Chamber,0.125,,,+2%
77462,Congealed Trunk Tissue,0.375,,+3%,+2%
77463,Pungent Muscle,0.5,,,+5%
77464,Gooey Trunk Tissue,0.125,+6%,+2%,
77465,Congealed Ventricle,0.375,+9%,,
77466,Congealed Muscle,0.125,+7%,,
77467,Slimy Chamber,0.25,,+3%,
77468,Sticky Thorax,0.625,+8%,,+4%
77469,Gooey Trunk Tissue,0.125,+7%,,
77470,Slimy Thorax,0.25,+6%,+3%,
77471,Sticky Blood Pump,0.125,,,+2%
77472,Pungent Heart Lump,0.0,+6%,,
77473,Gooey Vessel,0.5,,+5%,
77474,Sticky Heart Lump,0.125,,,+2%
77475,Sticky Aorta,0.125,,,+2%
77476,Congealed Blood Sac,0.125,,,+2%
77477,Pungent Ventricle,0.375,,+4%,
77478,Congealed Thorax,0.125,,,+2%
77479,Gooey Chamber,0.125,+6%,,+2%
77480,Pungent Blood Pump,0.125,,,+2%
77481,Slimy Trunk Tissue,0.125,,+2%,
77482,Pungent Heart Lump,0.125,,+2%,
77483,Congealed Thorax,0.25,,+3%,
77484,Slimy Aorta,0.25,,+3%,
77485,Gooey Blood Pump,0.25,,,+3%
77486,Pungent Blood Sac,0.25,,+3%,
77487,Slimy Blood Pump,0.125,,,+2%
77488,Pungent Ventricle,0.0,+6%,,
77489,Congealed Ventricle,0.375,+6%,,+4%
77490,Pungent Muscle,0.125,,,+2%
77491,Sticky Muscle,0.25,,,+3%
77492,Congealed Blood Pump,0.5,,+3%,+3%
77493,Pungent Ventricle,0.5,,+5%,
77494,Pungent Ventricle,0.375,,+2%,+3%
77495,Sticky Trunk Tissue,0.125,,+2%,
77496,Congealed Ventricle,0.125,,,+2%
77497,Gooey Heart Lump,0.125,,,+2%
77498,Congealed Vessel,0.5,,+4%,+2%
77499,Slimy Blood Sac,0.25,,+3%,
77500,Sticky Blood Sac,0.125,+6%,,+2%
77501,Slimy Blood Pump,0.375,,+4%,
77502,Congealed Vessel,0.125,,,+2%
77503,Sticky Blood Pump,0.375,,+3%,+2%
77504,Gooey Thorax,0.125,+6%,+2%,
77505,Sticky Blood Pump,0.0,+6%,,
77506,Slimy Blood Pump,0.375,+9%,,
77507,Sticky Ventricle,0.5,,+4%,+2%
77508,Sticky Heart Lump,0.0,+6%,,
77509,Slimy Trunk Tissue,0.125,,+2%,
77510,Slimy Trunk Tissue,0.125,+7%,,
77511,Slimy Thorax,0.0,+6%,,
77512,Sticky Blood Pump,0.125,,,+2%
77513,Slimy Thorax,0.125,,,+2%
77514,Congealed Trunk Tissue,0.625,+8%,+4%,
77515,Slimy Chamber,0.5,,,+5%
77516,Sticky Muscle,0.125,+7%,,
77517,Sticky Heart Lump,0.125,,,+2%
77518,Pungent Heart Lump,0.25,+8%,,
77519,Gooey Aorta,1.0,+10%,+5%,
77520,Congealed Aorta,0.25,,+3%,
77521,Slimy Thorax,0.25,,+3%,
77522,Congealed Blood Pump,0.125,,+2%,
77523,Congealed Blood Sac,0.125,,+2%,
77524,Congealed Aorta,0.25,,+3%,
77525,Congealed Trunk Tissue,0.5,,+5%,
77526,Sticky Aorta,0.0,+6%,,
77527,Gooey Blood Pump,0.125,,,+2%
77528,Congealed Blood Sac,0.125,,+2%,
77529,Congealed Chamber,0.125,+7%,,
77530,Pungent Trunk Tissue,0.125,,+2%,
77531,Pungent Muscle,0.125,,,+2%
77532,Congealed Thorax,0.375,+9%,,
77533,Pungent Chamber,0.5,,+5%,
77534,Pungent Vessel,0.0,+6%,,
77535,Pungent Thorax,0.375,+9%,,
77536,Sticky Muscle,0.0,,,+1%
77537,Congealed Muscle,0.0,+6%,,
77538,Sticky Aorta,0.125,,+2%,
77539,Sticky Chamber,0.125,+7%,,
77540,Slimy Ventricle,0.0,+6%,,
77541,Sticky Blood Pump,0.25,+7%,,+2%
77542,Slimy Vessel,0.25,,+3%,
77543,Sticky Blood Pump,0.375,+9%,,
77544,Slimy Trunk Tissue,0.125,,+2%,
77545,Pungent Aorta,0.25,,+3%,
77546,Sticky Aorta,0.5,,,+5%
77547,Congealed Trunk Tissue,0.25,,+3%,
77548,Gooey Thorax,0.125,+7%,,
77549,Congealed Blood Pump,0.125,,,+2%
77550,Gooey Aorta,0.125,+7%,,
77551,Gooey Aorta,0.125,,+2%,
77552,Slimy Muscle,0.125,+7%,,
77553,Congealed Trunk Tissue,0.125,+7%,,
77554,Slimy Blood Sac,0.25,,,+3%
77555,Sticky Blood Sac,0.5,,,+5%
77556,Slimy Blood Sac,0.0,+6%,,
77557,Gooey Aorta,0.125,+6%,+2%,
77558,Pungent Thorax,0.125,,,+2%
77559,Pungent Ventricle,0.5,,+5%,
77560,Sticky Chamber,0.25,,,+3%
77561,Slimy Chamber,0.125,,,+2%
77562,Pungent Thorax,0.125,,+2%,
77563,Slimy Blood Sac,0.375,,+4%,
77564,Slimy Vessel,0.375,,+2%,+3%
77565,Congealed Thorax,0.125,,,+2%
77566,Sticky Heart Lump,0.5,,+5%,
77567,Congealed Thorax,0.25,,,+3%
77568,Pungent Heart Lump,0.25,,,+3%
77569,Sticky Ventricle,0.375,,+2%,+3%
77570,Sticky Aorta,0.25,+6%,,+3%
77571,Congealed Blood Pump,0.125,,,+2%
77572,Gooey Blood Pump,0.25,+8%,,
77573,Gooey Aorta,0.0,+6%,,
77574,Slimy Ventricle,0.0,+6%,,
77575,Pungent Vessel,0.125,,+2%,
77576,Pungent Muscle,0.125,,,+2%
77577,Gooey Chamber,0.125,,+2%,
77578,Slimy Trunk Tissue,0.25,,+3%,
77579,Congealed Chamber,0.125,,,+2%
77580,Sticky Blood Pump,0.125,,,+2%
77581,Sticky Blood Pump,0.125,,+2%,
77582,Sticky Thorax,0.125,,+2%,
77583,Pungent Thorax,0.0,+6%,,
77584,Sticky Blood Pump,0.5,,,+5%
77585,Congealed Trunk Tissue,0.5,,+5%,
77586,Pungent Chamber,0.125,,,+2%
77587,Gooey Heart Lump,0.25,+8%,,
77588,Pungent Trunk Tissue,0.5,,+5%,
77589,Slimy Thorax,0.0,+6%,,
77590,Gooey Ventricle,0.5,,+2%,+4%
77591,Congealed Muscle,0.125,,,+2%
77592,Pungent Vessel,0.25,,+3%,
77593,Gooey Ventricle,0.125,,,+2%
77594,Congealed Muscle,0.25,+8%,,
77595,Gooey Heart Lump,0.375,+9%,,
77596,Sticky Blood Sac,0.125,+7%,,
77597,Sticky Thorax,0.375,,+4%,
77598,Congealed Aorta,0.125,,+2%,
77599,Congealed Blood Pump,0.5,,,+5%
77600,Slimy Blood Sac,0.125,+6%,,+2%
77601,Sticky Blood Sac,0.0,+6%,,
77602,Pungent Blood Pump,0.125,+7%,,
77603,Sticky Chamber,0.125,,+2%,
77604,Slimy Aorta,0.125,,+2%,
77605,Sticky Heart Lump,0.0,+6%,,
77606,Pungent Trunk Tissue,0.5,+6%,+5%,
77607,Slimy Heart Lump,0.375,,+4%,
77608,Sticky Vessel,0.375,+6%,+4%,
77609,Pungent Blood Pump,0.375,,+4%,
77610,Slimy Chamber,0.125,,,+2%
77611,Sticky Ventricle,0.125,,,+2%
77612,Congealed Ventricle,0.125,,,+2%
77613,Congealed Thorax,0.375,+8%,+2%,
77614,Congealed Heart Lump,0.125,,+2%,
77615,Sticky Vessel,0.125,+6%,,+2%
77616,Slimy Blood Sac,0.0,+6%,,
77617,Sticky Aorta,0.125,,+2%,
77618,Slimy Trunk Tissue,0.5,+6%,+5%,
77619,Sticky Ventricle,0.375,,+4%,
77620,Slimy Blood Sac,0.125,,,+2%
77621,Sticky Aorta,0.125,,,+2%
77622,Sticky Aorta,0.125,,+2%,
77623,Gooey Blood Sac,0.5,+10%,,
77624,Sticky Thorax,0.125,+7%,,
77625,Slimy Ventricle,0.125,+6%,,+2%
77626,Slimy Muscle,0.125,,,+2%
77627,Congealed Blood Pump,0.125,,+2%,
77628,Sticky Thorax,0.5,,+3%,+3%
77629,Congealed Thorax,0.125,+7%,,
77630,Congealed Muscle,0.125,+6%,+2%,
77631,Sticky Muscle,0.125,+7%,,
