Seed	Name	Perfection	Ship_Weapons_Lasers_HeatTime	Ship_Weapons_Lasers_Damage
92519	Translucent Projector	0.075	+78%	+24%
92520	Vibrant Cornea	0.633	+87%	+26%
92521	Chromatic Reflector	0.325	+88%	+24%
92522	Heavenly Mirror	0.525	+76%	+27%
92523	Chromatic Reflector	0.433	+79%	+26%
92524	Chromatic Projector	0.425	+92%	+24%
92525	Translucent Projector	0.225	+84%	+24%
92526	Vibrant Lens	0.242	+78%	+25%
92527	Vibrant Iris	0.275	+86%	+24%
92528	Vibrant Iris	0.217	+77%	+25%
92529	Sleepless Pupil	0.275	+86%	+24%
92530	Heavenly Fluids	0.3	+87%	+24%
92531	Sleepless Fluids	0.025	+76%	+24%
92532	Vibrant Iris	0.708	+90%	+26%
92533	Chromatic Mirror	0.192	+76%	+25%
92534	Translucent Reflector	0.175	+82%	+24%
92535	Chromatic Lens	0.025	+76%	+24%
92536	Translucent Pupil	0.225	+84%	+24%
92537	Sleepless Mirror	0.217	+77%	+25%
92538	Heavenly Mirror	0.35	+89%	+24%
92539	Translucent Fluids	0.525	+76%	+27%
92540	Chromatic Lens	0.1	+79%	+24%
92541	Translucent Mirror	0.225	+84%	+24%
92542	Heavenly Aperture	0.517	+89%	+25%
92543	Sleepless Iris	0.383	+77%	+26%
92544	Chromatic Cornea	0.375	+90%	+24%
92545	Translucent Iris	0.192	+76%	+25%
92546	Sleepless Lens	0.125	+80%	+24%
92547	Chromatic Fluids	0.192	+76%	+25%
92548	Sleepless Cornea	0.35	+89%	+24%
92549	Translucent Cornea	0.667	+95%	+25%
92550	Vibrant Retina	0.375	+90%	+24%
92551	Translucent Pupil	0.217	+77%	+25%
92552	Vibrant Cornea	0.125	+80%	+24%
92553	Sleepless Aperture	0.1	+79%	+24%
92554	Chromatic Projector	0.367	+83%	+25%
92555	Chromatic Projector	0.2	+83%	+24%
92556	Vibrant Pupil	0.4	+91%	+24%
92557	Vibrant Cornea	0.075	+78%	+24%
92558	Chromatic Aperture	0.508	+82%	+26%
92559	Translucent Iris	0.175	+82%	+24%
92560	Vibrant Fluids	0.192	+76%	+25%
92561	Vibrant Iris	0.592	+92%	+25%
92562	Sleepless Fluids	0.408	+78%	+26%
92563	Vibrant Pupil	0.6	+79%	+27%
92564	Chromatic Cornea	0.458	+80%	+26%
92565	Chromatic Reflector	0.192	+76%	+25%
92566	Chromatic Pupil	0.95	+93%	+27%
92567	Chromatic Aperture	0.025	+76%	+24%
92568	Sleepless Aperture	0.025	+76%	+24%
92569	Translucent Fluids	0.358	+76%	+26%
92570	Translucent Mirror	0.408	+78%	+26%
92571	Vibrant Pupil	0.533	+83%	+26%
92572	Chromatic Cornea	0.608	+86%	+26%
92573	Heavenly Aperture	0.725	+84%	+27%
92574	Chromatic Lens	0.075	+78%	+24%
92575	Chromatic Mirror	0.1	+79%	+24%
92576	Translucent Iris	0.025	+76%	+24%
92577	Translucent Lens	0.342	+82%	+25%
92578	Heavenly Aperture	0.192	+76%	+25%
92579	Chromatic Iris	0.492	+88%	+25%
92580	Translucent Aperture	0.075	+78%	+24%
92581	Sleepless Lens	0.35	+89%	+24%
92582	Vibrant Cornea	0.225	+84%	+24%
92583	Chromatic Aperture	0.425	+92%	+24%
92584	Chromatic Reflector	0.15	+81%	+24%
92585	Chromatic Mirror	0.483	+81%	+26%
92586	Translucent Lens	0.625	+80%	+27%
92587	Heavenly Aperture	0.758	+92%	+26%
92588	Chromatic Pupil	0.525	+76%	+27%
92589	Translucent Projector	0.375	+90%	+24%
92590	Heavenly Retina	0.617	+93%	+25%
92591	Sleepless Mirror	0.533	+83%	+26%
92592	Sleepless Cornea	0.025	+76%	+24%
92593	Translucent Aperture	0.525	+76%	+27%
92594	Chromatic Projector	0.525	+76%	+27%
92595	Vibrant Fluids	0.342	+82%	+25%
92596	Chromatic Projector	0.267	+79%	+25%
92597	Sleepless Lens	0.05	+77%	+24%
92598	Chromatic Aperture	0.2	+83%	+24%
92599	Heavenly Pupil	0.3	+87%	+24%
92600	Vibrant Fluids	0.75	+85%	+27%
92601	Chromatic Iris	0.358	+76%	+26%
92602	Translucent Fluids	0.267	+79%	+25%
92603	Chromatic Aperture	0.05	+77%	+24%
92604	Vibrant Lens	0.125	+80%	+24%
92605	Translucent Fluids	0.567	+91%	+25%
92606	Translucent Retina	0.4	+91%	+24%
92607	Chromatic Pupil	0.192	+76%	+25%
92608	Sleepless Pupil	0.925	+92%	+27%
92609	Chromatic Mirror	0.35	+89%	+24%
92610	Translucent Lens	0.5	+95%	+24%
92611	Chromatic Mirror	0.025	+76%	+24%
92612	Heavenly Retina	0.525	+76%	+27%
92613	Sleepless Aperture	0.575	+78%	+27%
92614	Translucent Iris	0.383	+77%	+26%
92615	Chromatic Cornea	0.808	+94%	+26%
92616	Sleepless Cornea	0.525	+76%	+27%
92617	Sleepless Iris	0.025	+76%	+24%
92618	Vibrant Cornea	0.508	+82%	+26%
92619	Vibrant Cornea	0.025	+76%	+24%
92620	Translucent Cornea	0.2	+83%	+24%
92621	Sleepless Cornea	0.55	+77%	+27%
92622	Vibrant Iris	0.525	+76%	+27%
92623	Sleepless Pupil	0.025	+76%	+24%
92624	Sleepless Cornea	0.025	+76%	+24%
92625	Heavenly Fluids	0.525	+76%	+27%
92626	Sleepless Aperture	0.95	+93%	+27%
92627	Sleepless Reflector	0.025	+76%	+24%
92628	Translucent Lens	0.35	+89%	+24%
92629	Sleepless Reflector	0.292	+80%	+25%
92630	Translucent Aperture	0.075	+78%	+24%
92631	Sleepless Pupil	0.15	+81%	+24%
92632	Chromatic Lens	0.7	+83%	+27%
92633	Sleepless Reflector	0.608	+86%	+26%
92634	Translucent Mirror	0.358	+76%	+26%
92635	Chromatic Retina	0.617	+93%	+25%
92636	Sleepless Mirror	0.375	+90%	+24%
92637	Chromatic Cornea	0.075	+78%	+24%
92638	Sleepless Retina	0.275	+86%	+24%
92639	Translucent Aperture	0.192	+76%	+25%
92640	Heavenly Aperture	0.4	+91%	+24%
92641	Sleepless Aperture	0.125	+80%	+24%
92642	Translucent Reflector	0.292	+80%	+25%
92643	Chromatic Retina	0.475	+94%	+24%
92644	Translucent Iris	0.358	+76%	+26%
92645	Translucent Mirror	0.075	+78%	+24%
92646	Sleepless Iris	0.45	+93%	+24%
92647	Vibrant Reflector	0.025	+76%	+24%
92648	Chromatic Retina	0.55	+77%	+27%
92649	Chromatic Fluids	0.05	+77%	+24%
92650	Translucent Iris	0.192	+76%	+25%
92651	Sleepless Mirror	0.758	+92%	+26%
92652	Translucent Fluids	0.125	+80%	+24%
92653	Sleepless Mirror	0.242	+78%	+25%
92654	Translucent Cornea	0.35	+89%	+24%
92655	Chromatic Cornea	0.217	+77%	+25%
92656	Sleepless Pupil	0.25	+85%	+24%
92657	Chromatic Lens	0.475	+94%	+24%
92658	Chromatic Reflector	0.325	+88%	+24%
92659	Vibrant Fluids	0.358	+76%	+26%
92660	Vibrant Reflector	0.05	+77%	+24%
92661	Chromatic Aperture	0.242	+78%	+25%
92662	Translucent Lens	0.025	+76%	+24%
92663	Translucent Reflector	0.1	+79%	+24%
92664	Heavenly Lens	0.708	+90%	+26%
92665	Chromatic Reflector	1.0	+95%	+27%
92666	Vibrant Projector	0.325	+88%	+24%
92667	Translucent Mirror	0.225	+84%	+24%
92668	Translucent Pupil	0.975	+94%	+27%
92669	Heavenly Projector	0.175	+82%	+24%
92670	Chromatic Reflector	0.217	+77%	+25%
92671	Vibrant Mirror	0.275	+86%	+24%
92672	Translucent Retina	0.075	+78%	+24%
92673	Chromatic Mirror	0.442	+86%	+25%
92674	Vibrant Mirror	0.525	+76%	+27%
92675	Sleepless Projector	0.725	+84%	+27%
92676	Chromatic Projector	0.217	+77%	+25%
92677	Chromatic Pupil	0.425	+92%	+24%
92678	Chromatic Mirror	0.358	+76%	+26%
92679	Chromatic Reflector	0.025	+76%	+24%
92680	Vibrant Retina	0.45	+93%	+24%
92681	Vibrant Retina	0.417	+85%	+25%
92682	Chromatic Retina	0.2	+83%	+24%
92683	Sleepless Cornea	0.075	+78%	+24%
92684	Chromatic Cornea	0.025	+76%	+24%
92685	Chromatic Reflector	0.625	+80%	+27%
92686	Translucent Fluids	0.192	+76%	+25%
92687	Heavenly Reflector	0.433	+79%	+26%
92688	Chromatic Mirror	0.025	+76%	+24%
92689	Chromatic Projector	0.217	+77%	+25%
92690	Vibrant Mirror	0.267	+79%	+25%
92691	Sleepless Aperture	0.075	+78%	+24%
92692	Vibrant Lens	0.175	+82%	+24%
92693	Vibrant Fluids	0.658	+88%	+26%
92694	Chromatic Mirror	0.808	+94%	+26%
92695	Chromatic Fluids	0.05	+77%	+24%
92696	Sleepless Mirror	0.4	+91%	+24%
92697	Sleepless Lens	0.242	+78%	+25%
92698	Chromatic Projector	0.9	+91%	+27%
92699	Sleepless Reflector	0.075	+78%	+24%
92700	Chromatic Retina	0.658	+88%	+26%
92701	Heavenly Mirror	0.525	+76%	+27%
92702	Vibrant Reflector	0.175	+82%	+24%
92703	Sleepless Cornea	0.225	+84%	+24%
92704	Sleepless Cornea	0.275	+86%	+24%
92705	Chromatic Reflector	0.458	+80%	+26%
92706	Translucent Retina	0.375	+90%	+24%
92707	Vibrant Iris	0.508	+82%	+26%
92708	Chromatic Mirror	0.192	+76%	+25%
92709	Heavenly Projector	0.267	+79%	+25%
92710	Translucent Lens	0.583	+85%	+26%
92711	Vibrant Aperture	0.408	+78%	+26%
92712	Translucent Pupil	0.342	+82%	+25%
92713	Heavenly Reflector	0.2	+83%	+24%
92714	Chromatic Fluids	0.375	+90%	+24%
92715	Sleepless Mirror	0.025	+76%	+24%
92716	Vibrant Fluids	0.358	+76%	+26%
92717	Translucent Pupil	0.667	+95%	+25%
92718	Chromatic Aperture	0.192	+76%	+25%
92719	Vibrant Aperture	0.192	+76%	+25%
92720	Heavenly Fluids	0.025	+76%	+24%
92721	Heavenly Aperture	0.125	+80%	+24%
92722	Translucent Projector	0.3	+87%	+24%
92723	Sleepless Retina	0.192	+76%	+25%
92724	Vibrant Projector	0.292	+80%	+25%
92725	Sleepless Mirror	0.383	+77%	+26%
92726	Heavenly Iris	0.1	+79%	+24%
92727	Sleepless Fluids	0.5	+95%	+24%
92728	Heavenly Iris	0.65	+81%	+27%
92729	Heavenly Mirror	0.1	+79%	+24%
92730	Sleepless Mirror	0.483	+81%	+26%
92731	Sleepless Mirror	0.492	+88%	+25%
92732	Vibrant Projector	0.025	+76%	+24%
92733	Chromatic Fluids	0.608	+86%	+26%
92734	Sleepless Mirror	0.025	+76%	+24%
92735	Sleepless Lens	0.025	+76%	+24%
92736	Translucent Mirror	0.1	+79%	+24%
92737	Sleepless Lens	0.483	+81%	+26%
92738	Chromatic Cornea	0.217	+77%	+25%
92739	Vibrant Iris	0.317	+81%	+25%
92740	Translucent Projector	0.375	+90%	+24%
92741	Chromatic Pupil	0.367	+83%	+25%
92742	Sleepless Pupil	0.025	+76%	+24%
92743	Vibrant Iris	0.292	+80%	+25%
92744	Sleepless Cornea	0.05	+77%	+24%
92745	Heavenly Iris	0.05	+77%	+24%
92746	Sleepless Cornea	0.525	+76%	+27%
92747	Vibrant Cornea	0.808	+94%	+26%
92748	Translucent Iris	0.425	+92%	+24%
92749	Sleepless Retina	0.025	+76%	+24%
92750	Sleepless Fluids	0.725	+84%	+27%
92751	Sleepless Aperture	0.2	+83%	+24%
92752	Vibrant Projector	0.275	+86%	+24%
92753	Sleepless Iris	0.325	+88%	+24%
92754	Translucent Projector	0.358	+76%	+26%
92755	Chromatic Reflector	0.358	+76%	+26%
92756	Chromatic Lens	0.425	+92%	+24%
92757	Heavenly Iris	0.225	+84%	+24%
92758	Chromatic Pupil	0.567	+91%	+25%
92759	Vibrant Pupil	0.4	+91%	+24%
92760	Vibrant Retina	0.025	+76%	+24%
92761	Translucent Aperture	0.625	+80%	+27%
92762	Sleepless Projector	0.175	+82%	+24%
92763	Sleepless Iris	0.025	+76%	+24%
92764	Sleepless Retina	0.55	+77%	+27%
92765	Heavenly Fluids	0.05	+77%	+24%
92766	Heavenly Projector	0.35	+89%	+24%
92767	Heavenly Fluids	0.9	+91%	+27%
92768	Heavenly Iris	0.592	+92%	+25%
92769	Chromatic Mirror	0.075	+78%	+24%
92770	Chromatic Aperture	0.642	+94%	+25%
92771	Vibrant Retina	0.358	+76%	+26%
92772	Sleepless Reflector	0.45	+93%	+24%
92773	Heavenly Retina	0.192	+76%	+25%
92774	Sleepless Retina	0.05	+77%	+24%
92775	Sleepless Projector	0.325	+88%	+24%
92776	Heavenly Iris	0.2	+83%	+24%
92777	Heavenly Projector	0.392	+84%	+25%
92778	Chromatic Iris	0.625	+80%	+27%
92779	Vibrant Mirror	0.875	+90%	+27%
92780	Chromatic Cornea	0.125	+80%	+24%
92781	Sleepless Mirror	0.025	+76%	+24%
92782	Translucent Retina	0.225	+84%	+24%
92783	Chromatic Reflector	0.217	+77%	+25%
92784	Translucent Mirror	0.192	+76%	+25%
92785	Vibrant Cornea	0.192	+76%	+25%
92786	Sleepless Projector	0.292	+80%	+25%
92787	Sleepless Iris	0.05	+77%	+24%
92788	Chromatic Pupil	0.55	+77%	+27%
92789	Chromatic Mirror	0.075	+78%	+24%
92790	Sleepless Retina	0.175	+82%	+24%
92791	Translucent Reflector	0.2	+83%	+24%
92792	Translucent Mirror	0.175	+82%	+24%
92793	Heavenly Iris	0.175	+82%	+24%
92794	Vibrant Projector	0.342	+82%	+25%
92795	Chromatic Mirror	0.025	+76%	+24%
92796	Translucent Pupil	0.358	+76%	+26%
92797	Vibrant Pupil	0.617	+93%	+25%
92798	Chromatic Projector	0.408	+78%	+26%
92799	Chromatic Mirror	0.417	+85%	+25%
92800	Sleepless Mirror	0.367	+83%	+25%
92801	Vibrant Retina	0.375	+90%	+24%
92802	Heavenly Lens	0.425	+92%	+24%
92803	Chromatic Reflector	0.075	+78%	+24%
92804	Chromatic Reflector	0.667	+95%	+25%
92805	Heavenly Aperture	0.025	+76%	+24%
92806	Translucent Lens	0.658	+88%	+26%
92807	Translucent Pupil	0.025	+76%	+24%
92808	Heavenly Reflector	0.783	+93%	+26%
92809	Vibrant Reflector	0.533	+83%	+26%
92810	Vibrant Retina	0.15	+81%	+24%
92811	Chromatic Cornea	0.55	+77%	+27%
92812	Chromatic Pupil	0.975	+94%	+27%
92813	Translucent Aperture	0.275	+86%	+24%
92814	Chromatic Reflector	0.025	+76%	+24%
92815	Vibrant Lens	0.217	+77%	+25%
92816	Heavenly Projector	0.667	+95%	+25%
92817	Heavenly Lens	0.567	+91%	+25%
92818	Vibrant Projector	0.7	+83%	+27%
92819	Heavenly Fluids	0.225	+84%	+24%
92820	Chromatic Mirror	0.567	+91%	+25%
92821	Translucent Cornea	0.825	+88%	+27%
92822	Translucent Fluids	0.592	+92%	+25%
92823	Heavenly Pupil	0.217	+77%	+25%
92824	Vibrant Iris	0.075	+78%	+24%
92825	Heavenly Iris	0.225	+84%	+24%
92826	Heavenly Pupil	0.217	+77%	+25%
92827	Vibrant Projector	0.758	+92%	+26%
92828	Heavenly Lens	0.725	+84%	+27%
92829	Chromatic Aperture	0.358	+76%	+26%
92830	Vibrant Cornea	0.483	+81%	+26%
92831	Vibrant Cornea	0.45	+93%	+24%
92832	Vibrant Projector	1.0	+95%	+27%
92833	Heavenly Cornea	0.025	+76%	+24%
92834	Heavenly Pupil	0.625	+80%	+27%
92835	Sleepless Cornea	0.2	+83%	+24%
92836	Translucent Lens	0.625	+80%	+27%
92837	Sleepless Cornea	0.525	+76%	+27%
92838	Vibrant Iris	0.508	+82%	+26%
92839	Heavenly Aperture	0.05	+77%	+24%
92840	Chromatic Retina	0.05	+77%	+24%
92841	Chromatic Retina	0.367	+83%	+25%
92842	Heavenly Pupil	0.275	+86%	+24%
92843	Chromatic Lens	0.275	+86%	+24%
92844	Translucent Cornea	0.575	+78%	+27%
92845	Heavenly Retina	0.325	+88%	+24%
92846	Heavenly Cornea	0.483	+81%	+26%
92847	Chromatic Aperture	0.125	+80%	+24%
92848	Translucent Pupil	0.525	+76%	+27%
92849	Heavenly Reflector	0.9	+91%	+27%
92850	Translucent Lens	0.192	+76%	+25%
92851	Translucent Mirror	0.725	+84%	+27%
92852	Vibrant Iris	0.367	+83%	+25%
92853	Vibrant Mirror	0.3	+87%	+24%
92854	Sleepless Reflector	0.15	+81%	+24%
92855	Vibrant Pupil	0.358	+76%	+26%
92856	Vibrant Pupil	0.358	+76%	+26%
92857	Vibrant Projector	0.05	+77%	+24%
92858	Sleepless Reflector	0.65	+81%	+27%
92859	Vibrant Fluids	0.05	+77%	+24%
92860	Heavenly Projector	0.517	+89%	+25%
92861	Translucent Cornea	0.025	+76%	+24%
92862	Translucent Pupil	0.575	+78%	+27%
92863	Chromatic Cornea	0.025	+76%	+24%
92864	Chromatic Retina	0.025	+76%	+24%
92865	Sleepless Fluids	0.6	+79%	+27%
92866	Heavenly Lens	0.217	+77%	+25%
92867	Translucent Mirror	0.025	+76%	+24%
92868	Chromatic Aperture	0.025	+76%	+24%
92869	Heavenly Aperture	0.642	+94%	+25%
92870	Chromatic Lens	0.433	+79%	+26%
92871	Sleepless Cornea	0.833	+95%	+26%
92872	Vibrant Mirror	0.342	+82%	+25%
92873	Translucent Aperture	0.525	+76%	+27%
92874	Heavenly Pupil	0.425	+92%	+24%
92875	Heavenly Lens	0.45	+93%	+24%
92876	Sleepless Mirror	0.4	+91%	+24%
92877	Translucent Aperture	0.7	+83%	+27%
92878	Vibrant Projector	0.725	+84%	+27%
92879	Chromatic Reflector	0.5	+95%	+24%
92880	Sleepless Pupil	0.025	+76%	+24%
92881	Heavenly Cornea	0.358	+76%	+26%
92882	Translucent Lens	0.2	+83%	+24%
92883	Vibrant Reflector	0.342	+82%	+25%
92884	Translucent Lens	0.575	+78%	+27%
92885	Translucent Iris	0.617	+93%	+25%
92886	Vibrant Mirror	0.317	+81%	+25%
92887	Translucent Cornea	0.7	+83%	+27%
92888	Heavenly Projector	0.075	+78%	+24%
92889	Sleepless Projector	0.358	+76%	+26%
92890	Sleepless Cornea	0.675	+82%	+27%
92891	Sleepless Cornea	0.15	+81%	+24%
92892	Chromatic Pupil	0.3	+87%	+24%
92893	Translucent Mirror	0.975	+94%	+27%
92894	Sleepless Fluids	0.408	+78%	+26%
92895	Heavenly Mirror	0.325	+88%	+24%
92896	Heavenly Iris	0.05	+77%	+24%
92897	Heavenly Cornea	0.525	+76%	+27%
92898	Translucent Pupil	0.85	+89%	+27%
92899	Vibrant Projector	0.025	+76%	+24%
92900	Translucent Cornea	0.225	+84%	+24%
92901	Translucent Fluids	0.808	+94%	+26%
92902	Sleepless Aperture	0.825	+88%	+27%
92903	Sleepless Aperture	0.292	+80%	+25%
92904	Vibrant Fluids	0.192	+76%	+25%
92905	Heavenly Aperture	0.025	+76%	+24%
92906	Translucent Reflector	0.325	+88%	+24%
92907	Chromatic Cornea	0.35	+89%	+24%
92908	Chromatic Pupil	0.408	+78%	+26%
92909	Chromatic Pupil	0.358	+76%	+26%
92910	Translucent Fluids	0.658	+88%	+26%
92911	Heavenly Cornea	0.525	+76%	+27%
92912	Chromatic Projector	0.525	+76%	+27%
92913	Sleepless Reflector	0.975	+94%	+27%
92914	Heavenly Iris	0.35	+89%	+24%
92915	Vibrant Fluids	0.325	+88%	+24%
92916	Vibrant Retina	0.4	+91%	+24%
92917	Vibrant Fluids	0.05	+77%	+24%
92918	Chromatic Mirror	0.425	+92%	+24%
92919	Sleepless Aperture	0.192	+76%	+25%
92920	Chromatic Pupil	0.05	+77%	+24%
92921	Translucent Aperture	0.475	+94%	+24%
92922	Sleepless Iris	0.533	+83%	+26%
92923	Vibrant Mirror	0.35	+89%	+24%
92924	Chromatic Projector	0.508	+82%	+26%
92925	Chromatic Pupil	0.317	+81%	+25%
92926	Vibrant Reflector	0.225	+84%	+24%
92927	Chromatic Fluids	0.025	+76%	+24%
92928	Vibrant Aperture	0.217	+77%	+25%
92929	Heavenly Aperture	0.342	+82%	+25%
92930	Heavenly Lens	0.342	+82%	+25%
92931	Heavenly Pupil	0.667	+95%	+25%
92932	Vibrant Iris	0.575	+78%	+27%
92933	Sleepless Iris	0.833	+95%	+26%
92934	Chromatic Iris	0.192	+76%	+25%
92935	Translucent Pupil	1.0	+95%	+27%
92936	Chromatic Fluids	0.225	+84%	+24%
92937	Chromatic Retina	0.6	+79%	+27%
92938	Chromatic Fluids	0.525	+76%	+27%
92939	Translucent Reflector	0.192	+76%	+25%
92940	Translucent Projector	0.508	+82%	+26%
92941	Translucent Mirror	0.458	+80%	+26%
92942	Sleepless Projector	0.45	+93%	+24%
92943	Vibrant Iris	0.292	+80%	+25%
92944	Sleepless Cornea	0.425	+92%	+24%
92945	Chromatic Pupil	0.05	+77%	+24%
92946	Translucent Projector	0.5	+95%	+24%
92947	Translucent Fluids	0.05	+77%	+24%
92948	Sleepless Iris	0.633	+87%	+26%
92949	Translucent Pupil	0.475	+94%	+24%
92950	Chromatic Mirror	0.433	+79%	+26%
92951	Chromatic Fluids	0.192	+76%	+25%
92952	Translucent Aperture	0.358	+76%	+26%
92953	Heavenly Iris	0.192	+76%	+25%
92954	Sleepless Mirror	0.642	+94%	+25%
92955	Vibrant Iris	0.95	+93%	+27%
92956	Chromatic Mirror	0.75	+85%	+27%
92957	Sleepless Retina	0.025	+76%	+24%
92958	Sleepless Iris	0.517	+89%	+25%
92959	Sleepless Retina	0.175	+82%	+24%
92960	Chromatic Pupil	0.35	+89%	+24%
92961	Heavenly Mirror	0.192	+76%	+25%
92962	Translucent Pupil	0.075	+78%	+24%
92963	Heavenly Fluids	0.192	+76%	+25%
92964	Chromatic Iris	0.2	+83%	+24%
92965	Sleepless Pupil	0.025	+76%	+24%
92966	Vibrant Retina	0.383	+77%	+26%
92967	Chromatic Cornea	0.775	+86%	+27%
92968	Sleepless Fluids	0.775	+86%	+27%
92969	Chromatic Aperture	0.75	+85%	+27%
92970	Sleepless Lens	0.175	+82%	+24%
92971	Translucent Lens	0.8	+87%	+27%
92972	Sleepless Reflector	0.425	+92%	+24%
92973	Vibrant Aperture	0.267	+79%	+25%
92974	Vibrant Pupil	0.525	+76%	+27%
92975	Sleepless Cornea	0.15	+81%	+24%
92976	Vibrant Retina	0.25	+85%	+24%
92977	Heavenly Iris	0.075	+78%	+24%
92978	Translucent Retina	0.358	+76%	+26%
92979	Translucent Lens	0.417	+85%	+25%
92980	Heavenly Mirror	0.417	+85%	+25%
92981	Chromatic Aperture	0.225	+84%	+24%
92982	Vibrant Fluids	0.458	+80%	+26%
92983	Translucent Retina	0.125	+80%	+24%
92984	Sleepless Aperture	0.075	+78%	+24%
92985	Chromatic Aperture	0.325	+88%	+24%
92986	Heavenly Projector	0.425	+92%	+24%
92987	Translucent Cornea	0.15	+81%	+24%
92988	Chromatic Pupil	0.025	+76%	+24%
92989	Vibrant Pupil	0.425	+92%	+24%
92990	Chromatic Iris	0.433	+79%	+26%
92991	Heavenly Projector	0.192	+76%	+25%
92992	Heavenly Cornea	0.2	+83%	+24%
92993	Vibrant Pupil	0.833	+95%	+26%
92994	Sleepless Reflector	0.417	+85%	+25%
92995	Heavenly Lens	0.617	+93%	+25%
92996	Vibrant Aperture	0.267	+79%	+25%
92997	Heavenly Lens	0.025	+76%	+24%
92998	Vibrant Reflector	0.392	+84%	+25%
92999	Heavenly Cornea	0.575	+78%	+27%
93000	Heavenly Aperture	0.575	+78%	+27%
93001	Translucent Reflector	0.192	+76%	+25%
93002	Sleepless Aperture	0.1	+79%	+24%
93003	Chromatic Pupil	0.175	+82%	+24%
93004	Sleepless Lens	0.275	+86%	+24%
93005	Sleepless Cornea	0.5	+95%	+24%
93006	Translucent Mirror	0.125	+80%	+24%
93007	Translucent Pupil	0.15	+81%	+24%
93008	Vibrant Pupil	0.758	+92%	+26%
93009	Sleepless Fluids	0.125	+80%	+24%
93010	Translucent Mirror	0.05	+77%	+24%
93011	Heavenly Mirror	0.475	+94%	+24%
93012	Heavenly Iris	0.125	+80%	+24%
93013	Chromatic Fluids	0.55	+77%	+27%
93014	Sleepless Iris	0.267	+79%	+25%
93015	Sleepless Pupil	0.075	+78%	+24%
93016	Translucent Pupil	0.05	+77%	+24%
93017	Translucent Reflector	0.05	+77%	+24%
93018	Sleepless Retina	0.458	+80%	+26%
93019	Translucent Iris	0.192	+76%	+25%
93020	Sleepless Retina	0.25	+85%	+24%
93021	Translucent Lens	0.192	+76%	+25%
93022	Translucent Iris	0.025	+76%	+24%
93023	Sleepless Aperture	0.242	+78%	+25%
93024	Sleepless Pupil	0.525	+76%	+27%
93025	Heavenly Lens	0.025	+76%	+24%
93026	Translucent Pupil	0.383	+77%	+26%
93027	Sleepless Mirror	0.025	+76%	+24%
93028	Vibrant Mirror	0.275	+86%	+24%
93029	Sleepless Fluids	0.25	+85%	+24%
93030	Heavenly Fluids	0.458	+80%	+26%
93031	Sleepless Fluids	0.375	+90%	+24%
93032	Heavenly Reflector	0.225	+84%	+24%
93033	Translucent Fluids	0.125	+80%	+24%
93034	Chromatic Projector	0.3	+87%	+24%
93035	Sleepless Retina	0.2	+83%	+24%
93036	Translucent Lens	0.25	+85%	+24%
93037	Vibrant Lens	0.417	+85%	+25%
93038	Vibrant Reflector	0.25	+85%	+24%
93039	Chromatic Iris	0.383	+77%	+26%
93040	Sleepless Projector	0.358	+76%	+26%
93041	Translucent Retina	0.217	+77%	+25%
93042	Heavenly Retina	0.325	+88%	+24%
93043	Sleepless Lens	0.025	+76%	+24%
93044	Translucent Retina	0.525	+76%	+27%
93045	Chromatic Cornea	0.217	+77%	+25%
93046	Chromatic Iris	0.367	+83%	+25%
93047	Translucent Projector	0.583	+85%	+26%
93048	Sleepless Reflector	0.025	+76%	+24%
93049	Sleepless Iris	0.575	+78%	+27%
93050	Chromatic Lens	0.492	+88%	+25%
93051	Sleepless Mirror	0.325	+88%	+24%
93052	Vibrant Mirror	0.125	+80%	+24%
93053	Sleepless Mirror	0.325	+88%	+24%
93054	Vibrant Pupil	0.217	+77%	+25%
93055	Vibrant Mirror	0.15	+81%	+24%
93056	Translucent Aperture	0.25	+85%	+24%
93057	Chromatic Lens	0.667	+95%	+25%
93058	Vibrant Iris	0.417	+85%	+25%
93059	Translucent Reflector	0.7	+83%	+27%
93060	Chromatic Fluids	0.192	+76%	+25%
93061	Sleepless Fluids	0.225	+84%	+24%
93062	Vibrant Lens	0.583	+85%	+26%
93063	Vibrant Lens	0.192	+76%	+25%
93064	Chromatic Reflector	0.633	+87%	+26%
93065	Translucent Lens	0.55	+77%	+27%
93066	Chromatic Fluids	0.475	+94%	+24%
93067	Heavenly Aperture	0.775	+86%	+27%
93068	Chromatic Fluids	0.025	+76%	+24%
93069	Heavenly Cornea	0.125	+80%	+24%
93070	Translucent Mirror	0.7	+83%	+27%
93071	Sleepless Iris	0.5	+95%	+24%
93072	Sleepless Pupil	0.2	+83%	+24%
93073	Chromatic Aperture	0.242	+78%	+25%
93074	Sleepless Cornea	0.242	+78%	+25%
93075	Translucent Retina	0.367	+83%	+25%
93076	Translucent Pupil	0.5	+95%	+24%
93077	Chromatic Reflector	0.05	+77%	+24%
93078	Translucent Projector	0.075	+78%	+24%
93079	Sleepless Reflector	0.35	+89%	+24%
93080	Chromatic Iris	0.025	+76%	+24%
93081	Chromatic Mirror	0.4	+91%	+24%
