sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage,Ship_Weapons_ShieldLeech
72751,Shining Mirror,0.042,+56%,+20%,
72752,Variegated Mirror,0.457,+75%,,+75%
72753,Delicate Projector,0.443,+63%,+22%,
72754,Variegated Pupil,0.365,+70%,,+76%
72755,Searching Aperture,0.137,+57%,+21%,
72756,Uniform Fluids,0.462,+66%,+20%,
72757,Delicate Aperture,0.84,+75%,+20%,
72758,Shining Pupil,0.154,,+21%,+78%
72759,Variegated Pupil,0.095,+56%,+21%,
72760,Uniform Retina,0.126,+58%,+20%,
72761,Variegated Projector,0.095,+56%,+21%,
72762,Searching Pupil,0.296,+66%,,+77%
72763,Searching Retina,0.182,+60%,,+78%
72764,Searching Fluids,0.046,,+21%,+75%
72765,Uniform Aperture,0.159,+60%,,+77%
72766,Delicate Pupil,0.547,+74%,,+80%
72767,Shining Projector,0.798,+74%,+20%,
72768,Shining Fluids,0.954,,+22%,+99%
72769,Delicate Lens,0.272,+56%,,+86%
72770,Uniform Retina,0.462,+66%,+20%,
72771,Uniform Projector,0.359,+61%,+22%,
72772,Shining Reflector,0.864,+75%,,+93%
72773,Searching Projector,0.095,+56%,+21%,
72774,Uniform Fluids,0.454,+62%,+23%,
72775,Variegated Pupil,0.388,+71%,,+76%
72776,Searching Retina,0.0,,+20%,+75%
72777,Variegated Fluids,0.221,+59%,+21%,
72778,Variegated Lens,0.261,,+21%,+81%
72779,Searching Mirror,0.693,,+21%,+93%
72780,Shining Cornea,0.263,+60%,+21%,
72781,Shining Fluids,0.114,+60%,,+75%
72782,Delicate Projector,0.588,+69%,+20%,
72783,Delicate Cornea,0.754,,+20%,+96%
72784,Uniform Projector,0.453,+58%,,+92%
72785,Shining Aperture,0.725,+71%,+21%,
72786,Uniform Projector,0.045,+56%,,+76%
72787,Uniform Cornea,0.046,,+21%,+75%
72788,Delicate Lens,0.714,+72%,+20%,
72789,Shining Reflector,0.544,+58%,,+96%
72790,Delicate Reflector,0.359,,+20%,+85%
72791,Shining Retina,0.205,+63%,,+76%
72792,Searching Iris,0.504,+67%,+20%,
72793,Searching Retina,0.79,+70%,+23%,
72794,Variegated Retina,0.126,+58%,+20%,
72795,Shining Iris,0.718,,+20%,+95%
72796,Searching Projector,0.226,,+21%,+80%
72797,Variegated Aperture,0.415,,+22%,+84%
72798,Uniform Projector,0.045,+56%,,+76%
72799,Variegated Fluids,0.362,+56%,,+90%
72800,Delicate Pupil,0.441,,+21%,+86%
72801,Uniform Fluids,0.453,+57%,,+93%
72802,Variegated Iris,0.118,,+21%,+77%
72803,Uniform Fluids,0.202,+56%,+23%,
72804,Delicate Aperture,0.137,+61%,,+75%
72805,Searching Reflector,0.477,,+21%,+87%
72806,Delicate Fluids,0.042,+56%,+20%,
72807,Searching Fluids,0.0,,+20%,+75%
72808,Searching Aperture,0.114,+58%,,+77%
72809,Shining Fluids,0.749,,+23%,+92%
72810,Uniform Lens,0.136,+56%,,+80%
72811,Searching Fluids,0.63,+70%,+20%,
72812,Variegated Reflector,0.174,,+23%,+76%
72813,Uniform Iris,0.527,+65%,+22%,
72814,Uniform Cornea,0.343,,+22%,+82%
72815,Delicate Reflector,0.653,+68%,+22%,
72816,Uniform Retina,0.874,+72%,+23%,
72817,Delicate Lens,0.412,+61%,+23%,
72818,Uniform Pupil,0.168,+59%,+20%,
72819,Shining Fluids,0.79,,+20%,+97%
72820,Searching Reflector,0.287,,+20%,+83%
72821,Delicate Fluids,0.18,,+20%,+80%
72822,Delicate Retina,0.092,,+22%,+75%
72823,Variegated Retina,0.546,+68%,+20%,
72824,Searching Retina,0.138,,+23%,+75%
72825,Variegated Iris,0.0,,+20%,+75%
72826,Searching Pupil,0.347,+62%,+21%,
72827,Uniform Mirror,0.036,,+20%,+76%
72828,Delicate Projector,0.567,+60%,,+95%
72829,Shining Mirror,0.046,,+21%,+75%
72830,Delicate Lens,0.323,,+20%,+84%
72831,Delicate Pupil,0.159,+57%,,+80%
72832,Uniform Aperture,0.317,+60%,+22%,
72833,Uniform Reflector,0.513,,+21%,+88%
72834,Variegated Iris,0.431,+61%,,+88%
72835,Uniform Reflector,0.295,+56%,,+87%
72836,Uniform Lens,0.095,+56%,+21%,
72837,Variegated Reflector,0.317,+56%,,+88%
72838,Uniform Cornea,0.273,+60%,,+82%
72839,Variegated Mirror,0.179,+58%,+21%,
72840,Shining Projector,0.221,+59%,+21%,
72841,Shining Fluids,0.467,,+20%,+88%
72842,Shining Iris,0.631,,+22%,+90%
72843,Delicate Reflector,0.042,+56%,+20%,
72844,Delicate Pupil,0.336,+63%,+20%,
72845,Delicate Retina,0.082,,+21%,+76%
72846,Delicate Lens,0.773,+70%,,+94%
72847,Uniform Projector,0.092,,+22%,+75%
72848,Delicate Fluids,0.042,+56%,+20%,
72849,Uniform Retina,0.659,+66%,,+93%
72850,Variegated Reflector,0.18,,+20%,+80%
72851,Uniform Reflector,0.546,+68%,+20%,
72852,Searching Aperture,0.046,,+21%,+75%
72853,Delicate Pupil,0.19,,+21%,+79%
72854,Variegated Aperture,0.095,+56%,+21%,
72855,Delicate Lens,0.343,,+22%,+82%
72856,Uniform Iris,0.908,,+21%,+99%
72857,Searching Mirror,0.864,+72%,,+96%
72858,Uniform Projector,0.635,+61%,,+97%
72859,Variegated Iris,0.227,+56%,,+84%
72860,Searching Cornea,0.664,+67%,+23%,
72861,Uniform Fluids,0.43,+56%,,+93%
72862,Variegated Lens,0.705,+70%,,+91%
72863,Shining Cornea,0.569,,+23%,+87%
72864,Searching Projector,0.0,,+20%,+75%
72865,Searching Iris,0.183,+63%,,+75%
72866,Delicate Aperture,0.42,+65%,+20%,
72867,Variegated Mirror,0.401,+62%,+22%,
72868,Uniform Mirror,0.251,,+20%,+82%
72869,Delicate Pupil,0.726,+65%,,+97%
72870,Searching Iris,0.138,,+23%,+75%
72871,Shining Pupil,0.072,,+20%,+77%
72872,Searching Aperture,0.592,+74%,,+82%
72873,Variegated Retina,0.227,+57%,,+83%
72874,Searching Cornea,0.728,+74%,,+88%
72875,Variegated Projector,0.409,+64%,,+84%
72876,Uniform Cornea,0.779,+71%,+22%,
72877,Searching Retina,0.798,+74%,+20%,
72878,Delicate Mirror,0.046,+57%,,+75%
72879,Variegated Pupil,0.091,+56%,,+78%
72880,Shining Aperture,0.546,+71%,,+83%
72881,Shining Aperture,0.084,+57%,+20%,
72882,Shining Cornea,0.718,,+20%,+95%
72883,Uniform Reflector,0.862,,+20%,+99%
72884,Delicate Retina,0.748,+69%,+23%,
72885,Variegated Lens,0.159,+59%,,+78%
72886,Uniform Cornea,0.478,+71%,,+80%
72887,Delicate Cornea,0.114,+60%,,+75%
72888,Searching Mirror,0.137,+61%,,+75%
72889,Shining Retina,0.182,+62%,,+76%
72890,Searching Projector,0.386,+59%,,+88%
72891,Searching Projector,0.415,,+22%,+84%
72892,Shining Fluids,0.045,+56%,,+76%
72893,Shining Fluids,0.43,+56%,,+93%
72894,Shining Cornea,0.431,,+20%,+87%
72895,Delicate Reflector,0.821,+72%,+22%,
72896,Shining Projector,0.862,,+20%,+99%
72897,Searching Cornea,0.477,,+21%,+87%
72898,Variegated Lens,0.294,+62%,+20%,
72899,Uniform Projector,0.095,+56%,+21%,
72900,Uniform Fluids,0.114,+57%,,+78%
72901,Delicate Iris,0.042,+56%,+20%,
72902,Shining Cornea,0.136,+58%,,+78%
72903,Shining Projector,0.749,,+23%,+92%
72904,Variegated Pupil,0.045,+56%,,+76%
72905,Variegated Retina,0.068,+58%,,+75%
72906,Delicate Projector,0.318,+61%,,+83%
72907,Searching Lens,0.179,+58%,+21%,
72908,Shining Mirror,0.042,+56%,+20%,
72909,Searching Aperture,0.118,,+21%,+77%
72910,Uniform Cornea,0.504,+67%,+20%,
72911,Uniform Projector,0.388,+72%,,+75%
72912,Uniform Reflector,0.16,+62%,,+75%
72913,Variegated Reflector,0.479,+72%,,+79%
72914,Shining Pupil,0.672,+71%,+20%,
72915,Delicate Reflector,0.092,,+22%,+75%
72916,Variegated Mirror,0.319,+68%,,+76%
72917,Delicate Pupil,0.228,+65%,,+75%
72918,Uniform Fluids,0.454,+62%,+23%,
72919,Searching Retina,0.588,+69%,+20%,
72920,Variegated Reflector,0.091,+56%,,+78%
72921,Searching Pupil,0.072,,+20%,+77%
72922,Shining Retina,0.249,+56%,,+85%
72923,Shining Reflector,0.21,+60%,+20%,
72924,Variegated Iris,0.592,+75%,,+81%
72925,Searching Cornea,0.168,+59%,+20%,
72926,Searching Aperture,0.704,+66%,,+95%
72927,Variegated Fluids,0.204,+57%,,+82%
72928,Uniform Cornea,0.182,+59%,,+79%
72929,Shining Aperture,0.599,+68%,+21%,
72930,Shining Reflector,0.042,+56%,+20%,
72931,Searching Retina,0.539,,+20%,+90%
72932,Delicate Reflector,0.181,+56%,,+82%
72933,Uniform Pupil,0.751,+73%,,+90%
72934,Shining Projector,0.082,,+21%,+76%
72935,Delicate Cornea,0.893,+75%,+21%,
72936,Delicate Mirror,0.359,,+20%,+85%
72937,Uniform Pupil,0.0,,+20%,+75%
72938,Uniform Iris,0.504,+67%,+20%,
72939,Uniform Iris,0.263,+60%,+21%,
72940,Shining Fluids,0.568,+67%,,+88%
72941,Uniform Cornea,0.137,+57%,+21%,
72942,Variegated Mirror,0.18,,+20%,+80%
72943,Uniform Retina,0.045,+56%,,+76%
72944,Shining Projector,0.5,+66%,,+86%
72945,Variegated Fluids,0.79,,+20%,+97%
72946,Shining Projector,0.916,+73%,+23%,
72947,Uniform Cornea,0.714,+72%,+20%,
72948,Variegated Fluids,0.072,,+20%,+77%
72949,Variegated Pupil,0.703,,+22%,+92%
72950,Searching Iris,0.378,+64%,+20%,
72951,Searching Mirror,0.296,+65%,,+78%
72952,Delicate Reflector,0.683,+73%,,+87%
72953,Searching Fluids,0.154,,+21%,+78%
72954,Uniform Projector,0.228,+65%,,+75%
72955,Shining Retina,0.252,+61%,+20%,
72956,Delicate Pupil,0.042,+56%,+20%,
72957,Variegated Mirror,0.499,+59%,,+93%
72958,Shining Mirror,0.092,,+22%,+75%
72959,Uniform Lens,0.362,+56%,,+90%
72960,Shining Mirror,0.095,+56%,+21%,
72961,Shining Cornea,0.841,+72%,,+95%
72962,Variegated Pupil,0.137,+57%,+21%,
72963,Uniform Aperture,0.462,+66%,+20%,
72964,Searching Iris,0.389,+63%,+21%,
72965,Searching Fluids,0.323,,+20%,+84%
72966,Variegated Mirror,0.365,+69%,,+77%
72967,Shining Pupil,0.754,,+20%,+96%
72968,Shining Pupil,0.487,,+22%,+86%
72969,Delicate Iris,0.042,+56%,+20%,
72970,Uniform Projector,0.084,+57%,+20%,
72971,Searching Projector,0.32,+69%,,+75%
72972,Shining Fluids,0.503,,+20%,+89%
72973,Variegated Pupil,0.144,,+20%,+79%
72974,Shining Reflector,0.693,,+21%,+93%
72975,Variegated Retina,0.137,+60%,,+76%
72976,Shining Fluids,0.453,+58%,,+92%
72977,Shining Lens,0.042,+56%,+20%,
72978,Delicate Pupil,0.672,+71%,+20%,
72979,Delicate Reflector,0.515,+66%,+21%,
72980,Variegated Projector,0.682,+69%,,+91%
72981,Shining Iris,0.042,+56%,+20%,
72982,Searching Mirror,0.21,+60%,+20%,
72983,Searching Aperture,0.476,+59%,,+92%
72984,Uniform Fluids,0.226,,+21%,+80%
72985,Searching Fluids,0.297,,+21%,+82%
72986,Searching Reflector,0.128,,+22%,+76%
72987,Uniform Mirror,0.467,,+20%,+88%
72988,Searching Aperture,0.862,,+20%,+99%
72989,Searching Iris,0.718,,+20%,+95%
72990,Shining Iris,0.864,+72%,,+96%
72991,Shining Pupil,0.718,,+20%,+95%
72992,Shining Mirror,0.754,,+20%,+96%
72993,Shining Reflector,0.538,+64%,+23%,
72994,Shining Projector,0.42,+65%,+20%,
72995,Delicate Fluids,0.476,+56%,,+95%
72996,Variegated Retina,0.0,,+20%,+75%
72997,Variegated Fluids,0.431,+58%,,+91%
72998,Searching Lens,0.202,+56%,+23%,
72999,Shining Cornea,0.068,+58%,,+75%
73000,Shining Cornea,0.388,+72%,,+75%
73001,Uniform Projector,0.431,+64%,+21%,
73002,Variegated Reflector,0.527,+65%,+22%,
73003,Delicate Fluids,0.21,+60%,+20%,
73004,Variegated Mirror,0.588,+69%,+20%,
73005,Shining Pupil,0.296,+62%,,+81%
73006,Delicate Reflector,0.0,,+20%,+75%
73007,Shining Mirror,0.862,,+20%,+99%
73008,Shining Reflector,0.846,,+22%,+96%
73009,Shining Fluids,0.964,,+23%,+98%
73010,Delicate Iris,0.34,+59%,,+86%
73011,Delicate Retina,0.964,,+23%,+98%
73012,Variegated Aperture,0.137,+57%,+21%,
73013,Variegated Mirror,0.66,+74%,,+85%
73014,Delicate Retina,0.191,+57%,+22%,
73015,Shining Reflector,0.221,+59%,+21%,
73016,Delicate Iris,0.25,+62%,,+79%
73017,Uniform Retina,0.204,+58%,,+81%
73018,Delicate Retina,0.023,+56%,,+75%
73019,Uniform Mirror,0.667,,+22%,+91%
73020,Shining Iris,0.068,+58%,,+75%
73021,Uniform Reflector,0.0,,+20%,+75%
73022,Delicate Retina,0.522,+63%,,+90%
73023,Uniform Cornea,0.091,+56%,,+78%
73024,Variegated Reflector,0.084,+57%,+20%,
73025,Variegated Mirror,0.138,,+23%,+75%
73026,Delicate Aperture,0.362,+56%,,+90%
73027,Shining Aperture,1.0,,+23%,+99%
73028,Delicate Cornea,0.21,+60%,+20%,
73029,Variegated Cornea,0.091,+56%,,+78%
73030,Variegated Mirror,0.275,+59%,+22%,
73031,Variegated Reflector,0.126,+58%,+20%,
73032,Variegated Reflector,0.18,,+20%,+80%
73033,Uniform Pupil,0.622,+66%,+23%,
73034,Uniform Lens,0.343,,+22%,+82%
73035,Delicate Fluids,0.498,+56%,,+96%
73036,Searching Iris,0.0,,+20%,+75%
73037,Uniform Iris,0.501,+68%,,+84%
73038,Uniform Fluids,0.568,+65%,,+90%
73039,Uniform Aperture,0.21,+60%,+20%,
73040,Delicate Aperture,0.453,+56%,,+94%
73041,Variegated Projector,0.294,+62%,+20%,
73042,Shining Retina,0.462,+66%,+20%,
73043,Shining Retina,0.615,+74%,,+83%
73044,Shining Projector,0.714,+72%,+20%,
73045,Variegated Iris,0.737,+70%,+22%,
73046,Shining Lens,0.042,+56%,+20%,
73047,Searching Retina,0.42,+65%,+20%,
73048,Searching Pupil,0.138,,+23%,+75%
73049,Searching Pupil,0.389,,+23%,+82%
73050,Variegated Retina,0.149,+56%,+22%,
73051,Variegated Fluids,0.036,,+20%,+76%
73052,Delicate Pupil,0.108,,+20%,+78%
73053,Uniform Pupil,0.046,+57%,,+75%
73054,Variegated Iris,0.126,+58%,+20%,
73055,Searching Pupil,0.566,+56%,,+99%
73056,Searching Pupil,0.191,+57%,+22%,
73057,Uniform Lens,0.21,+60%,+20%,
73058,Shining Retina,0.084,+57%,+20%,
73059,Variegated Aperture,0.918,,+22%,+98%
73060,Shining Lens,0.042,+56%,+20%,
73061,Shining Mirror,0.575,,+20%,+91%
73062,Uniform Pupil,0.272,,+22%,+80%
73063,Delicate Iris,0.718,,+20%,+95%
73064,Variegated Iris,0.359,,+20%,+85%
73065,Uniform Iris,0.126,+58%,+20%,
73066,Uniform Aperture,0.042,+56%,+20%,
73067,Searching Iris,0.095,+56%,+21%,
73068,Variegated Lens,0.149,+56%,+22%,
73069,Variegated Aperture,0.244,+57%,+23%,
73070,Delicate Projector,0.905,+74%,+22%,
73071,Delicate Projector,0.798,+74%,+20%,
73072,Uniform Retina,0.559,,+22%,+88%
73073,Variegated Mirror,0.252,+61%,+20%,
73074,Variegated Fluids,0.851,+74%,+21%,
73075,Shining Lens,0.149,+56%,+22%,
73076,Variegated Projector,0.205,+60%,,+79%
73077,Shining Projector,0.126,+58%,+20%,
73078,Delicate Retina,0.19,,+21%,+79%
73079,Uniform Cornea,0.503,,+20%,+89%
73080,Delicate Aperture,0.433,+68%,,+81%
73081,Uniform Pupil,0.43,+56%,,+93%
73082,Searching Pupil,0.431,+58%,,+91%
73083,Delicate Projector,0.641,,+23%,+89%
73084,Uniform Cornea,0.046,,+21%,+75%
73085,Variegated Fluids,0.046,,+21%,+75%
73086,Uniform Pupil,0.342,+70%,,+75%
73087,Delicate Retina,0.216,,+20%,+81%
73088,Uniform Lens,0.042,+56%,+20%,
73089,Delicate Projector,0.144,,+20%,+79%
73090,Variegated Reflector,0.174,,+23%,+76%
73091,Variegated Cornea,0.455,+68%,,+82%
73092,Variegated Iris,0.221,+59%,+21%,
73093,Delicate Lens,0.84,+75%,+20%,
73094,Variegated Pupil,0.672,+71%,+20%,
73095,Uniform Retina,0.226,,+21%,+80%
73096,Shining Mirror,0.023,+56%,,+75%
73097,Shining Projector,0.108,,+20%,+78%
73098,Searching Cornea,0.272,,+22%,+80%
73099,Searching Retina,0.405,,+21%,+85%
73100,Shining Projector,0.046,,+21%,+75%
73101,Uniform Reflector,0.682,,+20%,+94%
73102,Shining Projector,0.569,+66%,+22%,
73103,Delicate Aperture,0.149,+56%,+22%,
73104,Shining Reflector,0.454,+61%,,+89%
73105,Searching Reflector,0.826,,+20%,+98%
73106,Delicate Aperture,0.042,+56%,+20%,
73107,Searching Projector,0.138,,+23%,+75%
73108,Shining Lens,0.621,,+21%,+91%
73109,Variegated Cornea,0.521,+57%,,+96%
73110,Uniform Mirror,0.515,+66%,+21%,
73111,Uniform Mirror,0.363,+59%,,+87%
73112,Shining Cornea,0.682,+71%,,+89%
73113,Variegated Fluids,0.205,+63%,,+76%
73114,Shining Cornea,0.809,+73%,+21%,
73115,Delicate Reflector,0.0,,+20%,+75%
73116,Delicate Mirror,0.179,+58%,+21%,
73117,Variegated Lens,0.137,+57%,+21%,
73118,Shining Fluids,0.179,+58%,+21%,
73119,Variegated Iris,0.0,,+20%,+75%
73120,Uniform Cornea,0.818,+69%,,+97%
73121,Searching Retina,0.754,,+20%,+96%
73122,Searching Cornea,0.202,+56%,+23%,
73123,Searching Mirror,0.126,+58%,+20%,
73124,Variegated Cornea,0.431,,+20%,+87%
73125,Delicate Lens,0.0,,+20%,+75%
73126,Shining Aperture,0.181,+56%,,+82%
73127,Shining Lens,0.503,,+20%,+89%
73128,Searching Pupil,0.251,+66%,,+75%
73129,Shining Pupil,0.683,+74%,,+86%
73130,Uniform Cornea,0.718,,+20%,+95%
73131,Shining Reflector,0.068,+57%,,+76%
73132,Variegated Cornea,0.023,+56%,,+75%
73133,Delicate Cornea,0.108,,+20%,+78%
73134,Uniform Cornea,0.713,,+23%,+91%
73135,Delicate Fluids,0.023,+56%,,+75%
73136,Searching Mirror,0.294,+62%,+20%,
73137,Searching Cornea,0.042,+56%,+20%,
73138,Searching Retina,0.533,,+23%,+86%
73139,Variegated Lens,0.092,,+22%,+75%
73140,Uniform Projector,0.042,+56%,+20%,
73141,Shining Pupil,0.042,+56%,+20%,
73142,Variegated Lens,0.168,+59%,+20%,
73143,Shining Mirror,0.63,+70%,+20%,
73144,Shining Fluids,0.149,+56%,+22%,
73145,Variegated Iris,0.249,+57%,,+84%
73146,Delicate Retina,0.395,,+20%,+86%
73147,Shining Retina,0.246,,+23%,+78%
73148,Delicate Aperture,0.513,,+21%,+88%
73149,Searching Cornea,0.714,+72%,+20%,
73150,Searching Retina,0.836,,+21%,+97%
73151,Delicate Pupil,0.174,,+23%,+76%
73152,Variegated Cornea,0.415,,+22%,+84%
73153,Variegated Lens,0.795,+68%,,+97%
73154,Searching Aperture,0.108,,+20%,+78%
73155,Variegated Aperture,0.202,+56%,+23%,
73156,Delicate Iris,0.273,+63%,,+79%
73157,Uniform Pupil,0.042,+56%,+20%,
73158,Shining Reflector,0.095,+56%,+21%,
73159,Delicate Reflector,0.068,+58%,,+75%
73160,Searching Mirror,0.042,+56%,+20%,
73161,Variegated Aperture,0.072,,+20%,+77%
73162,Delicate Pupil,0.126,+58%,+20%,
73163,Shining Reflector,0.202,+56%,+23%,
73164,Variegated Cornea,0.272,+56%,,+86%
73165,Variegated Reflector,0.0,,+20%,+75%
73166,Variegated Mirror,0.168,+59%,+20%,
73167,Shining Fluids,0.681,+64%,,+96%
73168,Delicate Mirror,0.164,,+22%,+77%
73169,Searching Cornea,0.227,+57%,,+83%
73170,Delicate Cornea,0.126,+58%,+20%,
73171,Variegated Mirror,0.137,+57%,+21%,
73172,Delicate Iris,0.204,+56%,,+83%
73173,Delicate Fluids,0.091,+56%,,+78%
73174,Searching Aperture,0.2,,+22%,+78%
73175,Variegated Pupil,0.137,+57%,+21%,
73176,Shining Retina,0.21,+60%,+20%,
73177,Variegated Aperture,0.681,+66%,,+94%
73178,Variegated Retina,0.613,+62%,,+95%
73179,Variegated Fluids,0.0,,+20%,+75%
73180,Variegated Pupil,0.023,+56%,,+75%
73181,Shining Lens,0.042,+56%,+20%,
73182,Uniform Retina,0.672,+71%,+20%,
73183,Variegated Reflector,0.092,,+22%,+75%
73184,Delicate Pupil,0.557,+67%,+21%,
73185,Variegated Lens,0.168,+59%,+20%,
73186,Searching Pupil,0.683,+73%,,+87%
73187,Searching Lens,0.182,+59%,,+79%
73188,Delicate Cornea,0.072,,+20%,+77%
73189,Searching Lens,0.036,,+20%,+76%
73190,Searching Pupil,0.63,+70%,+20%,
73191,Uniform Aperture,0.693,,+21%,+93%
73192,Uniform Pupil,0.181,+56%,,+82%
73193,Variegated Cornea,0.042,+56%,+20%,
73194,Variegated Pupil,0.21,+60%,+20%,
73195,Delicate Lens,0.496,+63%,+23%,
73196,Delicate Retina,0.182,+62%,,+76%
73197,Searching Cornea,0.369,,+21%,+84%
73198,Delicate Iris,0.149,+56%,+22%,
73199,Delicate Iris,0.595,,+22%,+89%
73200,Shining Fluids,0.182,+61%,,+77%
73201,Uniform Fluids,0.477,,+21%,+87%
73202,Uniform Mirror,0.18,,+20%,+80%
73203,Shining Projector,0.095,+56%,+21%,
73204,Shining Iris,0.182,+57%,,+81%
73205,Uniform Reflector,0.084,+57%,+20%,
73206,Searching Pupil,0.205,+60%,,+79%
73207,Searching Mirror,0.108,,+20%,+78%
73208,Delicate Iris,0.287,,+20%,+83%
73209,Shining Lens,0.546,+68%,+20%,
73210,Variegated Aperture,0.036,,+20%,+76%
73211,Variegated Pupil,0.364,+67%,,+79%
73212,Delicate Aperture,0.263,+60%,+21%,
73213,Delicate Lens,0.328,+59%,+23%,
73214,Shining Mirror,0.272,+56%,,+86%
73215,Variegated Mirror,0.533,,+23%,+86%
73216,Variegated Reflector,0.566,+56%,,+99%
73217,Searching Cornea,0.236,,+22%,+79%
73218,Shining Fluids,0.095,+56%,+21%,
73219,Delicate Pupil,0.773,+72%,,+92%
73220,Delicate Cornea,0.336,+63%,+20%,
73221,Variegated Retina,0.515,+66%,+21%,
73222,Uniform Cornea,0.144,,+20%,+79%
73223,Shining Cornea,0.496,+63%,+23%,
73224,Shining Reflector,0.559,,+22%,+88%
73225,Shining Reflector,0.8,,+21%,+96%
73226,Variegated Cornea,0.233,+58%,+22%,
73227,Shining Iris,0.63,+70%,+20%,
73228,Variegated Lens,0.798,+74%,+20%,
73229,Shining Projector,0.168,+59%,+20%,
73230,Variegated Iris,0.046,,+21%,+75%
73231,Variegated Aperture,0.072,,+20%,+77%
73232,Searching Projector,0.434,+74%,,+75%
73233,Searching Projector,0.042,+56%,+20%,
73234,Uniform Mirror,0.343,,+22%,+82%
73235,Variegated Aperture,0.068,+56%,,+77%
73236,Shining Projector,0.653,+68%,+22%,
73237,Variegated Iris,0.411,+73%,,+75%
73238,Variegated Projector,0.046,,+21%,+75%
73239,Shining Retina,0.818,+70%,,+96%
73240,Uniform Cornea,0.431,,+20%,+87%
73241,Uniform Reflector,0.042,+56%,+20%,
73242,Shining Retina,0.658,+60%,,+99%
73243,Uniform Mirror,0.42,+65%,+20%,
73244,Delicate Aperture,0.386,+59%,,+88%
73245,Variegated Aperture,0.036,,+20%,+76%
73246,Searching Cornea,0.545,+61%,,+93%
73247,Searching Retina,0.588,+69%,+20%,
73248,Shining Iris,0.408,+56%,,+92%
73249,Delicate Retina,0.072,,+20%,+77%
73250,Searching Mirror,0.431,+59%,,+90%
73251,Uniform Aperture,0.431,+64%,+21%,
73252,Shining Lens,0.434,+74%,,+75%
73253,Shining Projector,0.295,+58%,,+85%
73254,Delicate Mirror,0.023,+56%,,+75%
73255,Uniform Fluids,0.154,,+21%,+78%
73256,Variegated Retina,0.164,,+22%,+77%
73257,Delicate Fluids,0.042,+56%,+20%,
73258,Searching Iris,0.216,,+20%,+81%
73259,Delicate Iris,0.202,+56%,+23%,
73260,Uniform Lens,0.252,+61%,+20%,
73261,Searching Reflector,0.072,,+20%,+77%
73262,Variegated Pupil,0.068,+56%,,+77%
73263,Searching Aperture,0.202,+56%,+23%,
73264,Searching Iris,0.149,+56%,+22%,
73265,Variegated Reflector,0.764,,+21%,+95%
73266,Uniform Fluids,0.342,+70%,,+75%
73267,Uniform Iris,0.091,+57%,,+77%
73268,Delicate Lens,0.202,+56%,+23%,
73269,Searching Retina,0.504,+67%,+20%,
73270,Uniform Mirror,0.149,+56%,+22%,
73271,Shining Retina,0.611,,+20%,+92%
73272,Delicate Fluids,0.443,+63%,+22%,
73273,Delicate Retina,0.42,+65%,+20%,
73274,Delicate Pupil,0.672,+71%,+20%,
73275,Shining Mirror,0.287,,+20%,+83%
73276,Variegated Mirror,0.727,+66%,,+96%
73277,Shining Aperture,0.42,+65%,+20%,
73278,Shining Mirror,0.0,,+20%,+75%
73279,Shining Pupil,0.462,+66%,+20%,
73280,Uniform Projector,0.082,,+21%,+76%
73281,Delicate Pupil,0.588,+69%,+20%,
73282,Delicate Pupil,0.892,,+23%,+96%
73283,Shining Iris,0.19,,+21%,+79%
73284,Searching Aperture,0.251,,+20%,+82%
73285,Variegated Aperture,0.588,+69%,+20%,
73286,Variegated Fluids,0.252,+61%,+20%,
73287,Variegated Retina,0.137,+59%,,+77%
73288,Searching Cornea,0.072,,+20%,+77%
73289,Variegated Pupil,0.386,+63%,,+84%
73290,Uniform Cornea,0.454,+63%,,+87%
73291,Searching Lens,0.539,,+20%,+90%
