Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
96992,Twitching Blood Pump,0.522,,+8%,+5%
96993,Wriggling Heart Lump,0.625,+12%,+10%,
96994,Writhing Ventricle,0.678,,+9%,+6%
96995,Writhing Heart Lump,0.356,,+8%,+2%
96996,Twitching Trunk Tissue,0.181,+12%,,+2%
96997,Wriggling Blood Sac,0.156,,+6%,+2%
96998,Growing Blood Pump,0.1,+11%,+6%,
96999,Germinated Chamber,0.292,+12%,,+4%
97000,Wriggling Vessel,0.55,+13%,+8%,
97001,Twitching Trunk Tissue,0.744,,+8%,+9%
97002,Germinated Ventricle,0.1,+11%,+6%,
97003,Wriggling Ventricle,0.556,,+10%,+2%
97004,Twitching Vessel,0.181,+12%,,+2%
97005,Twitching Trunk Tissue,0.556,,+10%,+2%
97006,Growing Vessel,0.056,+11%,,+2%
97007,Germinated Vessel,0.556,+15%,,+2%
97008,Germinated Aorta,0.111,+11%,,+3%
97009,Writhing Muscle,0.775,+14%,+9%,
97010,Writhing Blood Pump,0.156,,+6%,+2%
97011,Germinated Vessel,0.433,,+6%,+7%
97012,Writhing Blood Sac,0.156,,+6%,+2%
97013,Growing Heart Lump,0.1,+11%,+6%,
97014,Twitching Blood Sac,0.056,+11%,,+2%
97015,Growing Aorta,0.567,,+9%,+4%
97016,Twitching Trunk Tissue,0.525,+12%,+9%,
97017,Wriggling Vessel,0.678,,+9%,+6%
97018,Wriggling Heart Lump,0.556,+15%,,+2%
97019,Germinated Thorax,0.625,+12%,+10%,
97020,Wriggling Thorax,0.225,+12%,+6%,
97021,Growing Thorax,0.417,+13%,,+4%
97022,Writhing Aorta,0.6,+15%,+6%,
97023,Twitching Heart Lump,0.425,+12%,+8%,
97024,Writhing Aorta,0.575,+14%,+7%,
97025,Wriggling Thorax,0.575,+14%,+7%,
97026,Wriggling Muscle,0.3,+11%,+8%,
97027,Twitching Thorax,0.1,+11%,+6%,
97028,Germinated Heart Lump,0.056,+11%,,+2%
97029,Wriggling Vessel,0.056,+11%,,+2%
97030,Writhing Chamber,0.056,+11%,,+2%
97031,Growing Thorax,0.611,,+10%,+3%
97032,Writhing Aorta,0.056,+11%,,+2%
97033,Twitching Heart Lump,0.5,+11%,+10%,
97034,Germinated Blood Pump,0.181,+12%,,+2%
97035,Wriggling Trunk Tissue,0.1,+11%,+6%,
97036,Wriggling Blood Sac,0.1,+11%,+6%,
97037,Growing Blood Pump,0.256,,+7%,+2%
97038,Twitching Ventricle,0.556,,+10%,+2%
97039,Wriggling Trunk Tissue,0.1,+11%,+6%,
97040,Twitching Blood Pump,0.35,+13%,+6%,
97041,Wriggling Thorax,0.6,+15%,+6%,
97042,Wriggling Aorta,0.75,+13%,+10%,
97043,Writhing Vessel,0.056,+11%,,+2%
97044,Wriggling Aorta,0.056,+11%,,+2%
97045,Twitching Thorax,1.0,+15%,+10%,
97046,Twitching Blood Sac,0.2,+11%,+7%,
97047,Growing Trunk Tissue,0.722,,+10%,+5%
97048,Growing Thorax,0.4,+11%,+9%,
97049,Writhing Vessel,0.181,+12%,,+2%
97050,Writhing Heart Lump,0.3,+11%,+8%,
97051,Growing Vessel,0.356,,+8%,+2%
97052,Wriggling Heart Lump,0.3,+11%,+8%,
97053,Growing Heart Lump,0.056,+11%,,+2%
97054,Twitching Muscle,0.35,+13%,+6%,
97055,Writhing Aorta,0.456,,+9%,+2%
97056,Writhing Muscle,0.306,+13%,,+2%
97057,Growing Blood Sac,0.156,,+6%,+2%
97058,Twitching Trunk Tissue,0.4,+11%,+9%,
97059,Growing Aorta,0.1,+11%,+6%,
97060,Twitching Chamber,0.5,+11%,+10%,
97061,Writhing Blood Sac,0.156,,+6%,+2%
97062,Germinated Aorta,0.056,+11%,,+2%
97063,Wriggling Aorta,0.256,,+7%,+2%
97064,Germinated Thorax,0.306,+13%,,+2%
97065,Wriggling Thorax,0.211,,+6%,+3%
97066,Twitching Aorta,0.356,,+8%,+2%
97067,Twitching Aorta,0.403,+12%,,+6%
97068,Wriggling Thorax,0.378,,+6%,+6%
97069,Germinated Muscle,0.1,+11%,+6%,
97070,Wriggling Blood Sac,0.3,,+8%,+1%
97071,Twitching Vessel,0.056,+11%,,+2%
97072,Writhing Blood Pump,0.411,,+8%,+3%
97073,Twitching Aorta,0.056,+11%,,+2%
97074,Twitching Heart Lump,0.322,,+6%,+5%
97075,Writhing Blood Pump,0.4,+11%,+9%,
97076,Writhing Aorta,0.722,+15%,,+5%
97077,Writhing Vessel,0.425,+12%,+8%,
97078,Writhing Muscle,0.3,+11%,+8%,
97079,Writhing Chamber,0.6,+15%,+6%,
97080,Growing Blood Pump,0.45,+13%,+7%,
97081,Growing Vessel,0.156,,+6%,+2%
97082,Growing Trunk Tissue,0.325,+12%,+7%,
97083,Wriggling Aorta,0.367,,+7%,+4%
97084,Writhing Blood Sac,0.1,+11%,+6%,
97085,Twitching Blood Pump,0.156,,+6%,+2%
97086,Wriggling Chamber,0.389,+11%,,+8%
97087,Growing Vessel,0.156,,+6%,+2%
97088,Writhing Thorax,0.431,+14%,,+2%
97089,Twitching Chamber,0.35,+13%,+6%,
97090,Wriggling Thorax,0.306,+13%,,+2%
97091,Writhing Chamber,0.167,+11%,,+4%
97092,Wriggling Chamber,0.2,+11%,+7%,
97093,Growing Blood Pump,0.3,+11%,+8%,
97094,Twitching Vessel,0.5,+11%,+10%,
97095,Wriggling Thorax,0.056,+11%,,+2%
97096,Twitching Trunk Tissue,0.181,+12%,,+2%
97097,Germinated Muscle,0.7,+15%,+7%,
97098,Twitching Vessel,0.156,,+6%,+2%
97099,Writhing Ventricle,0.486,+14%,,+3%
97100,Germinated Muscle,0.356,,+8%,+2%
97101,Wriggling Vessel,0.225,+12%,+6%,
97102,Germinated Vessel,0.211,,+6%,+3%
97103,Wriggling Heart Lump,0.431,+14%,,+2%
97104,Germinated Thorax,0.611,,+10%,+3%
97105,Twitching Heart Lump,0.431,+14%,,+2%
97106,Growing Ventricle,0.156,,+6%,+2%
97107,Twitching Muscle,0.1,+11%,+6%,
97108,Germinated Heart Lump,0.356,,+8%,+2%
97109,Twitching Trunk Tissue,0.211,,+6%,+3%
97110,Twitching Blood Pump,0.722,+15%,,+5%
97111,Growing Vessel,0.325,+12%,+7%,
97112,Writhing Muscle,0.056,+11%,,+2%
97113,Writhing Chamber,0.225,+12%,+6%,
97114,Wriggling Trunk Tissue,0.256,,+7%,+2%
97115,Writhing Blood Pump,0.35,+13%,+6%,
97116,Twitching Heart Lump,0.256,,+7%,+2%
97117,Wriggling Vessel,0.2,+11%,+7%,
97118,Writhing Ventricle,0.639,+13%,,+8%
97119,Writhing Trunk Tissue,0.156,,+6%,+2%
97120,Growing Thorax,0.556,+15%,,+2%
97121,Germinated Chamber,0.1,+11%,+6%,
97122,Germinated Heart Lump,0.1,+11%,+6%,
97123,Growing Muscle,0.6,,+6%,+10%
97124,Growing Trunk Tissue,0.156,,+6%,+2%
97125,Germinated Blood Pump,0.1,+11%,+6%,
97126,Twitching Ventricle,0.458,+12%,,+7%
97127,Germinated Blood Pump,0.35,+13%,+6%,
97128,Wriggling Aorta,0.5,+11%,+10%,
97129,Twitching Heart Lump,0.556,+15%,,+2%
97130,Germinated Muscle,0.556,+15%,,+2%
97131,Wriggling Blood Pump,0.4,+11%,+9%,
97132,Germinated Blood Sac,0.75,+13%,+10%,
97133,Growing Vessel,0.775,+14%,+9%,
97134,Growing Vessel,0.306,+13%,,+2%
97135,Growing Aorta,0.356,,+8%,+2%
97136,Twitching Heart Lump,0.156,,+6%,+2%
97137,Growing Blood Sac,0.225,+12%,+6%,
97138,Germinated Trunk Tissue,0.156,,+6%,+2%
97139,Wriggling Aorta,0.45,+13%,+7%,
97140,Twitching Heart Lump,0.3,+11%,+8%,
97141,Wriggling Aorta,0.306,+13%,,+2%
97142,Wriggling Trunk Tissue,0.1,,+6%,+1%
97143,Writhing Thorax,0.35,+13%,+6%,
97144,Germinated Blood Sac,0.156,,+6%,+2%
97145,Writhing Aorta,0.306,+13%,,+2%
97146,Growing Ventricle,0.056,+11%,,+2%
97147,Growing Muscle,0.55,+13%,+8%,
97148,Twitching Aorta,0.225,+12%,+6%,
97149,Twitching Aorta,0.55,+13%,+8%,
97150,Twitching Blood Sac,0.4,+11%,+9%,
97151,Twitching Aorta,0.306,+13%,,+2%
97152,Writhing Trunk Tissue,0.7,+15%,+7%,
97153,Wriggling Ventricle,0.1,+11%,+6%,
97154,Wriggling Aorta,0.225,+12%,+6%,
97155,Wriggling Aorta,0.222,+11%,,+5%
97156,Writhing Thorax,0.675,+14%,+8%,
97157,Twitching Blood Sac,0.556,+15%,,+2%
97158,Twitching Heart Lump,0.417,+13%,,+4%
97159,Twitching Trunk Tissue,0.475,+14%,+6%,
97160,Writhing Trunk Tissue,0.1,+11%,+6%,
97161,Wriggling Aorta,0.225,+12%,+6%,
97162,Writhing Blood Pump,0.425,+12%,+8%,
97163,Germinated Vessel,0.111,+11%,,+3%
97164,Growing Chamber,0.35,+13%,+6%,
97165,Germinated Aorta,0.1,+11%,+6%,
97166,Writhing Trunk Tissue,0.156,,+6%,+2%
97167,Growing Ventricle,0.556,+15%,,+2%
97168,Wriggling Heart Lump,0.256,,+7%,+2%
97169,Twitching Ventricle,0.775,+14%,+9%,
97170,Wriggling Heart Lump,0.056,+11%,,+2%
97171,Wriggling Muscle,0.256,,+7%,+2%
97172,Twitching Aorta,0.3,+11%,+8%,
97173,Writhing Trunk Tissue,0.1,+11%,+6%,
97174,Growing Muscle,0.278,+11%,,+6%
97175,Germinated Aorta,0.256,,+7%,+2%
97176,Germinated Blood Pump,0.35,+13%,+6%,
97177,Germinated Ventricle,0.411,,+8%,+3%
97178,Germinated Ventricle,0.675,+14%,+8%,
97179,Growing Thorax,0.556,,+10%,+2%
97180,Twitching Heart Lump,0.1,+11%,+6%,
97181,Writhing Blood Sac,0.225,+12%,+6%,
97182,Twitching Thorax,0.489,,+6%,+8%
97183,Writhing Ventricle,0.1,+11%,+6%,
97184,Germinated Muscle,1.0,,+10%,+10%
97185,Germinated Trunk Tissue,0.1,+11%,+6%,
97186,Wriggling Thorax,0.7,+15%,+7%,
97187,Wriggling Ventricle,0.556,,+10%,+2%
97188,Wriggling Trunk Tissue,0.65,+13%,+9%,
97189,Twitching Trunk Tissue,0.356,,+8%,+2%
97190,Writhing Blood Pump,0.486,+14%,,+3%
97191,Germinated Trunk Tissue,0.181,+12%,,+2%
97192,Wriggling Aorta,0.556,,+10%,+2%
97193,Writhing Muscle,0.181,+12%,,+2%
97194,Growing Vessel,0.1,+11%,+6%,
97195,Wriggling Blood Pump,0.1,+11%,+6%,
97196,Germinated Vessel,0.225,+12%,+6%,
97197,Germinated Blood Sac,0.475,+14%,+6%,
97198,Writhing Chamber,0.1,+11%,+6%,
97199,Germinated Chamber,0.378,,+6%,+6%
97200,Writhing Vessel,0.4,+11%,+9%,
97201,Growing Chamber,0.156,,+6%,+2%
97202,Germinated Aorta,0.1,+11%,+6%,
97203,Growing Ventricle,0.6,,+6%,+10%
97204,Germinated Vessel,0.167,+11%,,+4%
97205,Wriggling Thorax,0.5,+11%,+10%,
97206,Twitching Heart Lump,0.225,+12%,+6%,
97207,Wriggling Muscle,0.9,+15%,+9%,
97208,Twitching Vessel,0.444,+11%,,+9%
97209,Germinated Aorta,0.1,,+6%,+1%
97210,Writhing Ventricle,0.556,,+10%,+2%
97211,Growing Ventricle,0.431,+14%,,+2%
97212,Wriggling Thorax,0.433,,+6%,+7%
97213,Writhing Trunk Tissue,0.181,+12%,,+2%
97214,Twitching Ventricle,0.306,+13%,,+2%
97215,Growing Thorax,0.6,+15%,+6%,
97216,Germinated Vessel,0.156,,+6%,+2%
97217,Germinated Vessel,0.444,+11%,,+9%
97218,Germinated Heart Lump,0.444,+11%,,+9%
97219,Wriggling Ventricle,0.181,+12%,,+2%
97220,Germinated Thorax,0.256,,+7%,+2%
97221,Wriggling Chamber,0.733,,+9%,+7%
97222,Germinated Chamber,0.056,+11%,,+2%
97223,Growing Vessel,0.322,,+6%,+5%
97224,Writhing Vessel,0.056,+11%,,+2%
97225,Writhing Thorax,0.569,+12%,,+9%
97226,Twitching Trunk Tissue,0.156,,+6%,+2%
97227,Twitching Thorax,0.556,,+10%,+2%
97228,Germinated Trunk Tissue,0.65,+13%,+9%,
97229,Growing Blood Pump,0.9,+15%,+9%,
97230,Germinated Thorax,0.653,+14%,,+6%
97231,Germinated Aorta,0.325,+12%,+7%,
97232,Twitching Aorta,0.7,+15%,+7%,
97233,Growing Muscle,0.5,+11%,+10%,
97234,Wriggling Blood Sac,0.156,,+6%,+2%
97235,Wriggling Chamber,0.1,+11%,+6%,
97236,Writhing Blood Pump,0.425,+12%,+8%,
97237,Germinated Chamber,0.35,+13%,+6%,
97238,Growing Heart Lump,0.5,+11%,+10%,
97239,Germinated Aorta,0.6,+15%,+6%,
97240,Germinated Heart Lump,0.333,+11%,,+7%
97241,Germinated Aorta,0.056,+11%,,+2%
97242,Writhing Blood Pump,0.156,,+6%,+2%
97243,Growing Aorta,0.256,,+7%,+2%
97244,Growing Trunk Tissue,0.1,+11%,+6%,
97245,Germinated Chamber,0.689,,+8%,+8%
97246,Growing Vessel,0.056,+11%,,+2%
97247,Germinated Thorax,0.267,,+6%,+4%
97248,Germinated Heart Lump,0.3,+11%,+8%,
97249,Twitching Blood Pump,0.1,+11%,+6%,
97250,Growing Vessel,0.1,+11%,+6%,
97251,Growing Heart Lump,0.611,+15%,,+3%
97252,Wriggling Blood Pump,0.356,,+8%,+2%
97253,Growing Blood Sac,0.225,+12%,+6%,
97254,Twitching Aorta,0.056,+11%,,+2%
97255,Growing Vessel,0.1,+11%,+6%,
97256,Twitching Thorax,0.4,+11%,+9%,
97257,Writhing Blood Pump,0.431,+14%,,+2%
97258,Writhing Blood Pump,0.611,,+10%,+3%
97259,Germinated Muscle,0.156,,+6%,+2%
97260,Twitching Heart Lump,0.111,+11%,,+3%
97261,Twitching Aorta,0.056,+11%,,+2%
97262,Wriggling Chamber,0.325,+12%,+7%,
97263,Germinated Muscle,0.056,+11%,,+2%
97264,Growing Chamber,0.1,+11%,+6%,
97265,Germinated Muscle,0.211,,+6%,+3%
97266,Germinated Heart Lump,0.611,+15%,,+3%
97267,Wriggling Trunk Tissue,0.5,+11%,+10%,
97268,Wriggling Heart Lump,0.156,,+6%,+2%
97269,Twitching Trunk Tissue,0.1,+11%,+6%,
97270,Twitching Vessel,0.156,,+6%,+2%
97271,Twitching Thorax,0.056,+11%,,+2%
97272,Wriggling Muscle,0.111,+11%,,+3%
97273,Writhing Vessel,0.156,,+6%,+2%
97274,Wriggling Vessel,0.9,+15%,+9%,
97275,Growing Ventricle,0.475,+14%,+6%,
97276,Wriggling Vessel,0.2,+11%,+7%,
97277,Twitching Aorta,0.556,+15%,,+2%
97278,Writhing Trunk Tissue,1.0,+15%,+10%,
97279,Writhing Vessel,0.211,,+6%,+3%
97280,Germinated Ventricle,0.45,+13%,+7%,
97281,Growing Blood Pump,0.292,+12%,,+4%
97282,Writhing Chamber,0.431,+14%,,+2%
97283,Growing Muscle,0.306,+13%,,+2%
97284,Wriggling Aorta,0.431,+14%,,+2%
97285,Writhing Muscle,0.4,+11%,+9%,
97286,Twitching Ventricle,0.156,,+6%,+2%
97287,Germinated Muscle,0.525,+12%,+9%,
97288,Growing Ventricle,0.1,+11%,+6%,
97289,Growing Heart Lump,0.4,+11%,+9%,
97290,Wriggling Thorax,0.156,,+6%,+2%
97291,Twitching Chamber,0.378,,+6%,+6%
97292,Twitching Chamber,0.556,,+10%,+2%
97293,Germinated Chamber,0.181,+12%,,+2%
97294,Germinated Blood Pump,0.6,+15%,+6%,
97295,Twitching Heart Lump,0.3,+11%,+8%,
97296,Writhing Blood Pump,0.225,+12%,+6%,
97297,Growing Chamber,0.056,+11%,,+2%
97298,Twitching Vessel,0.456,,+9%,+2%
97299,Twitching Ventricle,0.356,,+8%,+2%
97300,Germinated Chamber,0.1,+11%,+6%,
97301,Wriggling Ventricle,0.322,,+6%,+5%
97302,Wriggling Ventricle,0.156,,+6%,+2%
97303,Writhing Chamber,0.267,,+6%,+4%
97304,Germinated Aorta,0.6,,+6%,+10%
97305,Germinated Thorax,0.256,,+7%,+2%
97306,Growing Vessel,0.589,,+7%,+8%
97307,Writhing Heart Lump,0.8,+15%,+8%,
97308,Twitching Chamber,0.431,+14%,,+2%
97309,Germinated Aorta,0.056,+11%,,+2%
97310,Wriggling Chamber,0.667,+15%,,+4%
97311,Wriggling Aorta,0.222,+11%,,+5%
97312,Germinated Trunk Tissue,0.056,+11%,,+2%
97313,Twitching Aorta,0.653,+14%,,+6%
97314,Germinated Vessel,0.256,,+7%,+2%
97315,Wriggling Heart Lump,0.3,+11%,+8%,
97316,Twitching Heart Lump,0.35,+13%,+6%,
97317,Wriggling Blood Pump,0.156,,+6%,+2%
97318,Twitching Blood Sac,0.467,,+8%,+4%
97319,Germinated Muscle,0.55,+13%,+8%,
97320,Germinated Blood Sac,0.1,+11%,+6%,
97321,Writhing Ventricle,0.35,+13%,+6%,
97322,Twitching Blood Pump,0.211,,+6%,+3%
97323,Growing Muscle,0.4,+11%,+9%,
97324,Twitching Chamber,0.1,+11%,+6%,
97325,Twitching Vessel,0.1,+11%,+6%,
97326,Wriggling Ventricle,0.2,+11%,+7%,
97327,Growing Thorax,0.156,,+6%,+2%
97328,Germinated Vessel,0.378,,+6%,+6%
97329,Wriggling Muscle,0.1,+11%,+6%,
97330,Germinated Thorax,0.425,+12%,+8%,
97331,Growing Ventricle,0.3,+11%,+8%,
97332,Wriggling Blood Sac,0.311,,+7%,+3%
97333,Wriggling Ventricle,0.5,+11%,+10%,
97334,Germinated Ventricle,0.056,+11%,,+2%
97335,Twitching Blood Sac,0.056,+11%,,+2%
97336,Growing Thorax,0.056,+11%,,+2%
97337,Growing Thorax,0.236,+12%,,+3%
97338,Germinated Ventricle,0.256,,+7%,+2%
97339,Twitching Trunk Tissue,0.056,+11%,,+2%
97340,Writhing Thorax,0.156,,+6%,+2%
97341,Twitching Trunk Tissue,0.1,+11%,+6%,
97342,Twitching Heart Lump,0.2,,+7%,+1%
97343,Germinated Vessel,0.675,+14%,+8%,
97344,Writhing Aorta,0.889,,+10%,+8%
97345,Wriggling Trunk Tissue,0.556,+15%,,+2%
97346,Growing Blood Pump,0.311,,+7%,+3%
97347,Twitching Chamber,0.1,+11%,+6%,
97348,Twitching Blood Sac,0.056,+11%,,+2%
97349,Wriggling Vessel,0.556,+15%,,+2%
97350,Germinated Trunk Tissue,0.1,+11%,+6%,
97351,Twitching Blood Pump,0.181,+12%,,+2%
97352,Germinated Heart Lump,0.156,,+6%,+2%
97353,Twitching Ventricle,0.7,+15%,+7%,
97354,Growing Ventricle,0.45,+13%,+7%,
97355,Germinated Heart Lump,0.475,+14%,+6%,
97356,Germinated Ventricle,0.111,+11%,,+3%
97357,Wriggling Trunk Tissue,0.1,+11%,+6%,
97358,Germinated Heart Lump,0.475,+14%,+6%,
97359,Germinated Heart Lump,0.653,+14%,,+6%
97360,Writhing Chamber,0.1,+11%,+6%,
97361,Twitching Heart Lump,0.3,+11%,+8%,
97362,Germinated Heart Lump,0.111,+11%,,+3%
97363,Germinated Heart Lump,0.611,+15%,,+3%
97364,Germinated Chamber,0.3,+11%,+8%,
97365,Germinated Muscle,0.625,+12%,+10%,
97366,Germinated Heart Lump,0.4,,+9%,+1%
97367,Germinated Heart Lump,0.256,,+7%,+2%
97368,Growing Chamber,0.311,,+7%,+3%
97369,Twitching Heart Lump,0.486,+14%,,+3%
97370,Writhing Heart Lump,0.489,,+6%,+8%
97371,Wriggling Blood Sac,0.1,+11%,+6%,
97372,Growing Aorta,0.236,+12%,,+3%
97373,Wriggling Muscle,0.1,+11%,+6%,
97374,Germinated Blood Sac,0.6,+15%,+6%,
97375,Growing Chamber,0.278,+11%,,+6%
97376,Wriggling Blood Pump,0.4,+11%,+9%,
97377,Wriggling Thorax,0.256,,+7%,+2%
97378,Germinated Vessel,0.156,,+6%,+2%
97379,Twitching Chamber,0.35,+13%,+6%,
97380,Wriggling Chamber,0.775,+14%,+9%,
97381,Growing Chamber,0.056,+11%,,+2%
97382,Germinated Aorta,0.056,+11%,,+2%
97383,Writhing Muscle,0.056,+11%,,+2%
97384,Wriggling Thorax,0.425,+12%,+8%,
97385,Twitching Chamber,0.278,+11%,,+6%
97386,Growing Aorta,0.056,+11%,,+2%
97387,Wriggling Blood Sac,0.306,+13%,,+2%
97388,Wriggling Vessel,0.575,+14%,+7%,
97389,Twitching Blood Pump,0.256,,+7%,+2%
97390,Writhing Blood Sac,0.356,,+8%,+2%
97391,Germinated Muscle,0.486,+14%,,+3%
97392,Wriggling Heart Lump,0.478,,+7%,+6%
97393,Germinated Heart Lump,0.156,,+6%,+2%
97394,Writhing Chamber,0.8,+15%,+8%,
97395,Germinated Blood Sac,0.292,+12%,,+4%
97396,Wriggling Heart Lump,0.2,+11%,+7%,
97397,Wriggling Heart Lump,0.356,,+8%,+2%
97398,Germinated Vessel,0.306,+13%,,+2%
97399,Wriggling Vessel,0.45,+13%,+7%,
97400,Germinated Trunk Tissue,0.475,+14%,+6%,
97401,Writhing Muscle,0.6,+15%,+6%,
97402,Twitching Chamber,0.556,,+10%,+2%
97403,Growing Heart Lump,0.708,+14%,,+7%
97404,Growing Thorax,0.367,,+7%,+4%
97405,Writhing Muscle,0.356,,+8%,+2%
97406,Writhing Muscle,0.356,,+8%,+2%
97407,Germinated Ventricle,0.639,+13%,,+8%
97408,Wriggling Trunk Tissue,0.225,+12%,+6%,
97409,Germinated Ventricle,0.225,+12%,+6%,
97410,Wriggling Blood Pump,0.056,+11%,,+2%
97411,Twitching Heart Lump,0.356,,+8%,+2%
97412,Twitching Muscle,0.1,+11%,+6%,
97413,Growing Vessel,0.475,+14%,+6%,
97414,Growing Blood Pump,0.222,+11%,,+5%
97415,Growing Ventricle,0.456,,+9%,+2%
97416,Growing Aorta,0.225,+12%,+6%,
97417,Growing Aorta,0.425,+12%,+8%,
97418,Writhing Chamber,0.575,+14%,+7%,
97419,Twitching Aorta,0.356,,+8%,+2%
97420,Writhing Aorta,0.456,,+9%,+2%
97421,Wriggling Aorta,0.4,,+9%,+1%
97422,Germinated Thorax,0.056,+11%,,+2%
97423,Wriggling Blood Sac,0.944,,+10%,+9%
97424,Growing Muscle,0.056,+11%,,+2%
97425,Writhing Blood Sac,0.367,,+7%,+4%
97426,Twitching Aorta,0.367,,+7%,+4%
97427,Twitching Chamber,0.456,,+9%,+2%
97428,Twitching Heart Lump,0.35,+13%,+6%,
97429,Growing Ventricle,0.356,,+8%,+2%
97430,Writhing Aorta,0.456,,+9%,+2%
97431,Writhing Heart Lump,0.533,,+7%,+7%
97432,Growing Ventricle,0.889,,+10%,+8%
97433,Writhing Thorax,0.45,+13%,+7%,
97434,Writhing Muscle,0.778,+15%,,+6%
97435,Growing Blood Sac,0.431,+14%,,+2%
97436,Germinated Aorta,0.256,,+7%,+2%
97437,Writhing Blood Sac,0.422,,+7%,+5%
97438,Twitching Aorta,0.056,+11%,,+2%
97439,Germinated Muscle,0.478,,+7%,+6%
97440,Wriggling Chamber,0.378,,+6%,+6%
97441,Germinated Vessel,0.156,,+6%,+2%
97442,Writhing Muscle,0.1,+11%,+6%,
97443,Growing Aorta,0.533,,+7%,+7%
97444,Twitching Trunk Tissue,0.2,+11%,+7%,
97445,Germinated Aorta,0.256,,+7%,+2%
97446,Germinated Muscle,0.431,+14%,,+2%
97447,Wriggling Ventricle,0.306,+13%,,+2%
97448,Wriggling Ventricle,0.256,,+7%,+2%
97449,Germinated Muscle,0.833,+15%,,+7%
97450,Writhing Trunk Tissue,0.056,+11%,,+2%
97451,Growing Thorax,0.1,+11%,+6%,
97452,Writhing Ventricle,0.1,+11%,+6%,
97453,Twitching Ventricle,0.156,,+6%,+2%
97454,Growing Trunk Tissue,0.456,,+9%,+2%
97455,Germinated Trunk Tissue,0.722,,+10%,+5%
97456,Growing Blood Pump,0.356,,+8%,+2%
97457,Twitching Muscle,0.267,,+6%,+4%
97458,Germinated Chamber,1.0,+15%,+10%,
97459,Germinated Thorax,0.35,+13%,+6%,
97460,Growing Blood Sac,0.3,+11%,+8%,
97461,Germinated Vessel,0.556,,+10%,+2%
97462,Twitching Muscle,0.9,+15%,+9%,
97463,Wriggling Trunk Tissue,0.056,+11%,,+2%
97464,Writhing Blood Pump,0.278,+11%,,+6%
97465,Germinated Aorta,0.417,+13%,,+4%
97466,Writhing Heart Lump,0.431,+14%,,+2%
97467,Twitching Muscle,0.156,,+6%,+2%
97468,Twitching Chamber,0.456,,+9%,+2%
97469,Twitching Thorax,0.5,+11%,+10%,
97470,Twitching Aorta,0.056,+11%,,+2%
97471,Writhing Vessel,0.522,,+8%,+5%
97472,Twitching Muscle,0.1,+11%,+6%,
97473,Twitching Aorta,0.4,+11%,+9%,
97474,Wriggling Blood Pump,0.833,,+10%,+7%
97475,Germinated Blood Pump,0.3,,+8%,+1%
97476,Germinated Ventricle,0.3,+11%,+8%,
97477,Germinated Thorax,0.489,,+6%,+8%
97478,Growing Trunk Tissue,0.181,+12%,,+2%
97479,Growing Heart Lump,0.525,+12%,+9%,
97480,Writhing Thorax,0.156,,+6%,+2%
97481,Writhing Muscle,0.431,+14%,,+2%
97482,Growing Vessel,0.667,+15%,,+4%
97483,Writhing Heart Lump,0.35,+13%,+6%,
97484,Germinated Chamber,0.156,,+6%,+2%
97485,Twitching Trunk Tissue,0.111,+11%,,+3%
97486,Germinated Thorax,0.733,,+9%,+7%
97487,Germinated Heart Lump,0.322,,+6%,+5%
97488,Twitching Muscle,0.2,+11%,+7%,
97489,Growing Heart Lump,0.411,,+8%,+3%
97490,Growing Blood Sac,0.181,+12%,,+2%
97491,Twitching Blood Sac,0.653,+14%,,+6%
97492,Twitching Thorax,0.722,+15%,,+5%
97493,Twitching Trunk Tissue,0.225,+12%,+6%,
97494,Writhing Vessel,0.267,,+6%,+4%
97495,Writhing Thorax,0.056,+11%,,+2%
97496,Growing Muscle,0.575,+14%,+7%,
97497,Germinated Thorax,0.55,+13%,+8%,
97498,Wriggling Heart Lump,0.056,+11%,,+2%
97499,Germinated Blood Pump,0.356,,+8%,+2%
97500,Growing Heart Lump,0.306,+13%,,+2%
97501,Germinated Blood Sac,0.625,+12%,+10%,
97502,Growing Thorax,0.1,+11%,+6%,
97503,Wriggling Aorta,0.1,+11%,+6%,
97504,Twitching Aorta,0.156,,+6%,+2%
97505,Writhing Trunk Tissue,0.5,+11%,+10%,
97506,Twitching Chamber,0.35,+13%,+6%,
97507,Writhing Aorta,1.0,+15%,+10%,
97508,Twitching Heart Lump,0.3,+11%,+8%,
97509,Twitching Blood Sac,0.311,,+7%,+3%
97510,Writhing Chamber,0.267,,+6%,+4%
97511,Growing Aorta,0.356,,+8%,+2%
97512,Germinated Muscle,0.35,+13%,+6%,
97513,Twitching Aorta,0.111,+11%,,+3%
97514,Germinated Muscle,0.475,+14%,+6%,
97515,Wriggling Vessel,0.156,,+6%,+2%
97516,Writhing Muscle,0.325,+12%,+7%,
97517,Wriggling Thorax,0.667,,+10%,+4%
97518,Growing Aorta,0.472,+13%,,+5%
97519,Writhing Heart Lump,0.278,+11%,,+6%
97520,Twitching Blood Sac,0.533,,+7%,+7%
97521,Twitching Blood Sac,0.256,,+7%,+2%
97522,Growing Vessel,0.431,+14%,,+2%
97523,Writhing Thorax,0.311,,+7%,+3%
97524,Wriggling Trunk Tissue,0.5,+11%,+10%,
97525,Germinated Blood Sac,0.75,+13%,+10%,
97526,Germinated Aorta,0.1,+11%,+6%,
