Seed	Name	Perfection	Ship_Launcher_TakeOffCost
89782	Fibrous Lobes	0.0	-6%
89783	Viscous Tendril	0.0	-6%
89784	Viscous Jelly	0.0	-6%
89785	Mucilaginous Brain Node	0.0	-6%
89786	Soft Bio-Anomaly	0.0	-6%
89787	Glutinous Bio-Anomaly	0.0	-6%
89788	Soft Coils	0.0	-6%
89789	Soft Coils	0.0	-6%
89790	Soft Tendril	0.0	-6%
89791	Mucilaginous Brain Node	0.0	-6%
89792	Fibrous Brain Node	0.25	-7%
89793	Mucilaginous Membrane	0.0	-6%
89794	Viscous Brain Node	0.0	-6%
89795	Viscous Jelly	0.0	-6%
89796	Fibrous Nodules	0.0	-6%
89797	Mucilaginous Jelly	0.0	-6%
89798	Viscous Tendril	0.25	-7%
89799	Viscous Membrane	0.0	-6%
89800	Soft Lobes	0.0	-6%
89801	Soft Brain Node	0.0	-6%
89802	Soft Brain Node	0.0	-6%
89803	Mucilaginous Tendril	0.0	-6%
89804	Viscous Membrane	0.0	-6%
89805	Soft Brain Node	0.0	-6%
89806	Soft Coils	0.0	-6%
89807	Fibrous Nodules	0.75	-9%
89808	Soft Nodules	0.0	-6%
89809	Soft Brain Node	0.0	-6%
89810	Soft Tendril	0.25	-7%
89811	Fibrous Lobes	0.0	-6%
89812	Mucilaginous Coils	0.0	-6%
89813	Mucilaginous Tendril	0.0	-6%
89814	Glutinous Nodules	0.0	-6%
89815	Mucilaginous Bio-Anomaly	0.5	-8%
89816	Fibrous Lobes	0.0	-6%
89817	Viscous Jelly	0.0	-6%
89818	Fibrous Tendril	0.0	-6%
89819	Mucilaginous Clusters	0.25	-7%
89820	Mucilaginous Brain Node	0.0	-6%
89821	Viscous Brain Node	0.0	-6%
89822	Fibrous Jelly	0.0	-6%
89823	Mucilaginous Jelly	0.0	-6%
89824	Glutinous Bio-Anomaly	0.25	-7%
89825	Fibrous Tendril	0.5	-8%
89826	Soft Nodules	0.0	-6%
89827	Viscous Brain Node	0.0	-6%
89828	Fibrous Nodules	0.25	-7%
89829	Glutinous Lobes	0.0	-6%
89830	Glutinous Jelly	0.0	-6%
89831	Viscous Coils	0.0	-6%
89832	Glutinous Coils	0.5	-8%
89833	Soft Brain Node	0.0	-6%
89834	Soft Membrane	0.0	-6%
89835	Soft Tendril	0.0	-6%
89836	Fibrous Nodules	0.0	-6%
89837	Soft Brain Node	0.0	-6%
89838	Mucilaginous Lobes	0.25	-7%
89839	Viscous Membrane	0.0	-6%
89840	Glutinous Bio-Anomaly	0.0	-6%
89841	Soft Clusters	0.0	-6%
89842	Soft Tendril	0.0	-6%
89843	Viscous Clusters	0.0	-6%
89844	Glutinous Lobes	0.5	-8%
89845	Mucilaginous Coils	0.25	-7%
89846	Fibrous Tendril	0.0	-6%
89847	Soft Coils	0.0	-6%
89848	Soft Jelly	0.0	-6%
89849	Mucilaginous Lobes	0.0	-6%
89850	Mucilaginous Brain Node	0.0	-6%
89851	Mucilaginous Brain Node	0.0	-6%
89852	Soft Bio-Anomaly	0.0	-6%
89853	Soft Brain Node	0.75	-9%
89854	Viscous Lobes	0.0	-6%
89855	Fibrous Membrane	0.0	-6%
89856	Glutinous Jelly	0.0	-6%
89857	Fibrous Membrane	0.0	-6%
89858	Soft Jelly	0.5	-8%
89859	Viscous Clusters	0.0	-6%
89860	Soft Brain Node	0.0	-6%
89861	Glutinous Bio-Anomaly	0.0	-6%
89862	Soft Coils	0.0	-6%
89863	Viscous Nodules	0.0	-6%
89864	Mucilaginous Bio-Anomaly	0.25	-7%
89865	Glutinous Clusters	1.0	-10%
89866	Viscous Clusters	0.0	-6%
89867	Fibrous Jelly	0.75	-9%
89868	Fibrous Nodules	0.0	-6%
89869	Viscous Jelly	0.0	-6%
89870	Fibrous Membrane	0.25	-7%
89871	Viscous Brain Node	0.0	-6%
89872	Mucilaginous Brain Node	0.0	-6%
89873	Viscous Bio-Anomaly	1.0	-10%
89874	Fibrous Brain Node	0.75	-9%
89875	Fibrous Bio-Anomaly	0.0	-6%
89876	Glutinous Coils	0.0	-6%
89877	Mucilaginous Brain Node	0.0	-6%
89878	Soft Brain Node	0.0	-6%
89879	Soft Membrane	0.0	-6%
89880	Viscous Nodules	0.0	-6%
89881	Soft Brain Node	0.0	-6%
89882	Fibrous Tendril	0.0	-6%
89883	Viscous Clusters	0.75	-9%
89884	Fibrous Jelly	0.0	-6%
89885	Viscous Bio-Anomaly	1.0	-10%
89886	Viscous Nodules	0.5	-8%
89887	Viscous Brain Node	0.0	-6%
89888	Viscous Membrane	0.0	-6%
89889	Soft Bio-Anomaly	0.0	-6%
89890	Fibrous Lobes	0.0	-6%
89891	Soft Brain Node	0.0	-6%
89892	Fibrous Jelly	0.0	-6%
89893	Viscous Membrane	0.0	-6%
89894	Viscous Brain Node	0.0	-6%
89895	Mucilaginous Tendril	0.25	-7%
89896	Glutinous Nodules	0.0	-6%
89897	Soft Membrane	0.0	-6%
89898	Soft Bio-Anomaly	0.0	-6%
89899	Viscous Brain Node	0.0	-6%
89900	Mucilaginous Brain Node	0.25	-7%
89901	Mucilaginous Lobes	0.0	-6%
89902	Soft Brain Node	0.0	-6%
89903	Viscous Tendril	0.0	-6%
89904	Glutinous Clusters	0.75	-9%
89905	Soft Brain Node	0.0	-6%
89906	Soft Coils	0.75	-9%
89907	Glutinous Bio-Anomaly	0.0	-6%
89908	Soft Clusters	0.0	-6%
89909	Fibrous Bio-Anomaly	0.0	-6%
89910	Viscous Lobes	1.0	-10%
89911	Mucilaginous Clusters	0.0	-6%
89912	Glutinous Nodules	0.0	-6%
89913	Fibrous Bio-Anomaly	0.0	-6%
89914	Soft Brain Node	0.0	-6%
89915	Mucilaginous Membrane	0.0	-6%
89916	Glutinous Jelly	1.0	-10%
89917	Soft Membrane	0.0	-6%
89918	Soft Tendril	0.0	-6%
89919	Mucilaginous Membrane	0.0	-6%
89920	Fibrous Nodules	0.0	-6%
89921	Fibrous Bio-Anomaly	0.0	-6%
89922	Glutinous Clusters	0.0	-6%
89923	Fibrous Jelly	0.0	-6%
89924	Mucilaginous Coils	0.0	-6%
89925	Viscous Nodules	0.0	-6%
89926	Fibrous Nodules	0.0	-6%
89927	Viscous Lobes	0.0	-6%
89928	Fibrous Jelly	0.0	-6%
89929	Fibrous Lobes	0.5	-8%
89930	Viscous Membrane	0.5	-8%
89931	Fibrous Brain Node	0.0	-6%
89932	Viscous Bio-Anomaly	0.0	-6%
89933	Soft Tendril	0.25	-7%
89934	Glutinous Jelly	0.0	-6%
89935	Mucilaginous Brain Node	0.75	-9%
89936	Soft Clusters	0.0	-6%
89937	Viscous Membrane	0.75	-9%
89938	Soft Brain Node	0.0	-6%
89939	Glutinous Tendril	0.5	-8%
89940	Fibrous Brain Node	0.0	-6%
89941	Glutinous Jelly	0.0	-6%
89942	Fibrous Brain Node	0.25	-7%
89943	Fibrous Nodules	0.75	-9%
89944	Mucilaginous Brain Node	0.5	-8%
89945	Fibrous Brain Node	0.5	-8%
89946	Glutinous Coils	0.5	-8%
89947	Fibrous Tendril	0.0	-6%
89948	Viscous Membrane	0.25	-7%
89949	Viscous Jelly	0.0	-6%
89950	Soft Brain Node	0.0	-6%
89951	Glutinous Brain Node	0.0	-6%
89952	Mucilaginous Bio-Anomaly	0.25	-7%
89953	Glutinous Brain Node	0.0	-6%
89954	Soft Tendril	0.75	-9%
89955	Soft Coils	0.5	-8%
89956	Glutinous Brain Node	0.0	-6%
89957	Glutinous Coils	0.0	-6%
89958	Mucilaginous Tendril	0.0	-6%
89959	Soft Bio-Anomaly	0.0	-6%
89960	Glutinous Clusters	0.0	-6%
89961	Fibrous Membrane	0.0	-6%
89962	Glutinous Bio-Anomaly	0.0	-6%
89963	Glutinous Lobes	0.0	-6%
89964	Viscous Membrane	0.0	-6%
89965	Glutinous Brain Node	0.0	-6%
89966	Soft Clusters	0.0	-6%
89967	Fibrous Clusters	0.0	-6%
89968	Glutinous Jelly	0.5	-8%
89969	Glutinous Clusters	0.75	-9%
89970	Mucilaginous Clusters	0.0	-6%
89971	Viscous Coils	1.0	-10%
89972	Glutinous Brain Node	0.0	-6%
89973	Viscous Lobes	0.25	-7%
89974	Fibrous Clusters	0.25	-7%
89975	Soft Brain Node	0.0	-6%
89976	Soft Membrane	0.0	-6%
89977	Soft Membrane	0.0	-6%
89978	Soft Nodules	0.25	-7%
89979	Glutinous Coils	0.0	-6%
89980	Soft Jelly	0.0	-6%
89981	Glutinous Membrane	0.0	-6%
89982	Glutinous Nodules	0.0	-6%
89983	Mucilaginous Lobes	0.0	-6%
89984	Soft Bio-Anomaly	0.0	-6%
89985	Viscous Coils	0.0	-6%
89986	Soft Lobes	0.5	-8%
89987	Soft Bio-Anomaly	0.0	-6%
89988	Soft Brain Node	0.0	-6%
89989	Glutinous Nodules	0.0	-6%
89990	Mucilaginous Coils	0.0	-6%
89991	Mucilaginous Coils	0.25	-7%
89992	Viscous Bio-Anomaly	0.75	-9%
89993	Glutinous Clusters	0.0	-6%
89994	Viscous Brain Node	0.0	-6%
89995	Fibrous Lobes	0.0	-6%
89996	Glutinous Jelly	0.0	-6%
89997	Soft Membrane	0.0	-6%
89998	Soft Brain Node	0.0	-6%
89999	Mucilaginous Clusters	0.0	-6%
90000	Viscous Brain Node	0.25	-7%
90001	Soft Brain Node	0.0	-6%
90002	Soft Jelly	0.0	-6%
90003	Glutinous Jelly	0.0	-6%
90004	Mucilaginous Nodules	0.0	-6%
90005	Soft Brain Node	0.0	-6%
90006	Glutinous Membrane	0.25	-7%
90007	Fibrous Coils	0.0	-6%
90008	Glutinous Clusters	0.0	-6%
90009	Viscous Tendril	0.0	-6%
90010	Glutinous Tendril	0.5	-8%
90011	Viscous Brain Node	0.0	-6%
90012	Soft Lobes	0.0	-6%
90013	Fibrous Tendril	0.0	-6%
90014	Viscous Bio-Anomaly	0.75	-9%
90015	Soft Jelly	0.0	-6%
90016	Soft Clusters	0.0	-6%
90017	Fibrous Brain Node	0.0	-6%
90018	Glutinous Membrane	0.0	-6%
90019	Mucilaginous Coils	0.0	-6%
90020	Soft Lobes	0.0	-6%
90021	Soft Brain Node	0.0	-6%
90022	Mucilaginous Lobes	0.0	-6%
90023	Fibrous Lobes	0.25	-7%
90024	Glutinous Brain Node	0.0	-6%
90025	Soft Brain Node	0.5	-8%
90026	Glutinous Coils	0.0	-6%
90027	Mucilaginous Brain Node	0.0	-6%
90028	Soft Bio-Anomaly	0.0	-6%
90029	Viscous Membrane	0.25	-7%
90030	Glutinous Lobes	0.0	-6%
90031	Glutinous Brain Node	0.25	-7%
90032	Glutinous Lobes	0.0	-6%
90033	Glutinous Lobes	0.0	-6%
90034	Soft Jelly	0.0	-6%
90035	Viscous Clusters	0.75	-9%
90036	Fibrous Nodules	0.0	-6%
90037	Viscous Brain Node	0.0	-6%
90038	Glutinous Jelly	0.0	-6%
90039	Viscous Brain Node	0.0	-6%
90040	Mucilaginous Brain Node	0.0	-6%
90041	Fibrous Membrane	0.0	-6%
90042	Glutinous Brain Node	0.0	-6%
90043	Glutinous Clusters	0.0	-6%
90044	Mucilaginous Clusters	0.0	-6%
90045	Soft Nodules	0.0	-6%
90046	Soft Lobes	0.75	-9%
90047	Mucilaginous Brain Node	0.0	-6%
90048	Viscous Tendril	0.0	-6%
90049	Viscous Lobes	0.0	-6%
90050	Glutinous Tendril	0.0	-6%
90051	Fibrous Membrane	0.0	-6%
90052	Mucilaginous Jelly	0.0	-6%
90053	Glutinous Coils	0.5	-8%
90054	Mucilaginous Brain Node	0.0	-6%
90055	Soft Bio-Anomaly	0.0	-6%
90056	Glutinous Coils	0.0	-6%
90057	Mucilaginous Jelly	0.0	-6%
90058	Fibrous Tendril	0.0	-6%
90059	Glutinous Tendril	0.0	-6%
90060	Mucilaginous Coils	0.0	-6%
90061	Mucilaginous Coils	0.0	-6%
90062	Fibrous Clusters	0.0	-6%
90063	Viscous Membrane	0.0	-6%
90064	Viscous Brain Node	0.5	-8%
90065	Glutinous Nodules	0.5	-8%
90066	Fibrous Tendril	0.5	-8%
90067	Glutinous Clusters	0.25	-7%
90068	Viscous Jelly	0.0	-6%
90069	Viscous Tendril	0.0	-6%
90070	Glutinous Brain Node	0.0	-6%
90071	Viscous Bio-Anomaly	0.0	-6%
90072	Viscous Nodules	0.0	-6%
90073	Glutinous Coils	0.25	-7%
90074	Viscous Coils	0.75	-9%
90075	Soft Nodules	0.0	-6%
90076	Soft Bio-Anomaly	0.0	-6%
90077	Soft Coils	0.0	-6%
90078	Soft Brain Node	0.0	-6%
90079	Glutinous Nodules	0.0	-6%
90080	Mucilaginous Brain Node	0.5	-8%
90081	Glutinous Jelly	0.25	-7%
90082	Soft Brain Node	0.25	-7%
90083	Viscous Brain Node	0.5	-8%
90084	Fibrous Clusters	0.0	-6%
90085	Fibrous Nodules	0.0	-6%
90086	Glutinous Lobes	0.0	-6%
90087	Mucilaginous Brain Node	0.0	-6%
90088	Glutinous Clusters	0.0	-6%
90089	Fibrous Clusters	0.0	-6%
90090	Fibrous Coils	1.0	-10%
90091	Glutinous Clusters	0.0	-6%
90092	Mucilaginous Nodules	0.0	-6%
90093	Fibrous Lobes	0.0	-6%
90094	Soft Coils	0.0	-6%
90095	Glutinous Membrane	0.5	-8%
90096	Soft Lobes	0.0	-6%
90097	Mucilaginous Clusters	0.0	-6%
90098	Soft Coils	0.0	-6%
90099	Mucilaginous Jelly	0.0	-6%
90100	Fibrous Bio-Anomaly	0.0	-6%
90101	Fibrous Clusters	0.0	-6%
90102	Viscous Lobes	0.0	-6%
90103	Fibrous Membrane	0.5	-8%
90104	Viscous Lobes	0.0	-6%
90105	Fibrous Jelly	0.0	-6%
90106	Viscous Brain Node	0.0	-6%
90107	Viscous Membrane	0.25	-7%
90108	Glutinous Bio-Anomaly	0.0	-6%
90109	Fibrous Coils	0.0	-6%
90110	Fibrous Jelly	0.0	-6%
90111	Fibrous Brain Node	0.0	-6%
90112	Viscous Lobes	0.0	-6%
90113	Viscous Jelly	0.25	-7%
90114	Fibrous Nodules	0.0	-6%
90115	Soft Bio-Anomaly	0.0	-6%
90116	Fibrous Bio-Anomaly	0.25	-7%
90117	Fibrous Brain Node	0.75	-9%
90118	Soft Membrane	0.0	-6%
90119	Mucilaginous Coils	0.0	-6%
90120	Mucilaginous Brain Node	0.25	-7%
90121	Glutinous Brain Node	0.0	-6%
90122	Mucilaginous Brain Node	0.0	-6%
90123	Soft Brain Node	0.0	-6%
90124	Viscous Clusters	0.0	-6%
90125	Viscous Coils	0.5	-8%
90126	Soft Brain Node	0.0	-6%
90127	Fibrous Jelly	0.75	-9%
90128	Soft Coils	0.0	-6%
90129	Viscous Clusters	0.0	-6%
90130	Glutinous Lobes	0.75	-9%
90131	Viscous Brain Node	0.5	-8%
90132	Viscous Clusters	0.75	-9%
90133	Fibrous Nodules	0.0	-6%
90134	Mucilaginous Bio-Anomaly	0.25	-7%
90135	Mucilaginous Coils	0.25	-7%
90136	Mucilaginous Lobes	0.0	-6%
90137	Viscous Jelly	0.0	-6%
90138	Fibrous Coils	0.0	-6%
90139	Fibrous Bio-Anomaly	0.0	-6%
90140	Glutinous Clusters	0.75	-9%
90141	Glutinous Brain Node	0.0	-6%
90142	Fibrous Bio-Anomaly	0.0	-6%
90143	Soft Tendril	0.0	-6%
90144	Viscous Brain Node	0.0	-6%
90145	Mucilaginous Bio-Anomaly	0.0	-6%
90146	Viscous Nodules	0.25	-7%
90147	Viscous Lobes	0.0	-6%
90148	Mucilaginous Lobes	0.0	-6%
90149	Soft Brain Node	0.0	-6%
90150	Mucilaginous Jelly	0.0	-6%
90151	Glutinous Lobes	0.0	-6%
90152	Fibrous Brain Node	0.0	-6%
90153	Viscous Brain Node	0.0	-6%
90154	Mucilaginous Nodules	0.0	-6%
90155	Viscous Jelly	0.0	-6%
90156	Fibrous Coils	0.0	-6%
90157	Mucilaginous Membrane	0.0	-6%
90158	Mucilaginous Clusters	0.0	-6%
90159	Glutinous Brain Node	0.0	-6%
90160	Fibrous Lobes	0.0	-6%
90161	Soft Brain Node	0.0	-6%
90162	Viscous Lobes	0.25	-7%
90163	Glutinous Coils	0.25	-7%
90164	Glutinous Nodules	0.5	-8%
90165	Mucilaginous Tendril	0.0	-6%
90166	Soft Clusters	0.0	-6%
90167	Glutinous Clusters	0.0	-6%
90168	Viscous Brain Node	0.0	-6%
90169	Fibrous Jelly	0.0	-6%
90170	Mucilaginous Brain Node	0.0	-6%
90171	Soft Brain Node	0.5	-8%
90172	Mucilaginous Clusters	0.5	-8%
90173	Soft Bio-Anomaly	0.0	-6%
90174	Fibrous Membrane	0.0	-6%
90175	Mucilaginous Brain Node	0.0	-6%
90176	Mucilaginous Clusters	0.25	-7%
90177	Viscous Nodules	0.0	-6%
90178	Glutinous Brain Node	0.0	-6%
90179	Fibrous Clusters	0.0	-6%
90180	Fibrous Brain Node	0.0	-6%
90181	Glutinous Lobes	0.0	-6%
90182	Viscous Membrane	0.0	-6%
90183	Mucilaginous Brain Node	0.0	-6%
90184	Viscous Bio-Anomaly	0.0	-6%
90185	Soft Clusters	0.0	-6%
90186	Mucilaginous Nodules	0.0	-6%
90187	Mucilaginous Coils	0.0	-6%
90188	Glutinous Coils	0.0	-6%
90189	Glutinous Tendril	0.0	-6%
90190	Soft Jelly	0.0	-6%
90191	Viscous Brain Node	0.0	-6%
90192	Viscous Tendril	0.0	-6%
90193	Glutinous Membrane	0.0	-6%
90194	Viscous Lobes	0.0	-6%
90195	Glutinous Tendril	0.0	-6%
90196	Glutinous Brain Node	0.75	-9%
90197	Soft Lobes	0.75	-9%
90198	Viscous Coils	0.0	-6%
90199	Fibrous Coils	0.0	-6%
90200	Viscous Tendril	0.25	-7%
90201	Viscous Brain Node	0.0	-6%
90202	Fibrous Brain Node	0.0	-6%
90203	Viscous Jelly	0.0	-6%
90204	Soft Lobes	0.0	-6%
90205	Mucilaginous Lobes	0.0	-6%
90206	Fibrous Brain Node	0.0	-6%
90207	Fibrous Brain Node	0.5	-8%
90208	Mucilaginous Clusters	0.0	-6%
90209	Fibrous Brain Node	0.0	-6%
90210	Viscous Bio-Anomaly	0.0	-6%
90211	Mucilaginous Lobes	0.0	-6%
90212	Glutinous Brain Node	0.0	-6%
90213	Glutinous Nodules	0.0	-6%
90214	Glutinous Tendril	0.5	-8%
90215	Viscous Bio-Anomaly	0.0	-6%
90216	Fibrous Membrane	0.0	-6%
90217	Glutinous Lobes	0.25	-7%
90218	Mucilaginous Lobes	0.0	-6%
90219	Fibrous Lobes	0.75	-9%
90220	Glutinous Lobes	0.0	-6%
90221	Fibrous Brain Node	0.0	-6%
90222	Glutinous Bio-Anomaly	0.0	-6%
90223	Mucilaginous Jelly	0.25	-7%
90224	Fibrous Jelly	0.0	-6%
90225	Fibrous Coils	0.0	-6%
90226	Soft Bio-Anomaly	0.0	-6%
90227	Glutinous Brain Node	0.5	-8%
90228	Glutinous Jelly	0.0	-6%
90229	Mucilaginous Clusters	0.0	-6%
90230	Glutinous Coils	0.0	-6%
90231	Fibrous Brain Node	0.0	-6%
90232	Mucilaginous Brain Node	0.0	-6%
90233	Fibrous Clusters	0.0	-6%
90234	Fibrous Brain Node	1.0	-10%
90235	Fibrous Coils	0.25	-7%
90236	Viscous Tendril	0.0	-6%
90237	Fibrous Nodules	0.0	-6%
90238	Soft Membrane	0.0	-6%
90239	Fibrous Brain Node	0.25	-7%
90240	Viscous Jelly	0.0	-6%
90241	Viscous Nodules	0.5	-8%
90242	Glutinous Tendril	0.0	-6%
90243	Soft Brain Node	0.0	-6%
90244	Glutinous Membrane	0.5	-8%
90245	Soft Brain Node	0.0	-6%
90246	Soft Nodules	0.0	-6%
90247	Soft Bio-Anomaly	0.0	-6%
90248	Viscous Clusters	0.0	-6%
90249	Mucilaginous Tendril	0.0	-6%
90250	Viscous Jelly	0.0	-6%
90251	Fibrous Bio-Anomaly	0.0	-6%
90252	Viscous Tendril	0.0	-6%
90253	Viscous Bio-Anomaly	0.0	-6%
90254	Glutinous Brain Node	0.0	-6%
90255	Mucilaginous Brain Node	0.0	-6%
90256	Mucilaginous Nodules	0.25	-7%
90257	Fibrous Membrane	0.75	-9%
90258	Mucilaginous Brain Node	0.25	-7%
90259	Glutinous Brain Node	0.0	-6%
90260	Glutinous Nodules	0.0	-6%
90261	Glutinous Brain Node	0.0	-6%
90262	Soft Jelly	0.0	-6%
90263	Soft Coils	0.0	-6%
90264	Soft Brain Node	0.0	-6%
90265	Fibrous Nodules	0.0	-6%
90266	Mucilaginous Brain Node	0.0	-6%
90267	Viscous Membrane	0.5	-8%
90268	Mucilaginous Coils	0.25	-7%
90269	Glutinous Membrane	0.0	-6%
90270	Soft Bio-Anomaly	0.0	-6%
90271	Fibrous Clusters	0.0	-6%
90272	Viscous Lobes	0.0	-6%
90273	Viscous Lobes	0.5	-8%
90274	Viscous Nodules	0.0	-6%
90275	Viscous Nodules	1.0	-10%
90276	Glutinous Nodules	0.0	-6%
90277	Glutinous Coils	0.0	-6%
90278	Soft Coils	0.75	-9%
90279	Soft Membrane	0.25	-7%
90280	Soft Tendril	0.0	-6%
90281	Mucilaginous Tendril	0.0	-6%
90282	Viscous Membrane	0.0	-6%
90283	Mucilaginous Clusters	0.0	-6%
90284	Glutinous Clusters	0.5	-8%
90285	Soft Membrane	0.0	-6%
90286	Mucilaginous Membrane	0.0	-6%
90287	Viscous Membrane	0.0	-6%
90288	Mucilaginous Brain Node	0.0	-6%
90289	Viscous Coils	0.75	-9%
90290	Fibrous Lobes	0.0	-6%
90291	Fibrous Bio-Anomaly	0.0	-6%
90292	Viscous Clusters	0.0	-6%
90293	Fibrous Brain Node	0.0	-6%
90294	Soft Jelly	0.75	-9%
90295	Fibrous Nodules	0.25	-7%
90296	Mucilaginous Jelly	0.0	-6%
90297	Viscous Nodules	0.0	-6%
90298	Fibrous Membrane	0.0	-6%
90299	Glutinous Membrane	0.0	-6%
90300	Fibrous Lobes	0.0	-6%
90301	Fibrous Membrane	0.0	-6%
90302	Glutinous Nodules	0.5	-8%
90303	Glutinous Membrane	0.0	-6%
90304	Soft Nodules	0.0	-6%
90305	Mucilaginous Bio-Anomaly	0.0	-6%
90306	Glutinous Jelly	0.5	-8%
90307	Mucilaginous Nodules	0.0	-6%
90308	Viscous Bio-Anomaly	0.75	-9%
90309	Viscous Membrane	0.0	-6%
90310	Viscous Jelly	0.0	-6%
90311	Mucilaginous Clusters	0.0	-6%
90312	Glutinous Membrane	0.0	-6%
90313	Glutinous Clusters	0.0	-6%
90314	Glutinous Brain Node	0.0	-6%
90315	Viscous Tendril	0.0	-6%
90316	Glutinous Brain Node	0.0	-6%
90317	Glutinous Membrane	0.0	-6%
90318	Soft Brain Node	0.0	-6%
90319	Glutinous Nodules	0.0	-6%
90320	Glutinous Brain Node	0.25	-7%
90321	Mucilaginous Coils	0.0	-6%
90322	Viscous Jelly	0.0	-6%
90323	Viscous Clusters	0.0	-6%
90324	Glutinous Tendril	0.0	-6%
90325	Glutinous Membrane	0.0	-6%
90326	Viscous Tendril	0.0	-6%
90327	Glutinous Coils	0.0	-6%
90328	Mucilaginous Tendril	0.0	-6%
90329	Viscous Jelly	0.0	-6%
90330	Viscous Tendril	0.25	-7%
90331	Soft Bio-Anomaly	0.0	-6%
90332	Viscous Coils	0.0	-6%
90333	Viscous Tendril	0.0	-6%
90334	Viscous Lobes	0.0	-6%
90335	Glutinous Tendril	0.0	-6%
90336	Glutinous Bio-Anomaly	0.0	-6%
90337	Fibrous Nodules	0.0	-6%
90338	Glutinous Membrane	0.25	-7%
90339	Fibrous Membrane	0.5	-8%
90340	Fibrous Bio-Anomaly	0.0	-6%
90341	Fibrous Bio-Anomaly	0.25	-7%
90342	Soft Clusters	0.0	-6%
90343	Mucilaginous Nodules	0.5	-8%
90344	Mucilaginous Membrane	0.25	-7%
90345	Soft Clusters	0.75	-9%
90346	Viscous Nodules	0.0	-6%
90347	Soft Brain Node	0.0	-6%
90348	Fibrous Brain Node	0.0	-6%
90349	Fibrous Bio-Anomaly	0.0	-6%
90350	Viscous Bio-Anomaly	0.0	-6%
90351	Fibrous Clusters	0.0	-6%
90352	Glutinous Tendril	0.25	-7%
90353	Glutinous Clusters	0.0	-6%
90354	Fibrous Brain Node	0.0	-6%
90355	Viscous Clusters	0.0	-6%
90356	Soft Clusters	0.0	-6%
90357	Mucilaginous Coils	0.0	-6%
90358	Fibrous Membrane	0.0	-6%
90359	Soft Nodules	0.0	-6%
90360	Viscous Brain Node	0.0	-6%
90361	Fibrous Brain Node	0.0	-6%
90362	Viscous Tendril	0.75	-9%
90363	Mucilaginous Bio-Anomaly	0.0	-6%
90364	Glutinous Brain Node	0.0	-6%
90365	Mucilaginous Tendril	0.75	-9%
90366	Glutinous Nodules	0.0	-6%
90367	Glutinous Membrane	0.25	-7%
90368	Soft Jelly	0.0	-6%
90369	Mucilaginous Nodules	0.0	-6%
90370	Glutinous Jelly	0.0	-6%
90371	Fibrous Bio-Anomaly	0.0	-6%
90372	Fibrous Lobes	0.0	-6%
90373	Mucilaginous Clusters	0.0	-6%
90374	Viscous Nodules	0.0	-6%
90375	Soft Bio-Anomaly	0.0	-6%
90376	Soft Coils	0.25	-7%
90377	Mucilaginous Bio-Anomaly	0.0	-6%
90378	Mucilaginous Brain Node	0.0	-6%
90379	Soft Bio-Anomaly	0.25	-7%
90380	Mucilaginous Brain Node	0.0	-6%
90381	Fibrous Bio-Anomaly	0.0	-6%
90382	Fibrous Tendril	0.5	-8%
90383	Mucilaginous Coils	0.0	-6%
90384	Viscous Nodules	0.0	-6%
90385	Soft Lobes	0.0	-6%
90386	Fibrous Coils	0.25	-7%
90387	Viscous Tendril	0.0	-6%
90388	Glutinous Nodules	0.0	-6%
90389	Soft Tendril	0.0	-6%
90390	Glutinous Lobes	0.0	-6%
90391	Glutinous Brain Node	0.0	-6%
90392	Fibrous Jelly	0.0	-6%
90393	Viscous Lobes	0.0	-6%
90394	Glutinous Jelly	0.25	-7%
90395	Fibrous Clusters	0.0	-6%
90396	Fibrous Brain Node	0.0	-6%
90397	Fibrous Lobes	0.5	-8%
90398	Glutinous Membrane	0.0	-6%
90399	Fibrous Nodules	0.0	-6%
90400	Soft Bio-Anomaly	1.0	-10%
90401	Fibrous Nodules	0.0	-6%
90402	Viscous Membrane	0.5	-8%
90403	Soft Jelly	0.0	-6%
90404	Viscous Coils	0.0	-6%
90405	Mucilaginous Membrane	0.0	-6%
90406	Glutinous Brain Node	0.0	-6%
90407	Glutinous Lobes	0.0	-6%
90408	Fibrous Bio-Anomaly	0.25	-7%
90409	Fibrous Jelly	0.0	-6%
90410	Fibrous Coils	0.0	-6%
90411	Viscous Coils	0.0	-6%
90412	Mucilaginous Brain Node	0.0	-6%
90413	Mucilaginous Brain Node	0.0	-6%
90414	Soft Clusters	0.0	-6%
90415	Mucilaginous Membrane	0.0	-6%
90416	Glutinous Tendril	0.0	-6%
90417	Mucilaginous Tendril	0.0	-6%
90418	Fibrous Lobes	0.0	-6%
90419	Mucilaginous Lobes	0.0	-6%
90420	Viscous Brain Node	0.0	-6%
90421	Soft Brain Node	0.0	-6%
90422	Soft Coils	0.0	-6%
90423	Soft Jelly	0.0	-6%
90424	Glutinous Nodules	0.5	-8%
90425	Glutinous Lobes	0.0	-6%
90426	Fibrous Jelly	0.0	-6%
90427	Soft Tendril	0.0	-6%
90428	Mucilaginous Coils	0.0	-6%
90429	Fibrous Jelly	0.0	-6%
90430	Soft Bio-Anomaly	0.25	-7%
90431	Viscous Brain Node	0.5	-8%
90432	Glutinous Tendril	0.0	-6%
90433	Soft Brain Node	0.0	-6%
90434	Glutinous Clusters	0.0	-6%
90435	Fibrous Coils	0.0	-6%
