sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage,Ship_Weapons_ShieldLeech
91570,Fixated Fluids,0.0,,+16%,
91571,Restless Aperture,0.5,,+19%,
91572,Restless Cornea,0.023,+36%,,+51%
91573,Focused Fluids,0.026,+37%,,
91574,Glassy Reflector,0.271,,,+63%
91575,Focused Mirror,0.167,,+17%,
91576,Restless Reflector,0.021,,,+51%
91577,Restless Retina,0.044,+37%,+16%,
91578,Focused Retina,0.105,+40%,,
91579,Focused Pupil,0.323,,+16%,+59%
91580,Glassy Cornea,0.702,+52%,+16%,
91581,Wandering Reflector,0.056,+36%,+17%,
91582,Glassy Cornea,0.0,+36%,,
91583,Wandering Iris,0.316,+48%,,
91584,Fixated Fluids,0.342,+49%,,
91585,Focused Lens,0.395,+51%,,
91586,Glassy Fluids,0.14,+39%,,+53%
91587,Wandering Lens,0.421,+52%,,
91588,Glassy Cornea,0.0,,+16%,
91589,Fixated Fluids,0.167,,,+58%
91590,Wandering Lens,0.944,+55%,+18%,
91591,Fixated Aperture,0.374,+51%,,+51%
91592,Fixated Cornea,0.132,+39%,+16%,
91593,Wandering Fluids,0.539,,+16%,+65%
91594,Wandering Reflector,0.79,,+16%,+72%
91595,Wandering Lens,0.289,+47%,,
91596,Focused Mirror,0.312,,,+65%
91597,Wandering Retina,0.079,+39%,,
91598,Fixated Pupil,0.117,+40%,,+51%
91599,Wandering Aperture,0.372,+42%,,+60%
91600,Wandering Fluids,0.079,+39%,,
91601,Wandering Aperture,0.5,,+19%,
91602,Wandering Projector,0.5,,+19%,
91603,Restless Retina,0.614,+50%,+16%,
91604,Glassy Pupil,0.0,,+16%,
91605,Wandering Pupil,0.211,+44%,,
91606,Restless Mirror,0.042,,,+52%
91607,Focused Pupil,0.287,,+16%,+58%
91608,Fixated Pupil,0.026,+37%,,
91609,Fixated Aperture,0.397,+51%,,+52%
91610,Restless Cornea,0.0,+36%,,
91611,Wandering Retina,0.0,,+16%,
91612,Restless Lens,0.079,+39%,,
91613,Fixated Cornea,0.5,+55%,,
91614,Glassy Cornea,0.047,+38%,,+50%
91615,Wandering Fluids,0.088,+38%,+16%,
91616,Fixated Fluids,0.0,+36%,+16%,
91617,Wandering Aperture,0.0,+36%,,
91618,Glassy Mirror,0.0,,+16%,
91619,Fixated Reflector,0.0,,,+50%
91620,Restless Fluids,0.333,,,+66%
91621,Glassy Cornea,0.211,+44%,,
91622,Focused Aperture,0.184,+43%,,
91623,Fixated Lens,0.395,,+16%,+61%
91624,Focused Pupil,0.125,,,+56%
91625,Focused Pupil,0.167,,+17%,
91626,Wandering Lens,0.042,,,+52%
91627,Focused Cornea,0.167,,+17%,
91628,Wandering Mirror,0.0,,+16%,
91629,Glassy Retina,0.167,,+17%,
91630,Wandering Lens,0.439,+46%,+16%,
91631,Glassy Reflector,0.621,,+17%,+66%
91632,Glassy Cornea,0.237,+45%,,
91633,Fixated Iris,0.5,,+19%,
91634,Fixated Aperture,0.5,,+19%,
91635,Glassy Aperture,0.784,,+19%,+68%
91636,Fixated Reflector,0.0,+36%,,
91637,Restless Aperture,0.333,,+18%,
91638,Fixated Retina,0.125,,,+56%
91639,Focused Retina,0.0,,+16%,
91640,Fixated Retina,0.062,,,+53%
91641,Restless Cornea,0.0,+36%,+16%,
91642,Fixated Aperture,0.292,,,+64%
91643,Focused Pupil,0.083,,,+54%
91644,Focused Iris,0.0,+36%,,+50%
91645,Focused Pupil,0.0,,+16%,
91646,Wandering Iris,0.0,,,+50%
91647,Restless Fluids,0.0,,+16%,
91648,Wandering Iris,0.105,+40%,,
91649,Wandering Lens,0.105,+40%,,
91650,Focused Mirror,0.5,+55%,,
91651,Focused Mirror,0.118,,+17%,+52%
91652,Focused Fluids,0.188,,,+59%
91653,Fixated Pupil,0.046,,+17%,+50%
91654,Fixated Aperture,0.79,,+16%,+72%
91655,Restless Retina,0.5,,,+74%
91656,Fixated Iris,0.104,,,+55%
91657,Fixated Retina,0.722,+53%,,+64%
91658,Glassy Iris,0.0,,,+50%
91659,Fixated Iris,0.026,+37%,,
91660,Fixated Lens,0.167,,+17%,
91661,Wandering Pupil,0.0,+36%,,
91662,Wandering Lens,0.104,,,+55%
91663,Glassy Aperture,0.056,+36%,+17%,
91664,Glassy Reflector,0.861,+53%,,+70%
91665,Glassy Pupil,0.251,,+16%,+57%
91666,Fixated Mirror,0.25,,,+62%
91667,Restless Mirror,0.271,,,+63%
91668,Focused Retina,0.417,,,+70%
91669,Wandering Mirror,0.319,+42%,+17%,
91670,Restless Mirror,0.42,+48%,,+56%
91671,Focused Mirror,0.167,+36%,+19%,
91672,Fixated Iris,0.053,+38%,,
91673,Wandering Iris,0.167,,+17%,
91674,Focused Pupil,0.158,+42%,,
91675,Restless Reflector,0.0,,,+50%
91676,Glassy Reflector,0.167,,+17%,
91677,Wandering Projector,0.026,+37%,,
91678,Glassy Lens,0.534,+41%,,+68%
91679,Focused Mirror,0.0,+36%,+16%,
91680,Restless Pupil,0.146,,,+57%
91681,Restless Lens,0.494,+46%,+17%,
91682,Restless Fluids,0.0,,+16%,
91683,Fixated Lens,0.187,+39%,+17%,
91684,Restless Projector,0.167,,+17%,
91685,Wandering Reflector,0.0,+36%,+16%,
91686,Restless Retina,0.261,,+17%,+56%
91687,Glassy Mirror,0.233,+42%,,+54%
91688,Restless Fluids,0.0,+36%,,
91689,Glassy Retina,0.046,,+17%,+50%
91690,Fixated Projector,0.036,,+16%,+51%
91691,Wandering Reflector,0.167,,,+58%
91692,Focused Retina,0.021,,,+51%
91693,Wandering Cornea,0.104,,,+55%
91694,Fixated Pupil,0.108,,+16%,+53%
91695,Fixated Lens,0.333,,+18%,
91696,Focused Cornea,0.395,+51%,,
91697,Restless Cornea,0.237,+45%,,
91698,Fixated Fluids,0.0,,+16%,
91699,Glassy Cornea,0.0,,+16%,
91700,Restless Projector,0.226,,+17%,+55%
91701,Fixated Aperture,0.219,+41%,+16%,
91702,Fixated Projector,0.167,,+17%,
91703,Fixated Lens,0.333,,+18%,
91704,Glassy Iris,0.0,,+16%,
91705,Wandering Mirror,0.557,+40%,,+70%
91706,Focused Fluids,0.582,+48%,+17%,
91707,Wandering Projector,0.298,+39%,+19%,
91708,Focused Retina,0.0,,,+50%
91709,Focused Lens,0.523,,+18%,+62%
91710,Focused Mirror,0.053,+38%,,
91711,Focused Retina,0.229,,,+61%
91712,Focused Pupil,0.158,+42%,,
91713,Wandering Aperture,0.042,,,+52%
91714,Fixated Fluids,0.0,,+16%,
91715,Wandering Aperture,0.0,,+16%,
91716,Restless Aperture,0.0,+36%,,
91717,Glassy Pupil,0.229,,,+61%
91718,Focused Retina,0.072,,+16%,+52%
91719,Restless Projector,0.375,,,+68%
91720,Restless Reflector,0.056,+36%,+17%,
91721,Focused Aperture,0.026,+37%,,
91722,Glassy Pupil,0.292,,,+64%
91723,Restless Projector,0.0,,,+50%
91724,Wandering Pupil,0.395,,+16%,+61%
91725,Glassy Aperture,0.0,,+16%,
91726,Wandering Projector,0.5,,+19%,
91727,Restless Lens,0.026,+37%,,
91728,Restless Lens,0.209,+39%,,+56%
91729,Focused Pupil,0.092,,+18%,+50%
91730,Restless Fluids,0.359,,+16%,+60%
91731,Restless Mirror,0.333,,+18%,
91732,Wandering Fluids,0.333,,+18%,
91733,Glassy Iris,0.0,,,+50%
91734,Restless Iris,0.5,,+19%,
91735,Restless Fluids,0.316,+48%,,
91736,Glassy Retina,0.237,+45%,,
91737,Fixated Aperture,0.582,+48%,+17%,
91738,Wandering Iris,0.421,+52%,,
91739,Focused Projector,0.232,+37%,,+59%
91740,Glassy Iris,0.442,+43%,,+62%
91741,Focused Pupil,0.333,,+18%,
91742,Glassy Mirror,0.5,,,+74%
91743,Restless Aperture,0.333,,+18%,
91744,Restless Lens,0.188,,,+59%
91745,Fixated Retina,0.0,,+16%,
91746,Fixated Aperture,0.33,+41%,+18%,
91747,Glassy Pupil,0.167,,+17%,
91748,Fixated Fluids,0.105,+40%,,
91749,Focused Aperture,0.438,,,+71%
91750,Focused Fluids,0.174,,+19%,+51%
91751,Focused Iris,0.0,,+16%,
91752,Restless Pupil,0.062,,,+53%
91753,Focused Pupil,0.354,,,+67%
91754,Wandering Aperture,0.394,+36%,,+67%
91755,Fixated Cornea,0.5,+55%,,
91756,Glassy Retina,0.0,,+16%,
91757,Fixated Lens,0.0,,+16%,
91758,Fixated Projector,0.167,,,+58%
91759,Focused Mirror,0.229,,,+61%
91760,Wandering Fluids,0.0,,+16%,+50%
91761,Fixated Retina,0.042,,,+52%
91762,Fixated Lens,0.333,,+18%,
91763,Wandering Mirror,0.167,,+17%,
91764,Fixated Lens,0.208,,,+60%
91765,Wandering Aperture,0.354,,,+67%
91766,Wandering Cornea,0.237,+45%,,
91767,Glassy Lens,0.237,+45%,,
91768,Focused Reflector,0.0,,+16%,
91769,Focused Aperture,0.467,,+16%,+63%
91770,Focused Aperture,0.026,+37%,,
91771,Restless Pupil,0.0,+36%,+16%,
91772,Glassy Fluids,0.774,,+18%,+69%
91773,Restless Projector,0.211,+44%,,
91774,Focused Mirror,0.0,+36%,,
91775,Restless Retina,0.271,,,+63%
91776,Glassy Mirror,0.053,+38%,,
91777,Fixated Cornea,0.0,+36%,,
91778,Restless Projector,0.163,+38%,,+55%
91779,Glassy Iris,0.458,,,+72%
91780,Glassy Pupil,0.0,,+16%,+50%
91781,Glassy Mirror,0.144,,+16%,+54%
91782,Fixated Iris,0.0,,+16%,
91783,Focused Aperture,0.053,+38%,,
91784,Focused Mirror,0.042,,,+52%
91785,Fixated Mirror,0.0,,+16%,
91786,Glassy Fluids,0.396,,,+69%
91787,Restless Cornea,0.342,+49%,,
91788,Fixated Iris,0.175,+40%,+16%,
91789,Wandering Iris,0.316,+48%,,
91790,Restless Mirror,0.092,,+18%,+50%
91791,Wandering Iris,0.104,,,+55%
91792,Focused Pupil,0.702,+52%,+16%,
91793,Wandering Pupil,0.251,,+16%,+57%
91794,Wandering Retina,0.0,,+16%,
91795,Restless Reflector,0.0,,+16%,
91796,Wandering Fluids,0.0,,,+50%
91797,Glassy Aperture,0.104,,,+55%
91798,Wandering Mirror,0.421,+52%,,
91799,Glassy Cornea,0.814,+51%,,+70%
91800,Wandering Fluids,0.333,,+18%,
91801,Glassy Fluids,0.703,,+18%,+67%
91802,Wandering Mirror,0.0,+36%,,
91803,Wandering Mirror,0.0,,+16%,
91804,Glassy Retina,0.083,,,+54%
91805,Glassy Pupil,0.184,+43%,,
91806,Restless Cornea,0.316,+48%,,
91807,Wandering Mirror,0.175,+40%,+16%,
91808,Restless Reflector,0.0,,,+50%
91809,Focused Iris,0.158,+42%,,
91810,Fixated Fluids,0.312,,,+65%
91811,Focused Projector,0.2,,+18%,+53%
91812,Fixated Lens,0.0,,+16%,
91813,Focused Aperture,0.105,+40%,,
91814,Wandering Projector,0.0,,,+50%
91815,Glassy Mirror,0.092,,+18%,+50%
91816,Wandering Iris,0.0,+36%,,+50%
91817,Focused Reflector,0.5,,+19%,
91818,Wandering Iris,0.0,+36%,+16%,
91819,Fixated Lens,0.363,+43%,+17%,
91820,Restless Cornea,0.464,+41%,,+65%
91821,Focused Iris,0.5,,+19%,
91822,Fixated Mirror,0.333,,+18%,
91823,Wandering Retina,0.158,+42%,,
91824,Wandering Fluids,0.0,,+16%,
91825,Restless Pupil,0.079,+39%,,
91826,Fixated Mirror,0.0,+36%,,
91827,Fixated Fluids,0.184,+43%,,
91828,Focused Aperture,0.451,,+18%,+60%
91829,Fixated Lens,0.281,+48%,,+50%
91830,Focused Mirror,0.0,,,+50%
91831,Fixated Iris,0.713,+51%,+17%,
91832,Restless Retina,0.0,+36%,,
91833,Fixated Fluids,0.0,,,+50%
91834,Glassy Fluids,0.333,,,+66%
91835,Glassy Aperture,0.0,,+16%,
91836,Focused Retina,0.494,+46%,+17%,
91837,Glassy Fluids,0.229,,,+61%
91838,Wandering Lens,0.0,+36%,,
91839,Glassy Cornea,0.5,,+19%,
91840,Restless Cornea,0.447,+53%,,
91841,Wandering Lens,0.49,+54%,,+53%
91842,Glassy Iris,0.125,,,+56%
91843,Restless Lens,0.421,+52%,,
91844,Fixated Retina,0.146,,,+57%
91845,Fixated Fluids,0.092,,+18%,+50%
91846,Wandering Projector,0.614,+50%,+16%,
91847,Restless Retina,0.0,,+16%,
91848,Focused Fluids,0.333,,+18%,
91849,Restless Cornea,0.036,,+16%,+51%
91850,Glassy Retina,0.0,+36%,,
91851,Fixated Aperture,0.0,,+16%,
91852,Restless Iris,0.144,,+16%,+54%
91853,Fixated Cornea,0.271,,,+63%
91854,Wandering Mirror,0.132,+41%,,
91855,Wandering Lens,0.0,,+16%,
91856,Glassy Projector,0.164,,+18%,+52%
91857,Restless Aperture,0.167,,+17%,
91858,Restless Aperture,0.333,,+18%,
91859,Focused Mirror,0.167,,+17%,
91860,Restless Iris,0.349,+42%,,+59%
91861,Focused Fluids,0.0,,+16%,
91862,Fixated Retina,0.0,+36%,,
91863,Wandering Lens,0.395,+44%,,+59%
91864,Restless Retina,0.079,+39%,,
91865,Focused Cornea,0.582,+48%,+17%,
91866,Fixated Projector,0.395,+51%,,
91867,Focused Aperture,0.105,+40%,,
91868,Wandering Fluids,0.292,,,+64%
91869,Restless Reflector,0.263,+46%,,
91870,Focused Aperture,0.158,+42%,,
91871,Wandering Pupil,0.0,+36%,,
91872,Fixated Pupil,0.104,,,+55%
91873,Glassy Lens,0.187,+39%,+17%,
91874,Fixated Iris,0.105,+40%,,
91875,Wandering Retina,0.0,,+16%,
91876,Restless Aperture,0.211,+44%,,
91877,Focused Pupil,0.447,+53%,,
91878,Wandering Lens,0.079,+39%,,
91879,Fixated Reflector,0.104,,,+55%
91880,Glassy Retina,0.062,,,+53%
91881,Fixated Mirror,0.0,,+16%,
91882,Glassy Projector,0.167,,,+58%
91883,Fixated Fluids,0.229,,,+61%
91884,Wandering Iris,0.0,,,+50%
91885,Wandering Projector,0.167,,+17%,
91886,Fixated Cornea,0.105,+40%,,
91887,Fixated Iris,0.549,,+17%,+64%
91888,Focused Retina,0.0,,,+50%
91889,Fixated Cornea,0.316,+48%,,
91890,Wandering Iris,0.5,,+19%,
91891,Wandering Cornea,0.021,,,+51%
91892,Focused Lens,0.479,,,+73%
91893,Restless Fluids,0.374,+42%,+18%,
91894,Fixated Pupil,0.021,,,+51%
91895,Glassy Pupil,0.333,,+18%,
91896,Wandering Reflector,0.118,,+17%,+52%
91897,Focused Mirror,0.316,+48%,,
91898,Fixated Cornea,0.0,,+16%,
91899,Restless Iris,0.0,,+16%,
91900,Fixated Iris,0.0,+36%,,
91901,Wandering Pupil,0.5,,+19%,
91902,Glassy Mirror,0.0,,+16%,
91903,Focused Pupil,0.0,+36%,,
91904,Focused Iris,0.0,+36%,,
91905,Restless Pupil,0.0,,+16%,
91906,Wandering Pupil,0.466,+48%,,+58%
91907,Fixated Iris,0.184,+43%,,
91908,Restless Lens,0.333,,+18%,
91909,Restless Cornea,0.229,,,+61%
91910,Focused Retina,0.125,,,+56%
91911,Glassy Retina,0.088,+38%,+16%,
91912,Wandering Reflector,0.718,,+16%,+70%
91913,Glassy Aperture,0.104,,,+55%
91914,Focused Iris,0.105,+40%,,
91915,Fixated Reflector,0.0,,+16%,
91916,Focused Fluids,0.254,+38%,+19%,
91917,Fixated Fluids,0.0,+36%,,
91918,Focused Fluids,0.053,+38%,,
91919,Focused Pupil,0.0,,,+50%
91920,Fixated Retina,0.053,+38%,,
91921,Restless Reflector,0.0,+36%,,+50%
91922,Fixated Projector,0.062,,,+53%
91923,Fixated Lens,0.0,+36%,,
91924,Glassy Iris,0.0,,,+50%
91925,Fixated Fluids,0.026,+37%,,
91926,Glassy Retina,0.5,,+19%,
91927,Fixated Fluids,0.479,,,+73%
91928,Glassy Pupil,0.312,,,+65%
91929,Fixated Projector,0.297,,+17%,+57%
91930,Focused Mirror,0.0,,,+50%
91931,Fixated Projector,0.255,+37%,,+60%
91932,Wandering Pupil,0.053,+38%,,
91933,Glassy Cornea,0.146,,,+57%
91934,Fixated Lens,0.0,+36%,,
91935,Focused Lens,0.5,,+19%,
91936,Focused Projector,0.0,+36%,,
91937,Restless Lens,0.0,,+16%,
91938,Wandering Iris,0.104,,,+55%
91939,Wandering Cornea,0.167,,+17%,
91940,Restless Pupil,0.0,,+16%,
91941,Glassy Reflector,0.51,+40%,,+68%
91942,Fixated Projector,0.444,+54%,,+51%
91943,Wandering Fluids,0.146,,,+57%
91944,Restless Reflector,0.026,+37%,,
91945,Glassy Lens,0.079,+39%,,
91946,Wandering Pupil,0.0,,+16%,+50%
91947,Fixated Iris,0.083,,,+54%
91948,Wandering Fluids,0.0,,+16%,
91949,Glassy Retina,0.167,,+17%,
91950,Glassy Reflector,0.105,+40%,,
91951,Wandering Projector,0.333,,+18%,
91952,Glassy Pupil,0.184,+43%,,
91953,Fixated Iris,0.026,+37%,,
91954,Wandering Lens,0.0,,+16%,
91955,Fixated Fluids,0.0,+36%,,
91956,Glassy Cornea,0.229,,,+61%
91957,Restless Iris,0.307,+43%,+16%,
91958,Glassy Mirror,0.263,+46%,,
91959,Restless Reflector,0.417,,,+70%
91960,Wandering Retina,0.509,+36%,,+72%
91961,Wandering Cornea,0.5,,,+74%
91962,Focused Fluids,0.292,,,+64%
91963,Fixated Iris,0.0,,,+50%
91964,Restless Mirror,0.083,,,+54%
91965,Wandering Pupil,0.062,,,+53%
91966,Restless Fluids,0.167,,+17%,
91967,Focused Iris,0.0,,+16%,
91968,Restless Iris,0.549,,+17%,+64%
91969,Fixated Lens,0.396,,,+69%
91970,Wandering Fluids,0.105,+40%,,
91971,Focused Fluids,0.444,+52%,,+53%
91972,Wandering Cornea,0.167,,+17%,
91973,Wandering Lens,0.164,+43%,,+50%
91974,Wandering Projector,0.0,,+16%,
91975,Wandering Cornea,0.042,,,+52%
91976,Restless Retina,0.021,,,+51%
91977,Focused Aperture,0.312,,,+65%
91978,Glassy Retina,0.641,,+19%,+64%
91979,Glassy Fluids,0.862,,+16%,+74%
91980,Glassy Fluids,0.104,,,+55%
91981,Focused Mirror,0.292,,,+64%
91982,Restless Aperture,0.079,+39%,,
91983,Fixated Lens,0.0,,+16%,
91984,Glassy Retina,0.559,,+18%,+63%
91985,Wandering Projector,0.0,,+16%,
91986,Restless Projector,0.104,,,+55%
91987,Wandering Aperture,0.146,,,+57%
91988,Fixated Fluids,0.354,,,+67%
91989,Focused Pupil,0.07,+38%,,+51%
91990,Glassy Projector,0.036,,+16%,+51%
91991,Glassy Lens,0.375,,,+68%
91992,Wandering Cornea,0.658,+51%,+16%,
91993,Glassy Lens,0.0,,+16%,
91994,Restless Fluids,0.026,+37%,,
91995,Glassy Projector,0.07,+38%,,+51%
91996,Restless Aperture,0.155,+37%,+18%,
91997,Wandering Reflector,0.0,,+16%,
91998,Restless Aperture,0.088,+38%,+16%,
91999,Focused Iris,0.417,,,+70%
92000,Restless Fluids,0.0,+36%,,
92001,Glassy Lens,0.026,+37%,,
92002,Restless Iris,0.062,,,+53%
92003,Focused Retina,0.369,,+17%,+59%
92004,Wandering Projector,0.287,,+16%,+58%
92005,Wandering Aperture,0.287,,+16%,+58%
92006,Restless Mirror,0.417,,,+70%
92007,Focused Fluids,0.105,+40%,,
92008,Restless Mirror,0.062,,,+53%
92009,Wandering Reflector,0.442,+45%,,+60%
92010,Fixated Mirror,0.163,+41%,,+52%
92011,Fixated Retina,0.0,,+16%,
92012,Fixated Aperture,0.696,+44%,,+72%
92013,Fixated Retina,0.146,,,+57%
92014,Restless Lens,0.208,,,+60%
92015,Wandering Aperture,0.0,,,+50%
92016,Focused Lens,0.0,,+16%,
92017,Restless Cornea,0.271,,,+63%
92018,Focused Pupil,0.021,,,+51%
92019,Fixated Mirror,0.0,,+16%,
92020,Restless Pupil,0.088,+38%,+16%,
92021,Glassy Pupil,0.209,+40%,,+55%
92022,Fixated Lens,0.132,+39%,+16%,
92023,Fixated Aperture,0.0,,+16%,+50%
92024,Focused Reflector,0.155,+37%,+18%,
92025,Fixated Mirror,0.5,,+19%,
92026,Restless Retina,0.333,,+18%,
92027,Wandering Iris,0.789,+54%,+16%,
92028,Glassy Mirror,0.021,,,+51%
92029,Glassy Lens,0.0,,+16%,+50%
92030,Restless Iris,0.826,,+16%,+73%
92031,Glassy Iris,0.132,+41%,,
92032,Restless Projector,0.479,,,+73%
92033,Wandering Lens,0.0,+36%,,
92034,Focused Fluids,0.5,,+19%,
92035,Glassy Fluids,0.0,,+16%,
92036,Glassy Pupil,0.0,,+16%,+50%
92037,Glassy Mirror,0.0,,+16%,
92038,Glassy Iris,0.0,,,+50%
92039,Restless Mirror,0.175,+40%,+16%,
92040,Wandering Reflector,0.25,,,+62%
92041,Restless Reflector,0.188,,,+59%
92042,Glassy Aperture,0.188,,,+59%
92043,Glassy Mirror,0.021,,,+51%
92044,Restless Fluids,0.0,+36%,,
92045,Wandering Retina,0.503,,+16%,+64%
92046,Wandering Retina,0.333,,+18%,
92047,Fixated Aperture,0.216,,+16%,+56%
92048,Focused Fluids,0.303,+43%,,+56%
92049,Fixated Lens,0.0,,,+50%
92050,Restless Retina,0.0,,+16%,
92051,Glassy Projector,0.354,,,+67%
92052,Wandering Projector,0.605,+46%,+19%,
92053,Fixated Pupil,0.0,,+16%,
92054,Wandering Pupil,0.167,,,+58%
92055,Wandering Iris,0.184,+43%,,
92056,Fixated Mirror,0.0,+36%,,
92057,Wandering Aperture,0.451,,+18%,+60%
92058,Focused Pupil,0.585,,+17%,+65%
92059,Fixated Retina,0.0,,,+50%
92060,Glassy Lens,0.395,+51%,,
92061,Wandering Cornea,0.0,+36%,,
92062,Fixated Fluids,0.421,+54%,,+50%
92063,Glassy Lens,0.325,+38%,,+62%
92064,Fixated Lens,0.371,+37%,,+65%
92065,Fixated Fluids,0.208,,,+60%
92066,Glassy Iris,0.333,,+18%,
92067,Glassy Projector,0.188,,,+59%
92068,Fixated Pupil,0.0,,+16%,
92069,Glassy Retina,0.368,+50%,,
92070,Focused Mirror,0.0,,+16%,
92071,Restless Lens,0.0,,,+50%
92072,Wandering Retina,0.056,+36%,+17%,
92073,Restless Pupil,0.184,+43%,,
92074,Fixated Cornea,0.0,+36%,,
92075,Focused Aperture,0.026,+37%,,
92076,Fixated Iris,0.167,,+17%,
92077,Glassy Projector,0.105,+40%,,
92078,Glassy Pupil,0.092,,+18%,+50%
92079,Focused Fluids,0.474,+54%,,
92080,Fixated Reflector,0.263,+46%,,
92081,Fixated Aperture,0.374,+51%,,+51%
92082,Glassy Cornea,0.44,+37%,,+68%
92083,Restless Lens,0.187,+42%,,+52%
92084,Fixated Projector,0.167,,+17%,
92085,Focused Aperture,0.0,+36%,,
92086,Fixated Iris,0.901,+54%,+18%,
92087,Glassy Mirror,0.312,,,+65%
92088,Restless Cornea,0.079,+39%,,
92089,Restless Mirror,0.333,,+18%,
92090,Fixated Fluids,0.375,,,+68%
92091,Fixated Lens,0.118,,+17%,+52%
92092,Restless Mirror,0.158,+42%,,
92093,Focused Mirror,0.0,,+16%,
92094,Restless Cornea,0.0,,+16%,
92095,Focused Aperture,0.158,+42%,,
92096,Fixated Lens,0.826,,+16%,+73%
92097,Glassy Retina,0.053,+38%,,
92098,Glassy Lens,0.0,+36%,,
92099,Glassy Cornea,0.333,,+18%,
92100,Focused Fluids,0.0,+36%,,
92101,Focused Reflector,0.263,+46%,,
92102,Restless Pupil,0.326,+43%,,+57%
92103,Restless Projector,0.5,,+19%,
92104,Fixated Lens,0.0,+36%,,
92105,Focused Lens,0.0,,+16%,
92106,Restless Pupil,0.167,,+17%,
92107,Wandering Cornea,0.292,,,+64%
92108,Glassy Projector,0.333,,+18%,
92109,Focused Mirror,0.053,+38%,,
92110,Fixated Lens,0.158,+42%,,
92111,Fixated Iris,0.053,+38%,,
92112,Glassy Reflector,0.702,+52%,+16%,
92113,Restless Mirror,0.167,,+17%,
92114,Fixated Iris,0.918,,+18%,+73%
92115,Wandering Aperture,0.421,+52%,,
92116,Focused Reflector,0.105,+40%,,
92117,Focused Pupil,0.116,+39%,,+52%
92118,Focused Mirror,0.375,,,+68%
92119,Wandering Retina,0.372,+44%,,+58%
92120,Fixated Retina,0.138,,+19%,+50%
92121,Wandering Mirror,0.18,,+16%,+55%
92122,Wandering Pupil,0.0,,+16%,
92123,Fixated Lens,0.167,,,+58%
92124,Restless Lens,0.318,,+19%,+55%
92125,Restless Projector,0.053,+38%,,
92126,Glassy Aperture,0.164,+43%,,+50%
92127,Wandering Cornea,0.144,,+16%,+54%
92128,Restless Mirror,0.0,,+16%,
92129,Glassy Lens,0.083,,,+54%
92130,Fixated Fluids,0.396,,,+69%
92131,Fixated Fluids,0.333,,+18%,
92132,Focused Retina,0.333,,+18%,
92133,Focused Projector,0.342,+49%,,
92134,Focused Fluids,0.233,+42%,,+54%
92135,Focused Aperture,0.0,+36%,,
92136,Restless Lens,0.368,+50%,,
92137,Focused Pupil,0.083,,,+54%
92138,Focused Cornea,0.289,+47%,,
92139,Fixated Aperture,0.5,,+19%,
92140,Glassy Aperture,0.138,,+19%,+50%
92141,Glassy Retina,0.186,+41%,,+53%
92142,Focused Aperture,0.0,,+16%,
92143,Fixated Cornea,0.833,+55%,+16%,
92144,Fixated Reflector,0.0,+36%,,
92145,Focused Mirror,0.0,,+16%,
92146,Glassy Reflector,0.0,+36%,+16%,
92147,Wandering Cornea,0.0,,+16%,
92148,Fixated Mirror,0.289,+47%,,
92149,Focused Lens,0.581,+44%,,+67%
92150,Glassy Lens,0.211,+37%,+19%,
92151,Fixated Mirror,0.0,,+16%,
92152,Restless Pupil,0.5,,+19%,
92153,Restless Retina,0.918,,+18%,+73%
92154,Restless Retina,0.105,+40%,,
92155,Fixated Fluids,0.0,+36%,,
92156,Restless Mirror,0.342,+49%,,
92157,Glassy Aperture,0.419,+44%,,+60%
92158,Wandering Mirror,0.0,,+16%,
92159,Focused Lens,0.167,,,+58%
92160,Focused Fluids,0.093,+36%,,+54%
92161,Restless Retina,0.44,+36%,,+69%
92162,Glassy Aperture,0.056,+36%,+17%,
92163,Wandering Retina,0.0,,,+50%
92164,Restless Iris,0.333,,+18%,
92165,Focused Aperture,0.108,,+16%,+53%
92166,Wandering Reflector,0.0,+36%,,
92167,Glassy Aperture,0.062,,,+53%
92168,Wandering Reflector,0.0,,,+50%
92169,Wandering Aperture,0.479,,,+73%
92170,Fixated Projector,0.229,,,+61%
92171,Glassy Reflector,0.5,,+19%,
92172,Focused Lens,0.0,,+16%,
92173,Fixated Cornea,0.229,,,+61%
92174,Wandering Projector,0.167,,+17%,
92175,Focused Iris,0.0,,+16%,
92176,Glassy Lens,0.0,+36%,,
92177,Restless Aperture,0.0,,+16%,
92178,Focused Retina,0.0,+36%,,
92179,Restless Pupil,0.0,+36%,,
92180,Wandering Fluids,0.908,,+17%,+74%
92181,Focused Cornea,0.0,,,+50%
92182,Fixated Pupil,0.0,,+16%,
92183,Glassy Projector,0.021,,,+51%
92184,Wandering Retina,0.187,+39%,+17%,
